ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,解除隔離數,解封指數
119856,TWN,亞洲,台灣,2021/8/10,15798,8,11,814,1,3.29,662.25,34.12,0.78,23073,2283294,95.72,20107,0,1827.9,9265758,8725490,37495,38.84,36.58,56.48,14196,0.17
119857,TWN,亞洲,台灣,2021/8/11,15814,16,10.29,816,2,3.57,662.92,34.21,0.79,22490,2305784,96.66,19987,0,1943.1,9433236,8867289,167478,39.54,37.17,62.04,14204,0.17
119858,TWN,亞洲,台灣,2021/8/12,15820,6,9.57,817,1,3.71,663.17,34.25,0.8,18063,2323847,97.42,19944,0,2083.8,9602785,9006569,169549,40.25,37.76,62.04,14214,0.17
119859,TWN,亞洲,台灣,2021/8/13,15836,16,10.14,819,2,3.57,663.84,34.33,0.81,22746,2346593,98.37,19958,0,1967.7,9749241,9100495,146456,40.87,38.15,62.04,14235,0.17
119860,TWN,亞洲,台灣,2021/8/14,15843,7,9.71,821,2,2.14,664.14,34.42,0.81,16304,2362897,99.05,20238,0,2083.4,0,0,0,0,0,62.04,14277,0.17
119861,TWN,亞洲,台灣,2021/8/15,15852,9,10,821,0,1.71,664.52,34.42,0.82,12754,2375651,99.59,20266,0,2026.6,9824837,9162953,0,41.19,38.41,62.04,14265,0.17
119862,TWN,亞洲,台灣,2021/8/16,15862,10,10.29,821,0,1.14,664.93,34.42,0.83,25879,2401530,100.67,20187,0,1962.6,9887295,9203556,62458,41.45,38.58,62.04,14271,0.17
119863,TWN,亞洲,台灣,2021/8/17,15880,18,11.71,821,0,1,665.69,34.42,0.84,23029,2424559,101.64,20181,0,1722.8,9951034,9247088,63739,41.71,38.76,62.04,14288,0.17
119864,TWN,亞洲,台灣,2021/8/18,15891,11,11,821,0,0.71,666.15,34.42,0.84,23158,2447717,102.61,20276,0,1843.3,9985997,9260988,34963,41.86,38.82,62.04,14307,0.17
119865,TWN,亞洲,台灣,2021/8/19,15897,6,11,826,5,1.29,666.4,34.63,0.84,19800,2467517,103.44,20524,0,1865.8,10014566,9269265,28569,41.98,38.86,62.04,14638,0.15
119866,TWN,亞洲,台灣,2021/8/20,15906,9,10,827,1,1.14,666.78,34.67,0.84,21793,2489310,104.35,20388,0,2038.8,10057641,9285878,43075,42.16,38.93,62.04,14643,0.15
119867,TWN,亞洲,台灣,2021/8/21,15916,10,10.43,828,1,1,667.2,34.71,0.84,15884,2505194,105.02,20328,0,1949.2,0,0,0,0,0,62.04,14674,0.14
119868,TWN,亞洲,台灣,2021/8/22,15926,10,10.57,828,0,1,667.62,34.71,0.85,11999,2517193,105.52,20220,0,1912.8,10067762,9290591,0,42.2,38.95,62.04,14673,0.14
119869,TWN,亞洲,台灣,2021/8/23,15932,6,10,828,0,1,667.87,34.71,0.85,26142,2543335,106.62,20258,0,2025.8,10246977,9463223,179215,42.96,39.67,62.04,14694,0.14
119870,TWN,亞洲,台灣,2021/8/24,15938,6,8.29,829,1,1.14,668.12,34.75,0.85,23756,2567091,107.61,20362,0,2457.4,10404722,9602065,157745,43.62,40.25,62.04,14714,0.14
119871,TWN,亞洲,台灣,2021/8/25,15939,1,6.86,830,1,1.29,668.16,34.79,0.86,24118,2591209,108.62,20499,0,2989.5,10497159,9678947,92437,44,40.57,62.04,14719,0.14
119872,TWN,亞洲,台灣,2021/8/26,15947,8,7.14,832,2,0.86,668.5,34.88,0.88,20243,2611452,109.47,20562,0,2878.6,10586017,9742912,88858,44.38,40.84,62.04,14737,0.14
119873,TWN,亞洲,台灣,2021/8/27,15954,7,6.86,833,1,0.86,668.79,34.92,0.89,23275,2634727,110.45,20774,0,3029.6,10779334,9908979,193317,45.19,41.54,62.04,14762,0.14
119874,TWN,亞洲,台灣,2021/8/28,15960,6,6.29,833,0,0.71,669.04,34.92,0.91,17483,2652210,111.18,21002,0,3341.1,0,0,0,0,0,62.04,14767,0.14
119875,TWN,亞洲,台灣,2021/8/29,15983,23,8.14,834,1,0.86,670.01,34.96,0.92,13036,2665246,111.73,21150,0,2597.3,10886165,10005255,0,45.63,41.94,62.04,14766,0.14
119876,TWN,亞洲,台灣,2021/8/30,15991,8,8.43,834,0,0.86,670.34,34.96,0.92,32009,2697255,113.07,21989,0,2608.7,10928720,10028069,42555,45.81,42.04,62.04,14766,0.14
119877,TWN,亞洲,台灣,2021/8/31,15995,4,8.14,835,1,0.86,670.51,35,0.91,28544,2725799,114.27,22673,0,2784.4,10958966,10038004,30246,45.94,42.08,62.04,14769,0.14
119878,TWN,亞洲,台灣,2021/9/1,16001,6,8.86,836,1,0.86,670.76,35.05,0.92,25576,2751375,115.34,22881,0,2583.4,10982471,10046132,23505,46.04,42.11,49.07,14785,0.14
119879,TWN,亞洲,台灣,2021/9/2,16006,5,8.43,837,1,0.71,670.97,35.09,0.92,20748,2772123,116.21,22953,0,2723.1,11004240,10051070,21769,46.13,42.13,49.07,14785,0.14
119880,TWN,亞洲,台灣,2021/9/3,16012,6,8.29,837,0,0.57,671.22,35.09,0.93,26969,2799092,117.34,23481,0,2833.8,11243600,10272559,239360,47.13,43.06,49.07,14821,0.14
119881,TWN,亞洲,台灣,2021/9/4,16013,1,7.57,837,0,0.57,671.26,35.09,0.94,20097,2819189,118.18,23854,0,3150.7,0,0,0,0,0,49.07,14838,0.14
119882,TWN,亞洲,台灣,2021/9/5,16019,6,5.14,837,0,0.43,671.52,35.09,0.95,16356,2835545,118.87,24328,0,4730.3,11380968,10399097,0,47.71,43.59,49.07,14844,0.14
119883,TWN,亞洲,台灣,2021/9/6,16035,16,6.29,837,0,0.43,672.19,35.09,0.97,34536,2870081,120.31,24689,0,3927.6,11456359,10468680,75391,48.02,43.88,49.07,14835,0.14
119884,TWN,亞洲,台灣,2021/9/7,16047,12,7.43,837,0,0.29,672.69,35.09,0.98,30566,2900647,121.6,24978,0,3362.2,11548606,10552459,92247,48.41,44.24,49.07,14835,0.14
119885,TWN,亞洲,台灣,2021/9/8,16056,9,7.86,837,0,0.14,673.07,35.09,0.97,29835,2930482,122.85,25587,0,3256.6,11660683,10652241,112077,48.88,44.65,49.07,14835,0.14
119886,TWN,亞洲,台灣,2021/9/9,16062,6,8,838,1,0.14,673.32,35.13,0.97,24839,2955321,123.89,26171,0,3271.4,11961678,10941158,300995,50.14,45.87,49.07,14835,0.14
119887,TWN,亞洲,台灣,2021/9/10,16069,7,8.14,839,1,0.29,673.61,35.17,0.97,29305,2984626,125.12,26505,0,3254.9,12301555,11263210,339877,51.57,47.22,49.07,14835,0.14
119888,TWN,亞洲,台灣,2021/9/11,16074,5,8.71,839,0,0.29,673.82,35.17,0.97,22013,3006639,126.04,26779,0,3073.1,0,0,0,0,0,49.07,14835,0.14
119889,TWN,亞洲,台灣,2021/9/12,16088,14,9.86,839,0,0.29,674.41,35.17,0.98,9876,3016515,126.45,25853,0,2622.8,12463192,11416544,0,52.25,47.86,49.07,14835,0.14
119890,TWN,亞洲,台灣,2021/9/13,16093,5,8.29,839,0,0.29,674.62,35.17,0.97,30978,3047493,127.75,25345,0,3058.8,12488096,11433445,24904,52.35,47.93,49.07,14835,0.14
119891,TWN,亞洲,台灣,2021/9/14,16098,5,7.29,839,0,0.29,674.83,35.17,0.97,26338,3073831,128.86,24741,0,3395.7,12504662,11442116,16566,52.42,47.97,49.07,14835,0.14
119892,TWN,亞洲,台灣,2021/9/15,16103,5,6.71,839,0,0.29,675.04,35.17,0.98,25073,3098904,129.91,24060,0,3583.6,12708428,11483332,203766,53.27,48.14,49.07,14835,0.15
119893,TWN,亞洲,台灣,2021/9/16,16115,12,7.57,839,0,0.14,675.54,35.17,0.98,21307,3120211,130.8,23556,0,3111.3,12938098,11536036,229670,54.24,48.36,49.07,14835,0.15
119894,TWN,亞洲,台灣,2021/9/17,16123,8,7.71,839,0,0,675.88,35.17,0.98,20136,3140347,131.64,22246,0,2883.8,13171843,11593038,233745,55.22,48.6,49.07,14835,0.15
119895,TWN,亞洲,台灣,2021/9/18,16129,6,7.86,839,0,0,676.13,35.17,0.98,15306,3155653,132.29,21288,0,2709.4,0,0,0,0,0,49.07,14835,0.15
119896,TWN,亞洲,台灣,2021/9/19,16141,12,7.57,840,1,0.14,676.63,35.21,0.98,12829,3168482,132.82,21710,0,2867.5,0,0,0,0,0,49.07,14835,0.15
119897,TWN,亞洲,台灣,2021/9/20,16147,6,7.71,840,0,0.14,676.88,35.21,0.98,22704,3191186,133.77,20528,0,2661.1,0,0,0,0,0,49.07,14835,0.15
119898,TWN,亞洲,台灣,2021/9/21,16152,5,7.71,840,0,0.14,677.09,35.21,0.98,14299,3205485,134.37,18808,0,2438.2,13405357,11689760,0,56.2,49,49.07,14835,0.15
119899,TWN,亞洲,台灣,2021/9/22,16159,7,8,841,1,0.29,677.38,35.26,0.98,29149,3234634,135.6,19390,0,2423.8,13589767,11763739,184410,56.97,49.31,49.07,14835,0.15
119900,TWN,亞洲,台灣,2021/9/23,16168,9,7.57,841,0,0.29,677.76,35.26,0.98,20587,3255221,136.46,19287,0,2547.5,13856466,11912534,266699,58.09,49.94,49.07,14835,0.15
119901,TWN,亞洲,台灣,2021/9/24,16176,8,7.57,841,0,0.29,678.1,35.26,0.98,27809,3283030,137.62,20383,0,2692.2,14142461,12075243,285995,59.29,50.62,49.07,14835,0.15
119902,TWN,亞洲,台灣,2021/9/25,16181,5,7.43,841,0,0.29,678.31,35.26,0.98,19822,3302852,138.46,21028,0,2830.5,0,0,0,0,0,49.07,14835,0.15
119903,TWN,亞洲,台灣,2021/9/26,16189,8,6.86,841,0,0.14,678.64,35.26,0.98,14657,3317509,139.07,21290,0,3104.9,14430076,12278191,0,60.49,51.47,49.07,14835,0.15
119904,TWN,亞洲,台灣,2021/9/27,16198,9,7.29,842,1,0.29,679.02,35.3,0.99,30666,3348175,140.36,22427,0,3078.1,14763330,12551676,333254,61.89,52.62,49.07,14835,0.15
119905,TWN,亞洲,台灣,2021/9/28,16205,7,7.57,842,0,0.29,679.31,35.3,0.99,25107,3373282,141.41,23971,0,3166.2,15091281,12812763,327951,63.26,53.71,49.07,14835,0.15
119906,TWN,亞洲,台灣,2021/9/29,16216,11,8.14,842,0,0.14,679.77,35.3,0.99,24379,3397661,142.43,23290,0,2860.1,15441421,13065648,350140,64.73,54.77,49.07,14835,0.15
119907,TWN,亞洲,台灣,2021/9/30,16223,7,7.86,842,0,0.14,680.07,35.3,0.98,18595,3416256,143.21,23005,0,2928,15880889,13243149,439468,66.57,55.52,49.07,14835,0.15
119908,TWN,亞洲,台灣,2021/10/1,16234,11,8.29,843,1,0.29,680.53,35.34,0.98,23630,3439886,144.2,22408,0,2704.3,16277198,13424778,396309,68.23,56.28,49.07,14835,0.15
119909,TWN,亞洲,台灣,2021/10/2,16244,10,9,843,0,0.29,680.95,35.34,0.97,17963,3457849,144.95,22142,0,2460.2,0,0,0,0,0,49.07,14835,0.15
119910,TWN,亞洲,台灣,2021/10/3,16250,6,8.71,843,0,0.29,681.2,35.34,0.96,12996,3470845,145.5,21905,0,2513.8,16558959,13477691,0,69.42,56.5,49.07,14835,0.16
119911,TWN,亞洲,台灣,2021/10/4,16255,5,8.14,844,1,0.29,681.41,35.38,0.95,27781,3498626,146.66,21493,0,2639.4,16820590,13524914,261631,70.51,56.7,49.07,14835,0.16
119912,TWN,亞洲,台灣,2021/10/5,16262,7,8.14,844,0,0.29,681.7,35.38,0.95,23204,3521830,147.64,21221,0,2606,17021317,13577317,200727,71.35,56.92,49.07,14835,0.16
119913,TWN,亞洲,台灣,2021/10/6,16267,5,7.29,844,0,0.29,681.91,35.38,0.95,22566,3544396,148.58,20962,0,2877,17218445,13616764,197128,72.18,57.08,49.07,14835,0.16
119914,TWN,亞洲,台灣,2021/10/7,16271,4,6.86,844,0,0.29,682.08,35.38,0.94,18367,3562763,149.35,20930,0,3052.4,17541591,13666555,323146,73.53,57.29,49.07,14835,0.16
119915,TWN,亞洲,台灣,2021/10/8,16283,12,7,845,1,0.29,682.58,35.42,0.95,21337,3584100,150.25,20602,0,2943.1,17887465,13711680,345874,74.98,57.48,49.07,14835,0.16
119916,TWN,亞洲,台灣,2021/10/9,16287,4,6.14,846,1,0.43,682.75,35.46,0.94,16602,3600702,150.94,20408,0,3322.2,0,0,0,0,0,49.07,14835,0.16
119917,TWN,亞洲,台灣,2021/10/10,16294,7,6.29,846,0,0.43,683.04,35.46,0.94,11952,3612654,151.44,20258,0,3222.7,0,0,0,0,0,49.07,14835,0.16
119918,TWN,亞洲,台灣,2021/10/11,16305,11,7.14,846,0,0.29,683.5,35.46,0.94,20107,3632761,152.29,19162,0,2682.6,18240856,13759882,0,76.47,57.68,49.07,14835,0.16
119919,TWN,亞洲,台灣,2021/10/12,16309,4,6.71,846,0,0.29,683.67,35.46,0.94,25942,3658703,153.37,19553,0,2912.3,18497356,13797381,256500,77.54,57.84,49.07,14835,0.16
119920,TWN,亞洲,台灣,2021/10/13,16313,4,6.57,846,0,0.29,683.84,35.46,0.93,21835,3680538,154.29,19449,0,2959.8,18766730,13980025,269374,78.67,58.6,49.07,14835,0.16
119921,TWN,亞洲,台灣,2021/10/14,16321,8,7.14,846,0,0.29,684.18,35.46,0.93,17422,3697960,155.02,19314,0,2703.9,19026022,14152139,259292,79.76,59.33,49.07,14835,0.16
119922,TWN,亞洲,台灣,2021/10/15,16325,4,6,846,0,0.14,684.34,35.46,0.93,23144,3721104,155.99,19572,0,3262,19435019,14395967,408997,81.47,60.35,49.07,14835,0.16
119923,TWN,亞洲,台灣,2021/10/16,16336,11,7,846,0,0,684.8,35.46,0.93,16216,3737320,156.67,19517,0,2788.1,0,0,0,0,0,49.07,14835,0.16
119924,TWN,亞洲,台灣,2021/10/17,16337,1,6.14,846,0,0,684.85,35.46,0.92,11090,3748410,157.13,19394,0,3157.1,19825683,14620207,0,83.11,61.29,49.07,14835,0.16
119925,TWN,亞洲,台灣,2021/10/18,16337,0,4.57,846,0,0,684.85,35.46,0.92,23641,3772051,158.12,19899,0,4353.3,20204959,14877506,379276,84.7,62.37,49.07,14835,0.16
119926,TWN,亞洲,台灣,2021/10/19,16343,6,4.86,846,0,0,685.1,35.46,0.93,18987,3791038,158.92,18905,0,3892.3,20541421,15063365,336462,86.11,63.15,52.78,14835,0.16
119927,TWN,亞洲,台灣,2021/10/20,16347,4,4.86,846,0,0,685.27,35.46,0.94,19861,3810899,159.75,18623,0,3834.3,20920995,15229608,379574,87.7,63.84,52.78,14835,0.16
119928,TWN,亞洲,台灣,2021/10/21,16349,2,4,846,0,0,685.35,35.46,0.95,15519,3826418,160.4,18351,0,4587.8,21264787,15353595,343792,89.14,64.36,41.67,14835,0.16
119929,TWN,亞洲,台灣,2021/10/22,16357,8,4.57,846,0,0,685.68,35.46,0.96,18534,3844952,161.18,17693,0,3870.7,21717020,15555520,452233,91.04,65.21,41.67,14835,0.16
119930,TWN,亞洲,台灣,2021/10/23,16364,7,4,846,0,0,685.98,35.46,0.97,14037,3858989,161.77,17381,0,4345.2,0,0,0,0,0,41.67,14835,0.16
119931,TWN,亞洲,台灣,2021/10/24,16368,4,4.43,846,0,0,686.15,35.46,0.98,10170,3869159,162.2,17250,0,3894.8,22283271,15865789,0,93.41,66.51,41.67,14835,0.16
119932,TWN,亞洲,台灣,2021/10/25,16376,8,5.57,847,1,0.14,686.48,35.51,0.99,22449,3891608,163.14,17080,0,3065.9,22783694,16105123,500423,95.51,67.51,41.67,14835,0.16
119933,TWN,亞洲,台灣,2021/10/26,16380,4,5.29,847,0,0.14,686.65,35.51,0.99,18357,3909965,163.91,16990,0,3214.2,23217629,16281201,433935,97.33,68.25,41.67,14835,0.16
119934,TWN,亞洲,台灣,2021/10/27,16388,8,5.86,847,0,0.14,686.98,35.51,0.99,18352,3928317,164.68,16774,0,2863.9,23637150,16404793,419521,99.09,68.77,41.67,14835,0.16
119935,TWN,亞洲,台灣,2021/10/28,16394,6,6.43,847,0,0.14,687.24,35.51,0.99,15464,3943781,165.32,16766,0,2607.9,24048734,16656545,411584,100.81,69.82,41.67,14835,0.17
119936,TWN,亞洲,台灣,2021/10/29,16399,5,6,847,0,0.14,687.45,35.51,0.99,19064,3962845,166.12,16842,0,2807,24481074,16951012,432340,102.62,71.06,41.67,14835,0.17
119937,TWN,亞洲,台灣,2021/10/30,16406,7,6,847,0,0.14,687.74,35.51,0.99,14692,3977537,166.74,16935,0,2822.5,0,0,0,0,0,41.67,14835,0.17
119938,TWN,亞洲,台灣,2021/10/31,16412,6,6.29,847,0,0.14,687.99,35.51,0.99,11073,3988610,167.2,17064,0,2714.6,24870150,17214718,0,104.26,72.16,41.67,14835,0.17
119939,TWN,亞洲,台灣,2021/11/1,16417,5,5.86,847,0,0,688.2,35.51,0.99,23534,4012144,168.19,17219,0,2939.9,25182013,17286000,311863,105.56,72.46,41.67,14835,0.17
119940,TWN,亞洲,台灣,2021/11/2,16421,4,5.86,847,0,0,688.37,35.51,0.99,19187,4031331,168.99,17338,0,2960.2,25486269,17331396,304256,106.84,72.65,41.67,14835,0.17
119941,TWN,亞洲,台灣,2021/11/3,16428,7,5.71,847,0,0,688.66,35.51,0.99,18967,4050298,169.79,17426,0,3049.7,25778064,17384932,291795,108.06,72.88,41.67,14835,0.17
119942,TWN,亞洲,台灣,2021/11/4,16430,2,5.14,847,0,0,688.74,35.51,0.99,15458,4065756,170.44,17425,0,3388.1,25851240,17399450,73176,108.37,72.94,41.67,14835,0.17
119943,TWN,亞洲,台灣,2021/11/5,16437,7,5.43,847,0,0,689.04,35.51,1,20405,4086161,171.29,17617,0,3245,26080250,17436784,229010,109.33,73.09,41.67,14835,0.17
119944,TWN,亞洲,台灣,2021/11/6,16438,1,4.57,847,0,0,689.08,35.51,1,14763,4100924,171.91,17627,0,3856.3,0,0,0,0,0,41.67,14835,0.17
119945,TWN,亞洲,台灣,2021/11/7,16442,4,4.29,847,0,0,689.25,35.51,1.01,10693,4111617,172.36,17572,0,4099.9,26281921,17484037,0,110.17,73.29,41.67,14835,0.17
119946,TWN,亞洲,台灣,2021/11/8,16445,3,4,847,0,0,689.37,35.51,1.03,20322,4131939,173.21,17114,0,4278.5,26542566,17557602,260645,111.27,73.6,41.67,14835,0.17
119947,TWN,亞洲,台灣,2021/11/9,16451,6,4.29,848,1,0.14,689.63,35.55,1.04,16868,4148807,173.92,16782,0,3915.5,26768810,17622921,226244,112.21,73.88,41.67,14835,0.17
119948,TWN,亞洲,台灣,2021/11/10,16456,5,4,848,0,0.14,689.83,35.55,1.06,17281,4166088,174.64,16541,0,4135.2,27004426,17689522,235616,113.2,74.15,41.67,14835,0.17
119949,TWN,亞洲,台灣,2021/11/11,16465,9,5,848,0,0.14,690.21,35.55,1.07,13955,4180043,175.23,16327,0,3265.4,27210265,17744846,205839,114.07,74.39,41.67,14835,0.17
119950,TWN,亞洲,台灣,2021/11/12,16475,10,5.43,848,0,0.14,690.63,35.55,1.07,17339,4197382,175.95,15889,0,2926.7,27479599,17808765,269334,115.19,74.65,41.67,14835,0.17
119951,TWN,亞洲,台灣,2021/11/13,16479,4,5.86,848,0,0.14,690.8,35.55,1.07,12881,4210263,176.49,15620,0,2666.9,0,0,0,0,0,0,14835,0.17
119952,TWN,亞洲,台灣,2021/11/14,16487,8,6.43,848,0,0.14,691.13,35.55,1.07,9802,4220065,176.91,15493,0,2409.9,27689479,17851199,0,116.07,74.83,0,14835,0.17
119953,TWN,亞洲,台灣,2021/11/15,16496,9,7.29,848,0,0.14,691.51,35.55,1.07,22301,4242366,177.84,15775,0,2165.1,27927621,17891819,238142,117.07,75,0,14835,0.17
119954,TWN,亞洲,台灣,2021/11/16,16498,2,6.71,848,0,0,691.6,35.55,1.07,18238,4260604,178.6,15971,0,2378.8,28161546,17931470,233925,118.05,75.17,0,14835,0.17
119955,TWN,亞洲,台灣,2021/11/17,16503,5,6.71,848,0,0,691.8,35.55,1.07,17276,4277880,179.33,15970,0,2378.6,28403884,17961336,242338,119.07,75.29,0,14835,0.17
119956,TWN,亞洲,台灣,2021/11/18,16506,3,5.86,848,0,0,691.93,35.55,1.07,14279,4292159,179.93,16017,0,2734.7,28679327,17981769,275443,120.22,75.38,0,14835,0.17
119957,TWN,亞洲,台灣,2021/11/19,16516,10,5.86,848,0,0,692.35,35.55,1.08,17598,4309757,180.67,16054,0,2741,28986957,18016118,307630,121.51,75.52,0,14835,0.17
119958,TWN,亞洲,台灣,2021/11/20,16520,4,5.86,848,0,0,692.52,35.55,1.08,13038,4322795,181.21,16076,0,2744.7,0,0,0,0,0,0,14835,0.17
119959,TWN,亞洲,台灣,2021/11/21,16529,9,6,848,0,0,692.89,35.55,1.09,10331,4333126,181.64,16152,0,2692,0,0,0,0,0,0,14835,0.17
119960,TWN,亞洲,台灣,2021/11/22,16532,3,5.14,848,0,0,693.02,35.55,1.09,20041,4353167,182.48,15829,0,3077.8,29515207,18064753,0,123.73,75.73,0,14835,0.17
119961,TWN,亞洲,台灣,2021/11/23,16539,7,5.86,848,0,0,693.31,35.55,1.09,16734,4369901,183.19,15614,0,2665.9,29749086,18087393,233879,124.71,75.82,0,14835,0.18
119962,TWN,亞洲,台灣,2021/11/24,16544,5,5.86,848,0,0,693.52,35.55,1.1,16370,4386271,183.87,15484,0,2643.7,29932419,18109173,183333,125.48,75.91,0,14835,0.18
119963,TWN,亞洲,台灣,2021/11/25,16554,10,6.86,848,0,0,693.94,35.55,1.11,13827,4400098,184.45,15420,0,2248.8,30254219,18136444,321800,126.83,76.03,0,14835,0.18
119964,TWN,亞洲,台灣,2021/11/26,16566,12,7.14,848,0,0,694.45,35.55,0,11276,4411374,184.92,14517,0,0,30648405,18168092,394186,128.48,76.16,0,14835,0.18
119965,TWN,亞洲,台灣,2021/11/27,16578,12,8.29,848,0,0,694.95,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,14835,0.18
