證券名稱,簡稱,年月日,投信買賣超(千股),投信買賣超市值(百萬),投信持股數(千股),投信持股數市值(百萬),合計買賣超(千股),合計買賣超市值(百萬),合計持股數(千股),合計持股數市值(百萬),外資買進張數,外資賣出張數,投信持股率%,投信買進張數,投信賣出張數,投信週轉率%
1304,台聚         ,20130201,0,0,3308,77.41,95,2.22,427901,10012.88,312,238,0.29,0,0,0
1304,台聚         ,20130204,4,0.09,3312,78,-158,-3.72,427743,10073.35,222,367,0.29,4,0,0
1304,台聚         ,20130205,4,0.09,3316,77.59,-148,-3.46,427595,10005.72,440,594,0.29,4,0,0
1304,台聚         ,20130206,-7,-0.16,3309,77.76,276,6.49,427878,10055.13,247,26,0.29,1,8,0
1304,台聚         ,20130218,0,0,3309,78.42,-443,-10.5,427435,10130.21,139,849,0.29,0,0,0
1304,台聚         ,20130219,-3,-0.07,3306,79.01,-187,-4.47,426528,10194.02,151,330,0.29,0,3,0
1304,台聚         ,20130220,0,0,3306,78.85,-476,-11.35,425953,10158.98,94,582,0.29,0,0,0
1304,台聚         ,20130221,-3,-0.07,3303,78.28,-50,-1.19,425903,10093.9,131,178,0.29,0,3,0
1304,台聚         ,20130222,-6,-0.14,3297,78.3,-170,-4.04,425733,10111.16,30,182,0.29,0,6,0
1304,台聚         ,20130223,-2,-0.05,3295,78.09,8,0.19,425741,10090.06,0,0,0.29,0,2,0
1304,台聚         ,20130225,0,0,3295,77.6,-111,-2.61,425630,10023.59,53,173,0.29,0,0,0
1304,台聚         ,20130226,-1,-0.02,3294,77.41,-152,-3.57,425478,9998.73,70,218,0.29,0,1,0
1304,台聚         ,20130227,0,0,3294,76.91,-277,-6.47,424891,9921.2,19,260,0.29,0,0,0
1304,台聚         ,20130301,0,0,3294,76.91,-347,-8.1,424603,9914.48,30,318,0.29,0,0,0
1304,台聚         ,20130304,0,0,3294,76.42,-868,-20.14,423813,9832.46,38,865,0.29,0,0,0
1304,台聚         ,20130305,-1,-0.02,3293,76.07,-260,-6.01,423673,9786.85,60,199,0.29,0,1,0
1304,台聚         ,20130306,-5,-0.12,3288,75.95,-754,-17.42,422926,9769.59,27,769,0.29,0,5,0
1304,台聚         ,20130307,0,0,3288,75.62,-1030,-23.69,421915,9704.05,11,1022,0.29,0,0,0
1304,台聚         ,20130308,0,0,3288,76.28,-208,-4.83,421721,9783.93,10,204,0.29,0,0,0
1304,台聚         ,20130311,-2,-0.05,3286,76.07,-273,-6.32,421443,9756.41,23,310,0.29,0,2,0
1304,台聚         ,20130312,0,0,3286,75.41,-4,-0.09,421463,9672.58,14,0,0.29,0,0,0
1304,台聚         ,20130313,-3,-0.07,3283,74.2,-650,-14.69,421162,9518.26,46,351,0.29,0,3,0
1304,台聚         ,20130314,-2,-0.05,3281,74.48,22,0.5,421208,9561.42,50,2,0.29,0,2,0
1304,台聚         ,20130315,1089,25.05,4370,100.51,580,13.34,421909,9703.91,77,585,0.38,1093,4,0.05
1304,台聚         ,20130318,22,0.5,4392,99.48,-260,-5.89,421655,9550.49,1,297,0.38,27,5,0
1304,台聚         ,20130319,0,0,4392,99.26,-108,-2.44,421506,9526.04,0,149,0.38,0,0,0
1304,台聚         ,20130320,0,0,4392,99.04,-253,-5.71,421293,9500.16,22,235,0.38,0,0,0
1304,台聚         ,20130321,0,0,4392,98.6,-287,-6.44,420974,9450.87,85,364,0.38,0,0,0
1304,台聚         ,20130322,-1,-0.02,4391,97.04,-323,-7.14,420651,9296.39,149,471,0.38,0,1,0
1304,台聚         ,20130325,0,0,4391,95.28,-198,-4.3,420423,9123.18,137,365,0.38,0,0,0
1304,台聚         ,20130326,0,0,4391,93.09,-1130,-23.96,419146,8885.9,403,1570,0.38,0,0,0
1304,台聚         ,20130327,-4,-0.09,4387,93.22,301,6.4,419447,8913.25,316,11,0.38,0,4,0
1304,台聚         ,20130328,0,0,4387,93.88,-90,-1.93,419349,8974.07,163,261,0.38,0,0,0
1304,台聚         ,20130329,0,0,4041,87.08,336,7.24,419290,9035.7,295,4,0.35,0,0,0
1304,台聚         ,20130401,-2,-0.04,4039,87.24,-69,-1.49,419224,9055.24,4,68,0.35,0,2,0
1304,台聚         ,20130402,0,0,4039,87.24,150,3.24,419385,9058.72,292,131,0.35,0,0,0
1304,台聚         ,20130403,0,0,4039,87.04,-439,-9.46,418948,9028.33,75,512,0.35,0,0,0
1304,台聚         ,20130408,0,0,4039,84.62,-17,-0.36,418915,8776.27,889,926,0.35,0,0,0
1304,台聚         ,20130409,0,0,4039,84.21,395,8.24,419310,8742.61,873,511,0.35,0,0,0
1304,台聚         ,20130410,0,0,4039,85.02,205,4.32,419515,8830.79,402,213,0.35,0,0,0
1304,台聚         ,20130411,0,0,4039,85.22,-96,-2.03,419420,8849.76,366,445,0.35,0,0,0
1304,台聚         ,20130412,0,0,4039,84.62,136,2.85,419556,8789.7,163,14,0.35,0,0,0
1304,台聚         ,20130415,-2,-0.04,4037,82.96,-282,-5.8,419274,8616.08,99,379,0.35,0,2,0
1304,台聚         ,20130416,0,0,4037,82.35,213,4.35,419482,8557.43,241,28,0.35,0,0,0
1304,台聚         ,20130417,-14,-0.29,4023,82.47,128,2.62,419607,8601.94,436,362,0.35,0,14,0
1304,台聚         ,20130418,0,0,4023,82.47,258,5.29,419853,8606.99,279,21,0.35,0,0,0
1304,台聚         ,20130419,3,0.06,4026,82.94,360,7.42,420213,8656.39,360,3,0.35,3,0,0
1304,台聚         ,20130422,-50,-1.01,3976,81.11,35,0.71,420248,8573.06,473,339,0.35,0,50,0
1304,台聚         ,20130423,-5,-0.1,3971,83.19,-2,-0.04,420246,8804.15,331,326,0.35,0,5,0
1304,台聚         ,20130424,-1,-0.02,3970,83.37,252,5.29,420498,8830.46,706,442,0.35,0,1,0
1304,台聚         ,20130425,-4,-0.08,3966,82.89,-47,-0.98,420452,8787.45,567,579,0.35,0,4,0
1304,台聚         ,20130426,-4,-0.08,3962,82.41,-342,-7.11,420136,8738.83,165,477,0.35,0,4,0
1304,台聚         ,20130429,-2,-0.04,3960,81.38,-389,-7.99,419767,8626.21,103,477,0.35,0,2,0
1304,台聚         ,20130430,0,0,3960,81.97,154,3.19,419940,8692.76,182,9,0.35,0,0,0
1304,台聚         ,20130502,0,0,3960,81.38,169,3.47,420175,8634.6,258,35,0.35,0,0,0
1304,台聚         ,20130503,-8,-0.17,3952,81.81,23,0.48,420182,8697.77,45,30,0.35,0,8,0
1304,台聚         ,20130506,-4,-0.09,3948,84.29,10,0.21,420218,8971.65,255,215,0.35,0,4,0
1304,台聚         ,20130507,0,0,3948,83.9,-218,-4.63,419966,8924.28,79,489,0.35,0,0,0
1304,台聚         ,20130508,0,0,3948,84.88,42,0.9,420168,9033.61,779,739,0.35,0,0,0
1304,台聚         ,20130509,0,0,3948,85.87,-149,-3.24,420020,9135.43,163,237,0.35,0,0,0
1304,台聚         ,20130510,0,0,3948,86.46,143,3.13,420163,9201.57,171,21,0.35,0,0,0
1304,台聚         ,20130513,-5,-0.11,3943,86.55,-145,-3.18,420031,9219.68,142,267,0.35,0,5,0
1304,台聚         ,20130514,-3,-0.07,3940,85.89,200,4.36,420271,9161.91,658,473,0.34,0,3,0
1304,台聚         ,20130515,0,0,3940,86.29,96,2.1,420521,9209.41,307,6,0.34,0,0,0
1304,台聚         ,20130516,0,0,3940,85.3,-88,-1.91,420429,9102.29,279,370,0.34,0,0,0
1304,台聚         ,20130517,0,0,3940,84.71,0,0,420425,9039.14,319,324,0.34,0,0,0
1304,台聚         ,20130520,-3,-0.06,3937,84.45,-19,-0.41,420410,9017.79,138,150,0.34,0,3,0
1304,台聚         ,20130521,0,0,3937,84.25,40,0.86,420399,8996.54,430,400,0.34,0,0,0
1304,台聚         ,20130522,-13,-0.28,3924,85.15,703,15.26,421101,9137.89,882,166,0.34,0,13,0
1304,台聚         ,20130523,-1,-0.02,3923,86.11,371,8.14,421503,9251.99,643,251,0.34,0,1,0
1304,台聚         ,20130524,-3,-0.07,3920,85.65,-158,-3.45,421332,9206.1,59,227,0.34,0,3,0
1304,台聚         ,20130527,-1,-0.02,3919,85.63,67,1.46,421384,9207.24,124,58,0.34,0,1,0
1304,台聚         ,20130528,0,0,3919,85.43,156,3.4,421523,9189.2,188,32,0.34,0,0,0
1304,台聚         ,20130529,0,0,3919,86.02,532,11.68,422055,9264.11,671,139,0.34,0,0,0
1304,台聚         ,20130530,0,0,3919,85.63,0,0,422072,9222.27,95,78,0.34,0,0,0
1304,台聚         ,20130531,0,0,3919,84.85,-1005,-21.76,421066,9116.08,23,1028,0.34,0,0,0
1304,台聚         ,20130603,0,0,3919,84.26,-31,-0.67,421010,9051.72,58,97,0.34,0,0,0
1304,台聚         ,20130604,0,0,3919,83.28,-261,-5.55,420749,8940.92,129,418,0.34,0,0,0
1304,台聚         ,20130605,0,0,3919,83.28,-2,-0.04,420735,8940.62,354,353,0.34,0,0,0
1304,台聚         ,20130606,0,0,3919,81.71,-663,-13.82,420072,8758.5,245,932,0.34,0,0,0
1304,台聚         ,20130607,1,0.02,3920,81.34,-504,-10.46,419568,8706.04,84,604,0.34,1,0,0
1304,台聚         ,20130610,0,0,3920,82.71,-53,-1.12,419515,8851.77,107,173,0.34,0,0,0
1304,台聚         ,20130611,-43,-0.91,3877,82,-278,-5.88,419237,8866.86,39,284,0.34,0,43,0
1304,台聚         ,20130613,-44,-0.92,3833,80.49,9,0.19,419256,8804.38,606,618,0.34,0,44,0
1304,台聚         ,20130614,0,0,3833,80.3,-335,-7.02,418921,8776.39,173,552,0.34,0,0,0
1304,台聚         ,20130617,0,0,3833,81.07,7,0.15,418928,8860.33,136,156,0.34,0,0,0
1304,台聚         ,20130618,-1,-0.02,3832,80.66,-354,-7.45,418574,8810.98,83,449,0.34,0,1,0
1304,台聚         ,20130619,0,0,3832,80.09,-969,-20.25,417605,8727.94,195,1025,0.34,0,0,0
1304,台聚         ,20130620,0,0,3832,80.86,725,15.3,418330,8826.76,1077,357,0.34,0,0,0
1304,台聚         ,20130621,6,0.13,3838,82.13,340,7.28,418670,8959.54,7059,6815,0.34,13,7,0
1304,台聚         ,20130624,0,0,3838,82.13,-490,-10.49,418211,8949.72,3,534,0.34,0,0,0
1304,台聚         ,20130625,0,0,3838,81.37,-58,-1.23,418153,8864.84,111,271,0.34,0,0,0
1304,台聚         ,20130626,0,0,3838,81.37,-613,-13,417540,8851.85,137,776,0.34,0,0,0
1304,台聚         ,20130627,0,0,3838,81.75,-85,-1.81,417469,8892.09,120,218,0.34,0,0,0
1304,台聚         ,20130628,7,0.15,4013,85.48,-232,-4.94,416960,8881.25,118,359,0.35,7,0,0
1304,台聚         ,20130701,0,0,4013,86.68,-160,-3.46,416827,9003.46,355,383,0.35,0,0,0
1304,台聚         ,20130702,0,0,4013,87.08,-102,-2.21,416741,9043.28,97,183,0.35,0,0,0
1304,台聚         ,20130703,0,0,4013,85.48,-534,-11.37,416187,8864.78,145,699,0.35,0,0,0
1304,台聚         ,20130704,5,0.11,4018,85.78,160,3.42,416304,8888.09,131,19,0.35,5,0,0
1304,台聚         ,20130705,-25,-0.55,3993,87.45,-455,-9.96,415821,9106.48,177,709,0.35,0,25,0
1304,台聚         ,20130708,0,0,3993,86.05,-277,-5.97,415544,8954.97,178,460,0.35,0,0,0
1304,台聚         ,20130709,0,0,3993,88.05,-434,-9.57,415110,9153.18,134,578,0.35,0,0,0
1304,台聚         ,20130710,0,0,3993,88.05,-352,-7.76,414741,9145.04,1,379,0.35,0,0,0
1304,台聚         ,20130711,-16,-0.35,3977,88.49,274,6.1,415015,9234.08,477,186,0.35,0,16,0
1304,台聚         ,20130712,0,0,3977,89.48,347,7.81,415362,9345.65,90,18,0.35,0,0,0
1304,台聚         ,20130715,0,0,3977,90.08,80,1.81,415442,9409.76,371,329,0.35,0,0,0
1304,台聚         ,20130716,0,0,3977,89.08,-45,-1.01,415397,9304.89,292,425,0.35,0,0,0
1304,台聚         ,20130717,0,0,3977,90.28,-171,-3.88,415226,9425.63,369,125,0.35,0,0,0
1304,台聚         ,20130718,0,0,3977,90.68,-108,-2.46,415118,9464.69,233,341,0.35,0,0,0
1304,台聚         ,20130719,0,0,3977,90.28,-509,-11.55,414609,9411.62,301,815,0.35,0,0,0
1304,台聚         ,20130722,0,0,3977,91.07,751,17.2,415360,9511.74,1768,1027,0.35,0,0,0
1304,台聚         ,20130723,0,0,3977,91.47,111,2.55,415470,9555.81,678,691,0.35,0,0,0
1304,台聚         ,20130724,0,0,3977,91.87,347,8.02,415817,9605.37,537,158,0.35,0,0,0
1304,台聚         ,20130725,1,0.02,3978,91.49,294,6.76,416111,9570.55,295,13,0.35,1,0,0
1304,台聚         ,20130726,0,0,3978,91.69,243,5.6,416354,9596.96,209,11,0.35,0,0,0
1304,台聚         ,20130729,0,0,3978,89.7,44,0.99,416398,9389.77,441,447,0.35,0,0,0
1304,台聚         ,20130730,-36,-0.78,3942,85.54,-119,-2.58,416279,9033.25,363,426,0.35,0,36,0
1304,台聚         ,20130731,0,0,3942,84.56,-263,-5.64,415663,8915.97,123,446,0.35,0,0,0
1304,台聚         ,20130801,0,0,3942,83.57,-452,-9.58,415307,8804.51,12,368,0.35,0,0,0
1304,台聚         ,20130802,0,0,3942,84.95,-75,-1.62,415285,8949.39,22,44,0.35,0,0,0
1304,台聚         ,20130805,0,0,3942,84.56,-342,-7.34,414955,8900.78,116,446,0.35,0,0,0
1304,台聚         ,20130806,0,0,3942,83.96,-911,-19.4,414053,8819.33,62,964,0.35,0,0,0
1304,台聚         ,20130807,0,0,3942,83.37,-632,-13.37,413421,8743.85,68,700,0.35,0,0,0
1304,台聚         ,20130808,0,0,3942,83.57,-308,-6.53,413129,8758.33,11,303,0.35,0,0,0
1304,台聚         ,20130809,0,0,3942,83.18,-393,-8.29,412758,8709.19,63,434,0.35,0,0,0
1304,台聚         ,20130812,0,0,3942,82.78,-326,-6.85,412539,8663.32,94,314,0.35,0,0,0
1304,台聚         ,20130813,0,0,3942,83.18,51,1.08,412678,8707.51,399,260,0.35,0,0,0
1304,台聚         ,20130814,0,0,3942,83.37,-293,-6.2,412459,8723.51,1,220,0.35,0,0,0
1304,台聚         ,20130815,-1,-0.02,3941,82.56,-224,-4.69,412205,8635.69,70,323,0.34,0,1,0
1304,台聚         ,20130816,0,0,3941,83.55,-549,-11.64,411634,8726.64,79,650,0.34,0,0,0
1304,台聚         ,20130819,0,0,3941,82.37,-813,-16.99,410794,8585.59,117,957,0.34,0,0,0
1304,台聚         ,20130820,0,0,3941,81.78,-480,-9.96,410204,8511.73,1,591,0.34,0,0,0
1304,台聚         ,20130822,0,0,3941,80.4,-720,-14.69,409395,8351.66,38,847,0.34,0,0,0
1304,台聚         ,20130823,0,0,3941,80.59,-79,-1.62,409340,8371,43,98,0.34,0,0,0
1304,台聚         ,20130826,0,0,3941,80.4,-224,-4.57,409121,8346.07,2,221,0.34,0,0,0
1304,台聚         ,20130827,0,0,3941,79.61,-105,-2.12,408995,8261.7,8,134,0.34,0,0,0
1304,台聚         ,20130828,0,0,3941,77.64,-219,-4.31,408736,8052.1,5,264,0.34,0,0,0
1304,台聚         ,20130829,0,0,3941,79.02,32,0.64,408758,8195.6,68,46,0.34,0,0,0
1304,台聚         ,20130830,1,0.02,3942,79.04,-65,-1.3,408707,8194.58,52,104,0.35,1,0,0
1304,台聚         ,20130902,0,0,3942,79.63,-21,-0.42,408686,8255.46,7,28,0.35,0,0,0
1304,台聚         ,20130903,1,0.01,3943,79.65,301,6.08,409011,8262.02,333,9,0.35,1,0,0
1304,台聚         ,20130904,0,0,3943,79.65,-10,-0.2,409001,8261.82,38,48,0.35,0,0,0
1304,台聚         ,20130905,1,0.02,3944,80.46,161,3.28,409138,8346.42,226,99,0.35,1,0,0
1304,台聚         ,20130906,0,0,3944,79.87,-21,-0.43,409117,8284.62,73,94,0.35,0,0,0
1304,台聚         ,20130909,0,0,3944,80.65,190,3.89,409312,8370.43,280,76,0.35,0,0,0
1304,台聚         ,20130910,0,0,3944,80.26,104,2.12,409430,8331.9,124,6,0.35,0,0,0
1304,台聚         ,20130911,0,0,3944,80.26,131,2.67,409547,8334.28,147,30,0.35,0,0,0
1304,台聚         ,20130912,6,0.12,3950,80.58,-144,-2.94,409701,8357.9,227,377,0.35,6,0,0
1304,台聚         ,20130913,4,0.08,3954,80.66,76,1.55,409777,8359.45,72,0,0.35,4,0,0
1304,台聚         ,20130914,0,0,3954,80.46,5,0.1,409782,8339.06,5,0,0.35,0,0,0
1304,台聚         ,20130916,0,0,3954,80.66,-4,-0.08,409778,8359.47,165,169,0.35,0,0,0
1304,台聚         ,20130917,-1114,-22.78,2840,58.08,-958,-19.59,408820,8360.37,234,78,0.25,0,1114,0.05
1304,台聚         ,20130918,-1985,-40.79,855,17.57,-1393,-28.63,407422,8372.52,669,98,0.07,84,2069,0.09
1304,台聚         ,20130923,-357,-7.43,498,10.36,-295,-6.14,407276,8471.34,338,275,0.04,200,557,0.03
1304,台聚         ,20130924,0,0,498,10.43,-106,-2.22,407170,8530.21,97,203,0.04,0,0,0
1304,台聚         ,20130925,0,0,498,10.51,68,1.43,407238,8592.72,129,61,0.04,0,0,0
1304,台聚         ,20130926,-1,-0.02,497,10.44,-50,-1.05,407188,8550.95,14,63,0.04,0,1,0
1304,台聚         ,20130927,0,0,497,10.51,-201,-4.25,406540,8598.32,54,255,0.04,0,0,0
1304,台聚         ,20130930,0,0,717,15.06,-32,-0.67,406713,8540.97,17,49,0.06,0,0,0
1304,台聚         ,20131001,0,0,717,15.13,-6,-0.13,406707,8581.52,44,50,0.06,0,0,0
1304,台聚         ,20131002,0,0,717,15.2,140,2.97,406855,8625.33,170,22,0.06,0,0,0
1304,台聚         ,20131003,0,0,717,15.49,510,11.02,407357,8798.91,362,2,0.06,0,0,0
1304,台聚         ,20131004,0,0,717,15.7,304,6.66,407661,8927.78,187,7,0.06,0,0,0
1304,台聚         ,20131007,-1,-0.02,716,15.68,-251,-5.5,407440,8922.94,164,408,0.06,0,1,0
1304,台聚         ,20131008,0,0,716,15.79,-448,-9.88,407022,8974.84,105,555,0.06,0,0,0
1304,台聚         ,20131009,0,0,716,15.39,-19,-0.41,407003,8750.56,99,101,0.06,0,0,0
1304,台聚         ,20131011,0,0,716,15.36,67,1.44,407070,8731.65,67,0,0.06,0,0,0
1304,台聚         ,20131014,0,0,716,15.36,-63,-1.35,406947,8729.01,47,120,0.06,0,0,0
1304,台聚         ,20131015,0,0,716,15.43,17,0.37,406964,8770.07,98,89,0.06,0,0,0
1304,台聚         ,20131016,0,0,716,15.79,421,9.28,407402,8983.21,533,90,0.06,0,0,0
1304,台聚         ,20131017,0,0,716,16.32,-884,-20.16,406728,9273.4,382,1076,0.06,0,0,0
1304,台聚         ,20131018,0,0,716,16.18,288,6.51,407016,9198.56,405,117,0.06,0,0,0
1304,台聚         ,20131021,0,0,716,16.04,-217,-4.86,406829,9112.97,94,311,0.06,0,0,0
1304,台聚         ,20131022,-21,-0.46,695,15.36,25,0.55,406854,8991.47,93,47,0.06,0,21,0
1304,台聚         ,20131023,0,0,695,15.08,-32,-0.69,406782,8827.17,162,194,0.06,0,0,0
1304,台聚         ,20131024,0,0,695,15.08,307,6.66,407024,8832.42,406,120,0.06,0,0,0
1304,台聚         ,20131025,0,0,695,15.05,7,0.15,407031,8812.22,117,101,0.06,0,0,0
1304,台聚         ,20131028,0,0,695,14.8,-51,-1.09,406980,8668.67,78,129,0.06,0,0,0
1304,台聚         ,20131029,0,0,695,14.98,16,0.34,406881,8768.29,100,84,0.06,0,0,0
1304,台聚         ,20131030,0,0,695,15.01,-400,-8.64,406481,8779.99,33,433,0.06,0,0,0
1304,台聚         ,20131031,-2,-0.04,693,14.93,-251,-5.41,406167,8752.9,130,379,0.06,0,2,0
1304,台聚         ,20131101,0,0,693,14.83,-211,-4.52,405957,8687.48,5,215,0.06,0,0,0
1304,台聚         ,20131104,0,0,693,14.52,-48,-1.01,405939,8504.42,35,53,0.06,0,0,0
1304,台聚         ,20131105,0,0,693,14.24,131,2.69,406070,8344.74,245,114,0.06,0,0,0
1304,台聚         ,20131106,0,0,693,14.24,125,2.57,406198,8347.37,370,242,0.06,0,0,0
1304,台聚         ,20131107,0,0,693,14.21,-96,-1.97,406102,8325.09,90,186,0.06,0,0,0
1304,台聚         ,20131108,0,0,693,14.1,-158,-3.22,405944,8260.96,43,201,0.06,0,0,0
1304,台聚         ,20131111,0,0,693,14.17,-26,-0.53,405918,8301.02,40,66,0.06,0,0,0
1304,台聚         ,20131112,0,0,693,14.35,541,11.2,406451,8413.54,556,23,0.06,0,0,0
1304,台聚         ,20131113,0,0,693,14.14,-284,-5.79,406177,8286.01,21,305,0.06,0,0,0
1304,台聚         ,20131114,0,0,693,14.17,-56,-1.15,406112,8304.99,326,391,0.06,0,0,0
1304,台聚         ,20131115,0,0,693,14,-1091,-22.04,405009,8181.18,128,1231,0.06,0,0,0
1304,台聚         ,20131118,0,0,693,13.89,-478,-9.58,404534,8110.91,110,585,0.06,0,0,0
1304,台聚         ,20131119,0,0,693,13.93,19,0.38,404553,8131.52,96,77,0.06,0,0,0
1304,台聚         ,20131120,0,0,693,13.93,-16,-0.32,404605,8132.56,172,120,0.06,0,0,0
1304,台聚         ,20131121,0,0,693,13.76,-212,-4.21,404398,8027.3,83,290,0.06,0,0,0
1304,台聚         ,20131122,0,0,693,13.93,-111,-2.23,404299,8126.41,27,126,0.06,0,0,0
1304,台聚         ,20131125,-5,-0.1,688,13.86,-486,-9.79,403813,8136.83,0,481,0.06,0,5,0
1304,台聚         ,20131126,0,0,688,13.83,-324,-6.51,403488,8110.11,176,500,0.06,0,0,0
1304,台聚         ,20131127,0,0,688,13.86,-41,-0.83,403422,8128.95,13,54,0.06,0,0,0
1304,台聚         ,20131128,0,0,688,13.97,353,7.17,403682,8194.74,219,8,0.06,0,0,0
1304,台聚         ,20131129,0,0,688,14.07,32,0.65,403664,8254.93,62,31,0.06,0,0,0
1304,台聚         ,20131202,-1,-0.02,687,14.19,-112,-2.31,403589,8334.11,0,74,0.06,0,1,0
1304,台聚         ,20131203,0,0,687,14.01,-123,-2.51,403476,8230.91,253,376,0.06,0,0,0
1304,台聚         ,20131204,0,0,687,14.08,-182,-3.73,403294,8267.53,185,368,0.06,0,0,0
1304,台聚         ,20131205,0,0,687,14.01,-503,-10.26,402876,8218.67,6,424,0.06,0,0,0
1304,台聚         ,20131206,0,0,687,13.98,-312,-6.35,402564,8192.18,9,321,0.06,0,0,0
1304,台聚         ,20131209,0,0,687,14.08,-6,-0.12,402553,8252.34,87,93,0.06,0,0,0
1304,台聚         ,20131210,0,0,687,14.08,18,0.37,402571,8252.71,33,15,0.06,0,0,0
1304,台聚         ,20131211,0,0,687,14.08,71,1.46,402641,8254.14,71,1,0.06,0,0,0
1304,台聚         ,20131212,-2,-0.04,685,13.94,-259,-5.27,402382,8188.47,40,297,0.06,0,2,0
1304,台聚         ,20131213,0,0,685,13.94,167,3.4,402549,8191.87,485,318,0.06,0,0,0
1304,台聚         ,20131216,0,0,685,13.84,312,6.3,402861,8137.79,433,121,0.06,0,0,0
1304,台聚         ,20131217,0,0,685,13.8,154,3.1,403015,8120.75,321,167,0.06,0,0,0
1304,台聚         ,20131218,0,0,685,13.77,141,2.83,403221,8104.74,289,83,0.06,0,0,0
1304,台聚         ,20131219,0,0,685,13.8,183,3.69,403411,8128.73,261,71,0.06,0,0,0
1304,台聚         ,20131220,-5,-0.1,680,13.77,11,0.22,403422,8169.3,220,204,0.06,0,5,0
1304,台聚         ,20131223,0,0,680,13.97,150,3.08,403572,8293.4,387,237,0.06,0,0,0
1304,台聚         ,20131224,-3,-0.06,677,13.88,262,5.37,403684,8275.52,115,0,0.06,0,3,0
1304,台聚         ,20131225,-3,-0.06,674,13.75,115,2.35,403799,8237.5,195,77,0.06,0,3,0
1304,台聚         ,20131226,0,0,674,13.82,240,4.92,404039,8282.8,254,14,0.06,0,0,0
1304,台聚         ,20131227,1,0.02,675,13.94,175,3.61,404214,8347.02,273,99,0.06,1,0,0
1304,台聚         ,20131230,-7,-0.14,668,13.83,225,4.66,404487,8372.88,281,1,0.06,0,7,0
1304,台聚         ,20131231,-1,-0.02,638,13.21,96,1.99,404649,8376.23,147,0,0.06,0,1,0
1304,台聚         ,20140102,-8,-0.17,630,13.26,537,11.3,405201,8529.48,656,111,0.06,0,8,0
1304,台聚         ,20140103,-1,-0.02,629,13.68,-84,-1.83,405152,8812.06,140,259,0.06,0,1,0
1304,台聚         ,20140106,0,0,629,13.78,-520,-11.39,404662,8862.1,121,646,0.06,0,0,0
1304,台聚         ,20140107,0,0,629,13.78,-11,-0.24,404681,8862.51,210,226,0.06,0,0,0
1304,台聚         ,20140108,0,0,629,13.65,-97,-2.1,404624,8780.34,258,355,0.06,0,0,0
1304,台聚         ,20140109,0,0,629,13.65,609,13.22,405273,8794.42,993,384,0.06,0,0,0
1304,台聚         ,20140110,0,0,629,13.87,229,5.05,405552,8942.42,392,163,0.06,0,0,0
