證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
8908,欣雄         ,20130102,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130103,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130104,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130107,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130108,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130109,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130110,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130111,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130114,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130115,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130116,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130117,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130118,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130121,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130122,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130123,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130124,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130125,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130128,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130129,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130130,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130131,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130201,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130204,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130205,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130206,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130218,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130219,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130220,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130221,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130222,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130223,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130225,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130226,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130227,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130301,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130304,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130305,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130306,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130307,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130308,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130311,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130312,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130313,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130314,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130315,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130318,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130319,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130320,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130321,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130322,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130325,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130326,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130327,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130328,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130329,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130401,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130402,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130403,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130408,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130409,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130410,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130411,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130412,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130415,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130416,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130417,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130418,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130419,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130422,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130423,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130424,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130425,0,0,0,0,0,0,96438,0,34,0
8908,欣雄         ,20130426,0,0,0,0,0,0,96438,0,34,0
