證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
8917,欣泰         ,20130102,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130103,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130104,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130107,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130108,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130109,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130110,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130111,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130114,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130115,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130116,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130117,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130118,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130121,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130122,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130123,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130124,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130125,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130128,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130129,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130130,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130131,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130201,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130204,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130205,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130206,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130218,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130219,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130220,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130221,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130222,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130223,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130225,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130226,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130227,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130301,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130304,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130305,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130306,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130307,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130308,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130311,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130312,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130313,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130314,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130315,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130318,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130319,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130320,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130321,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130322,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130325,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130326,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130327,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130328,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130329,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130401,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130402,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130403,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130408,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130409,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130410,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130411,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130412,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130415,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130416,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130417,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130418,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130419,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130422,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130423,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130424,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130425,0,0,0,0,0,0,118644,0,9,0
8917,欣泰         ,20130426,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130429,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130430,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130502,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130503,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130506,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130507,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130508,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130509,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130510,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130513,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130514,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130515,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130516,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130517,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130520,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130521,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130522,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130523,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130524,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130527,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130528,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130529,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130530,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130531,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130603,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130604,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130605,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130606,0,0,0,0,0,0,118644,0,0,0
8917,欣泰         ,20130607,0,0,0,0,0,0,118644,0,0,0
