證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
9908,大台北       ,20130606,0.08,394,0,0,8.65,0,516358,0,19863,0
9908,大台北       ,20130607,0.08,394,0,0,8.65,0,516358,0,19863,0
9908,大台北       ,20130610,0.08,394,0,0,8.65,0,516358,0,20075,0
9908,大台北       ,20130611,0.05,248,0,-146,5.44,146,516358,-3.2,19921,0.01
9908,大台北       ,20130613,0.02,108,0,-140,2.36,140,516358,-3.06,19770,0.01
9908,大台北       ,20130614,0.02,108,0,0,2.37,0,516358,0,19767,0
9908,大台北       ,20130617,0.02,108,0,0,2.37,0,516358,0,19771,0
9908,大台北       ,20130618,0.02,108,0,0,2.37,0,516358,0,19764,0
9908,大台北       ,20130619,0.02,108,0,0,2.37,0,516358,0,19764,0
9908,大台北       ,20130620,0.02,108,0,0,2.34,0,516358,0,19725,0
9908,大台北       ,20130621,0.02,108,0,0,2.33,0,516358,0,19737,0
9908,大台北       ,20130624,0.02,108,0,0,2.33,0,516358,0,19738,0
9908,大台北       ,20130625,0.02,108,0,0,2.32,0,516358,0,19738,0
9908,大台北       ,20130626,0.02,108,0,0,2.33,0,516358,0,19712,0
9908,大台北       ,20130627,0.02,108,0,0,2.34,0,516358,0,19714,0
9908,大台北       ,20130628,0.02,112,0,0,2.45,0,516358,0,19872,0
9908,大台北       ,20130701,0.02,112,0,0,2.46,0,516358,0,19888,0
9908,大台北       ,20130702,0.02,112,0,0,2.45,0,516358,0,19894,0
9908,大台北       ,20130703,0.02,112,0,0,2.45,0,516358,0,19906,0
9908,大台北       ,20130704,0.02,112,0,0,2.46,0,516358,0,19928,0
9908,大台北       ,20130705,0.02,111,0,-1,2.44,1,516358,-0.02,19965,0
9908,大台北       ,20130708,0.02,111,0,0,2.45,0,516358,0,19964,0
9908,大台北       ,20130709,0.02,111,0,0,2.47,0,516358,0,19967,0
9908,大台北       ,20130710,0.02,111,0,0,2.49,0,516358,0,20030,0
9908,大台北       ,20130711,0.03,135,24,24,3.08,0,516358,0.54,20071,0
9908,大台北       ,20130712,0.03,135,0,0,3.11,0,516358,0,20103,0
9908,大台北       ,20130715,0.03,135,0,0,3.11,0,516358,0,20020,0
9908,大台北       ,20130716,0.03,135,0,0,3.11,0,516358,0,20035,0
9908,大台北       ,20130717,0.03,135,0,0,2.98,0,516358,0,20002,0
9908,大台北       ,20130718,0.03,135,0,0,2.99,0,516358,0,19967,0
9908,大台北       ,20130719,0.03,135,0,0,2.96,0,516358,0,19901,0
9908,大台北       ,20130722,0.03,135,0,0,2.98,0,516358,0,19868,0
9908,大台北       ,20130723,0.03,135,0,0,2.97,0,516358,0,19865,0
9908,大台北       ,20130724,0.03,135,0,0,2.96,0,516358,0,19867,0
9908,大台北       ,20130725,0.03,135,0,0,2.97,0,516358,0,19897,0
9908,大台北       ,20130726,0.03,135,0,0,2.98,0,516358,0,19899,0
9908,大台北       ,20130729,0.03,135,0,0,2.98,0,516358,0,19874,0
9908,大台北       ,20130730,0.03,136,1,1,3,0,516358,0.02,19890,0
9908,大台北       ,20130731,0.03,136,0,0,2.98,0,516358,0,19845,0
9908,大台北       ,20130801,0.03,136,0,0,2.99,0,516358,0,19851,0
9908,大台北       ,20130802,0.03,136,0,0,3.01,0,516358,0,19870,0
9908,大台北       ,20130805,0.03,136,0,0,3.02,0,516358,0,19876,0
9908,大台北       ,20130806,0.03,136,0,0,3.01,0,516358,0,19878,0
9908,大台北       ,20130807,0.03,136,0,0,3.01,0,516358,0,19869,0
9908,大台北       ,20130808,0.03,136,0,0,3.01,0,516358,0,19870,0
9908,大台北       ,20130809,0.03,136,0,0,3.02,0,516358,0,19882,0
9908,大台北       ,20130812,0.03,136,0,0,3.01,0,516358,0,19876,0
9908,大台北       ,20130813,0.03,136,0,0,3.02,0,516358,0,19878,0
9908,大台北       ,20130814,0.03,136,0,0,3.05,0,516358,0,19876,0
9908,大台北       ,20130815,0.03,136,0,0,3.05,0,516358,0,19879,0
9908,大台北       ,20130816,0.03,136,0,0,3.04,0,516358,0,19882,0
9908,大台北       ,20130819,0.03,136,0,0,3.03,0,516358,0,19884,0
9908,大台北       ,20130820,0.03,136,0,0,3.03,0,516358,0,19890,0
9908,大台北       ,20130822,0.03,136,0,0,3.01,0,516358,0,19872,0
9908,大台北       ,20130823,0.03,136,0,0,3.01,0,516358,0,19857,0
9908,大台北       ,20130826,0.03,136,0,0,3.01,0,516358,0,19850,0
9908,大台北       ,20130827,0.03,136,0,0,3.01,0,516358,0,19845,0
9908,大台北       ,20130828,0.03,136,0,0,2.99,0,516358,0,19845,0
9908,大台北       ,20130829,0.03,136,0,0,3.02,0,516358,0,19848,0
9908,大台北       ,20130830,0.03,136,0,0,3,0,516358,0,19844,0
9908,大台北       ,20130902,0.03,136,0,0,3.02,0,516358,0,19850,0
9908,大台北       ,20130903,0.03,139,3,3,3.1,0,516358,0.08,19904,0
9908,大台北       ,20130904,0.03,139,0,0,3.09,0,516358,0,19894,0
9908,大台北       ,20130905,0.03,138,0,-1,3.06,1,516358,-0.02,19894,0
9908,大台北       ,20130906,0.03,138,0,0,3.06,0,516358,0,19903,0
9908,大台北       ,20130909,0.03,137,0,-1,3.04,1,516358,-0.02,19900,0
9908,大台北       ,20130910,0.03,137,0,0,3.05,0,516358,0,19904,0
9908,大台北       ,20130911,0.03,137,0,0,3.04,0,516358,0,19904,0
9908,大台北       ,20130912,0.02,128,0,-9,2.84,9,516358,-0.2,19895,0
9908,大台北       ,20130913,0.02,118,0,-10,2.61,10,516358,-0.22,19878,0
9908,大台北       ,20130914,0.02,118,0,0,2.61,0,516358,0,19878,0
9908,大台北       ,20130916,0.02,118,0,0,2.6,0,516358,0,19887,0
9908,大台北       ,20130917,0.02,101,0,-17,2.22,17,516358,-0.37,19864,0
9908,大台北       ,20130918,0.02,86,0,-15,1.9,15,516358,-0.33,19795,0
9908,大台北       ,20130923,0.01,71,0,-15,1.57,15,516358,-0.33,19784,0
9908,大台北       ,20130924,0.01,31,0,-40,0.68,40,516358,-0.88,19732,0
9908,大台北       ,20130925,0,0,0,-40,0,40,516358,-0.88,19739,0
9908,大台北       ,20130926,0,0,0,-40,0,40,516358,-0.89,19734,0
9908,大台北       ,20130927,0,0,0,-34,0,34,516358,-0.75,19710,0
9908,大台北       ,20130930,0.02,119,0,0,2.62,0,516358,0,19832,0
9908,大台北       ,20131001,0.02,119,0,0,2.62,0,516358,0,19837,0
9908,大台北       ,20131002,0.03,158,39,39,3.48,0,516358,0.86,19832,0
9908,大台北       ,20131003,0.04,200,42,42,4.41,0,516358,0.93,19825,0
9908,大台北       ,20131004,0.05,246,46,46,5.45,0,516358,1.02,19870,0
9908,大台北       ,20131007,0.05,283,37,37,6.27,0,516358,0.82,19908,0
9908,大台北       ,20131008,0.05,283,0,0,6.27,0,516358,0,19942,0
9908,大台北       ,20131009,0.05,283,0,0,6.25,0,516358,0,19941,0
9908,大台北       ,20131011,0.05,283,0,0,6.25,0,516358,0,19953,0
9908,大台北       ,20131014,0.05,283,0,0,6.28,0,516358,0,19958,0
9908,大台北       ,20131015,0.05,283,0,0,6.31,0,516358,0,20000,0
9908,大台北       ,20131016,0.05,283,0,0,6.31,0,516358,0,20015,0
9908,大台北       ,20131017,0.05,283,0,0,6.28,0,516358,0,20026,0
9908,大台北       ,20131018,0.05,283,0,0,6.28,0,516358,0,20027,0
9908,大台北       ,20131021,0.05,283,0,0,6.31,0,516358,0,20039,0
9908,大台北       ,20131022,0.05,259,0,-24,5.76,24,516358,-0.53,20032,0
9908,大台北       ,20131023,0.05,259,0,0,5.76,0,516358,0,20027,0
9908,大台北       ,20131024,0.05,259,0,0,5.76,0,516358,0,20026,0
9908,大台北       ,20131025,0.05,259,0,0,5.75,0,516358,0,20007,0
9908,大台北       ,20131028,0.05,259,0,0,5.79,0,516358,0,20000,0
9908,大台北       ,20131029,0.05,259,0,0,5.78,0,516358,0,20003,0
9908,大台北       ,20131030,0.05,259,0,0,5.78,0,516358,0,20004,0
9908,大台北       ,20131031,0.05,259,0,0,5.75,0,516358,0,20003,0
9908,大台北       ,20131101,0.05,259,0,0,5.75,0,516358,0,20011,0
9908,大台北       ,20131104,0.05,259,0,0,5.75,0,516358,0,20008,0
9908,大台北       ,20131105,0.05,259,0,0,5.74,0,516358,0,19986,0
9908,大台北       ,20131106,0.05,259,0,0,5.75,0,516358,0,19984,0
9908,大台北       ,20131107,0.05,259,0,0,5.72,0,516358,0,19968,0
9908,大台北       ,20131108,0.05,259,0,0,5.71,0,516358,0,19966,0
9908,大台北       ,20131111,0.05,259,0,0,5.72,0,516358,0,19979,0
9908,大台北       ,20131112,0.05,259,0,0,5.72,0,516358,0,20043,0
9908,大台北       ,20131113,0.05,259,0,0,5.72,0,516358,0,20042,0
9908,大台北       ,20131114,0.05,259,0,0,5.75,0,516358,0,20034,0
9908,大台北       ,20131115,0.05,259,0,0,5.75,0,516358,0,20032,0
9908,大台北       ,20131118,0.05,259,0,0,5.75,0,516358,0,20028,0
9908,大台北       ,20131119,0.05,259,0,0,5.75,0,516358,0,20028,0
9908,大台北       ,20131120,0.05,259,0,0,5.75,0,516358,0,20029,0
9908,大台北       ,20131121,0.05,259,0,0,5.74,0,516358,0,20036,0
9908,大台北       ,20131122,0.05,259,0,0,5.72,0,516358,0,20033,0
9908,大台北       ,20131125,0.05,242,0,-17,5.34,17,516358,-0.38,20014,0
9908,大台北       ,20131126,0.05,242,0,0,5.36,0,516358,0,20035,0
9908,大台北       ,20131127,0.05,242,0,0,5.35,0,516358,0,20033,0
9908,大台北       ,20131128,0.05,242,0,0,5.35,0,516358,0,20067,0
9908,大台北       ,20131129,0.05,242,0,0,5.36,0,516358,0,20121,0
9908,大台北       ,20131202,0.04,231,0,-11,5.11,11,516358,-0.24,20105,0
9908,大台北       ,20131203,0.04,231,0,0,5.11,0,516358,0,20103,0
9908,大台北       ,20131204,0.04,231,0,0,5.11,0,516358,0,20105,0
9908,大台北       ,20131205,0.04,231,0,0,5.09,0,516358,0,20102,0
9908,大台北       ,20131206,0.04,231,0,0,5.11,0,516358,0,20102,0
9908,大台北       ,20131209,0.04,231,0,0,5.11,0,516358,0,20123,0
9908,大台北       ,20131210,0.04,231,0,0,5.09,0,516358,0,20136,0
9908,大台北       ,20131211,0.04,231,0,0,5.11,0,516358,0,20145,0
9908,大台北       ,20131212,0.05,263,32,32,5.81,0,516358,0.71,20176,0
9908,大台北       ,20131213,0.06,295,32,32,6.52,0,516358,0.71,20217,0
9908,大台北       ,20131216,0.06,326,31,31,7.22,0,516358,0.69,20243,0
9908,大台北       ,20131217,0.07,358,32,32,7.91,0,516358,0.71,20250,0
9908,大台北       ,20131218,0.08,389,31,31,8.62,0,516358,0.69,20288,0
9908,大台北       ,20131219,0.08,389,0,0,8.64,0,516358,0,20294,0
9908,大台北       ,20131220,0.08,389,0,0,8.64,0,516358,0,20305,0
9908,大台北       ,20131223,0.08,389,0,0,8.62,0,516358,0,20313,0
9908,大台北       ,20131224,0.08,389,0,0,8.67,0,516358,0,20326,0
9908,大台北       ,20131225,0.08,388,0,-1,8.65,1,516358,-0.02,20324,0
9908,大台北       ,20131226,0.08,388,0,0,8.65,0,516358,0,20327,0
9908,大台北       ,20131227,0.08,388,0,0,8.69,0,516358,0,20366,0
9908,大台北       ,20131230,0.08,427,39,39,9.61,0,516358,0.88,20434,0
9908,大台北       ,20131231,0.05,260,0,0,5.85,0,516358,0,20274,0
9908,大台北       ,20140102,0.06,299,39,39,6.79,0,516358,0.89,20314,0
9908,大台北       ,20140103,0.06,299,0,0,6.83,0,516358,0,20322,0
9908,大台北       ,20140106,0.06,299,0,0,6.85,0,516358,0,20339,0
9908,大台北       ,20140107,0.06,299,0,0,6.89,0,516358,0,20391,0
9908,大台北       ,20140108,0.06,299,0,0,6.97,0,516358,0,20421,0
9908,大台北       ,20140109,0.06,299,0,0,6.94,0,516358,0,20445,0
9908,大台北       ,20140110,0.06,299,0,0,6.92,0,516358,0,20488,0
9908,大台北       ,20140113,0.06,299,0,0,6.98,0,516358,0,20497,0
9908,大台北       ,20140114,0.06,299,0,0,6.97,0,516358,0,20504,0
9908,大台北       ,20140115,0.06,299,0,0,7,0,516358,0,20490,0
9908,大台北       ,20140116,0.06,299,0,0,7,0,516358,0,20483,0
9908,大台北       ,20140117,0.06,299,0,0,6.97,0,516358,0,20457,0
9908,大台北       ,20140120,0.06,299,0,0,6.94,0,516358,0,20456,0
9908,大台北       ,20140121,0.06,299,0,0,6.88,0,516358,0,20456,0
9908,大台北       ,20140122,0.06,299,0,0,6.91,0,516358,0,20453,0
9908,大台北       ,20140123,0.06,299,0,0,6.91,0,516358,0,20414,0
9908,大台北       ,20140124,0.06,316,17,17,7.28,0,516358,0.39,20429,0
9908,大台北       ,20140127,0.06,316,0,0,7.3,0,516358,0,20468,0
9908,大台北       ,20140205,0.06,316,0,0,7.3,0,516358,0,20430,0
9908,大台北       ,20140206,0.06,316,0,0,7.27,0,516358,0,20323,0
9908,大台北       ,20140207,0.06,316,0,0,7.27,0,516358,0,20236,0
9908,大台北       ,20140210,0.06,316,0,0,7.3,0,516358,0,20205,0
9908,大台北       ,20140211,0.06,316,0,0,7.33,0,516358,0,20205,0
9908,大台北       ,20140212,0.06,316,0,0,7.3,0,516358,0,20091,0
9908,大台北       ,20140213,0.05,278,0,-38,6.39,38,516358,-0.87,20051,0
9908,大台北       ,20140214,0.05,278,0,0,6.39,0,516358,0,20053,0
9908,大台北       ,20140217,0.05,278,0,0,6.42,0,516358,0,20054,0
9908,大台北       ,20140218,0.05,278,0,0,6.41,0,516358,0,20043,0
9908,大台北       ,20140219,0.06,286,8,8,6.61,0,516358,0.18,20070,0
9908,大台北       ,20140220,0.06,293,7,7,6.75,0,516358,0.16,20068,0
9908,大台北       ,20140221,0.06,293,0,0,6.78,0,516358,0,20125,0
9908,大台北       ,20140224,0.06,293,0,0,6.75,0,516358,0,20098,0
9908,大台北       ,20140225,0.06,293,0,0,6.74,0,516358,0,20099,0
9908,大台北       ,20140226,0.06,293,0,0,6.74,0,516358,0,20097,0
9908,大台北       ,20140227,0.06,293,0,0,6.78,0,516358,0,20146,0
9908,大台北       ,20140303,0.05,281,0,-12,6.51,12,516358,-0.28,20103,0
9908,大台北       ,20140304,0.05,281,0,0,6.48,0,516358,0,20094,0
9908,大台北       ,20140305,0.05,281,0,0,6.49,0,516358,0,20094,0
9908,大台北       ,20140306,0.05,281,0,0,6.51,0,516358,0,20096,0
9908,大台北       ,20140307,0.05,281,0,0,6.51,0,516358,0,20097,0
9908,大台北       ,20140310,0.05,278,0,-3,6.44,3,516358,-0.07,20094,0
9908,大台北       ,20140311,0.05,278,0,0,6.44,0,516358,0,20101,0
9908,大台北       ,20140312,0.05,278,0,0,6.44,0,516358,0,20112,0
9908,大台北       ,20140313,0.05,278,0,0,6.41,0,516358,0,20112,0
9908,大台北       ,20140314,0.05,278,0,0,6.42,0,516358,0,20117,0
9908,大台北       ,20140317,0.05,278,0,0,6.44,0,516358,0,20126,0
9908,大台北       ,20140318,0.05,278,0,0,6.44,0,516358,0,20154,0
9908,大台北       ,20140319,0.05,278,0,0,6.45,0,516358,0,20154,0
9908,大台北       ,20140320,0.06,293,15,15,6.78,0,516358,0.35,20122,0
9908,大台北       ,20140321,0.06,305,12,12,7.03,0,516358,0.28,19912,0
9908,大台北       ,20140324,0.06,306,1,1,7.08,0,516358,0.02,19914,0
9908,大台北       ,20140325,0.06,306,0,0,7.08,0,516358,0,19905,0
9908,大台北       ,20140326,0.06,306,0,0,7.1,0,516358,0,19905,0
9908,大台北       ,20140327,0.06,306,0,0,7.11,0,516358,0,19905,0
9908,大台北       ,20140328,0.06,306,0,0,7.15,0,516358,0,19897,0
9908,大台北       ,20140331,0.03,156,0,0,3.63,0,516358,0,19750,0
9908,大台北       ,20140401,0.03,156,0,0,3.65,0,516358,0,19735,0
9908,大台北       ,20140402,0.03,156,0,0,3.64,0,516358,0,19728,0
9908,大台北       ,20140403,0.03,135,0,-21,3.15,21,516358,-0.49,19700,0
9908,大台北       ,20140407,0.03,130,0,-5,3.04,5,516358,-0.12,19686,0
9908,大台北       ,20140408,0.03,130,0,0,3.04,0,516358,0,19683,0
9908,大台北       ,20140409,0.03,130,0,0,3.04,0,516358,0,19692,0
9908,大台北       ,20140410,0.03,130,0,0,3.04,0,516358,0,19703,0
9908,大台北       ,20140411,0.03,130,0,0,3.04,0,516358,0,19713,0
9908,大台北       ,20140414,0.03,130,0,0,3.04,0,516358,0,19701,0
9908,大台北       ,20140415,0.03,130,0,0,3.04,0,516358,0,19699,0
9908,大台北       ,20140416,0.03,130,0,0,3.11,0,516358,0,19816,0
9908,大台北       ,20140417,0.03,130,0,0,3.09,0,516358,0,19812,0
9908,大台北       ,20140418,0.03,130,0,0,3.06,0,516358,0,19824,0
9908,大台北       ,20140421,0.03,133,3,3,3.13,0,516358,0.07,19817,0
9908,大台北       ,20140422,0.03,133,0,0,3.12,0,516358,0,19818,0
9908,大台北       ,20140423,0.03,133,0,0,3.13,0,516358,0,19820,0
9908,大台北       ,20140424,0.03,133,0,0,3.13,0,516358,0,19820,0
9908,大台北       ,20140425,0.03,133,0,0,3.11,0,516358,0,19820,0
9908,大台北       ,20140428,0.03,133,0,0,3.11,0,516358,0,19843,0
9908,大台北       ,20140429,0.03,133,0,0,3.13,0,516358,0,19861,0
9908,大台北       ,20140430,0.03,132,0,-1,3.12,1,516358,-0.02,19853,0
9908,大台北       ,20140502,0.02,122,0,-10,2.9,10,516358,-0.24,19864,0
9908,大台北       ,20140505,0.02,122,0,0,2.9,0,516358,0,19877,0
9908,大台北       ,20140506,0.02,122,0,0,2.91,0,516358,0,19877,0
9908,大台北       ,20140507,0.02,122,0,0,2.89,0,516358,0,19879,0
9908,大台北       ,20140508,0.02,122,0,0,2.9,0,516358,0,19836,0
9908,大台北       ,20140509,0.02,122,0,0,2.84,0,516358,0,19885,0
9908,大台北       ,20140512,0.02,122,0,0,2.87,0,516358,0,19907,0
9908,大台北       ,20140513,0.02,122,0,0,2.87,0,516358,0,19905,0
9908,大台北       ,20140514,0.02,122,0,0,2.84,0,516358,0,19911,0
9908,大台北       ,20140515,0.02,122,0,0,2.87,0,516358,0,19941,0
9908,大台北       ,20140516,0.03,148,26,26,3.5,0,516358,0.61,19957,0
9908,大台北       ,20140519,0.03,148,0,0,3.51,0,516358,0,19966,0
9908,大台北       ,20140520,0.03,148,0,0,3.51,0,516358,0,19983,0
9908,大台北       ,20140521,0.03,148,0,0,3.49,0,516358,0,19948,0
9908,大台北       ,20140522,0.03,148,0,0,3.51,0,516358,0,19934,0
9908,大台北       ,20140523,0.03,148,0,0,3.54,0,516358,0,20017,0
9908,大台北       ,20140526,0.02,101,0,-47,2.4,47,516358,-1.12,19969,0
9908,大台北       ,20140527,0.01,48,0,-53,1.14,53,516358,-1.26,19898,0.01
9908,大台北       ,20140528,0.01,48,0,0,1.14,0,516358,0,19912,0
9908,大台北       ,20140529,0.01,48,0,0,1.15,0,516358,0,19945,0
9908,大台北       ,20140530,0.01,48,0,0,1.15,0,516358,0,19976,0
9908,大台北       ,20140603,0.01,48,0,0,1.16,0,516358,0,19947,0
