證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
6443,元晶         ,20151001,0,0,0,0,0,0,351855,0,2640,0
6443,元晶         ,20151002,0,0,0,0,0,0,351855,0,2615,0
6443,元晶         ,20151005,0,0,0,0,0,0,351855,0,2348,0
6443,元晶         ,20151006,0,0,0,0,0,0,351855,0,2498,0
6443,元晶         ,20151007,0,0,0,0,0,0,351855,0,2448,0
6443,元晶         ,20151008,0,0,0,0,0,0,351855,0,2248,0
6443,元晶         ,20151012,0,0,0,0,0,0,351855,0,2274,0
6443,元晶         ,20151013,0,0,0,0,0,0,351855,0,2269,0
6443,元晶         ,20151014,0,0,0,0,0,0,351855,0,2288,0
6443,元晶         ,20151015,0,0,0,0,0,0,351855,0,1917,0
6443,元晶         ,20151016,0,0,0,0,0,0,351855,0,2021,0
6443,元晶         ,20151019,0,0,0,0,0,0,351855,0,1695,0
6443,元晶         ,20151020,0,0,0,0,0,0,351855,0,1667,0
6443,元晶         ,20151021,0,0,0,0,0,0,351855,0,1703,0
6443,元晶         ,20151022,0,0,0,0,0,0,351855,0,1621,0
6443,元晶         ,20151023,0,0,0,0,0,0,351855,0,1521,0
6443,元晶         ,20151026,0,0,0,0,0,0,351855,0,1522,0
6443,元晶         ,20151027,0,0,0,0,0,0,351855,0,1570,0
6443,元晶         ,20151028,0,0,0,0,0,0,351855,0,1522,0
6443,元晶         ,20151029,0,0,0,0,0,0,351855,0,1522,0
6443,元晶         ,20151030,0,0,0,0,0,0,351855,0,1529,0
6443,元晶         ,20151102,0,0,0,0,0,0,351855,0,1514,0
6443,元晶         ,20151103,0,0,0,0,0,0,351855,0,1530,0
6443,元晶         ,20151104,0,0,0,0,0,0,351855,0,1508,0
6443,元晶         ,20151105,0,0,0,0,0,0,351855,0,1508,0
6443,元晶         ,20151106,0,0,0,0,0,0,351855,0,1470,0
6443,元晶         ,20151109,0,0,0,0,0,0,351855,0,1486,0
6443,元晶         ,20151110,0,0,0,0,0,0,351855,0,1471,0
6443,元晶         ,20151111,0,0,0,0,0,0,351855,0,1501,0
6443,元晶         ,20151112,0,0,0,0,0,0,351855,0,1545,0
6443,元晶         ,20151113,0,0,0,0,0,0,351855,0,1552,0
6443,元晶         ,20151116,0,0,0,0,0,0,351855,0,1542,0
6443,元晶         ,20151117,0,0,0,0,0,0,351855,0,1478,0
6443,元晶         ,20151118,0,0,0,0,0,0,351855,0,1439,0
6443,元晶         ,20151119,0,0,0,0,0,0,351855,0,1566,0
6443,元晶         ,20151120,0,0,0,0,0,0,351855,0,1566,0
6443,元晶         ,20151123,0,0,0,0,0,0,351855,0,1818,0
6443,元晶         ,20151124,0.07,240,240,240,4.07,0,351855,4.07,2035,0.03
6443,元晶         ,20151125,0.07,240,0,0,4.16,0,351855,0,2129,0
6443,元晶         ,20151126,0.07,240,0,0,4.06,0,351855,0,2150,0
6443,元晶         ,20151127,0.07,240,0,0,4.09,0,351855,0,2150,0
6443,元晶         ,20151130,0.07,240,0,0,4.2,0,351855,0,2050,0
6443,元晶         ,20151201,0.07,240,0,0,4.57,0,351855,0,1978,0
6443,元晶         ,20151202,0.07,240,0,0,4.6,0,351855,0,1770,0
6443,元晶         ,20151203,0.07,240,0,0,4.54,0,351855,0,1754,0
6443,元晶         ,20151204,0.07,240,0,0,4.79,0,351855,0,1947,0
6443,元晶         ,20151207,0.07,240,0,0,4.73,0,351855,0,1971,0
6443,元晶         ,20151208,0.07,240,0,0,4.64,0,351855,0,1930,0
6443,元晶         ,20151209,0.07,240,0,0,4.26,0,351855,0,2054,0
6443,元晶         ,20151210,0.07,240,0,0,4.42,0,351855,0,2342,0
