證券名稱,簡稱,年月日,投信買賣超(千股),投信買賣超市值(百萬),投信持股數(千股),投信持股數市值(百萬),合計買賣超(千股),合計買賣超市值(百萬),合計持股數(千股),合計持股數市值(百萬),外資買進張數,外資賣出張數,投信持股率%,投信買進張數,投信賣出張數,投信週轉率%
1305,華夏         ,20130219,-918,-14.5,32560,514.45,-790,-12.48,85792,1355.51,319,231,7.66,0,918,0.11
1305,華夏         ,20130220,0,0,32560,519.33,-26,-0.41,85766,1367.97,26,127,7.66,0,0,0
1305,華夏         ,20130221,-838,-13.49,31722,510.72,-632,-10.18,85134,1370.66,55,149,7.47,0,838,0.1
1305,華夏         ,20130222,-222,-3.53,31500,500.85,-1458,-23.18,83696,1330.77,61,1261,7.42,400,622,0.12
1305,華夏         ,20130223,-2511,-39.42,28989,455.13,-2960,-46.47,80736,1267.56,1,0,6.82,200,2711,0.34
1305,華夏         ,20130225,198,3.11,29187,458.24,312,4.9,81048,1272.45,237,122,6.87,200,2,0.02
1305,華夏         ,20130226,-665,-10.34,28522,443.52,-1171,-18.21,79877,1242.09,6,531,6.71,0,665,0.08
1305,華夏         ,20130227,-1733,-27.21,26789,420.59,-671,-10.53,78859,1238.09,1393,331,6.31,0,1733,0.2
1305,華夏         ,20130301,-1028,-15.93,25761,399.3,-2851,-44.19,76008,1178.12,40,1863,6.06,0,1028,0.12
1305,華夏         ,20130304,-2494,-37.53,23267,350.17,-3127,-47.06,72883,1096.89,49,680,5.48,0,2494,0.29
1305,華夏         ,20130305,-1758,-26.19,21509,320.48,-1911,-28.47,70922,1056.74,305,458,5.06,0,1758,0.21
1305,華夏         ,20130306,265,4.03,21774,330.96,597,9.07,71517,1087.06,135,253,5.13,265,0,0.03
1305,華夏         ,20130307,785,11.78,22559,338.39,668,10.02,72185,1082.78,144,334,5.31,785,0,0.09
1305,華夏         ,20130308,-972,-14.43,21587,320.57,-1073,-15.93,71112,1056.01,84,235,5.08,0,972,0.11
1305,華夏         ,20130311,-1436,-21.25,20151,298.23,-757,-11.2,70355,1041.25,555,26,4.74,0,1436,0.17
1305,華夏         ,20130312,-1682,-24.89,18469,273.34,-1251,-18.51,69104,1022.74,301,270,4.35,0,1682,0.2
1305,華夏         ,20130313,-780,-11.47,17689,260.03,-424,-6.23,68680,1009.6,375,82,4.16,0,780,0.09
1305,華夏         ,20130314,-246,-3.65,17443,259.03,-22,-0.33,68658,1019.57,258,60,4.11,120,366,0.06
1305,華夏         ,20130315,499,7.36,17942,264.64,486,7.17,69144,1019.87,52,366,4.22,500,1,0.06
1305,華夏         ,20130318,499,7.31,18441,270.16,432,6.33,69576,1019.29,0,67,4.34,500,1,0.06
1305,華夏         ,20130319,0,0,18441,271.08,-107,-1.57,69469,1021.19,108,215,4.34,0,0,0
1305,華夏         ,20130320,500,7.45,18941,282.22,457,6.81,69926,1041.9,0,43,4.46,500,0,0.06
1305,華夏         ,20130321,395,5.87,19336,287.14,363,5.39,70304,1044.01,18,50,4.55,395,0,0.05
1305,華夏         ,20130322,345,5.19,19681,296.2,49,0.74,70353,1058.81,0,296,4.63,346,1,0.04
1305,華夏         ,20130325,-56,-0.84,19625,293.39,-154,-2.3,70209,1049.62,19,117,4.62,277,333,0.07
1305,華夏         ,20130326,-138,-2.05,19487,289.38,-150,-2.23,70059,1040.38,4,16,4.59,544,682,0.14
1305,華夏         ,20130327,-5,-0.07,19482,291.26,-17,-0.25,70017,1046.75,8,20,4.59,0,5,0
1305,華夏         ,20130328,374,5.65,19856,299.83,280,4.23,70297,1061.48,147,243,4.67,894,520,0.17
1305,華夏         ,20130329,-1253,-18.67,18880,281.31,-1272,-18.95,67789,1010.06,52,71,4.44,0,1253,0.15
1305,華夏         ,20130401,109,1.64,18989,284.84,-76,-1.14,67713,1015.7,9,194,4.47,310,201,0.06
1305,華夏         ,20130402,652,9.81,19641,295.6,362,5.45,68075,1024.53,310,630,4.62,652,0,0.08
1305,華夏         ,20130403,942,14.22,20583,310.8,217,3.28,68292,1031.21,0,725,4.85,942,0,0.11
1305,華夏         ,20130408,-471,-6.83,20112,291.62,-612,-8.87,67680,981.36,334,475,4.73,0,471,0.06
1305,華夏         ,20130409,0,0,20112,289.61,-219,-3.15,67461,971.44,334,588,4.73,0,0,0
1305,華夏         ,20130410,0,0,20112,293.64,488,7.12,67949,992.06,489,48,4.73,0,0,0
1305,華夏         ,20130411,0,0,20112,292.63,52,0.76,68001,989.41,261,237,4.73,0,0,0
1305,華夏         ,20130412,0,0,20112,293.64,429,6.26,68430,999.08,429,0,4.73,0,0,0
1305,華夏         ,20130415,0,0,20112,292.63,278,4.04,68708,999.7,302,24,4.73,0,0,0
1305,華夏         ,20130416,-1172,-16.82,18940,271.79,-1021,-14.65,67687,971.31,170,19,4.46,0,1172,0.14
1305,華夏         ,20130417,-558,-7.95,18382,261.94,96,1.37,67783,965.91,528,6,4.33,0,558,0.07
1305,華夏         ,20130418,-563,-8.08,17819,255.7,-263,-3.77,67520,968.91,219,34,4.19,0,563,0.07
1305,華夏         ,20130419,-452,-6.49,17367,249.22,-328,-4.71,67192,964.21,168,44,4.09,0,452,0.05
1305,華夏         ,20130422,702,10.32,18069,265.61,979,14.39,68171,1002.11,402,0,4.25,702,0,0.08
1305,華夏         ,20130423,215,3.2,18284,272.43,690,10.28,68861,1026.03,462,7,4.3,216,1,0.03
1305,華夏         ,20130424,-162,-2.42,18122,270.92,136,2.03,68997,1031.51,280,6,4.27,178,340,0.06
1305,華夏         ,20130425,13,0.19,18135,268.4,407,6.02,69404,1027.18,394,0,4.27,14,1,0
1305,華夏         ,20130426,-2,-0.03,18133,267.46,200,2.95,69604,1026.66,209,7,4.27,0,2,0
1305,華夏         ,20130429,177,2.63,18310,271.9,-295,-4.38,69503,1032.12,37,9,4.31,177,0,0.02
1305,華夏         ,20130430,200,2.99,18510,276.72,564,8.43,70067,1047.5,369,5,4.36,200,0,0.02
1305,華夏         ,20130502,0,0,18510,278.58,1298,19.53,71365,1074.04,1192,104,4.36,0,0,0
1305,華夏         ,20130503,122,1.81,18632,275.75,280,4.14,71645,1060.35,349,68,4.39,125,3,0.02
1305,華夏         ,20130506,-1,-0.02,18631,280.4,265,3.99,72123,1085.45,816,250,4.39,0,1,0
1305,華夏         ,20130507,0,0,18631,277.6,423,6.3,72644,1082.4,721,200,4.39,0,0,0
1305,華夏         ,20130508,168,2.67,18799,298.9,3426,54.47,76069,1209.5,3653,396,4.43,168,0,0.02
1305,華夏         ,20130509,6,0.1,18805,307.46,6018,98.39,82343,1346.31,6679,531,4.43,6,0,0
1305,華夏         ,20130510,296,5.02,19101,323.76,5827,98.77,88440,1499.06,5979,198,4.5,296,0,0.03
1305,華夏         ,20130513,-502,-8.61,18599,318.97,3534,60.61,93518,1603.83,5988,418,4.38,0,502,0.06
1305,華夏         ,20130514,-500,-8.48,18099,306.78,-452,-7.66,93078,1577.67,611,551,4.26,0,500,0.06
1305,華夏         ,20130515,-2665,-44.91,15434,260.06,600,10.11,93581,1576.84,3170,2,3.63,0,2665,0.31
1305,華夏         ,20130516,-4141,-67.5,11293,184.08,-2850,-46.46,89819,1464.05,856,477,2.66,603,4744,0.63
1305,華夏         ,20130517,-1051,-16.92,10242,164.9,-337,-5.43,89283,1437.46,1061,546,2.41,56,1107,0.14
1305,華夏         ,20130520,-1,-0.02,10241,170,549,9.11,89832,1491.21,554,4,2.41,0,1,0
1305,華夏         ,20130521,0,0,10241,170.51,233,3.88,90082,1499.87,565,165,2.41,0,0,0
1305,華夏         ,20130522,163,2.72,10404,173.75,446,7.45,90483,1511.07,307,69,2.45,167,4,0.02
1305,華夏         ,20130523,0,0,10404,173.23,-16,-0.27,90488,1506.63,881,876,2.45,0,0,0
1305,華夏         ,20130524,-545,-8.97,9859,162.18,-1332,-21.91,89519,1472.59,196,620,2.32,0,545,0.06
1305,華夏         ,20130527,0,0,9859,164.65,31,0.52,89550,1495.49,186,155,2.32,0,0,0
1305,華夏         ,20130528,0,0,9859,166.12,-949,-15.99,89360,1505.72,144,334,2.32,0,0,0
1305,華夏         ,20130529,0,0,9859,167.11,262,4.44,89402,1515.36,397,355,2.32,0,0,0
1305,華夏         ,20130530,499,8.48,10358,176.09,183,3.11,89700,1524.9,36,237,2.44,500,1,0.06
1305,華夏         ,20130531,703,11.81,11061,185.82,545,9.16,90297,1516.99,474,590,2.6,703,0,0.08
1305,華夏         ,20130603,390,6.53,11451,191.8,114,1.91,90511,1516.06,99,275,2.7,390,0,0.05
1305,華夏         ,20130604,0,0,11451,193.52,734,12.4,91245,1542.04,1255,521,2.7,0,0,0
1305,華夏         ,20130605,125,2.1,11576,194.48,101,1.7,91351,1534.7,12,36,2.73,125,0,0.01
1305,華夏         ,20130606,100,1.68,11676,196.16,185,3.11,91518,1537.5,281,214,2.75,100,0,0.01
1305,華夏         ,20130607,0,0,11676,207.83,1160,20.65,92945,1654.42,2028,871,2.75,0,0,0
1305,華夏         ,20130610,160,2.92,11836,216.01,1472,26.86,94518,1724.95,1322,510,2.79,160,0,0.02
1305,華夏         ,20130611,79,1.42,11915,214.47,412,7.42,94990,1709.82,312,329,2.8,100,21,0.01
1305,華夏         ,20130613,70,1.2,11985,206.14,-772,-13.28,94218,1620.55,556,1048,2.82,90,20,0.01
1305,華夏         ,20130614,0,0,11985,207.94,2,0.03,94220,1634.72,589,392,2.82,0,0,0
1305,華夏         ,20130617,0,0,11985,210.34,-60,-1.05,94160,1652.51,79,139,2.82,0,0,0
1305,華夏         ,20130618,120,2.11,12105,213.05,205,3.61,94019,1654.73,328,443,2.85,120,0,0.01
1305,華夏         ,20130619,100,1.78,12205,216.64,321,5.7,94340,1674.54,336,526,2.87,100,0,0.01
1305,華夏         ,20130620,100,1.78,12305,219.03,95,1.69,94377,1679.91,96,83,2.9,100,0,0.01
1305,華夏         ,20130621,2,0.04,12307,218.45,-833,-14.79,93544,1660.41,129,964,2.9,2,0,0
1305,華夏         ,20130624,250,4.44,12557,222.89,-117,-2.08,93427,1658.33,500,956,2.96,250,0,0.03
1305,華夏         ,20130625,300,5.28,12857,226.28,-218,-3.84,93209,1640.48,147,659,3.03,300,0,0.04
1305,華夏         ,20130626,0,0,12857,228.85,-202,-3.6,93007,1655.52,185,357,3.03,0,0,0
1305,華夏         ,20130627,130,2.31,12987,230.52,104,1.85,93111,1652.72,86,31,3.06,132,2,0.02
1305,華夏         ,20130628,1,0.02,13715,242.76,127,2.25,94328,1669.61,298,43,3.23,1,0,0
1305,華夏         ,20130701,0,0,13715,253.04,843,15.55,95171,1755.9,843,219,3.23,0,0,0
1305,華夏         ,20130702,0,0,13715,249.61,-533,-9.7,94638,1722.41,269,802,3.23,0,0,0
1305,華夏         ,20130703,0,0,13715,246.87,215,3.87,94853,1707.35,501,275,3.23,0,0,0
1305,華夏         ,20130704,0,0,13715,253.04,580,10.7,95433,1760.74,583,5,3.23,0,0,0
1305,華夏         ,20130705,1189,23.42,14904,293.61,2966,58.43,98399,1938.46,1910,133,3.51,1189,0,0.14
1305,華夏         ,20130708,0,0,14904,289.88,-734,-14.28,97665,1899.58,238,964,3.51,0,0,0
1305,華夏         ,20130709,107,2.08,15011,291.96,-691,-13.44,96974,1886.14,135,933,3.53,107,0,0.01
1305,華夏         ,20130710,12,0.23,15023,286.94,-220,-4.2,96754,1848,194,772,3.54,108,96,0.02
1305,華夏         ,20130711,-38,-0.73,14985,287.71,67,1.29,96821,1858.96,885,789,3.53,110,148,0.03
1305,華夏         ,20130712,0,0,14985,287.71,-225,-4.32,96596,1854.64,86,303,3.53,0,0,0
1305,華夏         ,20130715,223,4.36,15208,297.32,631,12.34,97228,1900.81,505,109,3.58,223,0,0.03
1305,華夏         ,20130716,-542,-11.06,14666,299.19,-506,-10.32,96722,1973.13,917,877,3.45,0,542,0.06
1305,華夏         ,20130717,-45,-0.94,14621,305.58,-1688,-35.28,95034,1986.21,101,1763,3.44,105,150,0.03
1305,華夏         ,20130718,148,3,14769,299.81,-1323,-26.86,93711,1902.33,160,923,3.48,314,166,0.06
1305,華夏         ,20130719,0,0,14769,300.55,-986,-20.07,92725,1886.95,168,581,3.48,0,0,0
1305,華夏         ,20130722,700,14.56,15469,321.76,102,2.12,92827,1930.8,51,626,3.64,700,0,0.08
1305,華夏         ,20130723,159,3.31,15628,325.06,-256,-5.32,92571,1925.48,0,419,3.68,160,1,0.02
1305,華夏         ,20130724,2,0.04,15630,323.54,-747,-15.46,91824,1900.76,166,551,3.68,2,0,0
1305,華夏         ,20130725,-127,-2.53,15503,309.28,260,5.19,92084,1837.08,489,110,3.65,0,127,0.01
1305,華夏         ,20130726,-800,-16.08,14703,295.53,-1728,-34.73,90356,1816.16,704,1722,3.46,0,800,0.09
1305,華夏         ,20130729,0,0,14703,295.53,99,1.99,90455,1818.15,189,451,3.46,0,0,0
1305,華夏         ,20130730,1,0.02,15586,290.68,-537,-10.02,90831,1694,62,581,3.67,1,0,0
1305,華夏         ,20130731,-400,-7.46,15186,283.22,-640,-11.94,89667,1672.29,1917,2157,3.57,0,400,0.05
1305,華夏         ,20130801,-891,-16.31,14295,261.6,-1624,-29.72,88043,1611.19,178,915,3.37,0,891,0.1
1305,華夏         ,20130802,0,0,14295,261.6,-770,-14.09,87273,1597.1,82,857,3.37,0,0,0
1305,華夏         ,20130805,0,0,14295,259.45,-106,-1.92,87285,1584.22,159,148,3.37,0,0,0
1305,華夏         ,20130806,-474,-8.7,13821,253.62,-452,-8.29,87061,1597.57,442,202,3.25,0,474,0.06
1305,華夏         ,20130807,0,0,13821,253.62,-133,-2.44,87381,1603.44,442,562,3.25,0,0,0
1305,華夏         ,20130808,812,15.63,14633,281.69,2057,39.6,89294,1718.91,1536,525,3.44,1000,188,0.14
1305,華夏         ,20130809,400,7.68,15033,288.63,1084,20.81,90378,1735.26,902,337,3.54,400,0,0.05
1305,華夏         ,20130812,1000,19.05,16033,305.43,755,14.38,91133,1736.08,85,347,3.77,1000,0,0.12
1305,華夏         ,20130813,0,0,16033,298.21,-159,-2.96,90974,1692.12,193,382,3.77,0,0,0
1305,華夏         ,20130814,-961,-17.3,15072,271.3,-1386,-24.95,89641,1613.54,184,495,3.55,0,961,0.11
1305,華夏         ,20130815,-130,-2.26,14942,259.24,-680,-11.8,88975,1543.72,242,778,3.52,0,130,0.02
1305,華夏         ,20130816,-8,-0.14,14934,266.57,-998,-17.81,87933,1569.6,429,1393,3.52,0,8,0
1305,華夏         ,20130819,-205,-3.65,14729,262.18,-1435,-25.54,86517,1540,8,1219,3.47,0,205,0.02
1305,華夏         ,20130820,0,0,14729,254.81,-519,-8.98,86348,1493.82,374,543,3.47,0,0,0
1305,華夏         ,20130822,0,0,14729,251.87,-515,-8.81,85833,1467.74,93,608,3.47,0,0,0
1305,華夏         ,20130823,0,0,14729,256.28,-130,-2.26,85704,1491.25,84,213,3.47,0,0,0
1305,華夏         ,20130826,0,0,14729,251.87,53,0.91,85713,1465.69,372,319,3.47,0,0,0
1305,華夏         ,20130827,0,0,14729,252.6,602,10.32,86345,1480.82,778,146,3.47,0,0,0
1305,華夏         ,20130828,-15,-0.26,14714,250.87,-6,-0.1,90848,1548.96,292,283,3.27,248,263,0.06
1305,華夏         ,20130829,0,0,14714,252.35,-154,-2.64,90693,1555.38,40,194,3.27,0,0,0
1305,華夏         ,20130830,0,0,14714,254.55,-411,-7.11,90282,1561.88,100,511,3.27,0,0,0
1305,華夏         ,20130902,-260,-4.49,14454,249.33,-534,-9.21,89748,1548.15,0,274,3.21,0,260,0.03
1305,華夏         ,20130903,-650,-11.08,13804,235.36,-1089,-18.57,88659,1511.64,52,641,3.07,0,650,0.07
1305,華夏         ,20130904,-842,-14.48,12962,222.95,-1208,-20.78,87451,1504.16,77,443,2.88,258,1100,0.15
1305,華夏         ,20130905,-500,-8.9,12462,221.82,-379,-6.75,87072,1549.88,396,475,2.77,0,500,0.06
1305,華夏         ,20130906,-450,-7.9,12012,210.81,-554,-9.72,86518,1518.39,16,220,2.67,0,450,0.05
1305,華夏         ,20130909,251,4.34,12263,212.15,31,0.54,86549,1497.3,56,376,2.72,251,0,0.03
1305,華夏         ,20130910,0,0,12263,209.7,-201,-3.44,86348,1476.55,115,491,2.72,0,0,0
1305,華夏         ,20130911,-368,-6.18,11895,199.84,-622,-10.45,85726,1440.2,20,274,2.64,0,368,0.04
1305,華夏         ,20130912,-37,-0.63,11858,200.4,-362,-6.12,85364,1442.65,145,481,2.63,0,37,0
1305,華夏         ,20130913,-38,-0.64,11820,199.17,-284,-4.79,85080,1433.6,100,346,2.62,0,38,0
1305,華夏         ,20130914,0,0,11820,202.71,-164,-2.81,84916,1456.31,0,164,2.62,0,0,0
1305,華夏         ,20130916,0,0,11820,202.71,162,2.78,85108,1459.6,416,254,2.62,0,0,0
1305,華夏         ,20130917,0,0,11820,203.9,-166,-2.86,84942,1465.25,225,391,2.62,0,0,0
1305,華夏         ,20130918,148,2.55,11968,205.85,231,3.97,85173,1464.98,103,320,2.66,208,60,0.03
1305,華夏         ,20130923,-171,-2.94,11797,202.91,-248,-4.27,84925,1460.71,277,441,2.62,0,171,0.02
1305,華夏         ,20130924,-27,-0.46,11770,202.44,101,1.74,85025,1462.43,146,158,2.61,0,27,0
1305,華夏         ,20130925,0,0,11770,203.03,-152,-2.62,84873,1464.06,225,415,2.61,0,0,0
1305,華夏         ,20130926,0,0,11770,203.62,-201,-3.48,84672,1464.83,118,319,2.61,0,0,0
1305,華夏         ,20130927,0,0,11770,208.92,-54,-0.96,84626,1502.11,201,433,2.61,0,0,0
1305,華夏         ,20130930,0,0,11816,207.96,-153,-2.69,82832,1457.84,37,400,2.62,0,0,0
1305,華夏         ,20131001,170,3.03,11986,213.35,-61,-1.09,82911,1475.82,101,192,2.66,170,0,0.02
1305,華夏         ,20131002,99,1.8,12085,219.95,102,1.86,83775,1524.71,822,57,2.68,110,11,0.01
1305,華夏         ,20131003,0,0,12085,226.59,1344,25.2,84322,1581.04,718,171,2.68,0,0,0
1305,華夏         ,20131004,3433,67.63,15518,305.7,4453,87.72,88937,1752.06,1878,696,3.45,3433,0,0.38
1305,華夏         ,20131007,220,4.24,15738,302.96,-188,-3.62,88929,1711.88,169,427,3.5,220,0,0.02
1305,華夏         ,20131008,0,0,15738,300.6,2244,42.86,91023,1738.54,2389,295,3.5,0,0,0
1305,華夏         ,20131009,0,0,15738,293.51,457,8.52,91810,1712.26,1274,487,3.5,0,0,0
1305,華夏         ,20131011,0,0,15738,293.51,1062,19.81,93186,1737.92,1736,144,3.5,0,0,0
1305,華夏         ,20131014,0,0,15738,295.87,1628,30.61,94714,1780.62,1683,155,3.5,0,0,0
1305,華夏         ,20131015,0,0,15738,300.6,1000,19.1,95859,1830.91,1278,133,3.5,0,0,0
1305,華夏         ,20131016,0,0,15738,297.45,379,7.16,95888,1812.28,580,551,3.5,0,0,0
1305,華夏         ,20131017,0,0,15738,304.53,-1812,-35.06,93373,1806.77,923,3438,3.5,0,0,0
1305,華夏         ,20131018,0,0,15738,300.6,71,1.36,93325,1782.51,332,525,3.5,0,0,0
1305,華夏         ,20131021,-995,-18.45,14743,273.48,-738,-13.69,92573,1717.23,638,445,3.27,0,995,0.11
1305,華夏         ,20131022,-6,-0.11,14737,267.48,-18,-0.33,92555,1679.87,547,449,3.27,0,6,0
1305,華夏         ,20131023,0,0,14737,268.21,2113,38.46,94668,1722.96,2345,481,3.27,0,0,0
1305,華夏         ,20131024,0,0,14737,266,215,3.88,94883,1712.64,610,312,3.27,0,0,0
1305,華夏         ,20131025,0,0,14737,265.27,-296,-5.33,94247,1696.45,512,675,3.27,0,0,0
1305,華夏         ,20131028,0,0,14737,261.58,-88,-1.56,94159,1671.32,234,352,3.27,0,0,0
1305,華夏         ,20131029,0,0,14737,266.74,1637,29.63,96304,1743.1,2122,315,3.27,0,0,0
1305,華夏         ,20131030,0,0,14737,267.48,52,0.94,96356,1748.86,649,597,3.27,0,0,0
1305,華夏         ,20131031,0,0,14737,267.48,312,5.66,96678,1754.71,1208,926,3.27,0,0,0
1305,華夏         ,20131101,0,0,14737,263.06,-365,-6.52,96513,1722.76,865,1030,3.27,0,0,0
1305,華夏         ,20131104,-400,-7.02,14337,251.61,-1526,-26.78,95087,1668.78,101,1082,3.18,0,400,0.04
1305,華夏         ,20131105,-1397,-23.62,12940,218.69,-3262,-55.13,92230,1558.69,571,2031,2.87,0,1397,0.16
1305,華夏         ,20131106,-400,-7,12540,219.45,739,12.93,93154,1630.2,2275,951,2.78,0,400,0.04
1305,華夏         ,20131107,0,0,12540,217.57,227,3.94,93381,1620.16,545,318,2.78,0,0,0
1305,華夏         ,20131108,0,0,12540,217.57,-175,-3.04,93206,1617.12,237,412,2.78,0,0,0
1305,華夏         ,20131111,0,0,12540,217.57,-307,-5.33,92899,1611.8,174,481,2.78,0,0,0
1305,華夏         ,20131112,0,0,12540,226.97,2928,53,96027,1738.09,3877,949,2.78,0,0,0
1305,華夏         ,20131113,0,0,12540,220.08,-303,-5.32,95706,1679.64,415,736,2.78,0,0,0
1305,華夏         ,20131114,0,0,12540,222.59,368,6.53,95916,1702.51,1047,837,2.78,0,0,0
1305,華夏         ,20131115,0,0,12540,218.2,-697,-12.13,95219,1656.81,620,1317,2.78,0,0,0
1305,華夏         ,20131118,-297,-5.2,12243,214.25,440,7.7,95635,1673.61,1026,313,2.72,0,297,0.03
1305,華夏         ,20131119,0,0,12243,211.8,-1264,-21.87,94080,1627.58,0,1320,2.72,0,0,0
1305,華夏         ,20131120,0,0,12243,211.19,-621,-10.71,93459,1612.17,4,625,2.72,0,0,0
1305,華夏         ,20131121,-2,-0.03,12241,208.1,-621,-10.56,92838,1578.25,42,661,2.72,0,2,0
1305,華夏         ,20131122,0,0,12241,211.16,-460,-7.94,92378,1593.52,110,570,2.72,0,0,0
1305,華夏         ,20131125,0,0,12241,211.16,-81,-1.4,92297,1592.12,73,154,2.72,0,0,0
1305,華夏         ,20131126,-270,-4.7,11971,208.3,356,6.19,92456,1608.73,731,302,2.66,0,270,0.03
1305,華夏         ,20131127,-420,-7.25,11551,199.25,-1041,-17.96,91415,1576.91,16,637,2.57,0,420,0.05
1305,華夏         ,20131128,-262,-4.58,11289,197.56,-335,-5.86,91010,1592.68,223,366,2.51,0,262,0.03
1305,華夏         ,20131129,0,0,11289,197.56,-157,-2.75,90853,1589.93,34,191,2.51,0,0,0
1305,華夏         ,20131202,0,0,11289,199.25,-200,-3.53,90653,1600.03,47,247,2.51,0,0,0
1305,華夏         ,20131203,-1033,-17.87,10256,177.43,-2520,-43.6,88133,1524.7,3,1570,2.28,0,1033,0.11
1305,華夏         ,20131204,-625,-10.88,9631,167.58,-356,-6.19,87777,1527.32,763,494,2.14,0,625,0.07
1305,華夏         ,20131205,-592,-10.12,9039,154.57,-1592,-27.22,86184,1473.75,26,1046,2.01,0,592,0.07
1305,華夏         ,20131206,0,0,9039,154.57,-633,-10.82,85552,1462.94,7,640,2.01,0,0,0
1305,華夏         ,20131209,0,0,9039,155.47,43,0.74,85595,1472.23,227,184,2.01,0,0,0
1305,華夏         ,20131210,0,0,9039,153.66,-461,-7.84,85134,1447.28,435,896,2.01,0,0,0
1305,華夏         ,20131211,0,0,9039,154.11,97,1.65,85231,1453.19,425,275,2.01,0,0,0
1305,華夏         ,20131212,0,0,9039,152.31,-620,-10.45,84877,1430.18,18,325,2.01,0,0,0
1305,華夏         ,20131213,0,0,9039,152.76,-110,-1.86,84767,1432.56,24,134,2.01,0,0,0
1305,華夏         ,20131216,0,0,9039,150.95,-421,-7.03,84603,1412.87,36,200,2.01,0,0,0
1305,華夏         ,20131217,-437,-7.32,8602,144.08,-1728,-28.94,82875,1388.16,48,1339,1.91,251,688,0.1
1305,華夏         ,20131218,-173,-2.9,8429,141.19,-189,-3.17,82686,1384.99,72,88,1.87,250,423,0.07
1305,華夏         ,20131219,-354,-5.93,8075,135.26,265,4.44,82951,1389.43,749,130,1.79,0,354,0.04
1305,華夏         ,20131220,-349,-5.85,7726,129.41,-337,-5.64,82614,1383.78,106,94,1.72,0,349,0.04
1305,華夏         ,20131223,-344,-5.76,7382,123.65,-286,-4.79,82243,1377.57,31,58,1.64,0,344,0.04
1305,華夏         ,20131224,-343,-5.8,7039,118.96,-366,-6.19,81877,1383.72,93,116,1.56,0,343,0.04
