證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
3576,聯合再生     ,20130321,5.74,26463,0,-1000,621.88,1000,460677,-23.5,66163,0.11
3576,聯合再生     ,20130322,5.74,26462,0,-1,621.86,1,460677,-0.02,62741,0
3576,聯合再生     ,20130325,5.73,26382,0,-80,612.06,80,460677,-1.86,59700,0.01
3576,聯合再生     ,20130326,5.52,25422,0,-960,570.72,960,460677,-21.55,58669,0.1
3576,聯合再生     ,20130327,5.29,24366,0,-1056,549.45,1056,460677,-23.81,57700,0.11
3576,聯合再生     ,20130328,5.13,23616,0,-750,526.64,750,460677,-16.73,57101,0.08
3576,聯合再生     ,20130329,4.9,22583,0,-1175,509.25,1175,460677,-26.5,56267,0.13
3576,聯合再生     ,20130401,4.72,21731,0,-852,485.69,852,460677,-19.04,55334,0.09
3576,聯合再生     ,20130402,4.56,20991,0,-740,469.15,740,460677,-16.54,57972,0.08
3576,聯合再生     ,20130403,4.35,20053,0,-938,447.18,938,460677,-20.92,58616,0.1
3576,聯合再生     ,20130408,4.35,20053,0,0,417.1,0,460677,0,57636,0
3576,聯合再生     ,20130409,3.57,16427,0,-3626,325.25,3626,460677,-71.79,53855,0.39
3576,聯合再生     ,20130410,3.07,14127,0,-2300,285.37,2300,460677,-46.46,52077,0.25
3576,聯合再生     ,20130411,2.46,11330,0,-2797,228.3,2797,460677,-56.36,50278,0.3
3576,聯合再生     ,20130412,1.96,9016,0,-2314,178.52,2314,460677,-45.82,48497,0.25
3576,聯合再生     ,20130415,1.74,8025,0,-991,154.88,991,460677,-19.13,47436,0.11
3576,聯合再生     ,20130416,1.38,6373,0,-1652,120.77,1652,460677,-31.31,45980,0.18
3576,聯合再生     ,20130417,0.62,2845,0,-3528,55.05,3528,460677,-68.27,41894,0.38
3576,聯合再生     ,20130418,0.61,2800,0,-45,53.9,45,460677,-0.87,42609,0
3576,聯合再生     ,20130419,0.09,394,0,-2406,7.84,2406,460677,-47.88,40889,0.26
3576,聯合再生     ,20130422,0.09,394,0,0,7.68,0,460677,0,40244,0
3576,聯合再生     ,20130423,0.09,394,0,0,7.68,0,460677,0,39689,0
3576,聯合再生     ,20130424,0.09,394,0,0,7.88,0,460677,0,39717,0
3576,聯合再生     ,20130425,0.09,394,0,0,8,0,460677,0,39738,0
3576,聯合再生     ,20130426,0.09,394,0,0,7.88,0,460677,0,40271,0
3576,聯合再生     ,20130429,0.09,394,0,0,8.16,0,460677,0,40340,0
3576,聯合再生     ,20130430,0.09,394,0,0,8.04,0,460677,0,40660,0
3576,聯合再生     ,20130502,0.09,393,0,-1,7.9,1,460677,-0.02,40771,0
3576,聯合再生     ,20130503,0.09,392,0,-1,7.94,1,460677,-0.02,42260,0
3576,聯合再生     ,20130506,0.09,392,0,0,7.96,0,460677,0,42251,0
3576,聯合再生     ,20130507,0.09,392,0,0,8.25,0,460677,0,44085,0
3576,聯合再生     ,20130508,0.48,2192,1800,1800,46.69,0,460677,38.34,48172,0.2
3576,聯合再生     ,20130509,0.66,3031,839,839,68.96,0,460677,19.09,50771,0.09
3576,聯合再生     ,20130510,2.17,9980,6950,6949,236.03,1,460622,164.34,59946,0.75
3576,聯合再生     ,20130513,2.17,9980,0,0,242.51,0,460622,0,60896,0
3576,聯合再生     ,20130514,2.6,11980,2000,2000,291.71,0,460622,48.7,63782,0.22
3576,聯合再生     ,20130515,2.6,11980,0,0,296.51,0,460622,0,66056,0
3576,聯合再生     ,20130516,2.63,12127,147,147,297.72,0,460622,3.61,68395,0.02
3576,聯合再生     ,20130517,2.63,12127,0,0,308.63,0,460622,0,71631,0
3576,聯合再生     ,20130520,3.04,13987,1860,1860,370.66,0,460622,49.29,72172,0.2
3576,聯合再生     ,20130521,3.05,14037,50,50,357.94,0,460622,1.28,72506,0.01
3576,聯合再生     ,20130522,2.88,13283,50,-754,340.04,804,460622,-19.3,71720,0.09
3576,聯合再生     ,20130523,2.88,13282,0,-1,330.06,1,460622,-0.02,73563,0
3576,聯合再生     ,20130524,2.88,13282,0,0,341.35,0,460622,0,74903,0
3576,聯合再生     ,20130527,2.9,13352,70,70,346.48,0,460622,1.82,77244,0.01
3576,聯合再生     ,20130528,2.92,13452,100,100,352.44,0,460622,2.62,75848,0.01
3576,聯合再生     ,20130529,2.07,13047,0,-405,332.05,405,629129,-10.31,78649,0.03
3576,聯合再生     ,20130530,2.07,13047,0,0,334.66,0,629129,0,82132,0
3576,聯合再生     ,20130531,2.07,13047,0,0,334,0,629129,0,81722,0
3576,聯合再生     ,20130603,2.07,13047,0,0,337.92,0,629129,0,81025,0
3576,聯合再生     ,20130604,2.07,13047,0,0,340.53,0,629129,0,80458,0
3576,聯合再生     ,20130605,2.03,12777,0,-270,327.09,270,629129,-6.91,82008,0.02
3576,聯合再生     ,20130606,1.71,10754,0,-2023,265.62,2023,629129,-49.97,79795,0.16
3576,聯合再生     ,20130607,1.36,8567,0,-2187,198.33,2187,629129,-50.63,77820,0.17
3576,聯合再生     ,20130610,1.36,8567,0,0,201.75,0,629129,0,78798,0
3576,聯合再生     ,20130611,1.36,8568,1,1,201.35,0,629129,0.02,78952,0
3576,聯合再生     ,20130613,1.36,8570,2,2,201.4,0,629129,0.05,78969,0
3576,聯合再生     ,20130614,1.36,8570,0,0,190.68,0,629129,0,76494,0
3576,聯合再生     ,20130617,1.36,8570,0,0,194.97,0,629129,0,77881,0
3576,聯合再生     ,20130618,1.04,6570,0,-2000,150.45,2000,629129,-45.8,75297,0.16
3576,聯合再生     ,20130619,1.04,6570,0,0,147.83,0,629129,0,74783,0
3576,聯合再生     ,20130620,1.01,6374,0,-196,140.23,196,629129,-4.31,74778,0.02
3576,聯合再生     ,20130621,0.78,4914,0,-1460,105.9,1460,629129,-31.46,73951,0.12
3576,聯合再生     ,20130624,0.61,3839,0,-1075,81,1075,629129,-22.68,73649,0.09
3576,聯合再生     ,20130625,0.59,3729,0,-110,76.44,110,629129,-2.25,73907,0.01
3576,聯合再生     ,20130626,0.59,3729,0,0,81.67,0,629129,0,73748,0
3576,聯合再生     ,20130627,0.59,3729,0,0,82.78,0,629129,0,73614,0
3576,聯合再生     ,20130628,0.58,3628,15,-144,81.63,159,629129,-3.24,73796,0.01
3576,聯合再生     ,20130701,0.58,3628,0,0,84.17,0,629129,0,72765,0
3576,聯合再生     ,20130702,0.58,3628,0,0,82.36,0,629129,0,72727,0
3576,聯合再生     ,20130703,0.58,3628,0,0,82.72,0,629129,0,72261,0
3576,聯合再生     ,20130704,0.55,3481,0,-147,80.76,147,629129,-3.41,72046,0.01
3576,聯合再生     ,20130705,0.55,3469,3,-12,78.75,15,629129,-0.27,71642,0
3576,聯合再生     ,20130708,0.39,2469,0,-1000,54.19,1000,629129,-21.95,70471,0.08
3576,聯合再生     ,20130709,0.23,1469,0,-1000,32.91,1000,629129,-22.4,69709,0.08
3576,聯合再生     ,20130710,0.23,1469,0,0,33.2,0,629129,0,69334,0
3576,聯合再生     ,20130711,0.24,1481,12,12,33.91,0,629129,0.27,69274,0
3576,聯合再生     ,20130712,0.24,1494,13,13,34.06,0,629129,0.3,70333,0
3576,聯合再生     ,20130715,0.24,1494,0,0,35.86,0,629129,0,72137,0
3576,聯合再生     ,20130716,0.24,1494,0,0,35.41,0,629129,0,73059,0
3576,聯合再生     ,20130717,0.24,1494,0,0,34.96,0,629129,0,72689,0
3576,聯合再生     ,20130718,0.24,1494,0,0,33.47,0,629129,0,76066,0
3576,聯合再生     ,20130719,0.24,1494,0,0,33.84,0,629129,0,75693,0
3576,聯合再生     ,20130722,0.24,1494,0,0,33.54,0,629129,0,75341,0
3576,聯合再生     ,20130723,0.24,1494,0,0,34.74,0,629129,0,72817,0
3576,聯合再生     ,20130724,0.07,464,0,-1030,10.67,1030,629129,-23.69,73068,0.08
3576,聯合再生     ,20130725,0.07,464,0,0,10.7,0,629129,0,71635,0
3576,聯合再生     ,20130726,0.07,464,0,0,10.56,0,629129,0,70781,0
3576,聯合再生     ,20130729,0.07,464,0,0,10.21,0,629129,0,70805,0
3576,聯合再生     ,20130730,0.08,479,15,15,10.59,0,629129,0.33,67588,0
3576,聯合再生     ,20130731,0.08,479,0,0,10.23,0,629129,0,68193,0
3576,聯合再生     ,20130801,0.08,479,0,0,10.37,0,629129,0,67448,0
3576,聯合再生     ,20130802,0.08,479,0,0,10.54,0,629129,0,66777,0
3576,聯合再生     ,20130805,0.08,479,0,0,10.63,0,629129,0,67017,0
3576,聯合再生     ,20130806,0.08,479,0,0,10.78,0,629129,0,66964,0
3576,聯合再生     ,20130807,0.08,479,0,0,10.78,0,629129,0,68595,0
3576,聯合再生     ,20130808,0.08,479,0,0,10.8,0,628350,0,68636,0
3576,聯合再生     ,20130809,0.08,479,0,0,10.92,0,628350,0,64898,0
3576,聯合再生     ,20130812,0.08,479,0,0,10.78,0,628350,0,65044,0
3576,聯合再生     ,20130813,0.08,479,0,0,11.02,0,628350,0,63706,0
3576,聯合再生     ,20130814,0.08,479,0,0,10.99,0,628350,0,65032,0
3576,聯合再生     ,20130815,0.08,479,0,0,11.02,0,628350,0,64070,0
3576,聯合再生     ,20130816,0.08,479,0,0,11.3,0,628350,0,64286,0
3576,聯合再生     ,20130819,0.08,479,0,0,11.28,0,628350,0,64330,0
3576,聯合再生     ,20130820,0.08,479,0,0,10.63,0,628350,0,63608,0
3576,聯合再生     ,20130822,0.08,479,0,0,10.66,0,628350,0,62295,0
3576,聯合再生     ,20130823,0.08,479,0,0,10.68,0,628350,0,61431,0
3576,聯合再生     ,20130826,0.08,479,0,0,10.71,0,628350,0,61426,0
3576,聯合再生     ,20130827,0.08,479,0,0,10.59,0,628350,0,61375,0
3576,聯合再生     ,20130828,0.08,479,0,0,10.59,0,628350,0,61071,0
3576,聯合再生     ,20130829,0.08,479,0,0,10.95,0,628350,0,59167,0
3576,聯合再生     ,20130830,0.08,476,0,-3,10.64,3,628350,-0.07,57795,0
3576,聯合再生     ,20130902,0.08,476,0,0,11.04,0,628350,0,57601,0
3576,聯合再生     ,20130903,0.08,496,20,20,11.46,0,628350,0.45,57959,0
3576,聯合再生     ,20130904,0.08,496,0,0,11.76,0,628350,0,58363,0
3576,聯合再生     ,20130905,0.76,4768,4273,4272,115.39,1,628350,103.38,63050,0.34
3576,聯合再生     ,20130906,0.95,5981,1213,1213,154.01,0,628350,31.23,65285,0.1
3576,聯合再生     ,20130909,1.1,6938,957,957,175.88,0,628350,24.26,63384,0.08
3576,聯合再生     ,20130910,1.32,8278,1340,1340,206.95,0,628350,33.5,66008,0.11
3576,聯合再生     ,20130911,1.5,9415,1137,1137,242.44,0,628350,29.28,68592,0.09
3576,聯合再生     ,20130912,1.55,9756,341,341,251.22,0,628350,8.78,70415,0.03
3576,聯合再生     ,20130913,1.64,10275,519,519,267.66,0,628350,13.52,69289,0.04
3576,聯合再生     ,20130914,1.66,10455,180,180,264.51,0,628350,4.55,70420,0.01
3576,聯合再生     ,20130916,1.75,11005,550,550,278.43,0,628350,13.91,72720,0.04
3576,聯合再生     ,20130917,1.82,11405,400,400,294.82,0,628350,10.34,71954,0.03
3576,聯合再生     ,20130918,2.01,12601,1196,1196,348.42,0,628350,33.07,73824,0.1
3576,聯合再生     ,20130923,2.09,13119,518,518,385.04,0,628350,15.2,71370,0.04
3576,聯合再生     ,20130924,2.1,13211,92,92,385.76,0,628350,2.69,73655,0.01
3576,聯合再生     ,20130925,2.14,13427,216,216,412.88,0,628350,6.64,72760,0.02
3576,聯合再生     ,20130926,2.18,13707,280,280,392.02,0,628350,8.01,68902,0.02
3576,聯合再生     ,20130927,2.2,13807,100,100,397.64,0,628350,2.88,69560,0.01
3576,聯合再生     ,20130930,2.17,13615,320,320,408.45,0,628350,9.6,68911,0.03
3576,聯合再生     ,20131001,2.66,16741,884,884,489.67,0,628350,25.86,73081,0.07
3576,聯合再生     ,20131002,2.66,16741,0,0,492.19,0,628350,0,72216,0
3576,聯合再生     ,20131003,2.67,16763,22,22,499.54,0,628350,0.66,73359,0
3576,聯合再生     ,20131004,2.71,17004,241,241,537.33,0,628350,7.62,73559,0.02
3576,聯合再生     ,20131007,2.78,17454,450,450,533.22,0,628350,13.75,73276,0.04
3576,聯合再生     ,20131008,2.79,17514,60,60,537.68,0,628350,1.84,73251,0
3576,聯合再生     ,20131009,2.8,17564,50,50,525.16,0,628350,1.5,74460,0
3576,聯合再生     ,20131011,2.81,17647,83,83,533.82,0,628350,2.51,76581,0.01
3576,聯合再生     ,20131014,2.82,17727,80,80,538.9,0,628350,2.43,77539,0.01
3576,聯合再生     ,20131015,2.61,16427,0,-1300,520.74,1300,628350,-41.21,77739,0.1
3576,聯合再生     ,20131016,2.63,16510,90,83,505.21,7,628350,2.54,78609,0.01
3576,聯合再生     ,20131017,2.63,16540,30,30,514.39,0,628350,0.93,78653,0
3576,聯合再生     ,20131018,2.44,15332,50,-1208,472.99,1258,628350,-37.27,77114,0.1
3576,聯合再生     ,20131021,2.08,13047,50,-2285,396.63,2335,628350,-69.46,75494,0.19
3576,聯合再生     ,20131022,2.07,13029,0,-18,396.73,18,628350,-0.55,74841,0
3576,聯合再生     ,20131023,2.05,12889,0,-140,378.29,140,628350,-4.11,75597,0.01
3576,聯合再生     ,20131024,1.96,12289,0,-600,364.37,600,628350,-17.79,73933,0.05
3576,聯合再生     ,20131025,1.92,12039,0,-250,351.54,250,628350,-7.3,73431,0.02
3576,聯合再生     ,20131028,1.58,12039,0,0,345.52,0,761940,0,80119,0
3576,聯合再生     ,20131029,1.56,11889,0,-150,346.56,150,761940,-4.37,78874,0.01
3576,聯合再生     ,20131030,1.56,11889,0,0,370.34,0,761940,0,89178,0
3576,聯合再生     ,20131031,1.7,12984,1095,1095,407.05,0,761940,34.33,101103,0.07
3576,聯合再生     ,20131101,1.67,12692,20,-292,425.18,312,761940,-9.77,110866,0.02
3576,聯合再生     ,20131104,1.69,12878,720,186,461.03,534,761940,6.66,124347,0.08
3576,聯合再生     ,20131105,1.77,13499,847,621,479.21,226,761940,22.05,129158,0.07
3576,聯合再生     ,20131106,1.75,13299,0,-200,504.7,200,761940,-7.59,131544,0.01
3576,聯合再生     ,20131107,1.75,13299,0,0,469.45,0,761940,0,86326,0
3576,聯合再生     ,20131108,1.84,14029,830,730,495.22,100,761940,25.77,94209,0.06
3576,聯合再生     ,20131111,1.85,14061,151,32,517.44,119,761940,1.17,104986,0.02
3576,聯合再生     ,20131112,1.91,14515,664,454,518.19,210,761940,16.21,104040,0.06
3576,聯合再生     ,20131113,1.92,14615,120,100,526.14,20,761940,3.6,105209,0.01
3576,聯合再生     ,20131114,1.92,14615,0,0,521.02,0,761940,0,107394,0
3576,聯合再生     ,20131115,2.01,15290,735,675,575.67,60,761940,25.41,115113,0.05
3576,聯合再生     ,20131118,2.05,15610,320,320,565.08,0,761940,11.58,115406,0.02
3576,聯合再生     ,20131119,2.01,15338,128,-272,567.51,400,761940,-10.06,115449,0.03
3576,聯合再生     ,20131120,2.04,15538,200,200,574.91,0,761940,7.4,119076,0.01
3576,聯合再生     ,20131121,2.05,15609,318,71,572.07,247,761940,2.6,118434,0.04
3576,聯合再生     ,20131122,2.04,15569,0,-40,560.48,40,761940,-1.44,118548,0
3576,聯合再生     ,20131125,2.16,16450,896,881,605.36,15,761940,32.43,117275,0.06
3576,聯合再生     ,20131126,2.18,16580,300,130,610.14,170,761940,4.78,117894,0.03
3576,聯合再生     ,20131127,2.47,18794,2214,2214,732.97,0,761940,86.35,116667,0.15
3576,聯合再生     ,20131128,2.48,18894,100,100,716.08,0,761940,3.79,109694,0.01
3576,聯合再生     ,20131129,2.48,18894,0,0,721.75,0,761940,0,108019,0
3576,聯合再生     ,20131202,2.5,19021,127,127,723.75,0,761940,4.83,106130,0.01
3576,聯合再生     ,20131203,2.53,19251,230,230,735.39,0,761940,8.79,105909,0.02
3576,聯合再生     ,20131204,2.62,19961,710,710,754.53,0,761940,26.84,107381,0.05
3576,聯合再生     ,20131205,2.59,19706,25,-255,731.09,280,761940,-9.46,107984,0.02
3576,聯合再生     ,20131206,2.58,19636,0,-70,726.53,70,761940,-2.59,107713,0
3576,聯合再生     ,20131209,2.55,19441,0,-195,696.96,195,761940,-6.99,107755,0.01
3576,聯合再生     ,20131210,2.56,19475,60,34,710.84,26,761940,1.24,106638,0.01
3576,聯合再生     ,20131211,2.52,19175,0,-300,692.22,300,761683,-10.83,105999,0.02
3576,聯合再生     ,20131212,2.52,19175,0,0,692.22,0,761683,0,104445,0
3576,聯合再生     ,20131213,2.49,18975,0,-200,685,200,761683,-7.22,100244,0.01
3576,聯合再生     ,20131216,2.65,20173,1198,1198,736.31,0,761683,43.73,101211,0.08
3576,聯合再生     ,20131217,2.76,20991,818,818,781.91,0,761683,30.47,99976,0.05
3576,聯合再生     ,20131218,2.81,21404,413,413,799.44,0,761683,15.43,98048,0.03
3576,聯合再生     ,20131219,2.76,21054,0,-350,766.37,350,761683,-12.74,92517,0.02
3576,聯合再生     ,20131220,2.81,21384,400,330,789.07,70,761683,12.18,93802,0.03
3576,聯合再生     ,20131223,2.83,21564,180,180,789.24,0,761683,6.59,91853,0.01
3576,聯合再生     ,20131224,2.96,22516,990,952,843.22,38,761683,35.65,92745,0.07
3576,聯合再生     ,20131225,2.96,22514,0,-2,836.4,2,761683,-0.07,90944,0
3576,聯合再生     ,20131226,3.4,25934,3444,3420,980.31,24,761683,129.28,94074,0.23
3576,聯合再生     ,20131227,3.55,27015,1081,1081,1041.43,0,761683,41.67,93645,0.07
3576,聯合再生     ,20131230,3.77,28715,1700,1700,1183.06,0,761683,70.04,99148,0.11
3576,聯合再生     ,20131231,3.98,30318,1741,1741,1335.51,0,761683,76.69,111947,0.11
3576,聯合再生     ,20140102,4.17,31790,1612,1472,1376.51,140,761683,63.74,111731,0.12
3576,聯合再生     ,20140103,4.31,32812,1022,1022,1438.81,0,761683,44.81,113413,0.07
3576,聯合再生     ,20140106,4.58,34864,2053,2052,1493.92,1,761683,87.93,112735,0.13
3576,聯合再生     ,20140107,4.6,35054,190,190,1498.56,0,761683,8.12,112311,0.01
3576,聯合再生     ,20140108,4.65,35455,401,401,1517.47,0,761683,17.16,110284,0.03
3576,聯合再生     ,20140109,4.72,35975,520,520,1546.93,0,761683,22.36,111326,0.03
3576,聯合再生     ,20140110,4.79,36468,500,493,1600.95,7,761683,21.64,111054,0.03
3576,聯合再生     ,20140113,4.69,35712,200,-756,1482.05,956,761683,-31.37,108079,0.08
3576,聯合再生     ,20140114,4.44,33842,0,-1870,1372.29,1870,761683,-75.83,104964,0.12
3576,聯合再生     ,20140115,4.45,33867,600,25,1385.16,575,761683,1.02,105106,0.08
3576,聯合再生     ,20140116,4.28,32575,2100,-1292,1294.86,3392,761683,-51.36,100486,0.36
3576,聯合再生     ,20140117,3.97,30263,0,-2312,1212.03,2312,761683,-92.6,97854,0.15
3576,聯合再生     ,20140120,3.58,27305,255,-2958,1062.16,3213,761683,-115.07,90465,0.23
3576,聯合再生     ,20140121,3.25,24717,100,-2588,982.5,2688,761683,-102.87,87449,0.18
3576,聯合再生     ,20140122,3.26,24817,200,100,995.16,100,761683,4.01,90318,0.02
3576,聯合再生     ,20140123,3.27,24917,100,100,971.76,0,761683,3.9,85951,0.01
3576,聯合再生     ,20140124,3.01,22934,300,-1983,871.49,2283,761683,-75.35,83349,0.17
3576,聯合再生     ,20140127,2.29,17429,0,-5505,618.73,5505,761683,-195.43,67994,0.36
3576,聯合再生     ,20140205,1.96,14907,0,-2522,532.18,2522,761683,-90.04,63701,0.17
3576,聯合再生     ,20140206,1.95,14845,0,-62,566.34,62,761683,-2.37,65625,0
3576,聯合再生     ,20140207,2.1,16002,1300,1157,599.27,143,761683,43.33,65364,0.09
3576,聯合再生     ,20140210,2.08,15872,600,-130,593.61,730,761683,-4.87,64027,0.09
3576,聯合再生     ,20140211,1.97,14992,0,-880,560.7,880,761683,-32.91,62357,0.06
3576,聯合再生     ,20140212,1.52,11607,0,-3385,440.49,3385,761683,-128.45,58146,0.22
3576,聯合再生     ,20140213,1.51,11514,13,-93,426.02,106,761683,-3.45,57305,0.01
3576,聯合再生     ,20140214,1.39,10606,0,-908,390.3,908,761683,-33.4,56964,0.06
3576,聯合再生     ,20140217,1.35,10256,0,-350,351.78,350,761683,-12,57272,0.02
3576,聯合再生     ,20140218,1.21,9189,0,-1067,323.91,1067,761683,-37.61,59571,0.07
3576,聯合再生     ,20140219,1.21,9193,4,4,319.92,0,761683,0.14,58317,0
3576,聯合再生     ,20140220,1.18,8962,2,-231,314.57,233,761683,-8.11,56054,0.02
3576,聯合再生     ,20140221,1.18,8962,0,0,324.42,0,761683,0,57925,0
3576,聯合再生     ,20140224,0.78,5962,0,-3000,226.56,3000,761683,-114,62187,0.2
3576,聯合再生     ,20140225,0.8,6079,250,117,230.09,133,761683,4.43,61476,0.03
3576,聯合再生     ,20140226,0.71,5403,0,-676,202.07,676,761683,-25.28,60716,0.04
3576,聯合再生     ,20140227,0.68,5185,0,-218,195.47,218,761683,-8.22,58335,0.01
3576,聯合再生     ,20140303,0.67,5100,0,-85,194.82,85,761683,-3.25,59073,0.01
3576,聯合再生     ,20140304,0.67,5100,0,0,191.25,0,761683,0,61441,0
3576,聯合再生     ,20140305,0.65,4984,0,-116,187.9,116,761683,-4.37,61229,0.01
3576,聯合再生     ,20140306,0.97,7413,2575,2429,296.52,146,761683,97.16,71386,0.18
3576,聯合再生     ,20140307,0.98,7477,64,64,287.12,0,761683,2.46,70284,0
3576,聯合再生     ,20140310,0.78,5910,0,-1567,227.54,1567,761683,-60.34,68539,0.1
3576,聯合再生     ,20140311,0.78,5909,0,-1,231.93,1,761683,-0.04,68946,0
3576,聯合再生     ,20140312,0.7,5296,0,-613,205.75,613,761683,-23.82,68221,0.04
3576,聯合再生     ,20140313,0.68,5159,63,-137,198.62,200,761683,-5.28,67533,0.02
3576,聯合再生     ,20140314,0.68,5208,50,49,201.29,1,761683,1.89,67616,0
3576,聯合再生     ,20140317,0.72,5486,278,278,210.39,0,761683,10.66,66704,0.02
3576,聯合再生     ,20140318,0.76,5799,313,313,229.06,0,761683,12.36,71729,0.02
3576,聯合再生     ,20140319,0.8,6072,273,273,234.68,0,761683,10.55,70582,0.02
3576,聯合再生     ,20140320,0.8,6072,0,0,234.08,0,761683,0,68564,0
3576,聯合再生     ,20140321,0.77,5882,0,-190,221.75,190,761683,-7.16,67811,0.01
3576,聯合再生     ,20140324,0.6,4562,0,-1320,165.6,1320,761683,-47.92,58631,0.09
3576,聯合再生     ,20140325,0.52,3937,0,-625,146.85,625,761683,-23.31,58128,0.04
3576,聯合再生     ,20140326,0.44,3338,0,-599,122.67,599,761683,-22.01,56983,0.04
3576,聯合再生     ,20140327,0.23,1789,0,-1549,64.05,1549,761683,-55.45,54803,0.1
