證券名稱,簡稱,年月日,投信買賣超(千股),投信買賣超市值(百萬),投信持股數(千股),投信持股數市值(百萬),合計買賣超(千股),合計買賣超市值(百萬),合計持股數(千股),合計持股數市值(百萬),外資買進張數,外資賣出張數,投信持股率%,投信買進張數,投信賣出張數,投信週轉率%
1312,國喬         ,20130219,-607,-9.32,16477,252.92,-825,-12.66,174094,2672.34,104,430,1.78,0,607,0.03
1312,國喬         ,20130220,-607,-9.32,15870,243.6,-822,-12.62,173329,2660.6,134,289,1.71,0,607,0.03
1312,國喬         ,20130221,-32,-0.49,15838,243.11,-11,-0.17,173170,2658.16,195,268,1.71,0,32,0
1312,國喬         ,20130222,-1005,-15.38,14833,226.94,-1153,-17.64,171961,2631,63,449,1.6,0,1005,0.05
1312,國喬         ,20130223,-101,-1.6,14732,232.77,2916,46.07,174877,2763.06,0,0,1.59,0,101,0.01
1312,國喬         ,20130225,0,0,14732,229.08,-801,-12.46,174016,2705.95,201,140,1.59,0,0,0
1312,國喬         ,20130226,-1,-0.02,14731,228.33,-639,-9.9,173326,2686.55,33,427,1.59,0,1,0
1312,國喬         ,20130227,0,0,14731,227.59,1,0.02,171093,2643.39,23,81,1.59,0,0,0
1312,國喬         ,20130301,-1000,-15.45,13731,212.14,-1273,-19.67,169820,2623.72,90,446,1.48,0,1000,0.05
1312,國喬         ,20130304,0,0,13731,210.77,-78,-1.2,169609,2603.5,522,400,1.48,0,0,0
1312,國喬         ,20130305,-150,-2.32,13581,209.83,-205,-3.17,169287,2615.48,10,183,1.47,0,150,0.01
1312,國喬         ,20130306,-1,-0.02,13580,210.49,-304,-4.71,169048,2620.24,27,263,1.47,0,1,0
1312,國喬         ,20130307,-50,-0.77,13530,208.36,-839,-12.92,168647,2597.16,12,363,1.46,0,50,0
1312,國喬         ,20130308,-104,-1.61,13426,207.43,-242,-3.74,168465,2602.78,154,232,1.45,0,104,0.01
1312,國喬         ,20130311,-32,-0.49,13394,206.94,261,4.03,168719,2606.71,595,309,1.45,0,32,0
1312,國喬         ,20130312,-70,-1.07,13324,204.52,-721,-11.07,168510,2586.63,64,203,1.44,0,70,0
1312,國喬         ,20130313,-301,-4.62,13023,199.9,-439,-6.74,168365,2584.4,160,4,1.41,0,301,0.02
1312,國喬         ,20130314,-1,-0.02,13022,199.24,-104,-1.59,168329,2575.43,10,45,1.41,0,1,0
1312,國喬         ,20130315,-2,-0.03,13020,198.56,-421,-6.42,167922,2560.81,14,419,1.41,0,2,0
1312,國喬         ,20130318,-2,-0.03,13018,193.32,-324,-4.81,167672,2489.93,336,584,1.4,0,2,0
1312,國喬         ,20130319,0,0,13018,195.27,-213,-3.2,167660,2514.9,111,123,1.4,0,0,0
1312,國喬         ,20130320,0,0,13018,196.57,-953,-14.39,167239,2525.31,17,438,1.4,0,0,0
1312,國喬         ,20130321,0,0,13018,196.57,-352,-5.32,167115,2523.44,5,129,1.4,0,0,0
1312,國喬         ,20130322,-1,-0.02,13017,196.56,-3,-0.05,167176,2524.36,200,137,1.4,0,1,0
1312,國喬         ,20130325,0,0,13017,196.56,-47,-0.71,167179,2524.4,3,0,1.4,0,0,0
1312,國喬         ,20130326,0,0,13017,198.51,340,5.19,167475,2553.99,376,80,1.4,0,0,0
1312,國喬         ,20130327,22,0.33,13039,198.19,-167,-2.54,167509,2546.14,252,240,1.41,184,162,0.02
1312,國喬         ,20130328,0,0,13039,197.54,130,1.97,167639,2539.73,230,100,1.41,0,0,0
1312,國喬         ,20130329,0,0,12962,196.37,84,1.27,167656,2539.99,94,0,1.4,0,0,0
1312,國喬         ,20130401,-2,-0.03,12960,195.7,221,3.34,167905,2535.37,276,25,1.4,0,2,0
1312,國喬         ,20130402,0,0,12960,196.99,26,0.4,167903,2552.13,46,101,1.4,0,0,0
1312,國喬         ,20130403,0,0,12960,196.99,184,2.8,168087,2554.92,267,132,1.4,0,0,0
1312,國喬         ,20130408,0,0,12960,191.16,-554,-8.17,167542,2471.24,97,540,1.4,0,0,0
1312,國喬         ,20130409,0,0,12960,189.86,-411,-6.02,167122,2448.34,79,547,1.4,0,0,0
1312,國喬         ,20130410,0,0,12960,192.46,-243,-3.61,166879,2478.15,152,397,1.4,0,0,0
1312,國喬         ,20130411,0,0,12960,193.75,-212,-3.17,166667,2491.67,51,273,1.4,0,0,0
1312,國喬         ,20130412,-1,-0.01,12959,193.09,-84,-1.25,166583,2482.09,71,120,1.4,0,1,0
1312,國喬         ,20130415,-1,-0.01,12958,193.72,-119,-1.78,166543,2489.82,26,39,1.4,0,1,0
1312,國喬         ,20130416,0,0,12958,192.43,-7,-0.1,166457,2471.89,12,195,1.4,0,0,0
1312,國喬         ,20130417,81,1.2,13039,192.98,-876,-12.96,165581,2450.6,38,910,1.41,85,4,0
1312,國喬         ,20130418,0,0,13039,195.59,155,2.33,165736,2486.04,298,215,1.41,0,0,0
1312,國喬         ,20130419,-190,-2.83,12849,192.09,-233,-3.48,165503,2474.27,67,360,1.39,10,200,0.01
1312,國喬         ,20130422,-1,-0.02,12848,195.93,-373,-5.69,165130,2518.23,176,667,1.39,0,1,0
1312,國喬         ,20130423,-309,-4.71,12539,191.22,-475,-7.24,164655,2510.99,102,231,1.35,0,309,0.02
1312,國喬         ,20130424,-1,-0.02,12538,191.83,-49,-0.75,164606,2518.47,160,166,1.35,0,1,0
1312,國喬         ,20130425,-7,-0.11,12531,189.22,-471,-7.11,164135,2478.44,204,548,1.35,0,7,0
1312,國喬         ,20130426,-5,-0.08,12526,189.14,-521,-7.87,163614,2470.57,127,671,1.35,0,5,0
1312,國喬         ,20130429,-3,-0.05,12523,189.72,-154,-2.33,163460,2476.42,102,47,1.35,0,3,0
1312,國喬         ,20130430,0,0,12523,188.47,-211,-3.18,163405,2459.25,79,58,1.35,0,0,0
1312,國喬         ,20130502,0,0,12523,186.59,-495,-7.38,162910,2427.36,168,1021,1.35,0,0,0
1312,國喬         ,20130503,-12,-0.18,12511,187.04,-36,-0.54,162884,2435.12,51,9,1.35,0,12,0
1312,國喬         ,20130506,-5,-0.08,12506,188.84,-31,-0.47,162853,2459.08,167,193,1.35,0,5,0
1312,國喬         ,20130507,0,0,12506,188.22,26,0.39,162879,2451.33,37,126,1.35,0,0,0
1312,國喬         ,20130508,0,0,12506,191.34,-52,-0.8,162827,2491.25,256,847,1.35,0,0,0
1312,國喬         ,20130509,-4,-0.06,12502,192.53,-665,-10.24,162162,2497.29,315,610,1.35,0,4,0
1312,國喬         ,20130510,0,0,12502,193.16,-39,-0.6,162123,2504.8,210,540,1.35,0,0,0
1312,國喬         ,20130513,-6,-0.09,12496,192.44,-58,-0.89,162065,2495.8,84,203,1.35,0,6,0
1312,國喬         ,20130514,-2,-0.03,12494,191.16,-350,-5.36,161750,2474.78,282,692,1.35,0,2,0
1312,國喬         ,20130515,0,0,12494,193.03,-726,-11.22,161024,2487.82,207,326,1.35,0,0,0
1312,國喬         ,20130516,500,7.75,12994,201.41,-228,-3.53,160796,2492.34,210,711,1.4,500,0,0.03
1312,國喬         ,20130517,435,6.74,13429,208.15,-87,-1.35,160709,2490.99,207,765,1.45,435,0,0.02
1312,國喬         ,20130520,756,12.1,14185,226.96,2186,34.98,162895,2606.32,721,75,1.53,760,4,0.04
1312,國喬         ,20130521,261,4.19,14446,231.86,1153,18.51,164107,2633.92,2331,1481,1.56,261,0,0.01
1312,國喬         ,20130522,2924,47.95,17370,284.87,4656,76.36,168763,2767.71,2331,564,1.87,2940,16,0.16
1312,國喬         ,20130523,623,10.25,17993,295.98,2698,44.38,171501,2821.19,2352,221,1.94,623,0,0.03
1312,國喬         ,20130524,4767,79.61,22760,380.09,6898,115.2,178559,2981.94,1566,361,2.46,4775,8,0.26
1312,國喬         ,20130527,1868,31.76,24628,418.68,2527,42.96,181092,3078.56,1120,178,2.66,1869,1,0.1
1312,國喬         ,20130528,2543,44.25,27171,472.78,4319,75.15,185411,3226.15,1654,60,2.93,2543,0,0.14
1312,國喬         ,20130529,2488,44.41,29659,529.41,8486,151.48,193897,3461.06,6708,401,3.2,2488,0,0.13
1312,國喬         ,20130530,1014,18.1,30673,547.51,498,8.89,194395,3469.95,118,606,3.31,1015,1,0.05
1312,國喬         ,20130531,1761,30.64,32434,564.35,1812,31.53,195047,3393.82,1306,991,3.5,1761,0,0.1
1312,國喬         ,20130603,50,0.88,32484,573.34,2151,37.97,197405,3484.2,3035,727,3.51,50,0,0
1312,國喬         ,20130604,47,0.83,32531,572.55,1528,26.89,199686,3514.47,2447,213,3.51,47,0,0
1312,國喬         ,20130605,0,0,32531,575.8,2018,35.72,201274,3562.55,2258,424,3.51,0,0,0
1312,國喬         ,20130606,209,3.65,32740,571.31,1093,19.07,203074,3543.64,2346,785,3.53,209,0,0.01
1312,國喬         ,20130607,647,11.29,33387,582.6,2800,48.86,206224,3598.61,2699,196,3.6,647,0,0.03
1312,國喬         ,20130610,900,16.61,34287,632.6,5446,100.48,209867,3872.05,1109,72,3.7,900,0,0.05
1312,國喬         ,20130611,1411,25.68,35698,649.7,-538,-9.79,210083,3823.51,1664,1093,3.85,1495,84,0.09
1312,國喬         ,20130613,100,1.82,35798,649.73,1291,23.43,210835,3826.66,1406,755,3.86,180,80,0.01
1312,國喬         ,20130614,428,7.47,36226,632.14,-1163,-20.29,210402,3671.51,960,1821,3.91,428,0,0.02
1312,國喬         ,20130617,50,0.88,36276,634.83,-161,-2.82,210778,3688.61,556,230,3.91,50,0,0
1312,國喬         ,20130618,399,7.06,36675,649.15,2394,42.37,213140,3772.58,2434,471,3.96,400,1,0.02
1312,國喬         ,20130619,258,4.62,36933,661.1,1646,29.46,213876,3828.38,418,175,3.99,258,0,0.01
1312,國喬         ,20130620,30,0.54,36963,665.33,52,0.94,214070,3853.26,853,689,3.99,30,0,0
1312,國喬         ,20130621,2,0.04,36965,670.91,5000,90.75,218584,3967.3,5349,841,3.99,2,0,0
1312,國喬         ,20130624,1266,23.17,38231,699.63,1880,34.4,220478,4034.75,1102,528,4.13,1808,542,0.13
1312,國喬         ,20130625,709,12.58,38940,691.19,912,16.19,222134,3942.88,1788,817,4.2,709,0,0.04
1312,國喬         ,20130626,1323,23.55,40263,716.68,2452,43.65,224247,3991.6,1186,190,4.35,1323,0,0.07
1312,國喬         ,20130627,-1,-0.02,40262,712.64,889,15.74,224554,3974.61,885,1009,4.35,0,1,0
1312,國喬         ,20130628,28,0.49,38083,666.45,820,14.35,269147,4710.07,1761,28,4.11,28,0,0
1312,國喬         ,20130701,-480,-8.57,37603,671.21,398,7.1,269545,4811.38,1098,122,4.06,20,500,0.03
1312,國喬         ,20130702,0,0,37603,671.21,1166,20.81,270666,4831.39,1069,96,4.06,0,0,0
1312,國喬         ,20130703,0,0,37603,671.21,418,7.46,270947,4836.4,813,380,4.06,0,0,0
1312,國喬         ,20130704,3,0.05,37606,673.15,68,1.22,271015,4851.17,443,254,4.06,3,0,0
1312,國喬         ,20130705,1014,18.76,38620,714.47,2050,37.93,273065,5051.7,564,131,4.17,1015,1,0.05
1312,國喬         ,20130708,400,7.36,39020,717.97,395,7.27,273460,5031.66,513,386,4.21,400,0,0.02
1312,國喬         ,20130709,113,2.2,39133,763.09,3950,77.03,277410,5409.5,1038,249,4.22,113,0,0.01
1312,國喬         ,20130710,269,5.11,39402,748.64,-1849,-35.13,275561,5235.66,1266,590,4.25,689,420,0.06
1312,國喬         ,20130711,473,9.06,39875,763.61,1388,26.58,276949,5303.57,1209,219,4.3,475,2,0.03
1312,國喬         ,20130712,-263,-5.14,39612,774.41,-203,-3.97,276746,5410.38,302,554,4.27,477,740,0.07
1312,國喬         ,20130715,837,16.32,40449,788.76,1132,22.07,277878,5418.62,187,55,4.37,1437,600,0.11
1312,國喬         ,20130716,579,11.58,41028,820.56,4789,95.78,282667,5653.34,1709,5,4.43,579,0,0.03
1312,國喬         ,20130717,3550,75.79,44578,951.74,7591,162.07,290258,6197.01,441,224,4.81,3550,0,0.19
1312,國喬         ,20130718,458,9.21,45036,905.22,-5111,-102.73,285147,5731.45,2049,1434,4.86,2416,1958,0.24
1312,國喬         ,20130719,505,9.72,45541,876.66,744,14.32,285891,5503.4,1850,864,4.91,621,116,0.04
1312,國喬         ,20130722,1769,35.38,47310,946.2,4100,82,289991,5799.82,2054,404,5.11,1769,0,0.1
1312,國喬         ,20130723,1041,20.87,48351,969.44,1916,38.42,291907,5852.74,1758,220,5.22,3642,2601,0.34
1312,國喬         ,20130724,-3321,-65.42,45030,887.09,-2937,-57.86,288970,5692.71,411,464,4.86,321,3642,0.21
1312,國喬         ,20130725,-64,-1.22,44966,858.85,-635,-12.13,288335,5507.2,401,658,4.85,0,64,0
1312,國喬         ,20130726,-449,-8.58,44517,850.27,1863,35.58,290078,5540.49,2593,123,4.8,530,979,0.08
1312,國喬         ,20130729,-602,-11.23,43915,819.01,-3337,-62.24,286781,5348.47,531,2831,4.74,50,652,0.04
1312,國喬         ,20130730,-3679,-68.43,40236,748.39,-2710,-50.41,284071,5283.72,3489,2519,4.34,350,4029,0.24
1312,國喬         ,20130731,-2688,-48.92,37548,683.37,-1944,-35.38,236414,4302.73,2845,2316,4.05,601,3289,0.21
1312,國喬         ,20130801,169,3.11,37717,693.99,1719,31.63,238133,4381.65,646,615,4.07,169,0,0.01
1312,國喬         ,20130802,0,0,37717,709.08,3586,67.42,241719,4544.32,2202,395,4.07,0,0,0
1312,國喬         ,20130805,147,2.7,37864,696.7,537,9.88,242216,4456.77,1437,478,4.09,147,0,0.01
1312,國喬         ,20130806,0,0,37864,702.38,2190,40.62,244406,4533.73,2158,295,4.09,0,0,0
1312,國喬         ,20130807,315,5.91,38179,715.86,3243,60.81,247659,4643.61,3590,464,4.12,315,0,0.02
1312,國喬         ,20130808,0,0,38179,727.31,-191,-3.64,247478,4714.46,1067,1039,4.12,0,0,0
1312,國喬         ,20130809,400,7.42,38579,715.64,-1146,-21.26,246332,4569.46,553,1364,4.16,400,0,0.02
1312,國喬         ,20130812,0,0,38579,733,387,7.35,246749,4688.23,304,600,4.16,0,0,0
1312,國喬         ,20130813,-884,-16.8,37695,716.21,-1098,-20.86,245651,4667.37,1198,888,4.07,250,1134,0.07
1312,國喬         ,20130814,-1340,-24.59,36355,667.11,-1761,-32.31,243890,4475.38,1564,2054,3.92,30,1370,0.08
1312,國喬         ,20130815,-300,-5.6,36055,672.43,1506,28.09,245396,4576.64,2869,1017,3.89,350,650,0.05
1312,國喬         ,20130816,1785,34.09,37840,722.74,3983,76.08,249379,4763.14,1833,216,4.08,1810,25,0.1
1312,國喬         ,20130819,1048,20.33,38888,754.43,1191,23.11,250600,4861.64,2328,783,4.2,1348,300,0.09
1312,國喬         ,20130820,4428,84.35,43316,825.17,4917,93.67,255467,4866.65,2044,682,4.67,5641,1213,0.37
1312,國喬         ,20130822,2878,56.41,46194,905.4,9746,191.02,265213,5198.17,7004,436,4.99,2878,0,0.16
1312,國喬         ,20130823,-520,-10.63,45674,934.03,7987,163.33,273210,5587.14,7810,998,4.93,1956,2476,0.24
1312,國喬         ,20130826,600,12.06,46274,930.11,2371,47.66,275646,5540.48,3502,809,4.99,600,0,0.03
1312,國喬         ,20130827,-1026,-20.62,45248,909.48,3637,73.1,279796,5623.9,6992,311,4.88,623,1649,0.12
1312,國喬         ,20130828,169,3.36,45417,903.8,1333,26.53,281932,5610.45,2455,488,4.9,1464,1295,0.15
1312,國喬         ,20130829,-936,-19.14,44481,909.64,2162,44.21,283456,5796.68,2771,311,4.8,192,1128,0.07
1312,國喬         ,20130830,-537,-11.04,43944,903.05,5683,116.79,289276,5944.62,7362,1005,4.74,0,537,0.03
1312,國喬         ,20130902,-544,-11.12,43400,887.53,1826,37.34,291102,5953.04,3309,1008,4.68,0,544,0.03
1312,國喬         ,20130903,-271,-5.55,43129,884.14,1631,33.44,292765,6001.68,2466,463,4.65,259,530,0.04
1312,國喬         ,20130904,-146,-2.97,42983,874.7,-372,-7.57,292595,5954.31,334,358,4.64,0,146,0.01
1312,國喬         ,20130905,-2,-0.04,42981,878.96,941,19.24,293499,6002.05,1340,434,4.64,0,2,0
1312,國喬         ,20130906,-1319,-26.64,41662,841.57,105,2.12,293723,5933.2,1743,200,4.5,0,1319,0.07
1312,國喬         ,20130909,393,7.82,42055,836.89,1919,38.19,295866,5887.73,1807,57,4.54,1000,607,0.09
1312,國喬         ,20130910,-28,-0.55,42027,825.83,524,10.3,296360,5823.47,1634,1112,4.54,780,808,0.09
1312,國喬         ,20130911,1797,35.58,43824,867.72,4286,84.86,300745,5954.75,2797,209,4.73,2150,353,0.14
1312,國喬         ,20130912,208,4.22,44032,893.85,6644,134.87,306953,6231.15,6208,323,4.75,210,2,0.01
1312,國喬         ,20130913,523,10.56,44555,900.01,813,16.42,307855,6218.67,729,380,4.81,534,11,0.03
1312,國喬         ,20130914,-1099,-22.09,43456,873.47,-760,-15.28,307009,6170.88,253,0,4.69,100,1199,0.07
1312,國喬         ,20130916,0,0,43456,873.47,1304,26.21,308282,6196.47,1544,313,4.69,0,0,0
1312,國喬         ,20130917,-89,-1.78,43367,867.34,706,14.12,308988,6179.76,955,151,4.68,0,89,0
1312,國喬         ,20130918,4,0.08,43371,865.25,387,7.72,309200,6168.54,668,629,4.68,550,546,0.06
1312,國喬         ,20130923,367,7.21,43738,859.45,-378,-7.43,308822,6068.35,850,1898,4.72,500,133,0.03
1312,國喬         ,20130924,-252,-5.04,43486,869.72,815,16.3,309797,6195.94,2022,115,4.69,0,252,0.01
1312,國喬         ,20130925,853,17.1,44339,889,1604,32.16,311241,6240.38,839,454,4.79,1005,152,0.06
1312,國喬         ,20130926,1208,24.16,45547,910.94,678,13.56,311938,6238.76,310,615,4.92,1208,0,0.07
1312,國喬         ,20130927,75,1.59,45622,967.19,3670,77.8,315589,6690.49,2025,2399,4.92,75,0,0
1312,國喬         ,20130930,1599,33.58,48771,1024.19,1933,40.59,316204,6640.28,3226,1810,5.26,1600,1,0.09
1312,國喬         ,20131001,2964,63.13,51735,1101.96,4584,97.64,320798,6833,1781,296,5.58,2964,0,0.16
1312,國喬         ,20131002,179,4.01,51914,1162.87,1212,27.15,323026,7235.78,2844,660,5.6,190,11,0.01
1312,國喬         ,20131003,5312,120.32,57226,1296.17,8885,201.25,332819,7538.35,5356,895,6.18,5312,0,0.29
1312,國喬         ,20131004,1269,29.19,58495,1345.39,4355,100.17,337314,7758.22,3775,699,6.31,1269,0,0.07
1312,國喬         ,20131007,335,7.69,58830,1350.15,3022,69.35,340981,7825.51,3825,553,6.35,335,0,0.02
1312,國喬         ,20131008,287,7.05,59117,1451.32,9484,232.83,349673,8584.47,10313,1918,6.38,287,0,0.02
1312,國喬         ,20131009,6554,162.87,65671,1631.92,8964,222.76,359277,8928.03,6230,3219,7.09,6554,0,0.35
1312,國喬         ,20131011,204,4.93,65875,1590.88,1308,31.59,361553,8731.5,4058,1986,7.11,204,0,0.01
1312,國喬         ,20131014,172,4.03,66047,1548.8,3674,86.16,365528,8571.63,4141,50,7.13,172,0,0.01
1312,國喬         ,20131015,236,5.78,66283,1623.93,2202,53.95,366507,8979.42,2592,1849,7.15,236,0,0.01
1312,國喬         ,20131016,348,8.58,66631,1642.45,235,5.79,367410,9056.66,1653,1098,7.19,348,0,0.02
1312,國喬         ,20131017,810,19.72,67441,1642.19,711,17.31,368247,8966.81,871,844,7.28,810,0,0.04
1312,國喬         ,20131018,-100,-2.42,67341,1626.29,342,8.26,368809,8906.74,1260,597,7.27,0,100,0.01
1312,國喬         ,20131021,-1027,-23.31,66314,1505.33,-1252,-28.42,367802,8349.11,1545,1524,7.16,0,1027,0.06
1312,國喬         ,20131022,-4399,-97.66,61915,1374.51,-466,-10.35,367050,8148.51,4080,433,6.68,0,4399,0.24
1312,國喬         ,20131023,-500,-11.45,61415,1406.4,7338,168.04,374254,8570.42,8137,443,6.63,0,500,0.03
1312,國喬         ,20131024,-746,-17.16,60669,1395.39,542,12.47,374878,8622.19,3329,1959,6.55,0,746,0.04
1312,國喬         ,20131025,-1024,-23.14,59645,1347.98,-1640,-37.06,373030,8430.48,585,1409,6.44,0,1024,0.06
1312,國喬         ,20131028,-2000,-44.3,57645,1276.84,-1815,-40.2,371103,8219.93,1508,1435,6.22,0,2000,0.11
1312,國喬         ,20131029,0,0,57645,1305.66,4016,90.96,374998,8493.7,4407,522,6.22,0,0,0
1312,國喬         ,20131030,0,0,57645,1288.37,-557,-12.45,374613,8372.6,1328,1713,6.22,0,0,0
1312,國喬         ,20131031,-101,-2.29,57544,1306.25,856,19.43,375318,8519.72,1864,1058,6.21,0,101,0.01
1312,國喬         ,20131101,-491,-10.97,57053,1275.13,-927,-20.72,374491,8369.87,2706,3042,6.16,0,491,0.03
1312,國喬         ,20131104,0,0,57053,1292.25,3321,75.22,378065,8563.17,4430,856,6.16,0,0,0
1312,國喬         ,20131105,731,16.41,57784,1297.25,1365,30.64,379421,8518,2570,1955,6.24,731,0,0.04
1312,國喬         ,20131106,0,0,57784,1386.82,5823,139.75,385110,9242.64,5680,2160,6.24,0,0,0
1312,國喬         ,20131107,-1,-0.02,57783,1375.24,-623,-14.83,384647,9154.6,3763,3622,6.24,0,1,0
1312,國喬         ,20131108,0,0,57783,1357.9,-1125,-26.44,383293,9007.39,1163,3071,6.24,0,0,0
1312,國喬         ,20131111,0,0,57783,1360.79,-1320,-31.09,381813,8991.7,942,2162,6.24,0,0,0
1312,國喬         ,20131112,100,2.33,57883,1348.67,1714,39.94,383527,8936.18,2759,1212,6.25,100,0,0.01
1312,國喬         ,20131113,0,0,57883,1273.43,-2256,-49.63,381301,8388.62,428,1581,6.25,0,0,0
1312,國喬         ,20131114,-935,-20.85,56948,1269.94,1568,34.97,382869,8537.98,2763,555,6.15,0,935,0.05
1312,國喬         ,20131115,-801,-17.54,56147,1229.62,-1367,-29.94,381502,8354.89,402,1403,6.06,0,801,0.04
1312,國喬         ,20131118,-700,-15.3,55447,1211.52,-857,-18.73,380645,8317.09,804,1107,5.98,0,700,0.04
1312,國喬         ,20131119,-630,-13.51,54817,1175.82,-800,-17.16,379845,8147.68,1730,1993,5.92,0,630,0.03
1312,國喬         ,20131120,-200,-4.38,54617,1196.11,2100,45.99,381945,8364.6,3861,1410,5.89,0,200,0.01
1312,國喬         ,20131121,-70,-1.49,54547,1161.85,-2163,-46.07,379962,8093.19,3552,6079,5.89,10,80,0
1312,國喬         ,20131122,90,1.89,54637,1150.11,-3172,-66.77,376790,7931.43,1189,4280,5.9,350,260,0.03
1312,國喬         ,20131125,1588,34.13,56225,1208.84,-186,-4,376604,8096.99,398,2412,6.07,2270,682,0.16
1312,國喬         ,20131126,277,6.05,56502,1234.57,709,15.49,377283,8243.63,2576,2126,6.1,277,0,0.01
1312,國喬         ,20131127,619,13.68,57121,1262.37,-91,-2.01,377192,8335.94,2766,3353,6.16,619,0,0.03
1312,國喬         ,20131128,369,8.65,57490,1348.14,755,17.7,377947,8862.86,835,1225,6.2,447,78,0.03
1312,國喬         ,20131129,374,8.66,57864,1339.55,-2172,-50.28,373833,8654.23,748,2377,6.24,423,49,0.03
1312,國喬         ,20131202,845,19.56,58709,1359.11,24,0.56,373956,8657.08,880,1602,6.34,845,0,0.05
1312,國喬         ,20131203,747,17.33,59456,1379.38,-717,-16.63,373299,8660.54,474,1878,6.42,747,0,0.04
1312,國喬         ,20131204,801,18.42,60257,1385.91,-433,-9.96,372703,8572.17,2010,3277,6.5,801,0,0.04
1312,國喬         ,20131205,-285,-6.38,59972,1343.37,-3708,-83.06,368950,8264.48,436,3904,6.47,0,285,0.02
1312,國喬         ,20131206,-831,-18.95,59141,1348.41,-221,-5.04,370347,8443.91,2724,2927,6.38,50,881,0.05
1312,國喬         ,20131209,830,18.72,59971,1352.35,-1076,-24.26,369271,8327.06,396,1655,6.47,830,0,0.04
1312,國喬         ,20131210,125,2.86,60096,1373.19,336,7.68,370242,8460.03,1471,540,6.49,125,0,0.01
1312,國喬         ,20131211,2191,50.5,62287,1435.72,2304,53.11,372612,8588.71,1996,1827,6.72,2191,0,0.12
1312,國喬         ,20131212,1118,25.94,63405,1471,1098,25.47,373548,8666.31,1483,1666,6.84,1118,0,0.06
1312,國喬         ,20131213,1600,37.52,65005,1524.37,1158,27.16,374505,8782.14,137,780,7.02,1600,0,0.09
