證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
3691 碩禾,2013/2/26,298,302.5,295,295,959,-0.3378,2.1734,"13,016",22.31,4.43,6.78,6.78,5,27531,62.39,18.62,16.58,13.83,295.25,267.7167,1.7071,1.5851,"2,304",5.22
3691 碩禾,2013/2/27,296,298,290.5,292,287,-1.0169,0.6504,"12,884",22.09,4.38,6.85,6.85,5,27531,62.39,18.62,16.58,13.83,295.7,268.8083,1.7224,1.5839,"2,287",5.18
3691 碩禾,2013/3/1,294,297.5,293,296.5,379,1.5411,0.8589,"13,083",22.43,4.45,6.75,6.75,4,"26,441",59.92,18.62,16.58,13.83,296.225,269.975,1.726,1.5926,"2,287",5.18
3691 碩禾,2013/3/4,298,298.5,292.5,297,344,0.1686,0.7796,"13,105",22.47,4.46,6.73,6.73,4,26441,59.92,18.62,16.58,13.83,296.375,271.1417,1.5948,1.5857,"2,221",5.03
3691 碩禾,2013/3/5,298,299.5,294,295,399,-0.6734,0.9042,"13,016",22.31,4.43,6.78,6.78,4,26441,59.92,18.62,16.58,13.83,296.4,272.2667,1.5517,1.5799,"2,307",5.22
3691 碩禾,2013/3/6,297.5,309.5,297.5,303.5,"1,445",2.8814,3.2748,"13,391",22.96,4.56,6.59,6.59,4,26441,59.92,18.62,16.58,13.83,296.775,273.4583,1.5871,1.575,"2,358",5.34
3691 碩禾,2013/3/7,305,308,302,302,580,-0.4942,1.3144,"13,325",22.84,4.53,6.62,6.62,4,26441,59.92,18.62,16.58,13.83,296.825,274.6333,1.4912,1.5681,"2,400",5.43
3691 碩禾,2013/3/8,304,305,295,297.5,446,-1.4901,1.0108,"13,127",22.5,4.47,6.72,6.72,4,26441,59.92,18.62,16.58,13.83,296.8,275.6,1.5035,1.5785,"2,364",5.35
3691 碩禾,2013/3/11,299.5,302.5,293.5,297,545,-0.1681,1.2351,"13,105",22.47,4.46,6.73,6.73,4,26441,59.92,18.62,16.58,13.83,296.85,276.6,1.5276,1.5909,"2,361",5.35
3691 碩禾,2013/3/12,297,300,287.5,288,568,-3.0303,1.2873,"12,708",21.79,4.32,6.94,6.94,4,26441,59.92,18.62,16.58,13.83,296.5,277.4083,1.5618,1.5811,"2,450",5.55
3691 碩禾,2013/3/13,288,291.5,281,283,425,-1.7361,0.9632,"12,487",21.41,4.25,7.07,1.96,4,26441,59.92,18.62,16.58,13.83,295.6,278.2417,1.5518,1.5818,"2,433",5.51
3691 碩禾,2013/3/14,281.5,284.5,276,279,501,-1.4134,1.1354,"12,310",21.1,4.19,7.17,1.99,4,26441,59.92,18.62,16.58,13.83,294.5,279.075,1.5173,1.5614,"2,433",5.51
3691 碩禾,2013/3/15,279.5,283,278,282,403,1.0753,0.9133,"12,443",21.33,4.23,7.09,1.97,4,26441,59.92,18.62,16.58,13.83,293.8,279.95,1.5132,1.5662,"2,441",5.53
3691 碩禾,2013/3/18,281.5,283,277,279,211,-1.0638,0.4782,"12,310",21.1,4.19,7.17,1.99,4,26441,59.92,18.62,16.58,13.83,292.85,280.6917,1.4442,1.5556,"2,377",5.38
3691 碩禾,2013/3/19,279,288,278,285,516,2.1505,1.1694,"12,575",21.56,4.28,7.02,1.95,4,26441,59.92,18.62,16.58,13.83,292.075,281.425,1.4871,1.5588,"2,414",5.47
3691 碩禾,2013/3/20,281,283.5,279,280,258,-1.7544,0.5847,"12,355",21.18,4.2,7.14,1.98,4,26441,59.92,18.62,16.58,13.83,291.025,282.175,1.5592,1.5531,"2,443",5.53
3691 碩禾,2013/3/21,281,282.5,260.5,260.5,836,-6.9643,1.8946,"11,494",19.7,3.91,7.68,2.13,4,26441,59.92,18.62,16.58,13.83,289.3,282.6833,1.5731,1.5394,"2,490",5.64
3691 碩禾,2013/3/22,250,256,247,254.5,776,-2.3033,1.7586,"11,229",19.25,3.82,7.86,2.18,4,26441,59.92,18.62,16.58,13.83,287.625,283.125,1.4143,1.5418,"2,485",5.63
3691 碩禾,2013/3/25,254.5,256,251.5,252,241,-0.9823,0.5462,"11,119",19.06,3.78,7.94,2.2,4,26441,59.92,18.62,16.58,13.83,285.725,283.525,1.3567,1.5382,"2,364",5.35
3691 碩禾,2013/3/26,252,256.5,252,252,298,0,0.6754,"11,119",19.06,3.78,7.94,2.2,4,26441,59.92,18.62,16.58,13.83,283.525,283.8667,1.3538,1.5383,"2,315",5.24
3691 碩禾,2013/3/27,254.5,258.5,253,258,454,2.381,1.0289,"11,384",19.52,3.87,7.75,2.15,4,26441,59.92,18.62,16.58,13.83,281.675,284.2667,1.3663,1.543,"2,242",5.08
3691 碩禾,2013/3/28,258,258,250,250,179,-3.1008,0.4057,"11,031",18.91,3.75,8,2.22,4,26441,59.92,18.62,16.58,13.83,279.575,284.2667,1.3934,1.5446,"2,174",4.92
3691 碩禾,2013/4/1,251,251,234,238,494,-5.1793,1.1195,"10,501",18,3.57,8.4,2.33,4,"26,441",59.92,18.62,16.58,13.83,274.35,283.8667,1.5387,1.5626,"2,162",4.89
3691 碩禾,2013/4/2,238,242,233,236.5,509,-0.6303,1.1535,"10,435",17.89,3.55,8.46,2.35,4,26441,59.92,18.62,16.58,13.83,271.425,283.4333,1.5924,1.5699,"2,103",4.76
3691 碩禾,2013/4/3,239.5,239.5,233,239,449,1.0571,1.0176,"10,545",18.08,3.59,8.37,2.32,4,26441,59.92,18.62,16.58,13.83,268.2,283.0667,1.5622,1.5739,"2,110",4.78
3691 碩禾,2013/4/8,235,236,230,231.5,281,-3.1381,0.6368,"10,214",17.03,3.38,8.64,2.4,4,26441,59.92,18.62,16.58,13.83,264.675,282.5333,1.5121,1.5838,"2,051",4.64
3691 碩禾,2013/4/9,231.5,234.5,230.5,230.5,207,-0.432,0.4691,"10,170",16.96,3.36,8.68,2.41,4,26441,59.92,18.62,16.58,13.83,261.325,282.0417,1.498,1.5929,"1,998",4.52
3691 碩禾,2013/4/10,234,239,233.5,233.5,308,1.3015,0.698,"10,303",17.18,3.41,8.57,2.38,4,26441,59.92,18.62,16.58,13.83,258.15,281.5083,1.5116,1.5952,"1,912",4.33
3691 碩禾,2013/4/11,236,237,232.5,233.5,230,0,0.5212,"10,303",17.18,3.41,8.57,2.38,4,26441,59.92,18.62,16.58,13.83,255.425,280.6667,1.5051,1.5883,"1,767",4
3691 碩禾,2013/4/12,234,234,232,233,143,-0.2141,0.3241,"10,281",17.14,3.4,8.58,2.38,4,26441,59.92,18.62,16.58,13.83,252.925,279.8,1.4988,1.594,"1,680",3.8
3691 碩禾,2013/4/15,233,236.5,228,228.5,200,-1.9313,0.4533,"10,082",16.81,3.33,8.75,2.43,4,26441,59.92,18.62,16.58,13.83,250.4,278.8417,1.4499,1.5997,"1,698",3.84
3691 碩禾,2013/4/16,225,226,220.5,226,302,-1.0941,0.6844,"9,972",16.63,3.3,8.85,2.46,4,26441,59.92,18.62,16.58,13.83,247.6,277.7833,1.4545,1.5914,"1,702",3.85
3691 碩禾,2013/4/17,226.5,229.5,226,226.5,201,0.2212,0.4555,"9,994",16.67,3.3,8.83,2.45,4,26441,59.92,18.62,16.58,13.83,244.975,276.6417,1.3343,1.6174,"1,738",3.93
3691 碩禾,2013/4/18,226.5,230,226.5,228,228,0.6623,0.5167,"10,060",16.78,3.33,8.77,2.43,4,26441,59.92,18.62,16.58,13.83,242.125,275.525,1.1889,1.6179,"1,684",3.81
3691 碩禾,2013/4/19,228.5,235,228.5,233,432,2.193,0.979,"10,281",17.14,3.4,8.58,2.38,4,26441,59.92,18.62,16.58,13.83,239.775,274.425,1.2391,1.6157,"1,660",3.76
3691 碩禾,2013/4/22,233,233.5,223.5,224.5,394,-3.6481,0.8929,"9,906",16.52,3.27,8.91,2.47,4,26441,59.92,18.62,16.58,13.83,237.975,273.3667,1.2475,1.6353,"1,645",3.72
3691 碩禾,2013/4/23,224.5,227.5,224,227,219,1.1136,0.4963,"10,016",16.7,3.31,8.81,2.45,4,26441,59.92,18.62,16.58,13.83,236.6,272.3667,1.239,1.6446,"1,639",3.71
3691 碩禾,2013/4/24,228,231.5,228,230,298,1.3216,0.6754,"10,148",16.92,3.35,8.7,2.41,4,26441,59.92,18.62,16.58,13.83,235.5,271.6833,1.3177,1.6445,"1,623",3.67
3691 碩禾,2013/4/25,231.5,237,231,233,521,1.3043,1.1807,"10,281",17.14,3.4,8.58,2.38,4,26441,59.92,18.62,16.58,13.83,234.55,270.8667,1.3003,1.6225,"1,567",3.55
3691 碩禾,2013/4/26,240,249,238,249,688,6.867,1.5592,"10,987",18.32,3.63,8.03,2.23,4,26441,59.92,18.62,16.58,13.83,234.1,270.3417,1.1636,1.6109,"1,401",3.17
3691 碩禾,2013/4/29,254,256.5,249.5,252,"1,073",1.2048,2.4317,"11,119",18.54,3.68,7.94,2.2,4,26441,59.92,18.62,16.58,13.83,234.2,269.825,1.1193,1.6226,"1,205",2.73
3691 碩禾,2013/4/30,256,257,248.5,249,706,-1.1905,1.6,"10,987",18.32,3.63,8.03,2.23,4,26441,59.92,18.62,16.58,13.83,234.1,269.2083,1.0759,1.6125,"1,205",2.73
3691 碩禾,2013/5/2,246,248,242,246.5,369,-1.004,0.8363,"10,876",18.14,3.59,8.11,2.25,4,"26,441",59.92,18.62,16.58,13.83,234.525,268.4167,1.0498,1.6069,"1,172",2.65
3691 碩禾,2013/5/3,250,263,250,253.5,923,2.8398,2.0918,"11,185",18.65,3.7,7.89,2.19,4,26441,59.92,18.62,16.58,13.83,235.375,267.7333,0.961,1.5963,"1,165",2.63
3691 碩禾,2013/5/6,262,263,256.5,257,500,1.3807,1.1331,"11,340",18.91,3.75,7.78,2.16,4,26441,59.92,18.62,16.58,13.83,236.275,267.0833,0.943,1.5966,"1,161",2.63
3691 碩禾,2013/5/7,259,262,256,259.5,565,0.9728,1.2805,"11,450",19.09,3.78,7.71,2.14,4,26441,59.92,18.62,16.58,13.83,237.675,266.3917,0.9462,1.6104,"1,151",2.6
3691 碩禾,2013/5/8,260,265,256.5,265,814,2.1195,1.8448,"11,693",19.5,3.86,7.55,2.09,4,26441,59.92,18.62,16.58,13.83,239.4,265.8417,0.9691,1.6143,"1,063",2.4
3691 碩禾,2013/5/9,270,283,270,272.5,"1,860",2.8302,4.2153,"12,024",20.05,3.97,7.34,2.04,4,26441,59.92,18.62,16.58,13.83,241.35,265.45,0.9979,1.623,"1,053",2.38
3691 碩禾,2013/5/10,278.5,278.5,270.5,274,583,0.5505,1.3212,"12,090",20.16,4,7.3,2.03,4,26441,59.92,18.62,16.58,13.83,243.375,265.1,1.0004,1.6314,"1,049",2.37
3691 碩禾,2013/5/13,276,278,270.5,272,484,-0.7299,1.0969,"12,002",20.01,3.97,7.35,2.04,4,26441,59.92,18.62,16.58,13.83,245.325,264.6167,1.0026,1.6272,"1,048",2.37
3691 碩禾,2013/5/14,272,274,266,268.5,515,-1.2868,1.1671,"11,847",19.76,3.92,7.45,2.07,4,26441,59.92,18.62,16.58,13.83,247.325,264.075,0.994,1.6231,893,2.02
3691 碩禾,2013/5/15,270,275,268,274,573,2.0484,1.2986,"12,090",20.16,4,7.3,2.03,4,26441,59.92,18.62,16.58,13.83,249.725,263.7083,1.0273,1.6195,840,1.9
3691 碩禾,2013/5/16,277,285,272.5,281,"1,163",2.5547,2.6357,"12,399",20.68,4.1,7.12,1.98,4,26441,59.92,18.62,16.58,13.83,252.45,263.425,1.0876,1.6137,765,1.73
3691 碩禾,2013/5/17,283,284,278,278,746,-1.0676,1.6907,"12,266",20.46,4.05,7.19,2,4,26441,59.92,18.62,16.58,13.83,254.95,263.05,1.0774,1.604,875,1.98
3691 碩禾,2013/5/20,279.5,282.5,276,276,397,-0.7194,0.8997,"12,178",20.31,4.03,7.25,2.01,4,26441,59.92,18.62,16.58,13.83,257.1,262.6333,1.1019,1.6625,867,1.96
3691 碩禾,2013/5/21,277,279,268,268,827,-2.8986,1.8742,"11,825",19.72,3.91,7.46,2.07,4,26441,59.92,18.62,16.58,13.83,259.275,262.1833,1.0345,1.6449,946,2.14
3691 碩禾,2013/5/22,269.5,272,267,269,416,0.3731,0.9428,"11,869",19.79,3.92,7.43,2.06,4,26441,59.92,18.62,16.58,13.83,261.375,261.8667,1.0302,1.6705,"1,007",2.28
3691 碩禾,2013/5/23,267,269.5,260,261.5,495,-2.7881,1.1218,"11,538",19.24,3.81,7.65,2.12,4,26441,59.92,18.62,16.58,13.83,262.95,261.3917,1.09,1.6993,"1,000",2.26
3691 碩禾,2013/5/24,255,261.5,249,258.5,733,-1.1472,1.6612,"11,406",19.02,3.77,7.74,2.15,4,26441,59.92,18.62,16.58,13.83,264.225,260.7667,1.0949,1.7027,985,2.23
3691 碩禾,2013/5/27,255,260,253.5,260,209,0.5803,0.4737,"11,472",19.13,3.79,7.69,2.13,4,26441,59.92,18.62,16.58,13.83,264.775,260.1833,1.0804,1.721,970,2.19
3691 碩禾,2013/5/28,261,266.5,259.5,260.5,571,0.1923,1.2941,"11,494",19.17,3.8,7.68,2.13,4,26441,59.92,18.62,16.58,13.83,265.2,259.6583,1.0808,1.7229,"1,011",2.29
3691 碩禾,2013/5/29,261,262,256,256.5,450,-1.5355,1.0198,"11,318",18.87,3.74,7.8,2.16,4,26441,59.92,18.62,16.58,13.83,265.575,258.9917,1.0144,1.7018,"1,043",2.36
3691 碩禾,2013/5/30,256,262,256,261.5,307,1.9493,0.6958,"11,538",19.24,3.81,7.65,2.12,4,26441,59.92,18.62,16.58,13.83,266.325,258.4,0.9903,1.7025,"1,063",2.4
3691 碩禾,2013/5/31,263,265,258,260,271,-0.5736,0.6142,"11,472",19.13,3.79,7.69,2.13,4,26441,59.92,18.62,16.58,13.83,266.65,257.8167,0.9883,1.7021,"1,077",2.44
3691 碩禾,2013/6/3,259,268,258.5,268,491,3.0769,1.1127,"11,825",19.78,3.69,7.46,2.07,4,"26,441",59.92,18.62,16.58,13.83,267.2,257.225,0.9564,1.6712,"1,082",2.45
3691 碩禾,2013/6/4,269.5,271.5,265,265.5,452,-0.9328,1.0244,"11,715",19.59,3.65,7.53,2.09,4,26441,59.92,18.62,16.58,13.83,267.5,256.6167,1.0331,1.688,"1,079",2.44
3691 碩禾,2013/6/5,270,270,258.5,259,515,-2.4482,1.1671,"11,428",19.11,3.56,7.72,2.14,4,26441,59.92,18.62,16.58,13.83,267.2,255.975,1.1259,1.6817,"1,084",2.45
3691 碩禾,2013/6/6,257.5,260,254,254.5,262,-1.7375,0.5938,"11,229",18.78,3.5,7.86,2.18,4,26441,59.92,18.62,16.58,13.83,266.3,255.2667,1.0995,1.671,"1,085",2.45
3691 碩禾,2013/6/7,254.5,258.5,243,245,568,-3.7328,1.2873,"10,810",18.08,3.37,8.16,2.27,4,26441,59.92,18.62,16.58,13.83,264.85,254.55,1.2322,1.686,"1,062",2.4
3691 碩禾,2013/6/10,250,250,246,249.5,234,1.8367,0.5303,"11,009",18.41,3.43,8.02,2.22,4,26441,59.92,18.62,16.58,13.83,263.725,253.9917,1.2579,1.6857,"1,050",2.37
3691 碩禾,2013/6/11,251,252,245,247.5,159,-0.8016,0.3603,"10,920",18.27,3.4,8.08,2.24,4,26441,59.92,18.62,16.58,13.83,262.675,253.4667,1.2583,1.6908,995,2.25
3691 碩禾,2013/6/13,246,248,240.5,241,205,-2.6263,0.4646,"10,634",17.79,3.31,8.3,2.3,4,26441,59.92,18.62,16.58,13.83,261.025,252.7833,1.2082,1.6784,996,2.25
3691 碩禾,2013/6/14,243,243.5,236.5,237,263,-1.6598,0.596,"10,457",17.49,3.26,8.44,2.34,4,26441,59.92,18.62,16.58,13.83,258.825,252.0833,1.2139,1.6795,928,2.1
3691 碩禾,2013/6/17,237,239,236,237.5,133,0.211,0.3014,"10,479",17.53,3.27,8.42,2.34,4,26441,59.92,18.62,16.58,13.83,256.8,251.2917,1.1551,1.6595,747,1.69
3691 碩禾,2013/6/18,238,247,238,243,262,2.3158,0.5938,"10,722",17.93,3.34,8.23,2.28,4,26441,59.92,18.62,16.58,13.83,255.15,250.675,1.2263,1.6952,787,1.78
3691 碩禾,2013/6/19,245,246,240.5,243,132,0,0.2992,"10,722",17.93,3.34,8.23,2.28,4,26441,59.92,18.62,16.58,13.83,253.9,250.3833,1.193,1.6976,774,1.75
3691 碩禾,2013/6/20,241,241,237,237.5,140,-2.2634,0.3173,"10,479",17.53,3.27,8.42,2.34,4,26441,59.92,18.62,16.58,13.83,252.325,250.1,1.2158,1.6981,766,1.73
3691 碩禾,2013/6/21,234.5,235.5,231,235.5,209,-0.8421,0.4737,"10,391",17.38,3.24,8.49,2.36,4,26441,59.92,18.62,16.58,13.83,251.025,249.825,1.2134,1.6795,762,1.72
3691 碩禾,2013/6/24,234,235,228.5,229.5,218,-2.5478,0.4941,"10,126",16.94,3.16,8.71,2.42,4,26441,59.92,18.62,16.58,13.83,249.575,249.45,1.2239,1.683,759,1.72
3691 碩禾,2013/6/25,225.5,228.5,224,225,238,-1.9608,0.5394,"9,928",16.61,3.09,8.89,2.47,4,26441,59.92,18.62,16.58,13.83,247.825,248.9,1.1259,1.6265,766,1.73
3691 碩禾,2013/6/26,230,237,230,234,305,4,0.6912,"10,325",17.27,3.22,8.55,2.37,4,26441,59.92,18.62,16.58,13.83,246.5,248.6333,1.2056,1.6365,763,1.72
3691 碩禾,2013/6/27,237,238,231,231,206,-1.2821,0.4669,"10,192",17.05,3.18,8.66,2.4,4,26441,59.92,18.62,16.58,13.83,245.225,248.3,1.114,1.6075,767,1.73
3691 碩禾,2013/7/1,236.5,248,234,248,526,6.8966,1.1921,"10,943",18.3,3.41,8.06,2.22,4,"26,441",59.92,18.62,16.58,13.83,243.15,248.3917,1.2085,1.6475,757,1.71
3691 碩禾,2013/7/2,248,252,244,244,300,-1.6129,0.6799,"10,766",18.01,3.36,8.2,2.25,4,26441,59.92,18.62,16.58,13.83,241.95,248.475,1.2172,1.6687,748,1.69
3691 碩禾,2013/7/3,244.5,246,239,241,266,-1.2295,0.6028,"10,634",17.79,3.31,8.3,2.28,4,26441,59.92,18.62,16.58,13.83,240.725,248.6333,1.2237,1.675,757,1.71
3691 碩禾,2013/7/4,242.5,246,239.5,241,346,0,0.7841,"10,634",17.79,3.31,8.3,2.28,4,26441,59.92,18.62,16.58,13.83,239.825,248.8083,1.2086,1.6608,757,1.71
3691 碩禾,2013/7/5,242.5,243.5,239,240,280,-0.4149,0.6346,"10,590",17.71,3.3,8.33,2.29,4,26441,59.92,18.62,16.58,13.83,239.1,248.9167,1.1878,1.6528,753,1.7
3691 碩禾,2013/7/8,239.5,243,239,240,199,0,0.451,"10,590",17.71,3.3,8.33,2.29,4,26441,59.92,18.62,16.58,13.83,238.85,249.025,1.1676,1.6473,749,1.69
3691 碩禾,2013/7/9,240,243.5,240,241.5,270,0.625,0.6119,"10,656",17.82,3.32,8.28,2.28,4,26441,59.92,18.62,16.58,13.83,238.45,249.1667,1.1657,1.6534,779,1.76
3691 碩禾,2013/7/10,241.5,243.5,238,238.5,358,-1.2422,0.8113,"10,523",17.6,3.28,8.39,2.31,4,26441,59.92,18.62,16.58,13.83,238,249.3333,1.1669,1.6531,781,1.77
3691 碩禾,2013/7/11,240,243.5,239,243.5,420,2.0964,0.9518,"10,745",17.97,3.35,8.21,2.26,4,26441,59.92,18.62,16.58,13.83,238.125,249.625,1.1925,1.6593,778,1.76
3691 碩禾,2013/7/12,241,251,241,246.5,689,1.232,1.5615,"10,877",18.19,3.39,2.84,2.23,4,26441,59.92,18.62,16.58,13.83,238.6,249.9583,1.1971,1.6242,805,1.82
3691 碩禾,2013/7/15,212,224,212,224,"1,041",6.7343,2.0515,"11,366",16.53,3.08,3.13,2.14,4,26441,59.92,18.62,16.58,13.83,237.925,249.8917,1.2999,1.6527,824,1.86
3691 碩禾,2013/7/16,229,232,226,226.5,791,1.1161,1.5588,"11,493",16.72,3.11,3.09,2.11,4,26441,59.92,18.62,16.58,13.83,237.1,249.7833,1.3113,1.6314,797,1.8
3691 碩禾,2013/7/17,228.5,231,224.5,230.5,506,1.766,0.9972,"11,696",17.01,3.17,3.04,2.07,4,26441,59.92,18.62,16.58,13.83,236.475,249.8833,1.2966,1.6261,814,1.84
3691 碩禾,2013/7/18,230.5,230.5,226,228,378,-1.0846,0.7449,"11,569",16.83,3.14,3.07,2.1,4,26441,59.92,18.62,16.58,13.83,236,249.9,1.2881,1.6213,823,1.86
3691 碩禾,2013/7/19,228,231.5,226,227.5,310,-0.2193,0.6109,"11,544",16.79,3.13,3.08,2.1,4,26441,59.92,18.62,16.58,13.83,235.6,249.8583,1.2541,1.6228,844,1.91
3691 碩禾,2013/7/22,230,232,228,229,199,0.6593,0.3922,"11,620",16.9,3.15,3.06,2.09,4,26441,59.92,18.62,16.58,13.83,235.575,249.7917,1.2393,1.619,856,1.94
