證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
6244 茂迪,2013/1/25,34.2,34.3,32.8,32.8,"5,185",-4.0936,1.1854,"14,346",0,0.96,21.34,0,34,197914,45.24,-31.6,-16.98,-11.18,32.815,27.4825,2.2968,1.3004,"35,617",8.14
6244 茂迪,2013/1/28,32.8,33.25,32.25,33.25,"3,162",1.372,0.7229,"14,543",0,0.98,21.05,0,34,197914,45.24,-31.6,-16.98,-11.18,33.11,27.645,2.3134,1.3006,"35,697",8.16
6244 茂迪,2013/1/29,31.5,33.4,31.5,33.4,"4,821",0.4511,1.1022,"14,609",0,0.98,20.96,0,34,197914,45.24,-31.6,-16.98,-11.18,33.4175,27.8083,2.181,1.2972,"36,205",8.27
6244 茂迪,2013/1/30,33.4,34.1,33.4,34.1,"5,879",2.0958,1.3441,"14,915",0,1,20.53,0,34,197914,45.24,-31.6,-16.98,-11.18,33.7625,27.97,2.2139,1.2981,"36,298",8.29
6244 茂迪,2013/1/31,34.3,34.3,33.1,33.1,"4,224",-2.9326,0.9657,"14,477",0,0.97,21.15,0,34,197914,45.24,-31.6,-16.98,-11.18,33.9625,28.0983,2.1908,1.3065,"36,241",8.28
6244 茂迪,2013/2/1,33.4,33.5,31.8,32.15,"4,813",-2.8701,1.1004,"14,062",0,0.95,21.77,0,37,"213,463",48.8,-31.6,-16.98,-11.18,34.015,28.21,2.1696,1.3317,"35,934",8.21
6244 茂迪,2013/2/4,32.3,32.6,31.65,32,"3,291",-0.4666,0.7524,"13,996",0,0.94,21.88,0,37,213463,48.8,-31.6,-16.98,-11.18,33.9525,28.3,2.1667,1.3543,"35,909",8.2
6244 茂迪,2013/2/5,32,32.5,31.6,32.5,"2,363",1.5625,0.5387,"14,256",0,0.96,21.54,0,37,213463,48.8,-31.6,-16.98,-11.18,33.8475,28.4075,2.2189,1.3512,"35,776",8.17
6244 茂迪,2013/2/6,32.5,32.5,31.55,31.55,"3,485",-2.9231,0.7944,"13,840",0,0.93,22.19,0,37,213463,48.8,-31.6,-16.98,-11.18,33.675,28.5292,2.2249,1.3524,"34,795",7.95
6244 茂迪,2013/2/18,32.8,32.9,32,32,"4,984",1.4263,1.1362,"14,037",0,0.94,21.88,0,37,213463,48.8,-31.6,-16.98,-11.18,33.495,28.6617,1.9773,1.3722,"33,809",7.72
6244 茂迪,2013/2/19,32,32.3,31.65,32,"4,780",0,1.0897,"14,037",0,0.94,21.88,0,37,213463,48.8,-31.6,-16.98,-11.18,33.29,28.7925,1.743,1.3677,"35,416",8.09
6244 茂迪,2013/2/20,32.25,32.3,31.6,31.9,"4,078",-0.3125,0.9296,"13,993",0,0.94,21.94,0,37,213463,48.8,-31.6,-16.98,-11.18,33.06,28.9358,1.6645,1.3521,"34,802",7.95
6244 茂迪,2013/2/21,31.9,32.3,30.8,30.9,"5,063",-3.1348,1.1542,"13,554",0,0.91,22.65,0,37,213463,48.8,-31.6,-16.98,-11.18,32.86,29.0858,1.7455,1.3553,"33,097",7.56
6244 茂迪,2013/2/22,30.8,30.85,29.6,29.95,"4,842",-3.0744,1.1038,"13,138",0,0.88,23.37,0,37,213463,48.8,-31.6,-16.98,-11.18,32.6125,29.2225,1.7713,1.3511,"33,349",7.62
6244 茂迪,2013/2/23,30.05,30.3,29.4,29.85,"3,985",-0.3339,0.9084,"13,094",0,0.88,23.45,0,37,213463,48.8,-31.6,-16.98,-11.18,32.48,29.3583,1.8281,1.347,"33,263",7.6
6244 茂迪,2013/2/25,30,30.45,29.6,30,"3,354",0.5025,0.7646,"13,160",0,0.88,23.33,0,37,213463,48.8,-31.6,-16.98,-11.18,32.3325,29.4808,1.8181,1.3393,"32,998",7.54
6244 茂迪,2013/2/26,30.3,31.25,30.3,30.8,"8,279",2.6667,1.8873,"13,511",0,0.91,22.73,0,37,213463,48.8,-31.6,-16.98,-11.18,32.205,29.6042,1.7856,1.3341,"34,549",7.89
6244 茂迪,2013/2/27,31.3,31.5,30.35,30.35,"2,907",-1.461,0.6627,"13,313",0,0.89,23.06,0,37,213463,48.8,-31.6,-16.98,-11.18,32.035,29.7175,1.8039,1.3327,"34,329",7.82
6244 茂迪,2013/3/1,30.35,30.9,30.2,30.5,"3,146",0.4942,0.7172,"13,379",0,0.9,22.95,0,31,"206,847",47.29,-31.6,-16.98,-11.18,31.865,29.8342,1.8223,1.3355,"34,127",7.77
6244 茂迪,2013/3/4,31,31.2,30.25,30.4,"3,607",-0.3279,0.8223,"13,335",0,0.89,23.03,0,31,206847,47.29,-31.6,-16.98,-11.18,31.675,29.9375,1.671,1.3323,"32,836",7.48
6244 茂迪,2013/3/5,30.4,30.8,30,30.6,"3,056",0.6579,0.6967,"13,423",0,0.9,22.88,0,31,206847,47.29,-31.6,-16.98,-11.18,31.565,30.0442,1.6884,1.3373,"32,645",7.44
6244 茂迪,2013/3/6,31,32.7,30.9,32.7,"8,041",6.8627,1.833,"14,344",0,0.96,21.41,0,31,206847,47.29,-31.6,-16.98,-11.18,31.5375,30.1842,1.7709,1.3473,"32,667",7.44
6244 茂迪,2013/3/7,33.2,33.6,33,33.1,"14,680",1.2232,3.3465,"14,519",0,0.97,21.15,0,31,206847,47.29,-31.6,-16.98,-11.18,31.5225,30.3142,1.708,1.3481,"33,064",7.53
6244 茂迪,2013/3/8,33.25,33.7,32.8,32.9,"4,776",-0.6042,1.0887,"14,432",0,0.97,21.28,0,31,206847,47.29,-31.6,-16.98,-11.18,31.4625,30.425,1.7139,1.3473,"33,166",7.56
6244 茂迪,2013/3/11,33,34.1,32.65,33.5,"6,485",1.8237,1.4783,"14,695",0,0.98,20.9,0,31,206847,47.29,-31.6,-16.98,-11.18,31.4825,30.5542,1.7825,1.3458,"33,072",7.53
6244 茂迪,2013/3/12,34.3,34.4,32.85,33.1,"6,151",-1.194,1.4022,"14,519",0,0.97,21.15,0,31,206847,47.29,-31.6,-16.98,-11.18,31.53,30.675,1.7558,1.3613,"32,866",7.49
6244 茂迪,2013/3/13,33.4,33.4,31.7,32.1,"5,838",-3.0211,1.3308,"14,081",0,0.94,21.81,0,31,206847,47.29,-31.6,-16.98,-11.18,31.535,30.7933,1.7865,1.363,"32,817",7.48
6244 茂迪,2013/3/14,32.1,32.2,31.5,32.1,"2,724",0,0.621,"14,081",0,0.94,21.81,0,31,206847,47.29,-31.6,-16.98,-11.18,31.515,30.9142,1.7525,1.3618,"33,001",7.52
6244 茂迪,2013/3/15,32.3,32.6,31.85,31.95,"2,198",-0.4673,0.5011,"14,015",0,0.94,21.91,0,31,206847,47.29,-31.6,-16.98,-11.18,31.535,31.03,1.7554,1.3648,"31,982",7.29
6244 茂迪,2013/3/18,31.55,31.8,29.75,29.85,"3,831",-6.5728,0.8733,"13,094",0,0.88,23.45,0,31,206847,47.29,-31.6,-16.98,-11.18,31.4275,31.0967,1.88,1.383,"31,725",7.23
6244 茂迪,2013/3/19,29.85,30.35,29.55,30.35,"5,376",1.675,1.2255,"13,313",0,0.89,23.06,0,31,206847,47.29,-31.6,-16.98,-11.18,31.345,31.1608,1.9275,1.3844,"30,851",7.03
6244 茂迪,2013/3/20,29.9,30.5,29.9,30,"1,780",-1.1532,0.4058,"13,160",0,0.88,23.33,0,31,206847,47.29,-31.6,-16.98,-11.18,31.25,31.2283,2.1398,1.3837,"30,229",6.89
6244 茂迪,2013/3/21,30.4,30.7,29.9,29.9,"1,629",-0.3333,0.3713,"13,116",0,0.88,23.41,0,31,206847,47.29,-31.6,-16.98,-11.18,31.2,31.3142,2.1121,1.3805,"28,233",6.43
6244 茂迪,2013/3/22,29.9,30.45,29.9,29.9,"1,413",0,0.3221,"13,116",0,0.88,23.41,0,31,206847,47.29,-31.6,-16.98,-11.18,31.1975,31.395,2.0505,1.3867,"27,760",6.32
6244 茂迪,2013/3/25,30.2,30.4,29.9,30.05,"1,077",0.5017,0.2455,"13,182",0,0.88,23.29,0,31,206847,47.29,-31.6,-16.98,-11.18,31.2075,31.4825,1.9969,1.3852,"27,769",6.33
6244 茂迪,2013/3/26,30.05,30.05,29.45,29.65,"1,684",-1.3311,0.3839,"13,006",0,0.87,23.61,0,31,206847,47.29,-31.6,-16.98,-11.18,31.19,31.5392,1.9839,1.3835,"28,117",6.4
6244 茂迪,2013/3/27,29.65,31.4,29.65,31.25,"5,674",5.3963,1.2935,"13,708",0,0.92,22.4,0,31,206847,47.29,-31.6,-16.98,-11.18,31.2125,31.6317,2.0125,1.3919,"29,881",6.81
6244 茂迪,2013/3/28,31.6,31.8,30.5,30.5,"2,977",-2.4,0.6786,"13,379",0,0.9,22.95,0,31,206847,47.29,-31.6,-16.98,-11.18,31.22,31.695,2.0628,1.3917,"26,953",6.14
6244 茂迪,2013/3/29,30.85,31.45,30.8,31.45,"2,029",3.1148,0.4625,"13,796",0,0.92,22.26,0,31,206847,47.29,-4.14,-1.96,-10.61,31.2675,31.78,2.0946,1.4099,"26,045",5.93
6244 茂迪,2013/4/1,31.45,31.75,30.95,31.7,"2,477",0.7949,0.5647,"13,905",0,0.93,22.08,0,36,"214,542",48.9,-4.14,-1.96,-10.61,31.3325,31.8533,1.9724,1.422,"26,059",5.94
6244 茂迪,2013/4/2,31.5,32.4,31.35,31.7,"2,077",0,0.4735,"13,905",0,0.93,22.08,0,36,214542,48.9,-4.14,-1.96,-10.61,31.3875,31.9225,2.0157,1.4321,"23,972",5.46
6244 茂迪,2013/4/3,32.2,32.2,31.15,31.65,"1,380",-0.1577,0.3146,"13,883",0,0.93,22.12,0,36,214542,48.9,-4.14,-1.96,-10.61,31.335,31.9942,1.8196,1.4448,"23,243",5.29
6244 茂迪,2013/4/8,29.85,30.7,29.45,29.5,"2,468",-6.793,0.5626,"12,940",0,0.93,23.73,0,36,214542,48.9,-4.14,-1.96,-10.61,31.155,32.0317,2.0157,1.5066,"21,790",4.96
6244 茂迪,2013/4/9,29.5,30,29.4,29.5,"1,095",0,0.2496,"12,940",0,0.93,23.73,0,36,214542,48.9,-4.14,-1.96,-10.61,30.985,32.07,2.0082,1.5043,"21,775",4.96
6244 茂迪,2013/4/10,31,31,30.2,30.55,"2,152",3.5593,0.4906,"13,401",0,0.97,22.91,0,36,214542,48.9,-4.14,-1.96,-10.61,30.8375,32.0942,2.0355,1.514,"22,031",5.02
6244 茂迪,2013/4/11,31,31.1,30,30.05,"2,456",-1.6367,0.5599,"13,182",0,0.95,23.29,0,36,214542,48.9,-4.14,-1.96,-10.61,30.685,32.0767,1.9894,1.5028,"21,429",4.88
6244 茂迪,2013/4/12,30.2,30.4,29.6,29.7,"1,428",-1.1647,0.3255,"13,028",0,0.94,23.57,0,36,214542,48.9,-4.14,-1.96,-10.61,30.565,32.0175,1.9915,1.5057,"21,424",4.88
6244 茂迪,2013/4/15,29.7,29.95,29,29,"1,317",-2.3569,0.3002,"12,721",0,0.92,24.14,0,36,214542,48.9,-4.14,-1.96,-10.61,30.41,31.9242,1.9351,1.5093,"21,864",4.98
6244 茂迪,2013/4/16,28.05,28.7,27.7,28.7,"1,770",-1.0345,0.4035,"12,589",0,0.91,24.39,0,36,214542,48.9,-4.14,-1.96,-10.61,30.2475,31.8192,1.9473,1.5036,"26,764",6.1
6244 茂迪,2013/4/17,28.7,29.15,28.6,28.8,"1,887",0.3484,0.4302,"12,633",0,0.91,24.31,0,36,214542,48.9,-4.14,-1.96,-10.61,30.195,31.7058,1.8215,1.5241,"28,647",6.53
6244 茂迪,2013/4/18,28.3,28.85,28.3,28.4,"1,201",-1.3889,0.2738,"12,458",0,0.9,24.65,0,36,214542,48.9,-4.14,-1.96,-10.61,30.0975,31.5775,1.8688,1.5238,"31,051",7.07
6244 茂迪,2013/4/19,28.6,30.35,28.6,30.35,"4,574",6.8662,1.0427,"13,313",0,0.96,23.06,0,36,214542,48.9,-4.14,-1.96,-10.61,30.115,31.475,2.0874,1.5491,"29,821",6.79
6244 茂迪,2013/4/22,30.5,30.55,29.8,30,"3,550",-1.1532,0.8093,"13,160",0,0.95,23.33,0,36,214542,48.9,-4.14,-1.96,-10.61,30.12,31.3933,2.0794,1.5497,"29,669",6.76
6244 茂迪,2013/4/23,29.6,30.4,29.6,29.85,"3,458",-0.5,0.7883,"13,094",0,0.95,23.45,0,36,214542,48.9,-4.14,-1.96,-10.61,30.1175,31.3092,2.079,1.5521,"29,304",6.68
6244 茂迪,2013/4/24,30.4,30.55,29.8,29.95,"5,394",0.335,1.2296,"13,138",0,0.95,23.37,0,36,214542,48.9,-4.14,-1.96,-10.61,30.1125,31.2667,2.1007,1.5505,"28,310",6.45
6244 茂迪,2013/4/25,30.25,30.85,30.05,30.35,"4,034",1.3356,0.9196,"13,313",0,0.96,23.06,0,36,214542,48.9,-4.14,-1.96,-10.61,30.1475,31.2233,2.0216,1.5515,"28,143",6.41
6244 茂迪,2013/4/26,30.35,30.7,30,30.15,"3,747",-0.659,0.8542,"13,225",0,0.96,23.22,0,36,214542,48.9,-4.14,-1.96,-10.61,30.0925,31.17,2.0147,1.5499,"28,174",6.42
6244 茂迪,2013/4/29,30.65,31.55,30.45,31.3,"7,884",3.8143,1.7973,"13,730",0,0.99,22.36,0,36,214542,48.9,-4.14,-1.96,-10.61,30.1325,31.1292,2.0551,1.5353,"28,234",6.43
6244 茂迪,2013/4/30,31.8,31.8,30.85,30.85,"4,338",-1.4377,0.9889,"13,532",0,0.98,22.69,0,36,214542,48.9,-4.14,-1.96,-10.61,30.1025,31.0783,1.9416,1.5244,"28,187",6.42
6244 茂迪,2013/5/2,30.4,30.75,29.95,30.2,"2,480",-2.107,0.5653,"13,247",0,0.96,23.18,0,34,"210,701",48.03,-4.14,-1.96,-10.61,30.0275,31.0117,1.8545,1.5256,"28,313",6.45
6244 茂迪,2013/5/3,30.7,30.85,30.2,30.2,"1,986",0,0.4527,"13,247",0,0.96,23.18,0,34,210701,48.03,-4.14,-1.96,-10.61,29.9525,30.9683,1.8257,1.5228,"28,361",6.46
6244 茂迪,2013/5/6,30.8,30.8,30.3,30.5,"3,124",0.9934,0.7122,"13,379",0,0.97,22.95,0,34,210701,48.03,-4.14,-1.96,-10.61,29.895,30.9225,1.8433,1.5203,"29,584",6.74
6244 茂迪,2013/5/7,30.7,31.85,30.65,31.85,"6,007",4.4262,1.3694,"13,971",0,1.01,21.98,0,34,210701,48.03,-4.14,-1.96,-10.61,30.0125,30.8967,1.8557,1.5231,"32,035",7.3
6244 茂迪,2013/5/8,32.05,34,32.05,33.9,"17,408",6.4364,3.9684,"14,870",0,1.07,20.65,0,34,210701,48.03,-4.14,-1.96,-10.61,30.2325,30.8933,1.9201,1.5365,"34,762",7.92
6244 茂迪,2013/5/9,34.9,36.25,34.9,36.25,"9,437",6.9322,2.1513,"15,901",0,1.15,19.31,0,34,210701,48.03,-4.14,-1.96,-10.61,30.5175,30.9458,1.9867,1.5643,"34,085",7.76
6244 茂迪,2013/5/10,36.75,37.55,36.2,36.45,"23,001",0.5517,5.2433,"15,989",0,1.15,19.2,0,34,210701,48.03,-4.14,-1.96,-10.61,30.8375,31.0175,1.9869,1.5676,"38,488",8.77
6244 茂迪,2013/5/13,37.5,38.7,36.6,38.3,"22,152",5.0754,5.0498,"16,801",0,1.21,18.28,0,34,210701,48.03,-4.14,-1.96,-10.61,31.2675,31.1225,1.8787,1.5593,"40,032",9.12
6244 茂迪,2013/5/14,38.9,38.9,37.75,38.7,"12,193",1.0444,2.7795,"16,976",0,1.23,18.09,0,34,210701,48.03,-4.14,-1.96,-10.61,31.7525,31.2258,1.8809,1.5643,"43,750",9.97
6244 茂迪,2013/5/15,38.8,41.4,38.3,41.4,"21,911",6.9767,4.9949,"18,160",0,1.31,16.91,0,34,210701,48.03,-4.14,-1.96,-10.61,32.3875,31.39,1.9919,1.5814,"49,363",11.25
6244 茂迪,2013/5/16,41.8,43.75,41.3,41.9,"21,851",1.2077,4.9812,"18,380",0,1.33,16.71,0,34,210701,48.03,-4.14,-1.96,-10.61,33.0425,31.555,1.9275,1.581,"51,483",11.73
6244 茂迪,2013/5/17,41.9,44.8,41.5,44.65,"19,336",6.5632,4.4079,"19,586",0,1.41,15.68,0,34,210701,48.03,-4.14,-1.96,-10.61,33.855,31.7658,1.9721,1.5659,"51,656",11.77
6244 茂迪,2013/5/20,44.65,45.5,44,44.65,"10,929",0,2.4914,"19,586",0,1.41,15.68,0,34,210701,48.03,-4.14,-1.96,-10.61,34.57,31.9783,2.1599,1.6171,"51,378",11.71
6244 茂迪,2013/5/21,44.65,44.75,41.55,41.55,"19,702",-6.9429,4.4913,"18,226",0,1.32,16.85,0,34,210701,48.03,-4.14,-1.96,-10.61,35.1475,32.1558,1.9952,1.5929,"48,702",11.1
6244 茂迪,2013/5/22,41.45,43.45,41.2,43.15,"24,380",3.8508,5.5577,"18,928",0,1.37,16.22,0,34,210701,48.03,-4.14,-1.96,-10.61,35.8125,32.3758,1.9976,1.6108,"49,908",11.37
6244 茂迪,2013/5/23,42.95,43.65,41.5,43.2,"13,759",0.1159,3.1365,"18,950",0,1.37,16.2,0,34,210701,48.03,-4.14,-1.96,-10.61,36.475,32.5983,1.9094,1.614,"51,176",11.66
6244 茂迪,2013/5/24,43.55,43.6,42.4,43.55,"9,693",0.8102,2.2096,"19,104",0,1.38,16.07,0,34,210701,48.03,-4.14,-1.96,-10.61,37.135,32.8242,1.869,1.622,"52,303",11.92
6244 茂迪,2013/5/27,43.9,43.9,42.65,43.05,"6,708",-1.1481,1.5292,"18,884",0,1.36,16.26,0,34,210701,48.03,-4.14,-1.96,-10.61,37.78,33.0283,1.8992,1.6326,"54,378",12.39
6244 茂迪,2013/5/28,43.1,45.3,43.1,43.7,"19,595",1.5099,4.4669,"19,169",0,1.38,16.02,0,34,210701,48.03,-4.14,-1.96,-10.61,38.4,33.2508,1.9023,1.6389,"54,483",12.41
6244 茂迪,2013/5/29,43,43.8,41.2,42.95,"11,456",-1.7162,2.6115,"18,840",0,1.36,16.3,0,34,210701,48.03,-4.14,-1.96,-10.61,39.005,33.4583,1.787,1.7761,"55,416",12.63
6244 茂迪,2013/5/30,42.65,43.5,42.65,43.5,"4,287",1.2806,0.9773,"19,082",0,1.38,16.09,0,34,210701,48.03,-4.14,-1.96,-10.61,39.67,33.6767,1.775,1.7649,"55,675",12.69
6244 茂迪,2013/5/31,44,44.15,42.75,42.9,"4,392",-1.3793,1.0012,"18,818",0,1.36,16.32,0,34,210701,48.03,-4.14,-1.96,-10.61,40.305,33.8817,1.7663,1.783,"55,958",12.75
6244 茂迪,2013/6/3,42.9,44.25,42.5,43.8,"5,453",2.0979,1.2431,"19,213",0,1.45,15.98,0,38,"223,277",50.89,-4.14,-1.96,-10.61,40.97,34.0667,1.8164,1.8384,"56,350",12.84
6244 茂迪,2013/6/4,44.1,46.15,43.55,45.2,"14,096",3.1963,3.2133,"19,827",0,1.5,15.49,0,38,223277,50.89,-4.14,-1.96,-10.61,41.6375,34.2683,1.8422,1.8667,"56,546",12.89
6244 茂迪,2013/6/5,45.7,45.9,42.85,43.35,"11,079",-4.0929,2.5256,"19,016",0,1.44,16.15,0,38,223277,50.89,-4.14,-1.96,-10.61,42.11,34.4425,1.9873,1.9321,"53,938",12.29
6244 茂迪,2013/6/6,42.5,43.2,41.75,42.45,"6,148",-2.0761,1.4015,"18,621",0,1.41,16.49,0,38,223277,50.89,-4.14,-1.96,-10.61,42.42,34.5917,1.9269,1.9292,"54,698",12.46
6244 茂迪,2013/6/7,42.5,43.45,39.8,40,"8,067",-5.7715,1.839,"17,546",0,1.32,17.5,0,38,223277,50.89,-4.14,-1.96,-10.61,42.5975,34.7067,2.1276,1.9564,"54,864",12.5
6244 茂迪,2013/6/10,40.6,40.6,39.85,40.55,"4,490",1.375,1.0235,"17,788",0,1.34,17.26,0,38,223277,50.89,-4.14,-1.96,-10.61,42.71,34.8475,2.0747,1.9468,"55,318",12.61
6244 茂迪,2013/6/11,40.85,40.85,40.1,40.15,"1,873",-0.9864,0.427,"17,612",0,1.33,17.43,0,38,223277,50.89,-4.14,-1.96,-10.61,42.7825,34.9817,2.0814,1.9554,"55,269",12.59
6244 茂迪,2013/6/13,40.15,41.2,40.15,40.5,"5,663",0.8717,1.2909,"17,766",0,1.34,17.28,0,38,223277,50.89,-4.14,-1.96,-10.61,42.7375,35.1242,1.7249,1.8855,"54,845",12.5
6244 茂迪,2013/6/14,40.7,40.75,37.75,38.15,"6,773",-5.8025,1.544,"16,735",0,1.26,18.35,0,38,223277,50.89,-4.14,-1.96,-10.61,42.55,35.2625,1.8457,1.9087,"55,062",12.55
6244 茂迪,2013/6/17,38.15,38.85,37.7,38.6,"4,128",1.1796,0.941,"16,932",0,1.28,18.13,0,38,223277,50.89,-4.14,-1.96,-10.61,42.2475,35.4,1.7621,1.901,"55,576",12.66
6244 茂迪,2013/6/18,39.2,39.8,38.8,39,"3,594",1.0363,0.8193,"17,108",0,1.29,17.95,0,38,223277,50.89,-4.14,-1.96,-10.61,41.965,35.55,1.5588,1.9141,"55,428",12.63
6244 茂迪,2013/6/19,39,39.3,38.2,38.55,"2,750",-1.1538,0.6269,"16,910",0,1.28,18.16,0,38,223277,50.89,-4.14,-1.96,-10.61,41.815,35.6942,1.5502,1.9178,"55,212",12.58
6244 茂迪,2013/6/20,38.05,38.45,37.6,37.6,"2,467",-2.4643,0.5624,"16,493",0,1.25,18.62,0,38,223277,50.89,-4.14,-1.96,-10.61,41.5375,35.8225,1.5881,1.9296,"54,906",12.51
6244 茂迪,2013/6/21,36.8,37.1,36,37,"3,495",-1.5957,0.7967,"16,230",0,1.23,18.92,0,38,223277,50.89,-4.14,-1.96,-10.61,41.2275,35.9383,1.5781,1.916,"54,713",12.47
6244 茂迪,2013/6/24,36.9,37.5,36.2,36.2,"2,757",-2.1622,0.6285,"15,879",0,1.2,19.34,0,38,223277,50.89,-4.14,-1.96,-10.61,40.86,36.0475,1.5938,1.9192,"51,159",11.66
6244 茂迪,2013/6/25,36.2,36.2,34.6,34.6,"3,077",-4.4199,0.7014,"15,177",0,1.15,20.23,0,38,223277,50.89,-4.14,-1.96,-10.61,40.4375,36.1033,1.6057,1.8959,"51,155",11.66
6244 茂迪,2013/6/26,35.6,37,35.6,37,"2,279",6.9364,0.5195,"16,230",0,1.23,18.92,0,38,223277,50.89,-4.14,-1.96,-10.61,40.1025,36.2117,1.7542,1.9387,"51,180",11.66
6244 茂迪,2013/6/27,38.95,38.95,37.8,37.8,"7,035",2.1622,1.6037,"16,581",0,1.25,18.52,0,38,223277,50.89,-4.14,-1.96,-10.61,39.845,36.3175,1.7111,1.9362,"50,876",11.59
6244 茂迪,2013/6/28,37.55,38.9,37.4,37.85,"4,948",0.1323,1.128,"16,603",0,1.25,18.49,0,38,223277,50.89,-3,-1.44,-5.42,39.5625,36.42,1.7014,1.9342,"50,461",11.5
6244 茂迪,2013/7/1,38.5,39.75,38,39.15,"5,703",3.4346,1.3001,"17,173",0,1.3,17.88,0,41,"223,521",50.95,-3,-1.44,-5.42,39.375,36.5442,1.7135,1.9222,"49,970",11.39
