證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
1313 聯成,2013/1/16,16.8,16.85,16.65,16.75,"1,174",-0.2976,0.104,"18,916",17.82,1.04,5.97,2.83,73,803840,71.18,5.45,2.38,1.02,16.5625,15.8617,0.873,0.8805,"133,094",11.82
1313 聯成,2013/1/17,16.75,16.75,16.1,16.2,"1,845",-3.2836,0.1634,"18,295",17.23,1.01,6.17,2.93,73,803840,71.18,5.45,2.38,1.02,16.5475,15.8717,0.9365,0.8895,"133,080",11.82
1313 聯成,2013/1/18,16.5,16.5,16.3,16.45,"1,209",1.5432,0.1071,"18,577",17.5,1.03,6.08,2.88,73,803840,71.18,5.45,2.38,1.02,16.5525,15.8875,0.94,0.891,"133,338",11.84
1313 聯成,2013/1/21,16.45,16.6,16.35,16.6,567,0.9119,0.0502,"18,746",17.66,1.03,6.02,2.85,73,803840,71.18,5.45,2.38,1.02,16.5825,15.9175,0.937,0.8904,"133,432",11.85
1313 聯成,2013/1/22,16.6,16.6,16.45,16.6,"1,225",0,0.1085,"18,746",17.66,1.03,6.02,2.85,73,803840,71.18,5.45,2.38,1.02,16.6075,15.9508,0.9516,0.8897,"133,499",11.86
1313 聯成,2013/1/23,16.6,16.6,16.45,16.6,461,0,0.0408,"18,746",17.66,1.03,6.02,2.85,73,803840,71.18,5.45,2.38,1.02,16.6225,15.9775,0.9479,0.8896,"133,743",11.88
1313 聯成,2013/1/24,16.55,16.6,16.45,16.45,977,-0.9036,0.0865,"18,577",17.5,1.03,6.08,2.88,73,803840,71.18,5.45,2.38,1.02,16.6325,16.0008,0.953,0.8905,"133,696",11.87
1313 聯成,2013/1/25,16.45,16.55,16.35,16.45,795,0,0.0704,"18,577",17.5,1.03,6.08,2.88,73,803840,71.18,5.45,2.38,1.02,16.645,16.0217,0.951,0.8901,"133,651",11.87
1313 聯成,2013/1/28,16.3,16.45,16.3,16.3,326,-0.9119,0.0289,"18,408",17.34,1.02,6.13,2.91,73,803840,71.18,5.45,2.38,1.02,16.655,16.0383,0.794,0.8871,"133,687",11.87
1313 聯成,2013/1/29,16.45,16.45,16.3,16.45,534,0.9202,0.0473,"18,577",17.5,1.03,6.08,2.88,73,803840,71.18,5.45,2.38,1.02,16.6625,16.0592,0.7751,0.8868,"133,721",11.88
1313 聯成,2013/1/30,16.45,16.55,16.4,16.55,917,0.6079,0.0812,"18,690",17.61,1.03,6.04,2.86,73,803840,71.18,5.45,2.38,1.02,16.67,16.0808,0.7255,0.8969,"134,224",11.92
1313 聯成,2013/1/31,16.5,16.55,16.4,16.5,"1,141",-0.3021,0.101,"18,645",17.55,1.03,6.06,2.87,73,803840,71.18,5.45,2.38,1.02,16.66,16.1008,0.7289,0.9047,"134,521",11.95
1313 聯成,2013/2/1,16.5,16.75,16.5,16.6,"1,170",0.6061,0.1035,"18,758",17.66,1.03,6.02,2.85,75,"809,149",71.6,5.45,2.38,1.02,16.65,16.1258,0.7269,0.8996,"134,678",11.96
1313 聯成,2013/2/4,16.6,16.75,16.6,16.75,"1,335",0.9036,0.1181,"18,928",17.82,1.04,5.97,2.83,75,809149,71.6,5.45,2.38,1.02,16.6275,16.15,0.7292,0.8884,"134,763",11.97
1313 聯成,2013/2/5,16.6,16.65,16.55,16.55,850,-1.194,0.0752,"18,702",17.61,1.03,6.04,2.86,75,809149,71.6,5.45,2.38,1.02,16.6125,16.1733,0.7378,0.89,"134,772",11.97
1313 聯成,2013/2/6,16.55,16.7,16.5,16.6,"1,127",0.3021,0.0997,"18,758",17.66,1.03,6.02,2.85,75,809149,71.6,5.45,2.38,1.02,16.605,16.1983,0.7415,0.8938,"134,785",11.97
1313 聯成,2013/2/18,16.8,16.9,16.7,16.85,"1,504",1.506,0.1331,"19,041",17.93,1.05,5.93,2.81,75,809149,71.6,5.45,2.38,1.02,16.6025,16.23,0.7918,0.9158,"135,065",12
1313 聯成,2013/2/19,16.85,16.85,16.65,16.7,"1,115",-0.8902,0.0987,"18,871",17.77,1.04,5.99,2.84,75,809149,71.6,5.45,2.38,1.02,16.5875,16.2542,0.7907,0.9148,"135,023",11.99
1313 聯成,2013/2/20,16.75,16.85,16.65,16.8,"1,184",0.5988,0.1048,"18,984",17.87,1.05,5.95,2.82,75,809149,71.6,5.45,2.38,1.02,16.5775,16.2825,0.7888,0.9043,"135,001",11.99
1313 聯成,2013/2/21,16.75,16.85,16.65,16.8,"1,370",0,0.1212,"18,984",17.87,1.05,5.95,2.82,75,809149,71.6,5.45,2.38,1.02,16.5775,16.3108,0.7643,0.8974,"135,044",11.99
1313 聯成,2013/2/22,16.85,16.95,16.7,16.8,"1,456",0,0.1288,"18,984",17.87,1.05,5.95,2.82,75,809149,71.6,5.45,2.38,1.02,16.58,16.3392,0.7647,0.8964,"135,237",12.01
1313 聯成,2013/2/23,16.8,16.9,16.7,16.85,949,0.2976,0.084,"19,041",17.93,1.05,5.93,2.81,75,809149,71.6,5.45,2.38,1.02,16.6125,16.37,0.7732,0.8948,"135,237",12.01
1313 聯成,2013/2/25,16.85,16.9,16.75,16.85,"1,371",0,0.1213,"19,041",17.93,1.05,5.93,2.81,75,809149,71.6,5.45,2.38,1.02,16.6325,16.4017,0.7649,0.8957,"135,525",12.04
1313 聯成,2013/2/26,16.7,16.8,16.6,16.65,968,-1.1869,0.0857,"18,815",17.71,1.04,6.01,2.84,75,809149,71.6,5.45,2.38,1.02,16.635,16.4242,0.772,0.8973,"135,676",12.05
1313 聯成,2013/2/27,16.55,16.7,16.5,16.55,998,-0.6006,0.0883,"18,707",17.61,1.03,6.04,2.86,75,809149,71.6,5.45,2.38,1.02,16.6325,16.4417,0.768,0.8966,"135,724",12.05
1313 聯成,2013/3/1,16.6,16.75,16.55,16.55,426,0,0.0377,"18,707",17.61,1.03,6.04,2.86,75,"811,058",71.75,5.45,2.38,1.02,16.63,16.4583,0.7588,0.9051,"135,829",12.06
1313 聯成,2013/3/4,16.55,16.6,16.45,16.5,878,-0.3021,0.0777,"18,651",17.55,1.03,6.06,2.87,75,811058,71.75,5.45,2.38,1.02,16.6325,16.4725,0.7231,0.9007,"136,193",12.1
1313 聯成,2013/3/5,16.5,16.6,16.4,16.4,955,-0.6061,0.0845,"18,538",17.45,1.02,6.1,2.89,75,811058,71.75,5.45,2.38,1.02,16.63,16.4825,0.6688,0.8997,"136,081",12.09
1313 聯成,2013/3/6,16.45,16.5,16.3,16.4,612,0,0.0541,"18,538",17.45,1.02,6.1,2.89,75,811058,71.75,5.45,2.38,1.02,16.635,16.4917,0.6819,0.8914,"135,563",12.04
1313 聯成,2013/3/7,16.45,16.7,16.25,16.7,"2,542",1.8293,0.2249,"18,877",17.77,1.04,5.99,2.84,75,811058,71.75,5.45,2.38,1.02,16.6475,16.5042,0.6866,0.8906,"137,136",12.18
1313 聯成,2013/3/8,16.8,16.8,16.5,16.7,"1,284",0,0.1136,"18,877",17.77,1.04,5.99,2.84,75,811058,71.75,5.45,2.38,1.02,16.655,16.5183,0.6753,0.8736,"137,496",12.21
1313 聯成,2013/3/11,16.65,16.7,16.35,16.6,"1,705",-0.5988,0.1508,"18,764",17.66,1.03,6.02,2.85,75,811058,71.75,5.45,2.38,1.02,16.66,16.5275,0.6675,0.8712,"137,531",12.22
1313 聯成,2013/3/12,16.6,16.6,16.25,16.3,"1,255",-1.8072,0.111,"18,425",17.34,1.02,6.13,2.9,75,811058,71.75,5.45,2.38,1.02,16.645,16.53,0.7052,0.874,"137,591",12.22
1313 聯成,2013/3/13,16.3,16.5,16.3,16.45,749,0.9202,0.0663,"18,594",17.5,1.03,6.08,2.88,75,811058,71.75,5.45,2.38,1.02,16.63,16.535,0.692,0.874,"137,659",12.23
1313 聯成,2013/3/14,16.4,16.45,16.2,16.4,801,-0.304,0.0709,"18,538",17.45,1.02,6.1,2.89,75,811058,71.75,5.45,2.38,1.02,16.6225,16.54,0.7389,0.8852,"137,959",12.25
1313 聯成,2013/3/15,16.4,16.4,16.15,16.15,830,-1.5244,0.0734,"18,255",17.18,1.01,6.19,2.93,75,811058,71.75,5.45,2.38,1.02,16.6,16.5425,0.7575,0.8871,"137,578",12.22
1313 聯成,2013/3/18,16.05,16.3,15.95,16.3,892,0.9288,0.0789,"18,425",17.34,1.02,6.13,2.9,75,811058,71.75,5.45,2.38,1.02,16.5725,16.5458,0.6851,0.8733,"137,655",12.23
1313 聯成,2013/3/19,16.05,16.2,16,16.1,682,-1.227,0.0603,"18,199",17.13,1,6.21,2.94,75,811058,71.75,5.45,2.38,1.02,16.5425,16.5433,0.6625,0.8705,"137,431",12.21
1313 聯成,2013/3/20,16.1,16.1,15.85,15.85,901,-1.5528,0.0797,"17,916",16.86,0.99,6.31,2.99,75,811058,71.75,5.45,2.38,1.02,16.495,16.5342,0.6826,0.8742,"137,178",12.18
1313 聯成,2013/3/21,15.9,16,15.75,15.9,"1,130",0.3155,0.1,"17,973",16.91,0.99,6.29,2.98,75,811058,71.75,5.45,2.38,1.02,16.45,16.5242,0.6215,0.8746,"137,157",12.18
1313 聯成,2013/3/22,15.8,15.9,15.6,15.7,"1,063",-1.2579,0.094,"17,746",16.7,0.98,6.37,3.02,75,811058,71.75,5.45,2.38,1.02,16.395,16.5125,0.629,0.873,"137,289",12.19
1313 聯成,2013/3/25,15.75,15.75,15.5,15.6,969,-0.6369,0.0857,"17,633",16.6,0.97,6.41,3.04,75,811058,71.75,5.45,2.38,1.02,16.3325,16.4975,0.6644,0.869,"137,411",12.2
1313 聯成,2013/3/26,15.6,15.7,15.55,15.7,"1,008",0.641,0.0892,"17,746",16.7,0.98,6.37,3.02,75,811058,71.75,5.45,2.38,1.02,16.275,16.4867,0.662,0.8786,"137,499",12.21
1313 聯成,2013/3/27,15.5,15.85,15.5,15.85,"1,214",0.9554,0.1074,"17,916",16.86,0.99,6.31,5.05,75,811058,71.75,5.45,2.38,1.02,16.235,16.4842,0.6792,0.8802,"137,405",12.2
1313 聯成,2013/3/28,15.95,15.95,15.75,15.8,814,-0.3155,0.072,"17,860",16.81,0.99,6.33,5.06,75,811058,71.75,5.45,2.38,1.02,16.1975,16.4792,0.6556,0.8803,"137,342",12.2
1313 聯成,2013/3/29,15.8,15.85,15.7,15.85,814,0.3165,0.072,"17,926",16.86,0.99,6.31,5.05,75,811058,71.75,2.88,1.22,0.68,16.1625,16.4717,0.6546,0.8349,"137,347",12.2
1313 聯成,2013/4/1,15.85,16,15.8,15.85,805,0,0.0712,"17,926",14.81,0.99,6.31,5.05,74,"809,494",71.57,2.88,1.22,0.68,16.13,16.465,0.6515,0.8315,"137,388",12.2
1313 聯成,2013/4/2,15.9,15.95,15.8,15.95,802,0.6309,0.0709,"18,039",14.91,1,6.27,5.02,74,809494,71.57,2.88,1.22,0.68,16.1075,16.4608,0.6549,0.8246,"137,457",12.21
1313 聯成,2013/4/3,15.95,16,15.9,16,538,0.3135,0.0476,"18,096",14.95,1,6.25,5,74,809494,71.57,2.88,1.22,0.68,16.0875,16.4592,0.61,0.8055,"137,603",12.22
1313 聯成,2013/4/8,15.9,15.95,15.65,15.9,"1,699",-0.625,0.1502,"17,982",14.86,1,6.29,5.03,74,809494,71.57,2.88,1.22,0.68,16.0475,16.4525,0.5846,0.7749,"137,812",12.24
1313 聯成,2013/4/9,15.8,15.9,15.5,15.8,"1,126",-0.6289,0.0996,"17,869",14.77,0.99,6.33,5.06,74,809494,71.57,2.88,1.22,0.68,16.0025,16.4425,0.5937,0.7871,"138,022",12.26
1313 聯成,2013/4/10,15.8,15.85,15.65,15.75,599,-0.3165,0.053,"17,813",14.72,0.99,6.35,5.08,74,809494,71.57,2.88,1.22,0.68,15.96,16.4267,0.5724,0.7842,"138,118",12.27
1313 聯成,2013/4/11,15.75,15.85,15.75,15.75,457,0,0.0404,"17,813",14.72,0.99,6.35,5.08,74,809494,71.57,2.88,1.22,0.68,15.9325,16.4092,0.5381,0.7777,"138,226",12.28
1313 聯成,2013/4/12,15.65,15.75,15.65,15.65,324,-0.6349,0.0286,"17,700",14.63,0.98,6.39,5.11,74,809494,71.57,2.88,1.22,0.68,15.8925,16.3833,0.5422,0.7785,"138,166",12.27
1313 聯成,2013/4/15,15.65,15.7,15.6,15.6,462,-0.3195,0.0408,"17,643",14.58,0.98,6.41,5.13,74,809494,71.57,2.88,1.22,0.68,15.8525,16.3625,0.5188,0.763,"138,145",12.27
1313 聯成,2013/4/16,15.5,15.55,15.45,15.5,768,-0.641,0.0679,"17,530",14.49,0.97,6.45,5.16,74,809494,71.57,2.88,1.22,0.68,15.82,16.3417,0.5144,0.7698,"138,166",12.27
1313 聯成,2013/4/17,15.5,15.6,15.45,15.45,"1,283",-0.3226,0.1134,"17,474",14.44,0.97,6.47,5.18,74,809494,71.57,2.88,1.22,0.68,15.7775,16.3175,0.4012,0.7835,"138,260",12.28
1313 聯成,2013/4/18,15.35,15.55,15.35,15.5,964,0.3236,0.0852,"17,530",14.49,0.97,6.45,5.16,74,809494,71.57,2.88,1.22,0.68,15.7475,16.2925,0.3303,0.7854,"138,319",12.29
1313 聯成,2013/4/19,15.5,15.55,15.4,15.5,770,0,0.0681,"17,530",14.49,0.97,6.45,5.16,74,809494,71.57,2.88,1.22,0.68,15.73,16.2675,0.2991,0.7749,"138,331",12.29
1313 聯成,2013/4/22,15.4,15.45,15.3,15.3,"2,462",-1.2903,0.2177,"17,304",14.3,0.96,6.54,5.23,74,809494,71.57,2.88,1.22,0.68,15.7,16.2425,0.2834,0.7803,"138,407",12.29
1313 聯成,2013/4/23,15.4,15.4,15.25,15.3,831,0,0.0735,"17,304",14.3,0.96,6.54,5.23,74,809494,71.57,2.88,1.22,0.68,15.68,16.2183,0.2815,0.7791,"138,499",12.3
1313 聯成,2013/4/24,15.3,15.65,15.3,15.55,"1,560",1.634,0.1379,"17,587",14.53,0.98,6.43,5.14,74,809494,71.57,2.88,1.22,0.68,15.6775,16.2075,0.3188,0.7846,"138,606",12.31
1313 聯成,2013/4/25,15.55,15.55,15.35,15.35,"1,152",-1.2862,0.1019,"17,360",14.35,0.96,6.51,5.21,74,809494,71.57,2.88,1.22,0.68,15.66,16.1892,0.3265,0.7878,"138,770",12.33
1313 聯成,2013/4/26,15.35,15.5,15.35,15.5,"1,272",0.9772,0.1125,"17,530",14.49,0.97,6.45,5.16,74,809494,71.57,2.88,1.22,0.68,15.6425,16.1708,0.3232,0.7955,"138,796",12.33
1313 聯成,2013/4/29,15.45,15.5,15.4,15.45,599,-0.3226,0.053,"17,474",14.44,0.97,6.47,5.18,74,809494,71.57,2.88,1.22,0.68,15.625,16.1517,0.3128,0.7922,"138,748",12.32
1313 聯成,2013/4/30,15.55,15.55,15.4,15.45,901,0,0.0796,"17,481",14.44,0.97,6.47,5.18,74,809494,71.57,2.88,1.22,0.68,15.605,16.1325,0.3016,0.7883,"138,716",12.32
1313 聯成,2013/5/2,15.45,15.45,15.35,15.4,753,-0.3236,0.0666,"17,424",14.39,0.97,6.49,5.19,76,"806,611",71.28,2.88,1.22,0.68,15.5825,16.115,0.2983,0.7797,"139,014",12.35
1313 聯成,2013/5/3,15.4,15.5,15.4,15.45,812,0.3247,0.0718,"17,481",14.44,0.97,6.47,5.18,76,806611,71.28,2.88,1.22,0.68,15.5575,16.0983,0.2986,0.7797,"139,101",12.35
1313 聯成,2013/5/6,15.5,15.5,15.4,15.45,872,0,0.0771,"17,481",14.44,0.96,6.47,5.18,76,806611,71.28,2.88,1.22,0.68,15.53,16.0842,0.2532,0.7793,"139,055",12.35
1313 聯成,2013/5/7,15.5,15.55,15.45,15.45,858,0,0.0758,"17,481",14.31,0.96,6.47,5.18,76,806611,71.28,2.88,1.22,0.68,15.5075,16.0675,0.2523,0.7882,"139,022",12.35
1313 聯成,2013/5/8,15.5,15.75,15.5,15.7,"2,190",1.6181,0.1936,"17,764",14.54,0.98,6.37,5.1,76,806611,71.28,2.88,1.22,0.68,15.5025,16.0533,0.3156,0.7926,"139,153",12.36
1313 聯成,2013/5/9,15.7,15.75,15.6,15.6,"1,988",-0.6369,0.1757,"17,651",14.44,0.97,6.41,5.13,76,806611,71.28,2.88,1.22,0.68,15.495,16.0383,0.3125,0.7911,"139,548",12.39
1313 聯成,2013/5/10,15.7,15.7,15.55,15.6,"1,490",0,0.1317,"17,651",14.44,0.97,6.41,5.13,76,806611,71.28,2.88,1.22,0.68,15.4875,16.0217,0.3116,0.7911,"139,713",12.41
1313 聯成,2013/5/13,15.65,15.8,15.6,15.65,"1,524",0.3205,0.1347,"17,707",14.49,0.98,6.39,5.11,76,806611,71.28,2.88,1.22,0.68,15.4875,16.0033,0.302,0.7876,"139,775",12.41
1313 聯成,2013/5/14,15.75,15.75,15.65,15.7,"1,081",0.3195,0.0955,"17,764",14.54,0.95,6.37,5.1,76,806611,71.28,2.88,1.22,0.68,15.4925,15.9892,0.3015,0.7868,"139,900",12.43
1313 聯成,2013/5/15,15.7,15.75,15.55,15.65,"1,973",-0.3185,0.1744,"17,707",18.63,0.95,6.39,5.11,76,806611,71.28,2.88,1.22,0.68,15.5,15.9733,0.2899,0.7818,"140,224",12.45
1313 聯成,2013/5/16,15.6,15.75,15.5,15.55,"3,305",-0.639,0.2921,"17,594",18.51,0.94,6.43,5.14,76,806611,71.28,2.88,1.22,0.68,15.505,15.9517,0.2694,0.7789,"140,368",12.47
1313 聯成,2013/5/17,15.55,15.75,15.55,15.7,"1,428",0.9646,0.1262,"17,764",18.69,0.95,6.37,5.1,76,806611,71.28,2.88,1.22,0.68,15.515,15.935,0.255,0.7881,"140,576",12.42
1313 聯成,2013/5/20,15.7,15.75,15.65,15.75,788,0.3185,0.0696,"17,820",18.75,0.96,6.35,5.08,76,806611,71.28,2.88,1.22,0.68,15.5275,15.9175,0.2249,0.7788,"140,702",12.43
1313 聯成,2013/5/21,15.65,15.75,15.6,15.65,"1,786",-0.6349,0.1578,"17,707",18.63,0.95,6.39,5.11,76,806611,71.28,2.88,1.22,0.68,15.545,15.8983,0.2369,0.7791,"140,919",12.45
1313 聯成,2013/5/22,15.7,15.8,15.65,15.75,"1,577",0.639,0.1394,"17,820",18.75,0.96,6.35,5.08,76,806611,71.28,2.88,1.22,0.68,15.5675,15.8808,0.2408,0.7769,"140,850",12.44
1313 聯成,2013/5/23,15.7,15.85,15.65,15.65,"1,643",-0.6349,0.1452,"17,707",18.63,0.95,6.39,5.11,76,806611,71.28,2.88,1.22,0.68,15.5725,15.8608,0.2394,0.7681,"140,665",12.43
1313 聯成,2013/5/24,15.65,15.75,15.55,15.6,"1,134",-0.3195,0.1002,"17,651",18.57,0.95,6.41,5.13,76,806611,71.28,2.88,1.22,0.68,15.585,15.84,0.2407,0.7645,"140,485",12.41
1313 聯成,2013/5/27,15.5,15.55,15.4,15.45,"2,089",-0.9615,0.1846,"17,481",18.39,0.94,6.47,5.18,76,806611,71.28,2.88,1.22,0.68,15.5825,15.82,0.1955,0.757,"140,595",12.42
1313 聯成,2013/5/28,15.45,15.55,15.4,15.5,929,0.3236,0.0821,"17,537",18.45,0.94,6.45,5.16,76,806611,71.28,2.88,1.22,0.68,15.585,15.8025,0.1909,0.7499,"140,442",12.41
1313 聯成,2013/5/29,15.5,15.65,15.45,15.6,837,0.6452,0.074,"17,651",18.57,0.95,6.41,5.13,76,806611,71.28,2.88,1.22,0.68,15.5925,15.7867,0.2065,0.7263,"140,273",12.39
1313 聯成,2013/5/30,15.55,15.8,15.5,15.7,"2,228",0.641,0.1969,"17,764",18.69,0.95,6.37,5.1,76,806611,71.28,2.88,1.22,0.68,15.6075,15.7733,0.1698,0.7038,"141,192",12.47
1313 聯成,2013/5/31,15.8,15.95,15.7,15.85,"2,945",0.9554,0.2603,"17,933",18.87,0.96,6.31,5.05,76,806611,71.28,2.88,1.22,0.68,15.6275,15.7642,0.1719,0.7034,"141,243",12.48
1313 聯成,2013/6/3,15.8,15.95,15.7,15.85,"1,741",0,0.1539,"17,933",18.87,0.96,6.31,5.05,72,"800,281",70.72,2.88,1.22,0.68,15.6475,15.755,0.1695,0.7177,"141,188",12.47
1313 聯成,2013/6/4,15.85,15.95,15.7,15.7,"1,136",-0.9464,0.1004,"17,764",18.69,0.95,6.37,5.1,72,800281,70.72,2.88,1.22,0.68,15.66,15.7383,0.1737,0.691,"141,144",12.47
1313 聯成,2013/6/5,15.7,15.8,15.65,15.7,"1,181",0,0.1044,"17,764",18.69,0.95,6.37,5.1,72,800281,70.72,2.88,1.22,0.68,15.66,15.7217,0.1902,0.7046,"141,081",12.46
1313 聯成,2013/6/6,15.6,15.65,15.5,15.5,"1,232",-1.2739,0.1089,"17,537",18.45,0.94,6.45,5.16,72,800281,70.72,2.88,1.22,0.68,15.655,15.7033,0.2242,0.7016,"140,604",12.42
1313 聯成,2013/6/7,15.5,15.6,15.4,15.45,"1,234",-0.3226,0.1091,"17,481",18.39,0.94,6.47,5.18,72,800281,70.72,2.88,1.22,0.68,15.6475,15.6892,0.2186,0.701,"140,634",12.42
1313 聯成,2013/6/10,15.45,15.7,15.45,15.55,"1,052",0.6472,0.093,"17,594",18.51,0.94,6.43,5.14,72,800281,70.72,2.88,1.22,0.68,15.6425,15.6742,0.2338,0.7163,"140,418",12.41
1313 聯成,2013/6/11,15.6,15.7,15.5,15.5,"1,209",-0.3215,0.1069,"17,537",18.45,0.94,6.45,5.16,72,800281,70.72,2.88,1.22,0.68,15.6325,15.6592,0.2399,0.6895,"140,158",12.38
1313 聯成,2013/6/13,15.4,15.45,15.25,15.3,"1,101",-1.2903,0.0973,"17,311",18.21,0.93,6.54,5.23,72,800281,70.72,2.88,1.22,0.68,15.615,15.645,0.255,0.6962,"140,517",12.41
1313 聯成,2013/6/14,15.3,15.45,15.25,15.25,975,-0.3268,0.0862,"17,255",18.15,0.93,6.56,5.25,72,800281,70.72,2.88,1.22,0.68,15.6,15.6275,0.255,0.6952,"140,352",12.4
1313 聯成,2013/6/17,15.25,15.45,15.25,15.35,"1,065",0.6557,0.0941,"17,368",18.27,0.93,6.51,5.21,72,800281,70.72,2.88,1.22,0.68,15.5825,15.615,0.2543,0.7393,"141,034",12.46
1313 聯成,2013/6/18,15.35,15.4,15.3,15.35,900,0,0.0795,"17,368",18.27,0.93,6.51,5.21,72,800281,70.72,2.88,1.22,0.68,15.5625,15.6067,0.3167,0.7279,"141,016",12.46
1313 聯成,2013/6/19,15.35,15.45,15.2,15.25,"1,681",-0.6515,0.1486,"17,255",18.15,0.93,6.56,5.25,72,800281,70.72,2.88,1.22,0.68,15.5425,15.5958,0.3292,0.7277,"140,813",12.44
1313 聯成,2013/6/20,15.25,15.3,15.15,15.15,"1,011",-0.6557,0.0894,"17,141",18.04,0.92,6.6,5.28,72,800281,70.72,2.88,1.22,0.68,15.5125,15.5867,0.3138,0.7189,"140,342",12.4
1313 聯成,2013/6/21,15.1,15.35,14.9,15.35,"1,967",1.3201,0.1738,"17,368",18.27,0.93,6.51,5.21,72,800281,70.72,2.88,1.22,0.68,15.4975,15.5825,0.2464,0.702,"140,609",12.42
1313 聯成,2013/6/24,15.5,15.5,15.25,15.25,918,-0.6515,0.0811,"17,255",18.15,0.93,6.56,5.25,72,800281,70.72,2.88,1.22,0.68,15.48,15.575,0.2462,0.6993,"140,464",12.41
1313 聯成,2013/6/25,15.25,15.25,14.95,15,"1,234",-1.6393,0.1091,"16,972",17.86,0.91,6.67,5.33,72,800281,70.72,2.88,1.22,0.68,15.4575,15.5608,0.3033,0.7107,"139,926",12.36
1313 聯成,2013/6/26,15.05,15.25,14.6,14.6,"2,765",-2.6667,0.2444,"16,519",17.38,0.89,6.85,5.48,72,800281,70.72,2.88,1.22,0.68,15.4125,15.5408,0.1798,0.6669,"137,494",12.15
1313 聯成,2013/6/27,14.85,15,14.75,14.8,"1,187",1.3699,0.1049,"16,745",17.62,0.9,6.76,5.41,72,800281,70.72,2.88,1.22,0.68,15.3725,15.5233,0.2075,0.6679,"136,460",12.06
1313 聯成,2013/6/28,14.85,15,14.85,14.95,713,1.0135,0.063,"16,925",17.8,0.91,6.69,5.35,72,800281,70.72,4.67,1.92,0.6,15.335,15.5083,0.2372,0.6623,"136,200",12.03
1313 聯成,2013/7/1,15,15.05,14.85,15,"1,320",0.3344,0.1166,"16,981",17.86,0.91,6.67,5.33,72,"797,407",70.43,4.67,1.92,0.6,15.2925,15.4925,0.2315,0.6774,"135,819",12
1313 聯成,2013/7/2,15,15.1,14.95,15.1,"1,096",0.6667,0.0968,"17,094",17.98,0.92,6.62,5.3,72,797407,70.43,4.67,1.92,0.6,15.255,15.4775,0.2251,0.67,"135,750",11.99
