證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
1314 中石化,2013/1/18,18.55,18.7,18.3,18.7,"37,518",3.3149,1.6172,"43,383",15.71,1.21,18.72,7.96,151,885105,38.15,0.91,0.67,-0.26,18.565,18.265,1.6023,1.3752,"498,148",21.47
1314 中石化,2013/1/21,18.85,18.85,18.55,18.6,"10,577",-0.5348,0.4559,"43,151",15.63,1.2,18.82,8.01,151,885105,38.15,0.91,0.67,-0.26,18.6175,18.2167,1.6044,1.3754,"498,289",21.47
1314 中石化,2013/1/22,18.7,18.85,18.6,18.65,"14,347",0.2688,0.6184,"43,267",15.67,1.21,18.77,7.99,151,885105,38.15,0.91,0.67,-0.26,18.65,18.1908,1.6054,1.375,"497,637",21.44
1314 中石化,2013/1/23,18.7,18.75,18.3,18.5,"14,706",-0.8043,0.6339,"42,919",15.55,1.2,18.92,8.05,151,885105,38.15,0.91,0.67,-0.26,18.685,18.1508,1.6113,1.3754,"498,006",21.46
1314 中石化,2013/1/24,18.4,18.5,18.3,18.3,"10,143",-1.0811,0.4372,"42,455",15.38,1.19,19.13,8.14,151,885105,38.15,0.91,0.67,-0.26,18.6925,18.1175,1.6366,1.3756,"498,056",21.46
1314 中石化,2013/1/25,18.3,18.45,18.2,18.2,"11,987",-0.5464,0.5167,"42,223",15.29,1.18,19.23,8.18,151,885105,38.15,0.91,0.67,-0.26,18.7025,18.0883,1.6452,1.3756,"496,519",21.4
1314 中石化,2013/1/28,18.3,18.35,18.1,18.1,"10,280",-0.5495,0.4431,"41,991",15.21,1.17,19.34,8.23,151,885105,38.15,0.91,0.67,-0.26,18.7075,18.0508,1.5039,1.373,"496,921",21.41
1314 中石化,2013/1/29,18.15,18.4,18.15,18.4,"10,925",1.6575,0.4709,"42,687",15.46,1.19,19.02,8.09,151,885105,38.15,0.91,0.67,-0.26,18.7275,18.0275,1.4115,1.3742,"500,041",21.55
1314 中石化,2013/1/30,18.5,18.5,18.3,18.35,"9,646",-0.2717,0.4158,"42,571",15.42,1.19,19.07,8.12,151,885105,38.15,0.91,0.67,-0.26,18.7425,17.9983,1.3531,1.3687,"499,948",21.54
1314 中石化,2013/1/31,18.35,18.45,18.15,18.15,"9,867",-1.0899,0.4253,"42,107",15.25,1.18,19.28,8.21,151,885105,38.15,0.91,0.67,-0.26,18.7375,17.965,1.3261,1.3844,"498,581",21.49
1314 中石化,2013/2/1,18.2,18.55,18.2,18.35,"17,878",1.1019,0.7706,"42,571",15.42,1.19,19.07,8.12,153,"874,816",37.7,0.91,0.67,-0.26,18.7325,17.9783,1.3266,1.3822,"499,953",21.54
1314 中石化,2013/2/4,18.5,18.85,18.5,18.6,"30,001",1.3624,1.2932,"43,151",15.63,1.2,18.82,8.01,153,874816,37.7,0.91,0.67,-0.26,18.6775,17.9925,1.3207,1.3958,"497,164",21.42
1314 中石化,2013/2/5,18.5,18.5,18.3,18.35,"13,289",-1.3441,0.5728,"42,571",15.42,1.19,19.07,8.12,153,874816,37.7,0.91,0.67,-0.26,18.635,18.0067,1.303,1.397,"496,976",21.42
1314 中石化,2013/2/6,18.35,18.45,18.2,18.2,"18,364",-0.8174,0.7916,"42,223",15.29,1.18,19.23,8.18,153,874816,37.7,0.91,0.67,-0.26,18.59,18.0292,1.2902,1.4071,"493,268",21.26
1314 中石化,2013/2/18,18.5,18.55,18.25,18.25,"17,765",0.2747,0.7657,"42,339",15.34,1.18,19.18,8.16,153,874816,37.7,0.91,0.67,-0.26,18.545,18.05,1.2754,1.3545,"494,258",21.3
1314 中石化,2013/2/19,18.3,18.55,18.25,18.4,"19,317",0.8219,0.8326,"42,687",15.46,1.19,19.02,8.09,153,874816,37.7,0.91,0.67,-0.26,18.505,18.07,1.2727,1.3552,"491,707",21.19
1314 中石化,2013/2/20,18.6,18.7,18.5,18.6,"22,746",1.087,0.9804,"43,151",15.63,1.2,18.82,8.01,153,874816,37.7,0.91,0.67,-0.26,18.455,18.0983,1.2746,1.3346,"497,789",21.45
1314 中石化,2013/2/21,18.8,19.1,18.65,18.65,"48,790",0.2688,2.103,"43,267",15.67,1.21,18.77,7.99,153,874816,37.7,0.91,0.67,-0.26,18.4225,18.1292,1.1299,1.327,"499,268",21.52
1314 中石化,2013/2/22,18.75,18.9,18.55,18.7,"23,077",0.2681,0.9947,"43,383",15.71,1.21,18.72,7.96,153,874816,37.7,0.91,0.67,-0.26,18.4075,18.1617,1.1264,1.3271,"501,046",21.59
1314 中石化,2013/2/23,19,19,18.6,18.6,"13,095",-0.5348,0.5644,"43,151",15.63,1.2,18.82,8.01,153,874816,37.7,0.91,0.67,-0.26,18.4325,18.2042,1.2774,1.3265,"501,830",21.63
1314 中石化,2013/2/25,18.7,18.9,18.6,18.65,"15,731",0.2688,0.6781,"43,267",15.67,1.21,18.77,7.99,153,874816,37.7,0.91,0.67,-0.26,18.43,18.2467,1.2554,1.3274,"504,747",21.75
1314 中石化,2013/2/26,18.65,18.85,18.55,18.55,"16,560",-0.5362,0.7138,"43,035",15.59,1.2,18.87,8.03,153,874816,37.7,0.91,0.67,-0.26,18.4275,18.2817,1.2098,1.3246,"506,012",21.81
1314 中石化,2013/2/27,18.7,18.75,18.35,18.35,"16,385",-1.0782,0.7063,"42,571",15.42,1.19,19.07,8.12,153,874816,37.7,0.91,0.67,-0.26,18.4125,18.3075,1.2119,1.3234,"504,877",21.76
1314 中石化,2013/3/1,18.45,18.8,18.4,18.55,"22,107",1.0899,0.9529,"43,035",15.59,1.2,18.87,8.03,150,"882,299",38.03,0.91,0.67,-0.26,18.415,18.3383,1.2744,1.3252,"502,544",21.66
1314 中石化,2013/3/4,18.65,18.65,18.25,18.25,"15,529",-1.6173,0.6694,"42,339",15.34,1.18,19.18,8.16,150,882299,38.03,0.91,0.67,-0.26,18.4125,18.3608,1.283,1.3257,"495,848",21.37
1314 中石化,2013/3/5,18.35,18.5,18.3,18.35,"15,504",0.5479,0.6683,"42,571",15.42,1.19,19.07,8.12,150,882299,38.03,0.91,0.67,-0.26,18.42,18.3825,1.1315,1.3291,"496,678",21.4
1314 中石化,2013/3/6,18.45,18.55,18.3,18.3,"13,648",-0.2725,0.5883,"42,455",15.38,1.19,19.13,8.14,150,882299,38.03,0.91,0.67,-0.26,18.43,18.4033,1.1231,1.3222,"497,790",21.45
1314 中石化,2013/3/7,18.4,18.6,18.3,18.3,"14,887",0,0.6417,"42,455",15.38,1.19,19.13,8.14,150,882299,38.03,0.91,0.67,-0.26,18.425,18.4233,1.1319,1.3206,"497,619",21.44
1314 中石化,2013/3/8,18.4,18.7,18.4,18.5,"24,670",1.0929,1.0634,"42,919",15.55,1.2,18.92,8.05,150,882299,38.03,0.91,0.67,-0.26,18.4325,18.4433,1.1406,1.3214,"495,465",21.35
1314 中石化,2013/3/11,18.6,18.6,18.4,18.4,"12,446",-0.5405,0.5365,"42,687",15.46,1.19,19.02,8.09,150,882299,38.03,0.91,0.67,-0.26,18.445,18.4417,1.1698,1.3195,"494,594",21.31
1314 中石化,2013/3/12,18.45,18.5,18.25,18.25,"14,139",-0.8152,0.6094,"42,339",15.34,1.18,19.18,8.16,150,882299,38.03,0.91,0.67,-0.26,18.44,18.44,1.1832,1.3193,"493,809",21.28
1314 中石化,2013/3/13,18.4,18.4,18.1,18.15,"15,393",-0.5479,0.6635,"42,107",15.25,1.18,19.28,8.21,150,882299,38.03,0.91,0.67,-0.26,18.4175,18.44,1.1336,1.3273,"494,917",21.33
1314 中石化,2013/3/14,18.15,18.35,18.05,18.05,"16,777",-0.551,0.7231,"41,875",15.17,1.17,19.39,8.25,150,882299,38.03,0.91,0.67,-0.26,18.4025,18.4342,1.1249,1.3498,"489,861",21.11
1314 中石化,2013/3/15,18,18,17.05,17.05,"74,149",-5.5402,3.1961,"39,555",14.33,1.1,20.53,8.74,150,882299,38.03,0.91,0.67,-0.26,18.345,18.4192,1.2007,1.3566,"488,766",21.06
1314 中石化,2013/3/18,17,17,16.5,16.55,"32,934",-2.9326,1.4196,"38,395",13.91,1.07,21.15,9,150,882299,38.03,0.91,0.67,-0.26,18.26,18.3933,1.3476,1.3648,"487,858",21.02
1314 中石化,2013/3/19,16.6,16.9,16.6,16.8,"16,296",1.5106,0.7024,"38,975",14.12,1.09,20.83,8.87,150,882299,38.03,0.91,0.67,-0.26,18.18,18.3642,1.3644,1.367,"485,624",20.93
1314 中石化,2013/3/20,16.7,16.8,16.6,16.65,"8,024",-0.8929,0.3459,"38,627",13.99,1.08,21.02,8.95,150,882299,38.03,0.91,0.67,-0.26,18.0825,18.3358,1.3161,1.3649,"484,104",20.86
1314 中石化,2013/3/21,16.65,16.85,16.65,16.7,"8,754",0.3003,0.3773,"38,743",14.03,1.08,20.96,8.92,150,882299,38.03,0.91,0.67,-0.26,17.985,18.305,1.296,1.3658,"484,654",20.89
1314 中石化,2013/3/22,16.7,16.7,16.55,16.55,"9,447",-0.8982,0.4072,"38,395",13.91,1.07,21.15,9,150,882299,38.03,0.91,0.67,-0.26,17.8775,18.275,1.2803,1.3632,"484,235",20.87
1314 中石化,2013/3/25,16.65,16.95,16.65,16.75,"10,797",1.2085,0.4654,"38,859",14.08,1.08,20.9,8.89,150,882299,38.03,0.91,0.67,-0.26,17.785,18.2475,1.2635,1.3623,"484,423",20.88
1314 中石化,2013/3/26,16.75,16.75,16.5,16.55,"10,316",-1.194,0.4447,"38,395",13.91,1.07,21.15,9,150,882299,38.03,0.91,0.67,-0.26,17.68,18.225,1.2636,1.3546,"484,370",20.87
1314 中石化,2013/3/27,16.65,16.65,16.25,16.25,"21,221",-1.8127,0.9147,"37,699",13.66,1.05,21.54,9.17,150,882299,38.03,0.91,0.67,-0.26,17.565,18.2033,1.2224,1.3582,"484,994",20.9
1314 中石化,2013/3/28,16.35,16.4,16.2,16.25,"13,886",0,0.5985,"37,699",13.66,1.05,21.54,9.17,150,882299,38.03,0.91,0.67,-0.26,17.46,18.1742,1.227,1.3567,"482,771",20.8
1314 中石化,2013/3/29,16.3,16.35,16.05,16.15,"14,869",-0.6154,0.6409,"37,467",13.57,1.05,21.67,9.22,150,882299,38.03,-0.15,-0.11,-0.69,17.34,18.1467,1.195,1.3397,"480,978",20.73
1314 中石化,2013/4/1,16.1,16.1,15.8,15.85,"19,236",-1.8576,0.8291,"36,771",13.32,1.04,22.08,9.4,145,"851,350",36.69,-0.15,-0.11,-0.69,17.22,18.1083,1.2119,1.3275,"481,775",20.76
1314 中石化,2013/4/2,15.8,16.6,15.65,16.5,"40,297",4.1009,1.7369,"38,279",27.05,1.08,21.21,9.03,145,851350,36.69,-0.15,-0.11,-0.69,17.1275,18.0833,1.2722,1.3237,"481,948",20.77
1314 中石化,2013/4/3,16.7,16.7,16.3,16.45,"13,947",-0.303,0.6012,"38,163",26.97,1.08,21.28,9.05,145,851350,36.69,-0.15,-0.11,-0.69,17.035,18.0575,1.2511,1.3197,"481,723",20.76
1314 中石化,2013/4/8,16.05,16.25,15.75,15.8,"18,973",-3.9514,0.8178,"36,655",25.9,1.03,22.15,9.43,145,851350,36.69,-0.15,-0.11,-0.69,16.91,18.0208,1.5133,1.3093,"480,912",20.72
1314 中石化,2013/4/9,15.85,16,15.65,15.65,"11,640",-0.9494,0.5017,"36,307",25.66,1.02,22.36,9.52,145,851350,36.69,-0.15,-0.11,-0.69,16.7675,17.9808,1.5189,1.3098,"479,220",20.65
1314 中石化,2013/4/10,15.8,16.05,15.75,15.85,"14,413",1.278,0.6213,"36,771",25.98,1.04,22.08,9.4,145,851350,36.69,-0.15,-0.11,-0.69,16.64,17.9408,1.5641,1.3025,"479,462",20.66
1314 中石化,2013/4/11,16,16.15,15.75,15.95,"19,361",0.6309,0.8345,"37,003",26.15,1.04,21.94,9.34,145,851350,36.69,-0.15,-0.11,-0.69,16.525,17.8992,1.5051,1.2897,"477,466",20.58
1314 中石化,2013/4/12,15.95,16.05,15.7,15.7,"10,380",-1.5674,0.4474,"36,423",25.74,1.03,22.29,9.49,145,851350,36.69,-0.15,-0.11,-0.69,16.4025,17.8325,1.514,1.2921,"475,550",20.49
1314 中石化,2013/4/15,15.7,15.9,15.65,15.8,"10,977",0.6369,0.4731,"36,655",25.9,1.03,22.15,9.43,145,851350,36.69,-0.15,-0.11,-0.69,16.29,17.7758,1.4511,1.3047,"475,698",20.5
1314 中石化,2013/4/16,15.65,16.05,15.65,15.95,"13,133",0.9494,0.5661,"37,003",26.15,1.04,21.94,9.34,145,851350,36.69,-0.15,-0.11,-0.69,16.235,17.7233,1.4614,1.3091,"473,402",20.4
1314 中石化,2013/4/17,16,16.05,15.8,15.8,"12,077",-0.9404,0.5206,"36,655",25.9,1.03,22.15,9.43,145,851350,36.69,-0.15,-0.11,-0.69,16.1975,17.6675,1.337,1.2986,"468,508",20.19
1314 中石化,2013/4/18,15.8,15.85,15.6,15.6,"12,334",-1.2658,0.5316,"36,191",25.57,1.02,22.44,9.55,145,851350,36.69,-0.15,-0.11,-0.69,16.1375,17.6075,1.2437,1.2995,"463,376",19.97
1314 中石化,2013/4/19,15.65,15.75,15.5,15.5,"17,483",-0.641,0.7536,"35,959",25.41,1.02,22.58,9.61,145,851350,36.69,-0.15,-0.11,-0.69,16.08,17.5392,1.0796,1.2734,"458,869",19.77
1314 中石化,2013/4/22,15.55,15.65,15.5,15.6,"6,968",0.6452,0.3003,"36,191",25.57,1.02,22.44,9.55,145,851350,36.69,-0.15,-0.11,-0.69,16.025,17.4775,1.085,1.2612,"461,037",19.87
1314 中石化,2013/4/23,15.6,15.65,15.5,15.65,"6,985",0.3205,0.3011,"36,307",25.66,1.02,22.36,9.52,145,851350,36.69,-0.15,-0.11,-0.69,15.98,17.4217,1.0674,1.2593,"460,567",19.85
1314 中石化,2013/4/24,15.7,15.75,15.6,15.7,"9,087",0.3195,0.3917,"36,423",25.74,1.03,22.29,3.18,145,851350,36.69,-0.15,-0.11,-0.69,15.9275,17.3817,1.051,1.2549,"461,112",19.87
1314 中石化,2013/4/25,15.7,15.75,15.55,15.55,"8,169",-0.9554,0.3521,"36,075",25.49,1.02,22.51,3.22,145,851350,36.69,-0.15,-0.11,-0.69,15.8775,17.3292,1.055,1.2533,"460,075",19.83
1314 中石化,2013/4/26,15.6,15.95,15.6,15.7,"16,496",0.9646,0.711,"36,423",25.74,1.03,22.29,3.18,145,851350,36.69,-0.15,-0.11,-0.69,15.85,17.2808,1.0513,1.2534,"461,577",19.89
1314 中石化,2013/4/29,15.75,15.85,15.7,15.75,"7,294",0.3185,0.3144,"36,539",25.82,1.03,22.22,3.17,145,851350,36.69,-0.15,-0.11,-0.69,15.825,17.2325,1.0336,1.2472,"462,706",19.94
1314 中石化,2013/4/30,15.85,16.05,15.8,15.95,"13,979",1.2698,0.6025,"37,003",26.15,1.04,21.94,3.13,145,851350,36.69,-0.15,-0.11,-0.69,15.815,17.19,1.0597,1.2508,"464,487",20.02
1314 中石化,2013/5/2,16.05,16.1,15.75,15.75,"13,263",-1.2539,0.5717,"36,539",25.82,1.03,3.17,3.17,140,"830,532",35.79,-0.15,-0.11,-0.69,15.81,17.1475,1.0457,1.2255,"461,267",19.88
1314 中石化,2013/5/3,15.8,15.95,15.7,15.8,"10,850",0.3175,0.4677,"36,655",25.9,1.03,3.16,3.16,140,830532,35.79,-0.15,-0.11,-0.69,15.775,17.1075,1.046,1.2245,"459,599",19.81
1314 中石化,2013/5/6,15.9,16,15.85,15.95,"10,081",0.9494,0.4345,"37,003",26.15,1.04,3.13,3.13,140,830532,35.79,-0.15,-0.11,-0.69,15.75,17.0717,1.0275,1.2258,"460,574",19.85
1314 中石化,2013/5/7,16,16,15.65,15.65,"13,613",-1.8809,0.5868,"36,307",25.66,1.02,3.19,3.19,140,830532,35.79,-0.15,-0.11,-0.69,15.7425,17.0258,1.0354,1.2341,"457,373",19.71
1314 中石化,2013/5/8,15.65,15.8,15.55,15.75,"17,324",0.639,0.7467,"36,539",25.82,1.03,3.17,3.17,140,830532,35.79,-0.15,-0.11,-0.69,15.7475,16.9825,1.0201,1.2295,"455,708",19.64
1314 中石化,2013/5/9,15.75,15.9,15.7,15.8,"14,170",0.3175,0.6108,"36,655",25.9,1.03,3.16,3.16,140,830532,35.79,-0.15,-0.11,-0.69,15.745,16.9433,1.0223,1.2271,"456,280",19.66
1314 中石化,2013/5/10,15.8,16.25,15.75,16.15,"35,400",2.2152,1.5259,"37,467",26.48,1.06,3.1,3.1,140,830532,35.79,-0.15,-0.11,-0.69,15.755,16.9067,1.0078,1.2259,"457,007",19.69
1314 中石化,2013/5/13,16.2,16.35,16,16.05,"14,006",-0.6192,0.6037,"37,235",26.31,1.05,3.12,3.12,140,830532,35.79,-0.15,-0.11,-0.69,15.7725,16.8642,1.0069,1.2257,"456,701",19.68
1314 中石化,2013/5/14,16.1,16.15,15.8,15.8,"13,677",-1.5576,0.5895,"36,655",25.9,1.03,3.16,3.16,140,830532,35.79,-0.15,-0.11,-0.69,15.7725,16.8217,1.0085,1.2206,"456,669",19.68
1314 中石化,2013/5/15,15.9,16,15.8,15.85,"7,924",0.3165,0.3416,"36,771",25.98,1.08,3.15,3.15,140,830532,35.79,-0.15,-0.11,-0.69,15.7675,16.7825,1.0034,1.2191,"456,719",19.68
1314 中石化,2013/5/16,15.95,16,15.8,15.8,"13,232",-0.3155,0.5703,"36,655",0,1.07,3.16,3.16,140,830532,35.79,-0.15,-0.11,-0.69,15.7675,16.7417,0.9802,1.1839,"455,624",19.63
1314 中石化,2013/5/17,15.8,15.9,15.75,15.75,"9,231",-0.3165,0.3979,"36,539",0,1.07,3.17,3.17,140,830532,35.79,-0.15,-0.11,-0.69,15.775,16.6975,0.977,1.1707,"454,232",19.57
1314 中石化,2013/5/20,15.75,15.95,15.7,15.8,"9,153",0.3175,0.3945,"36,655",0,1.07,3.16,3.16,140,830532,35.79,-0.15,-0.11,-0.69,15.79,16.6508,0.9551,1.1569,"454,407",19.58
1314 中石化,2013/5/21,15.9,16.15,15.85,16.1,"23,637",1.8987,1.0188,"37,351",0,1.1,3.11,3.11,140,830532,35.79,-0.15,-0.11,-0.69,15.815,16.6083,1.0066,1.1578,"456,160",19.66
1314 中石化,2013/5/22,16.25,16.45,16.1,16.15,"16,873",0.3106,0.7273,"37,467",0,1.1,3.1,3.1,140,830532,35.79,-0.15,-0.11,-0.69,15.84,16.5658,1.0139,1.1717,"457,016",19.69
1314 中石化,2013/5/23,16.15,16.25,15.8,15.85,"17,394",-1.8576,0.7497,"36,771",0,1.08,3.15,3.15,140,830532,35.79,-0.15,-0.11,-0.69,15.8475,16.52,0.9973,1.1556,"455,447",19.63
1314 中石化,2013/5/24,15.85,16.05,15.7,15.7,"18,170",-0.9464,0.7832,"36,423",0,1.07,3.18,3.18,140,830532,35.79,-0.15,-0.11,-0.69,15.855,16.4708,1.0011,1.164,"449,046",19.35
1314 中石化,2013/5/27,15.7,15.8,15.7,15.75,"8,346",0.3185,0.3597,"36,539",0,1.07,3.17,3.17,140,830532,35.79,-0.15,-0.11,-0.69,15.8575,16.4242,1.0389,1.1664,"448,153",19.31
1314 中石化,2013/5/28,15.75,15.8,15.65,15.65,"7,295",-0.6349,0.3144,"36,307",0,1.06,3.19,3.19,140,830532,35.79,-0.15,-0.11,-0.69,15.8525,16.3792,1.0397,1.1693,"447,759",19.3
1314 中石化,2013/5/29,15.7,15.8,15.65,15.7,"8,763",0.3195,0.3777,"36,423",0,1.07,3.18,3.18,140,830532,35.79,-0.15,-0.11,-0.69,15.84,16.3317,1.0322,1.1745,"448,590",19.33
1314 中石化,2013/5/30,15.7,15.75,15.55,15.55,"12,177",-0.9554,0.5249,"36,075",0,1.06,3.22,3.22,140,830532,35.79,-0.15,-0.11,-0.69,15.83,16.2867,1.0116,1.1674,"443,871",19.13
1314 中石化,2013/5/31,15.65,15.7,15.55,15.65,"12,766",0.6431,0.5503,"36,307",0,1.06,3.19,3.19,140,830532,35.79,-0.15,-0.11,-0.69,15.8225,16.2417,1.0133,1.1768,"445,708",19.21
1314 中石化,2013/6/3,15.55,15.8,15.55,15.75,"9,952",0.639,0.429,"36,539",0,1.07,3.17,3.17,138,"823,889",35.51,-0.15,-0.11,-0.69,15.8125,16.1992,0.9649,1.2097,"445,515",19.2
1314 中石化,2013/6/4,15.8,15.8,15.6,15.6,"7,516",-0.9524,0.324,"36,191",0,1.06,3.21,3.21,138,823889,35.51,-0.15,-0.11,-0.69,15.81,16.1542,0.9623,1.1465,"446,916",19.26
1314 中石化,2013/6/5,15.65,15.9,15.6,15.85,"16,157",1.6026,0.6964,"36,771",0,1.08,3.15,3.15,138,823889,35.51,-0.15,-0.11,-0.69,15.815,16.11,0.9499,1.1518,"450,141",19.4
1314 中石化,2013/6/6,15.85,16.15,15.8,15.85,"30,433",0,1.3118,"36,771",0,1.08,3.15,3.15,138,823889,35.51,-0.15,-0.11,-0.69,15.8175,16.0675,0.9077,1.1307,"448,335",19.32
1314 中石化,2013/6/7,15.85,16.05,15.6,15.6,"17,293",-1.5773,0.7454,"36,191",0,1.06,3.21,3.21,138,823889,35.51,-0.15,-0.11,-0.69,15.79,16.0233,0.909,1.1315,"449,305",19.36
1314 中石化,2013/6/10,15.7,15.75,15.6,15.6,"8,815",0,0.38,"36,191",0,1.06,3.21,3.21,138,823889,35.51,-0.15,-0.11,-0.69,15.7675,15.9808,0.8823,1.1444,"447,995",19.31
1314 中石化,2013/6/11,15.7,15.7,15.4,15.4,"12,038",-1.2821,0.5189,"35,727",0,1.05,3.25,3.25,138,823889,35.51,-0.15,-0.11,-0.69,15.7475,15.9367,0.8958,1.1799,"445,442",19.2
1314 中石化,2013/6/13,15.25,15.35,14.8,14.8,"22,865",-3.8961,0.9856,"34,335",0,1.01,3.38,3.38,138,823889,35.51,-0.15,-0.11,-0.69,15.695,15.8992,0.997,1.2024,"446,035",19.22
1314 中石化,2013/6/14,15,15,14.8,14.8,"11,735",0,0.5058,"34,335",0,1.01,3.38,3.38,138,823889,35.51,-0.15,-0.11,-0.69,15.645,15.87,0.9993,1.2005,"446,874",19.26
1314 中石化,2013/6/17,14.8,14.9,14.75,14.8,"5,950",0,0.2565,"34,335",0,1.01,3.38,3.38,138,823889,35.51,-0.15,-0.11,-0.69,15.5975,15.8367,0.9477,1.188,"447,226",19.27
1314 中石化,2013/6/18,14.8,14.85,14.5,14.5,"14,960",-2.027,0.6448,"33,639",0,0.99,3.45,3.45,138,823889,35.51,-0.15,-0.11,-0.69,15.5325,15.8008,0.8779,1.1963,"445,858",19.21
1314 中石化,2013/6/19,14.5,14.8,14.5,14.55,"15,463",0.3448,0.6665,"33,755",0,0.99,3.44,3.44,138,823889,35.51,-0.15,-0.11,-0.69,15.455,15.765,0.8629,1.1961,"440,352",18.98
1314 中石化,2013/6/20,14.6,15.55,14.6,15.5,"51,362",6.5292,2.2139,"35,959",0,1.05,3.23,3.23,138,823889,35.51,-0.15,-0.11,-0.69,15.4225,15.7475,0.5477,1.1087,"448,270",19.32
1314 中石化,2013/6/21,15.3,16.3,15.1,15.85,"54,882",2.2581,2.3656,"36,771",0,1.08,3.15,3.15,138,823889,35.51,-0.15,-0.11,-0.69,15.4225,15.7325,0.4336,1.0809,"458,057",19.74
1314 中石化,2013/6/24,16,16.25,15.4,15.4,"38,698",-2.8391,1.668,"35,727",0,1.05,3.25,3.25,138,823889,35.51,-0.15,-0.11,-0.69,15.4075,15.7133,0.4608,1.0937,"450,301",19.4
1314 中石化,2013/6/25,15.25,15.3,14.75,14.75,"26,696",-4.2208,1.1507,"34,219",0,1,3.39,3.39,138,823889,35.51,-0.15,-0.11,-0.69,15.3575,15.6883,0.5518,1.112,"441,713",19.03
1314 中石化,2013/6/26,15.1,15.2,14.85,15,"16,685",1.6949,0.7192,"34,799",0,1.02,3.33,3.33,138,823889,35.51,-0.15,-0.11,-0.69,15.325,15.6675,0.5912,1.1103,"439,058",18.92
1314 中石化,2013/6/27,15.15,15.2,14.9,14.9,"13,913",-0.6667,0.5997,"34,567",0,1.01,3.36,3.36,138,823889,35.51,-0.15,-0.11,-0.69,15.285,15.6467,0.5747,1.0965,"435,964",18.79
