證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
1304 台聚,2013/1/16,24.2,24.4,24,24,"2,710",-0.4149,0.2372,"27,422",12.9,1.56,10.42,3.62,55,657210,57.51,10.29,5.57,1.43,23.535,22.78,1.0646,0.9763,"426,845",37.35
1304 台聚,2013/1/17,24.15,24.2,23.15,23.2,"4,241",-3.3333,0.3712,"26,508",12.47,1.51,10.78,3.75,55,657210,57.51,10.29,5.57,1.43,23.58,22.77,1.1264,0.9596,"426,990",37.36
1304 台聚,2013/1/18,23.55,23.9,23.5,23.9,"2,638",3.0172,0.2309,"27,308",12.85,1.56,10.46,3.64,55,657210,57.51,10.29,5.57,1.43,23.6625,22.7725,1.174,0.9712,"427,825",37.44
1304 台聚,2013/1/21,23.9,23.95,23.65,23.85,869,-0.2092,0.0761,"27,251",12.82,1.55,10.48,3.65,55,657210,57.51,10.29,5.57,1.43,23.75,22.795,1.1808,0.9713,"427,793",37.44
1304 台聚,2013/1/22,24,24.1,23.65,23.7,"1,325",-0.6289,0.116,"27,079",12.74,1.54,10.55,3.67,55,657210,57.51,10.29,5.57,1.43,23.8225,22.8308,1.1663,0.9695,"427,447",37.4
1304 台聚,2013/1/23,23.7,23.75,23.45,23.45,"1,971",-1.0549,0.1725,"26,794",12.61,1.53,10.66,3.71,55,657210,57.51,10.29,5.57,1.43,23.8625,22.8517,1.1744,0.9703,"427,292",37.39
1304 台聚,2013/1/24,23.45,23.5,23.25,23.3,"1,827",-0.6397,0.1599,"26,622",12.53,1.52,10.73,3.73,55,657210,57.51,10.29,5.57,1.43,23.885,22.8733,1.1794,0.9704,"426,902",37.36
1304 台聚,2013/1/25,23.55,23.6,23.25,23.3,"1,683",0,0.1473,"26,622",12.53,1.52,10.73,3.73,55,657210,57.51,10.29,5.57,1.43,23.9025,22.8833,1.1896,0.97,"426,413",37.31
1304 台聚,2013/1/28,23.2,23.4,23,23.05,"2,884",-1.073,0.2524,"26,336",12.39,1.5,10.85,3.77,55,657210,57.51,10.29,5.57,1.43,23.885,22.895,1.0214,0.9664,"425,929",37.27
1304 台聚,2013/1/29,23.1,23.45,23.1,23.4,"2,601",1.5184,0.2276,"26,736",12.58,1.52,10.68,3.72,55,657210,57.51,10.29,5.57,1.43,23.8925,22.9125,0.9645,0.9684,"425,632",37.25
1304 台聚,2013/1/30,23.5,23.55,23.4,23.55,"1,933",0.641,0.1692,"26,908",12.66,1.53,10.62,3.69,55,657210,57.51,10.29,5.57,1.43,23.905,22.9317,0.9117,0.9544,"425,847",37.26
1304 台聚,2013/1/31,23.7,23.75,23.3,23.3,"2,734",-1.0616,0.2393,"26,622",12.53,1.52,10.73,3.73,55,657210,57.51,10.29,5.57,1.43,23.9025,22.9417,0.9025,0.9656,"424,498",37.15
1304 台聚,2013/2/1,23.4,23.45,23.25,23.4,"1,547",0.4292,0.1354,"26,736",12.58,1.52,10.68,3.72,54,"656,123",57.42,10.29,5.57,1.43,23.875,22.9608,0.8979,0.9626,"424,572",37.15
1304 台聚,2013/2/4,23.6,23.75,23.5,23.55,"2,442",0.641,0.2137,"26,908",12.66,1.53,10.62,3.69,54,656123,57.42,10.29,5.57,1.43,23.7925,22.98,0.9107,0.969,"424,427",37.14
1304 台聚,2013/2/5,23.5,23.65,23.4,23.4,"1,946",-0.6369,0.1703,"26,736",12.58,1.52,10.68,3.72,54,656123,57.42,10.29,5.57,1.43,23.735,23.0008,0.9182,0.9694,"424,273",37.13
1304 台聚,2013/2/6,23.6,23.65,23.45,23.5,"2,195",0.4274,0.1921,"26,851",12.63,1.53,10.64,3.7,54,656123,57.42,10.29,5.57,1.43,23.6875,23.0308,0.9248,0.9717,"424,501",37.15
1304 台聚,2013/2/18,24,24,23.65,23.7,"2,848",0.8511,0.2493,"27,079",12.74,1.54,10.55,3.67,54,656123,57.42,10.29,5.57,1.43,23.6475,23.06,0.8396,0.9534,"423,791",37.09
1304 台聚,2013/2/19,23.75,23.9,23.7,23.9,"2,184",0.8439,0.1911,"27,308",12.85,1.56,10.46,3.64,54,656123,57.42,10.29,5.57,1.43,23.605,23.0967,0.8507,0.954,"422,892",37.01
1304 台聚,2013/2/20,23.95,24,23.7,23.85,"1,925",-0.2092,0.1685,"27,251",12.82,1.55,10.48,3.65,54,656123,57.42,10.29,5.57,1.43,23.57,23.1317,0.8328,0.9348,"422,305",36.95
1304 台聚,2013/2/21,23.9,23.9,23.7,23.7,"1,308",-0.6289,0.1145,"27,079",12.74,1.54,10.55,3.67,54,656123,57.42,10.29,5.57,1.43,23.55,23.1583,0.7794,0.9318,"422,258",36.95
1304 台聚,2013/2/22,23.7,23.8,23.7,23.75,"1,158",0.211,0.1013,"27,136",12.77,1.55,10.53,3.66,54,656123,57.42,10.29,5.57,1.43,23.5375,23.1875,0.7762,0.9312,"422,106",36.94
1304 台聚,2013/2/23,23.85,23.85,23.65,23.7,"1,240",-0.2105,0.1085,"27,079",12.74,1.54,10.55,3.67,54,656123,57.42,10.29,5.57,1.43,23.5625,23.2242,0.753,0.9272,"422,106",36.94
1304 台聚,2013/2/25,23.7,23.8,23.55,23.55,"1,472",-0.6329,0.1288,"26,908",12.66,1.53,10.62,3.69,54,656123,57.42,10.29,5.57,1.43,23.545,23.2567,0.76,0.9306,"421,986",36.93
1304 台聚,2013/2/26,23.5,23.75,23.45,23.5,"1,322",-0.2123,0.1157,"26,851",12.63,1.53,10.64,3.7,54,656123,57.42,10.29,5.57,1.43,23.5275,23.2792,0.6956,0.9283,"421,838",36.91
1304 台聚,2013/2/27,23.5,23.55,23.3,23.35,"1,212",-0.6383,0.1061,"26,679",12.55,1.52,10.71,3.72,54,656123,57.42,10.29,5.57,1.43,23.51,23.2917,0.6901,0.9275,"421,597",36.89
1304 台聚,2013/3/1,23.4,23.5,23.35,23.35,"1,578",0,0.1381,"26,679",12.55,1.52,10.71,3.72,56,"656,560",57.46,10.29,5.57,1.43,23.505,23.3025,0.7047,0.9426,"421,309",36.87
1304 台聚,2013/3/4,23.35,23.45,23.1,23.2,"1,713",-0.6424,0.1499,"26,508",12.47,1.51,10.78,3.75,56,656560,57.46,10.29,5.57,1.43,23.5,23.3133,0.6867,0.9429,"420,519",36.8
1304 台聚,2013/3/5,23.35,23.35,23,23.1,"2,044",-0.431,0.1789,"26,394",12.42,1.5,10.82,3.76,56,656560,57.46,10.29,5.57,1.43,23.49,23.3208,0.637,0.9359,"420,380",36.79
1304 台聚,2013/3/6,23.4,23.4,23.1,23.1,"2,242",0,0.1962,"26,394",12.42,1.5,10.82,3.76,56,656560,57.46,10.29,5.57,1.43,23.4925,23.3283,0.6332,0.9334,"419,638",36.72
1304 台聚,2013/3/7,23.1,23.15,22.95,23,"2,833",-0.4329,0.2479,"26,279",12.37,1.5,10.87,3.78,56,656560,57.46,10.29,5.57,1.43,23.4725,23.3308,0.6391,0.9311,"418,627",36.63
1304 台聚,2013/3/8,23,23.2,22.9,23.2,"2,519",0.8696,0.2205,"26,508",12.47,1.51,10.78,3.75,56,656560,57.46,10.29,5.57,1.43,23.455,23.3392,0.6496,0.9314,"418,433",36.62
1304 台聚,2013/3/11,23.2,23.25,23,23.15,"1,722",-0.2155,0.1507,"26,451",12.45,1.51,10.8,3.76,56,656560,57.46,10.29,5.57,1.43,23.4475,23.3417,0.6376,0.9276,"418,157",36.59
1304 台聚,2013/3/12,23.15,23.25,22.95,22.95,"2,027",-0.8639,0.1774,"26,222",12.34,1.5,10.89,3.79,56,656560,57.46,10.29,5.57,1.43,23.425,23.3425,0.6495,0.9269,"418,177",36.59
1304 台聚,2013/3/13,22.95,23.05,22.5,22.6,"3,019",-1.5251,0.2642,"25,822",12.15,1.47,11.06,3.85,56,656560,57.46,10.29,5.57,1.43,23.3775,23.3408,0.6488,0.9353,"417,879",36.57
1304 台聚,2013/3/14,22.65,22.75,22.55,22.7,"1,282",0.4425,0.1122,"25,937",12.2,1.48,11.01,3.83,56,656560,57.46,10.29,5.57,1.43,23.3425,23.3433,0.6157,0.9301,"417,927",36.57
1304 台聚,2013/3/15,22.7,23,22.55,23,"2,147",1.3216,0.1879,"26,279",12.37,1.5,10.87,3.78,56,656560,57.46,10.29,5.57,1.43,23.3175,23.3533,0.5932,0.9277,"417,539",36.54
1304 台聚,2013/3/18,22.9,22.9,22.6,22.65,"1,209",-1.5217,0.1058,"25,879",12.18,1.48,11.04,3.84,56,656560,57.46,10.29,5.57,1.43,23.265,23.355,0.6203,0.9383,"417,263",36.51
1304 台聚,2013/3/19,22.6,22.75,22.6,22.6,868,-0.2208,0.076,"25,822",12.15,1.47,11.06,3.85,56,656560,57.46,10.29,5.57,1.43,23.2,23.3533,0.6158,0.9375,"417,114",36.5
1304 台聚,2013/3/20,22.6,22.65,22.45,22.55,"1,334",-0.2212,0.1168,"25,765",12.12,1.47,11.09,3.86,56,656560,57.46,10.29,5.57,1.43,23.135,23.3542,0.6331,0.9362,"416,901",36.48
1304 台聚,2013/3/21,22.55,22.65,22.35,22.45,"1,765",-0.4435,0.1545,"25,651",12.07,1.46,11.14,3.87,56,656560,57.46,10.29,5.57,1.43,23.0725,23.3567,0.6285,0.9363,"416,582",36.45
1304 台聚,2013/3/22,22.4,22.4,22.05,22.1,"3,300",-1.559,0.2888,"25,251",11.88,1.44,11.31,4.52,56,656560,57.46,10.29,5.57,1.43,22.99,23.3542,0.6398,0.9394,"416,260",36.43
1304 台聚,2013/3/25,22.1,22.2,21.7,21.7,"4,042",-1.81,0.3538,"24,794",11.67,1.41,11.52,4.61,56,656560,57.46,10.29,5.57,1.43,22.89,23.3442,0.5735,0.9301,"416,032",36.41
1304 台聚,2013/3/26,21.65,21.7,21.15,21.2,"6,242",-2.3041,0.5463,"24,223",11.4,1.38,4.72,4.72,56,656560,57.46,10.29,5.57,1.43,22.7725,23.3267,0.5806,0.9384,"414,755",36.29
1304 台聚,2013/3/27,21.2,21.25,21,21.25,"3,305",0.2358,0.2893,"24,280",11.42,1.38,4.71,4.71,56,656560,57.46,10.29,5.57,1.43,22.66,23.3125,0.5716,0.9361,"415,060",36.32
1304 台聚,2013/3/28,21.3,21.5,21.25,21.4,"2,298",0.7059,0.2011,"24,451",11.51,1.39,4.67,4.67,56,656560,57.46,10.29,5.57,1.43,22.5625,23.2983,0.5756,0.9349,"414,962",36.31
1304 台聚,2013/3/29,21.6,21.6,21.4,21.55,"1,601",0.7009,0.1401,"24,623",11.59,1.4,4.64,4.64,56,656560,57.46,3.17,1.76,1.09,22.4725,23.28,0.5886,0.9313,"415,249",36.34
1304 台聚,2013/4/1,21.6,21.7,21.45,21.6,"2,078",0.232,0.1819,"24,680",11.61,1.41,4.63,4.63,55,"650,513",56.93,3.17,1.76,1.09,22.3925,23.2592,0.5818,0.9299,"415,185",36.33
1304 台聚,2013/4/2,21.6,21.7,21.5,21.6,"1,532",0,0.1341,"24,680",11.61,1.43,4.63,4.63,55,650513,56.93,3.17,1.76,1.09,22.3175,23.2367,0.5931,0.9321,"415,346",36.35
1304 台聚,2013/4/3,21.75,21.75,21.5,21.55,"1,687",-0.2315,0.1476,"24,623",14.86,1.42,4.64,4.64,55,650513,56.93,3.17,1.76,1.09,22.24,23.2058,0.5909,0.9258,"414,909",36.31
1304 台聚,2013/4/8,21.35,21.4,20.8,20.95,"3,269",-2.7842,0.2861,"23,937",14.45,1.38,4.77,4.77,55,650513,56.93,3.17,1.76,1.09,22.1375,23.1675,0.8552,0.9128,"414,872",36.3
1304 台聚,2013/4/9,20.9,21.1,20.85,20.85,"1,756",-0.4773,0.1537,"23,823",14.38,1.38,4.8,4.8,55,650513,56.93,3.17,1.76,1.09,22.02,23.1267,0.8568,0.9122,"415,234",36.34
1304 台聚,2013/4/10,20.85,21.1,20.85,21.05,"1,355",0.9592,0.1186,"24,051",14.52,1.39,4.75,4.75,55,650513,56.93,3.17,1.76,1.09,21.915,23.0883,0.881,0.9121,"415,423",36.35
1304 台聚,2013/4/11,20.8,21.15,20.8,21.1,"1,658",0.2375,0.1451,"24,108",14.55,1.39,4.74,4.74,55,650513,56.93,3.17,1.76,1.09,21.8225,23.0408,0.8432,0.9056,"415,344",36.35
1304 台聚,2013/4/12,20.95,21.15,20.9,20.95,757,-0.7109,0.0663,"23,937",14.45,1.38,4.77,4.77,55,650513,56.93,3.17,1.76,1.09,21.74,22.97,0.8436,0.9059,"415,493",36.36
1304 台聚,2013/4/15,20.85,20.95,20.55,20.55,"1,752",-1.9093,0.1533,"23,480",14.17,1.36,4.87,4.87,55,650513,56.93,3.17,1.76,1.09,21.6325,22.9033,0.8468,0.9091,"415,213",36.33
1304 台聚,2013/4/16,20.05,20.4,20.05,20.4,"1,518",-0.7299,0.1329,"23,309",14.07,1.35,4.9,4.9,55,650513,56.93,3.17,1.76,1.09,21.5025,22.8358,0.8506,0.9041,"415,421",36.35
1304 台聚,2013/4/17,20.5,20.65,20.2,20.5,"2,280",0.4902,0.1995,"23,423",14.14,1.35,4.88,4.88,55,650513,56.93,3.17,1.76,1.09,21.395,22.7692,0.7603,0.9076,"415,492",36.36
1304 台聚,2013/4/18,20.5,20.6,20.3,20.5,"1,035",0,0.0906,"23,423",14.14,1.35,4.88,4.88,55,650513,56.93,3.17,1.76,1.09,21.29,22.6983,0.6216,0.9081,"415,738",36.38
1304 台聚,2013/4/19,20.5,20.6,20.5,20.6,"1,355",0.4878,0.1186,"23,537",14.21,1.36,4.85,4.85,55,650513,56.93,3.17,1.76,1.09,21.1925,22.6325,0.5995,0.8967,"416,095",36.41
1304 台聚,2013/4/22,20.7,20.7,20.35,20.4,"1,813",-0.9709,0.1587,"23,309",14.07,1.35,4.9,4.9,55,650513,56.93,3.17,1.76,1.09,21.09,22.5708,0.5928,0.8924,"416,229",36.42
1304 台聚,2013/4/23,20.45,20.95,20.45,20.95,"2,260",2.6961,0.1978,"23,937",14.45,1.38,4.77,4.77,55,650513,56.93,3.17,1.76,1.09,21.0325,22.52,0.5402,0.8846,"416,234",36.42
1304 台聚,2013/4/24,21.1,21.1,20.85,21,"1,861",0.2387,0.1629,"23,994",14.48,1.39,4.76,4.76,55,650513,56.93,3.17,1.76,1.09,20.9975,22.4833,0.5353,0.8823,"416,498",36.45
1304 台聚,2013/4/25,20.8,21,20.8,20.9,"1,264",-0.4762,0.1106,"23,880",14.41,1.38,4.78,4.78,55,650513,56.93,3.17,1.76,1.09,20.9825,22.4333,0.5418,0.8846,"416,486",36.45
1304 台聚,2013/4/26,20.9,21.05,20.75,20.8,"1,355",-0.4785,0.1186,"23,766",14.34,1.37,4.81,4.81,55,650513,56.93,3.17,1.76,1.09,20.96,22.3825,0.5425,0.8847,"416,174",36.42
1304 台聚,2013/4/29,20.8,20.9,20.5,20.55,"1,476",-1.2019,0.1292,"23,480",14.17,1.36,4.87,4.87,55,650513,56.93,3.17,1.76,1.09,20.9175,22.33,0.5147,0.8832,"415,807",36.39
1304 台聚,2013/4/30,20.6,20.8,20.55,20.7,972,0.7299,0.0851,"23,651",14.28,1.37,4.83,4.83,55,650513,56.93,3.17,1.76,1.09,20.875,22.2842,0.522,0.8838,"415,980",36.4
1304 台聚,2013/5/2,20.65,20.65,20.55,20.55,830,-0.7246,0.0726,"23,480",14.17,1.36,4.87,4.87,55,"648,434",56.75,3.17,1.76,1.09,20.8225,22.2383,0.5175,0.8727,"416,215",36.42
1304 台聚,2013/5/3,20.55,20.75,20.55,20.7,887,0.7299,0.0776,"23,651",14.28,1.37,4.83,4.83,55,648434,56.75,3.17,1.76,1.09,20.7775,22.195,0.5181,0.8753,"416,230",36.42
1304 台聚,2013/5/6,20.75,21.45,20.75,21.35,"4,033",3.1401,0.353,"24,394",14.72,1.28,4.68,4.68,55,648434,56.75,3.17,1.76,1.09,20.7675,22.1667,0.541,0.8821,"416,270",36.43
1304 台聚,2013/5/7,21.45,21.55,21.15,21.25,"2,265",-0.4684,0.1982,"24,280",13.28,1.27,4.71,4.71,55,648434,56.75,3.17,1.76,1.09,20.7825,22.1308,0.5422,0.9064,"415,890",36.39
1304 台聚,2013/5/8,21.3,21.6,21.2,21.5,"3,751",1.1765,0.3283,"24,565",13.44,1.29,4.65,4.65,55,648434,56.75,3.17,1.76,1.09,20.815,22.0967,0.5729,0.9072,"416,090",36.41
1304 台聚,2013/5/9,21.7,21.8,21.5,21.75,"3,638",1.1628,0.3184,"24,851",13.59,1.3,4.6,4.6,55,648434,56.75,3.17,1.76,1.09,20.85,22.0708,0.5793,0.9156,"416,017",36.4
1304 台聚,2013/5/10,21.85,22.1,21.8,21.9,"3,832",0.6897,0.3354,"25,022",13.69,1.31,4.57,4.57,55,648434,56.75,3.17,1.76,1.09,20.89,22.0458,0.5742,0.9156,"416,167",36.42
1304 台聚,2013/5/13,21.95,22.1,21.75,21.95,"2,635",0.2283,0.2306,"25,080",13.72,1.32,4.56,4.56,55,648434,56.75,3.17,1.76,1.09,20.94,22.0192,0.5639,0.9076,"416,055",36.41
1304 台聚,2013/5/14,21.95,22,21.65,21.8,"1,744",-0.6834,0.1526,"24,908",13.63,1.31,4.59,4.59,55,648434,56.75,3.17,1.76,1.09,21.0025,21.9925,0.5645,0.9029,"416,280",36.43
1304 台聚,2013/5/15,21.75,21.9,21.6,21.9,"1,447",0.4587,0.1266,"25,022",13.69,1.31,4.57,4.57,55,648434,56.75,3.17,1.76,1.09,21.0775,21.9658,0.5688,0.9014,"416,581",36.45
1304 台聚,2013/5/16,21.9,21.9,21.65,21.65,"2,220",-1.1416,0.1943,"24,737",13.53,1.28,4.62,4.62,55,648434,56.75,3.17,1.76,1.09,21.135,21.9317,0.5297,0.8794,"416,489",36.45
1304 台聚,2013/5/17,21.9,21.9,21.5,21.5,"2,077",-0.6928,0.1818,"24,565",16.67,1.27,4.65,4.65,55,648434,56.75,3.17,1.76,1.09,21.185,21.8917,0.5343,0.8776,"416,485",36.45
1304 台聚,2013/5/20,21.5,21.5,21.3,21.45,"1,254",-0.2326,0.1097,"24,508",16.63,1.26,4.66,4.66,55,648434,56.75,3.17,1.76,1.09,21.2275,21.8517,0.5317,0.8786,"416,473",36.44
1304 台聚,2013/5/21,21.4,21.5,21.35,21.4,"1,820",-0.2331,0.1593,"24,451",16.59,1.26,4.67,4.67,55,648434,56.75,3.17,1.76,1.09,21.2775,21.8133,0.5338,0.8816,"416,462",36.44
1304 台聚,2013/5/22,21.4,21.7,21.4,21.7,"2,318",1.4019,0.2029,"24,794",16.82,1.28,4.61,4.61,55,648434,56.75,3.17,1.76,1.09,21.315,21.7792,0.5431,0.88,"417,177",36.51
1304 台聚,2013/5/23,21.8,22.35,21.8,21.95,"7,820",1.1521,0.6844,"25,080",17.02,1.29,4.56,4.56,55,648434,56.75,3.17,1.76,1.09,21.3625,21.75,0.3935,0.8575,"417,580",36.54
1304 台聚,2013/5/24,22,22.1,21.7,21.85,"1,833",-0.4556,0.1604,"24,965",16.94,1.29,4.58,4.58,55,648434,56.75,3.17,1.76,1.09,21.41,21.7217,0.3958,0.8576,"417,412",36.53
1304 台聚,2013/5/27,21.85,21.9,21.75,21.85,936,0,0.0819,"24,965",16.94,1.29,4.58,4.58,55,648434,56.75,3.17,1.76,1.09,21.4625,21.6942,0.396,0.8577,"417,465",36.53
1304 台聚,2013/5/28,22,22,21.8,21.8,"1,118",-0.2288,0.0978,"24,908",16.9,1.28,4.59,4.59,55,648434,56.75,3.17,1.76,1.09,21.525,21.6683,0.3961,0.8603,"417,604",36.54
1304 台聚,2013/5/29,22,22,21.8,21.95,"1,411",0.6881,0.1235,"25,080",17.02,1.29,4.56,4.56,55,648434,56.75,3.17,1.76,1.09,21.5875,21.645,0.4084,0.8324,"418,136",36.59
1304 台聚,2013/5/30,21.95,22.05,21.8,21.85,"1,137",-0.4556,0.0995,"24,965",16.94,1.29,4.58,4.58,55,648434,56.75,3.17,1.76,1.09,21.6525,21.6225,0.4032,0.8158,"418,153",36.59
1304 台聚,2013/5/31,22.05,22.1,21.6,21.65,"2,527",-0.9153,0.2212,"24,737",16.78,1.28,4.62,4.62,55,648434,56.75,3.17,1.76,1.09,21.7,21.5983,0.4014,0.8165,"417,147",36.5
1304 台聚,2013/6/3,21.5,21.65,21.4,21.5,"1,251",-0.6928,0.1095,"24,565",16.67,1.27,4.65,4.65,53,"650,600",56.94,3.17,1.76,1.09,21.7075,21.5717,0.4124,0.8492,"417,083",36.5
1304 台聚,2013/6/4,21.45,21.6,21.25,21.25,"1,502",-1.1628,0.1315,"24,280",16.47,1.25,4.71,4.71,53,650600,56.94,3.17,1.76,1.09,21.7075,21.5425,0.4185,0.7855,"416,794",36.47
1304 台聚,2013/6/5,21.1,21.3,21.1,21.25,"1,144",0,0.1001,"24,280",16.47,1.25,4.71,4.71,53,650600,56.94,3.17,1.76,1.09,21.695,21.51,0.4333,0.7828,"416,783",36.47
1304 台聚,2013/6/6,21.05,21.15,20.85,20.85,"2,132",-1.8824,0.1866,"23,823",16.16,1.23,4.8,4.8,53,650600,56.94,3.17,1.76,1.09,21.65,21.4717,0.4769,0.7864,"416,096",36.41
1304 台聚,2013/6/7,21,21.3,20.75,20.75,"1,736",-0.4796,0.1519,"23,708",16.09,1.22,4.82,4.82,53,650600,56.94,3.17,1.76,1.09,21.5925,21.435,0.4783,0.7882,"415,576",36.37
1304 台聚,2013/6/10,20.85,21.2,20.85,21.1,"1,151",1.6867,0.1007,"24,108",16.36,1.24,4.74,4.74,53,650600,56.94,3.17,1.76,1.09,21.55,21.41,0.4997,0.8032,"415,510",36.36
1304 台聚,2013/6/11,21.1,21.25,21,21.15,"1,159",0.237,0.1014,"24,166",16.4,1.25,4.73,4.73,53,650600,56.94,3.17,1.76,1.09,21.5175,21.3842,0.4897,0.8019,"415,265",36.34
1304 台聚,2013/6/13,21,21.1,20.85,21,"2,297",-0.7092,0.201,"23,994",16.28,1.24,4.76,4.76,53,650600,56.94,3.17,1.76,1.09,21.4725,21.3508,0.4591,0.7885,"415,263",36.34
1304 台聚,2013/6/14,21.05,21.2,20.9,20.95,"2,291",-0.2381,0.2005,"23,937",16.24,1.23,4.77,4.77,53,650600,56.94,3.17,1.76,1.09,21.4375,21.3225,0.4718,0.7899,"414,884",36.31
1304 台聚,2013/6/17,20.95,21.15,20.9,21.15,916,0.9547,0.0802,"24,166",16.4,1.25,4.73,4.73,53,650600,56.94,3.17,1.76,1.09,21.42,21.2983,0.5003,0.7591,"414,864",36.3
1304 台聚,2013/6/18,21.05,21.2,20.9,21.05,940,-0.4728,0.0823,"24,051",16.32,1.24,4.75,4.75,53,650600,56.94,3.17,1.76,1.09,21.4,21.2733,0.4686,0.7847,"414,498",36.27
1304 台聚,2013/6/19,21.05,21.25,20.8,20.9,"1,882",-0.7126,0.1647,"23,880",16.2,1.23,4.78,4.78,53,650600,56.94,3.17,1.76,1.09,21.375,21.2475,0.4723,0.7838,"413,668",36.2
1304 台聚,2013/6/20,20.8,21.15,20.7,21.1,"2,006",0.9569,0.1756,"24,108",16.36,1.24,4.74,4.74,53,650600,56.94,3.17,1.76,1.09,21.345,21.2308,0.4067,0.761,"414,388",36.26
1304 台聚,2013/6/21,20.8,21.4,20.7,21.4,"9,418",1.4218,0.8243,"24,451",16.59,1.26,4.67,4.67,53,650600,56.94,3.17,1.76,1.09,21.3175,21.2258,0.3334,0.738,"414,632",36.28
1304 台聚,2013/6/24,21.5,21.65,21.35,21.4,"2,249",0,0.1968,"24,451",16.59,1.26,4.67,4.67,53,650600,56.94,3.17,1.76,1.09,21.295,21.2292,0.3232,0.736,"414,132",36.24
1304 台聚,2013/6/25,21.3,21.45,21.2,21.2,"1,747",-0.9346,0.1529,"24,223",16.43,1.25,4.72,4.72,53,650600,56.94,3.17,1.76,1.09,21.2625,21.2283,0.3815,0.7373,"413,972",36.23
1304 台聚,2013/6/26,21.45,21.45,21.15,21.2,"1,641",0,0.1436,"24,223",16.43,1.25,4.72,4.72,53,650600,56.94,3.17,1.76,1.09,21.2325,21.225,0.3592,0.723,"413,333",36.17
1304 台聚,2013/6/27,21.25,21.35,21.2,21.3,"1,252",0.4717,0.1096,"24,337",16.51,1.25,4.69,4.69,53,650600,56.94,3.17,1.76,1.09,21.2,21.2208,0.3587,0.716,"413,249",36.16
1304 台聚,2013/6/28,21.3,21.4,21.25,21.3,978,0,0.0856,"24,337",16.51,1.25,4.69,4.69,53,650600,56.94,4.49,2.44,0.46,21.1725,21.2158,0.3266,0.6928,"412,890",36.13
1304 台聚,2013/7/1,21.3,21.65,21.3,21.6,"2,000",1.4085,0.175,"24,680",16.74,1.27,4.63,4.63,52,"653,787",57.21,4.49,2.44,0.46,21.17,21.2158,0.31,0.6827,"412,814",36.12
