證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
8926 台汽電,2013/1/21,19.35,19.35,19.25,19.35,224,0,0.038,"11,398",12.9,1.4,7.75,7.75,38,388499,65.95,7.5,5.27,1.24,19.33,19.02,0.1014,0.379,"25,655",4.35
8926 台汽電,2013/1/22,19.35,19.35,19.25,19.35,115,0,0.0195,"11,398",12.9,1.4,7.75,7.75,38,388499,65.95,7.5,5.27,1.24,19.35,19.04,0.0981,0.3787,"25,671",4.35
8926 台汽電,2013/1/23,19.35,19.45,19.3,19.4,115,0.2584,0.0195,"11,427",12.93,1.4,7.73,7.73,38,388499,65.95,7.5,5.27,1.24,19.39,19.05,0.0897,0.3784,"25,687",4.36
8926 台汽電,2013/1/24,19.4,19.4,19.3,19.4,244,0,0.0414,"11,427",12.93,1.4,7.73,7.73,38,388499,65.95,7.5,5.27,1.24,19.41,19.06,0.0843,0.3778,"25,673",4.35
8926 台汽電,2013/1/25,19.4,19.4,19.25,19.25,298,-0.7732,0.0506,"11,339",12.83,1.39,7.79,7.79,38,388499,65.95,7.5,5.27,1.24,19.43,19.06,0.0872,0.3788,"25,647",4.35
8926 台汽電,2013/1/28,19.25,19.35,19.15,19.25,305,0,0.0518,"11,339",12.83,1.39,7.79,7.79,38,388499,65.95,7.5,5.27,1.24,19.44,19.07,0.0539,0.3783,"25,686",4.36
8926 台汽電,2013/1/29,19.25,19.5,19.25,19.4,326,0.7792,0.0553,"11,427",12.93,1.4,7.73,7.73,38,388499,65.95,7.5,5.27,1.24,19.47,19.07,0.0508,0.3798,"25,709",4.36
8926 台汽電,2013/1/30,19.35,19.5,19.35,19.45,250,0.2577,0.0424,"11,456",12.97,1.4,7.71,7.71,38,388499,65.95,7.5,5.27,1.24,19.47,19.08,0.023,0.3817,"25,805",4.38
8926 台汽電,2013/1/31,19.45,19.55,19.4,19.5,374,0.2571,0.0635,"11,486",13,1.41,7.69,7.69,38,388499,65.95,7.5,5.27,1.24,19.46,19.08,0.0203,0.3823,"25,800",4.37
8926 台汽電,2013/2/1,19.5,19.55,19.45,19.5,248,0,0.0421,"11,486",13,1.41,7.69,7.69,38,"387,826",65.83,7.5,5.27,1.24,19.46,19.08,0.0198,0.3831,"25,802",4.38
8926 台汽電,2013/2/4,19.5,19.75,19.5,19.7,722,1.0256,0.1226,"11,604",13.13,1.42,7.61,7.61,38,387826,65.83,7.5,5.27,1.24,19.47,19.09,0.0322,0.3815,"25,840",4.38
8926 台汽電,2013/2/5,19.65,19.8,19.5,19.65,625,-0.2538,0.1061,"11,574",13.1,1.42,7.63,7.63,38,387826,65.83,7.5,5.27,1.24,19.47,19.09,0.0432,0.3817,"25,899",4.39
8926 台汽電,2013/2/6,19.65,19.7,19.5,19.55,464,-0.5089,0.0788,"11,515",13.03,1.41,7.67,7.67,38,387826,65.83,7.5,5.27,1.24,19.47,19.1,0.0306,0.378,"25,976",4.4
8926 台汽電,2013/2/18,19.6,19.85,19.6,19.75,694,1.023,0.1178,"11,633",13.17,1.42,7.59,7.59,38,387826,65.83,7.5,5.27,1.24,19.47,19.11,0.0142,0.3701,"25,970",4.4
8926 台汽電,2013/2/19,19.75,19.9,19.75,19.75,531,0,0.0901,"11,633",13.17,1.42,7.59,7.59,38,387826,65.83,7.5,5.27,1.24,19.48,19.12,0.0138,0.37,"25,939",4.4
8926 台汽電,2013/2/20,19.8,19.85,19.7,19.7,414,-0.2532,0.0703,"11,604",13.13,1.42,7.61,7.61,38,387826,65.83,7.5,5.27,1.24,19.48,19.13,0.0068,0.3688,"25,931",4.4
8926 台汽電,2013/2/21,19.7,19.8,19.7,19.8,342,0.5076,0.0581,"11,663",13.2,1.43,7.58,7.58,38,387826,65.83,7.5,5.27,1.24,19.5,19.14,-0.0824,0.363,"25,901",4.39
8926 台汽電,2013/2/22,19.9,19.9,19.7,19.7,343,-0.5051,0.0582,"11,604",13.13,1.42,7.61,7.61,38,387826,65.83,7.5,5.27,1.24,19.51,19.15,-0.078,0.3649,"25,882",4.39
8926 台汽電,2013/2/23,19.8,19.85,19.75,19.85,333,0.7614,0.0565,"11,692",13.23,1.43,7.56,7.56,38,387826,65.83,7.5,5.27,1.24,19.53,19.17,0.3289,0.3657,"25,883",4.39
8926 台汽電,2013/2/25,19.8,19.85,19.75,19.8,324,-0.2519,0.055,"11,663",13.2,1.43,7.58,7.58,38,387826,65.83,7.5,5.27,1.24,19.56,19.18,0.3335,0.3651,"25,849",4.38
8926 台汽電,2013/2/26,19.85,20.9,19.85,20.4,"1,986",3.0303,0.3372,"12,016",13.6,1.47,7.35,7.35,38,387826,65.83,7.5,5.27,1.24,19.61,19.21,0.2055,0.3521,"25,850",4.38
8926 台汽電,2013/2/27,20.4,20.5,20.05,20.4,"1,397",0,0.2372,"12,016",13.6,1.47,7.35,7.35,38,387826,65.83,7.5,5.27,1.24,19.66,19.25,0.1996,0.352,"25,974",4.4
8926 台汽電,2013/3/1,20.5,20.95,20.5,20.75,"2,255",1.7157,0.3828,"12,222",13.83,1.5,7.23,7.23,36,"386,246",65.57,7.5,5.27,1.24,19.73,19.28,0.2675,0.3602,"25,934",4.4
8926 台汽電,2013/3/4,20.75,20.75,20.45,20.5,981,-1.2048,0.1665,"12,075",13.67,1.48,7.32,7.32,36,386246,65.57,7.5,5.27,1.24,19.78,19.31,0.3285,0.3649,"25,811",4.38
8926 台汽電,2013/3/5,20.5,20.55,20.3,20.55,649,0.2439,0.1102,"12,104",13.7,1.48,7.3,7.3,36,386246,65.57,7.5,5.27,1.24,19.85,19.35,0.3189,0.3816,"25,792",4.37
8926 台汽電,2013/3/6,20.5,20.55,20.4,20.55,511,0,0.0868,"12,104",13.7,1.48,7.3,7.3,36,386246,65.57,7.5,5.27,1.24,19.91,19.38,0.33,0.3695,"25,822",4.38
8926 台汽電,2013/3/7,20.5,21.1,20.4,20.75,"1,822",0.9732,0.3093,"12,222",13.83,1.5,7.23,7.23,36,386246,65.57,7.5,5.27,1.24,19.98,19.41,0.3277,0.368,"25,811",4.38
8926 台汽電,2013/3/8,20.8,20.8,20.55,20.6,890,-0.7229,0.1511,"12,134",13.73,1.49,7.28,7.28,36,386246,65.57,7.5,5.27,1.24,20.04,19.45,0.3021,0.3571,"25,819",4.38
8926 台汽電,2013/3/11,20.6,20.75,20.5,20.6,955,0,0.1621,"12,134",13.73,1.49,7.28,7.28,36,386246,65.57,7.5,5.27,1.24,20.09,19.48,0.2888,0.3584,"25,784",4.37
8926 台汽電,2013/3/12,20.6,20.6,20.3,20.35,847,-1.2136,0.1438,"11,987",13.57,1.47,7.37,7.37,36,386246,65.57,7.5,5.27,1.24,20.13,19.51,0.3246,0.3666,"25,792",4.37
8926 台汽電,2013/3/13,20.35,20.35,20.1,20.15,612,-0.9828,0.1039,"11,869",13.43,1.45,7.44,7.44,36,386246,65.57,7.5,5.27,1.24,20.16,19.53,0.3402,0.3586,"25,813",4.38
8926 台汽電,2013/3/14,18.75,19.65,18.75,19.6,"3,443",-2.7295,0.5845,"11,545",13.07,1.41,7.65,7.65,36,386246,65.57,7.5,5.27,1.24,20.16,19.54,0.4121,0.353,"25,838",4.38
8926 台汽電,2013/3/15,19.5,19.55,19.3,19.5,730,-0.5102,0.1239,"11,486",13,1.41,7.69,7.69,36,386246,65.57,7.5,5.27,1.24,20.15,19.56,0.4186,0.3535,"25,777",4.37
8926 台汽電,2013/3/18,19.5,19.6,19.35,19.4,691,-0.5128,0.1173,"11,427",12.93,1.4,7.73,7.73,36,386246,65.57,7.5,5.27,1.24,20.13,19.57,0.449,0.3666,"25,731",4.36
8926 台汽電,2013/3/19,19.5,19.6,19.4,19.6,371,1.0309,0.063,"11,545",13.07,1.41,7.65,7.65,36,386246,65.57,7.5,5.27,1.24,20.13,19.58,0.4628,0.3675,"25,757",4.37
8926 台汽電,2013/3/20,19.6,19.6,19.4,19.4,468,-1.0204,0.0795,"11,427",12.93,1.4,7.73,7.73,36,386246,65.57,7.5,5.27,1.24,20.11,19.59,0.5018,0.3675,"25,638",4.35
8926 台汽電,2013/3/21,19.45,19.45,19.35,19.4,486,0,0.0825,"11,427",12.93,1.4,7.73,7.73,36,386246,65.57,7.5,5.27,1.24,20.09,19.6,0.5102,0.3688,"25,662",4.35
8926 台汽電,2013/3/22,19.4,19.55,19.4,19.55,267,0.7732,0.0453,"11,515",13.03,1.41,7.67,7.67,36,386246,65.57,7.5,5.27,1.24,20.09,19.61,0.5022,0.3525,"25,707",4.36
8926 台汽電,2013/3/25,19.7,19.7,19.55,19.6,219,0.2558,0.0372,"11,545",13.07,1.41,7.65,7.65,36,386246,65.57,7.5,5.27,1.24,20.07,19.62,0.5073,0.3531,"25,693",4.36
8926 台汽電,2013/3/26,19.7,19.95,19.55,19.85,396,1.2755,0.0672,"11,692",13.23,1.43,7.56,7.56,36,386246,65.57,7.5,5.27,1.24,20.08,19.64,0.5064,0.3725,"25,741",4.36
8926 台汽電,2013/3/27,19.8,20.1,19.6,20,"1,679",0.7557,0.285,"11,780",13.33,1.47,6,6,36,386246,65.57,7.5,5.27,1.24,20.06,19.66,0.5157,0.3749,"26,149",4.43
8926 台汽電,2013/3/28,20.1,20.4,20.05,20.3,862,1.5,0.1463,"11,957",22.56,1.49,5.91,5.91,36,386246,65.57,7.5,5.27,1.24,20.05,19.69,0.507,0.3723,"26,507",4.49
8926 台汽電,2013/3/29,20.3,20.5,20.05,20.2,710,-0.4926,0.1205,"11,898",22.44,1.48,5.94,5.94,36,386246,65.57,2.31,1.71,1.36,20.02,19.71,0.4819,0.3701,"26,660",4.52
8926 台汽電,2013/4/1,20.05,20.25,20,20.1,666,-0.495,0.1131,"11,839",22.33,1.47,5.97,5.97,35,"385,963",65.52,2.31,1.71,1.36,20,19.73,0.488,0.3745,"26,825",4.55
8926 台汽電,2013/4/2,20.15,20.15,20,20.15,312,0.2488,0.053,"11,869",22.39,1.48,5.96,5.96,35,385963,65.52,2.31,1.71,1.36,19.98,19.75,0.3699,0.3845,"26,922",4.57
8926 台汽電,2013/4/3,20.15,20.25,20.15,20.25,342,0.4963,0.0581,"11,928",22.5,1.48,5.93,5.93,35,385963,65.52,2.31,1.71,1.36,19.97,19.78,0.36,0.3757,"27,011",4.58
8926 台汽電,2013/4/8,20,20,19.7,19.9,929,-1.7284,0.1577,"11,722",22.11,1.46,6.03,6.03,35,385963,65.52,2.31,1.71,1.36,19.93,19.79,0.4571,0.3786,"27,288",4.63
8926 台汽電,2013/4/9,19.85,19.95,19.8,19.85,473,-0.2513,0.0803,"11,692",22.06,1.45,6.05,6.05,35,385963,65.52,2.31,1.71,1.36,19.89,19.8,0.4598,0.3854,"27,279",4.63
8926 台汽電,2013/4/10,19.8,19.9,19.8,19.8,382,-0.2519,0.0649,"11,663",22,1.45,6.06,6.06,35,385963,65.52,2.31,1.71,1.36,19.85,19.8,0.462,0.3822,"27,264",4.62
8926 台汽電,2013/4/11,19.8,19.85,19.7,19.75,478,-0.2525,0.0811,"11,633",21.94,1.45,6.08,6.08,35,385963,65.52,2.31,1.71,1.36,19.82,19.8,0.4189,0.3775,"27,214",4.62
8926 台汽電,2013/4/12,19.75,19.85,19.6,19.65,573,-0.5063,0.0973,"11,574",21.83,1.44,6.11,6.11,35,385963,65.52,2.31,1.71,1.36,19.79,19.8,0.4243,0.3778,"27,295",4.63
8926 台汽電,2013/4/15,19.65,19.65,19.45,19.5,784,-0.7634,0.1331,"11,486",21.67,1.43,6.15,6.15,35,385963,65.52,2.31,1.71,1.36,19.79,19.8,0.4313,0.3758,"27,338",4.64
8926 台汽電,2013/4/16,19.4,19.6,19.4,19.5,344,0,0.0584,"11,486",21.67,1.43,6.15,6.15,35,385963,65.52,2.31,1.71,1.36,19.79,19.8,0.4389,0.368,"27,427",4.65
8926 台汽電,2013/4/17,19.55,19.7,19.5,19.5,392,0,0.0665,"11,486",21.67,1.43,6.15,6.15,35,385963,65.52,2.31,1.71,1.36,19.79,19.8,0.4264,0.3387,"27,463",4.66
8926 台汽電,2013/4/18,19.5,19.75,19.5,19.55,244,0.2564,0.0414,"11,515",21.72,1.43,6.14,6.14,35,385963,65.52,2.31,1.71,1.36,19.79,19.8,0.464,0.3382,"27,469",4.66
8926 台汽電,2013/4/19,19.55,19.75,19.55,19.6,270,0.2558,0.0458,"11,545",21.78,1.44,6.12,6.12,35,385963,65.52,2.31,1.71,1.36,19.8,19.8,0.4257,0.3356,"27,454",4.66
8926 台汽電,2013/4/22,19.65,19.8,19.65,19.7,317,0.5102,0.0538,"11,604",21.89,1.44,6.09,6.09,35,385963,65.52,2.31,1.71,1.36,19.82,19.8,0.4336,0.3409,"27,471",4.66
8926 台汽電,2013/4/23,19.8,19.8,19.65,19.7,"10,296",0,1.7479,"11,604",21.89,1.44,6.09,6.09,35,385963,65.52,2.31,1.71,1.36,19.82,19.8,0.4346,0.3389,"27,577",4.68
8926 台汽電,2013/4/24,19.8,19.85,19.7,19.8,377,0.5076,0.064,"11,663",22,1.45,6.06,6.06,35,385963,65.52,2.31,1.71,1.36,19.83,19.81,0.443,0.3415,"27,610",4.68
8926 台汽電,2013/4/25,19.8,19.8,19.65,19.7,454,-0.5051,0.0771,"11,604",21.89,1.44,6.09,6.09,35,385963,65.52,2.31,1.71,1.36,19.83,19.82,0.4359,0.3409,"27,598",4.68
8926 台汽電,2013/4/26,19.8,19.8,19.65,19.7,374,0,0.0635,"11,604",21.89,1.44,6.09,6.09,35,385963,65.52,2.31,1.71,1.36,19.81,19.82,0.4359,0.3391,"27,611",4.68
8926 台汽電,2013/4/29,19.7,19.75,19.65,19.65,239,-0.2538,0.0406,"11,574",21.83,1.44,6.11,6.11,35,385963,65.52,2.31,1.71,1.36,19.78,19.83,0.4287,0.3421,"27,611",4.68
8926 台汽電,2013/4/30,19.7,19.75,19.65,19.75,228,0.5089,0.0387,"11,633",21.94,1.45,6.08,6.08,35,385963,65.52,2.31,1.71,1.36,19.76,19.84,0.4322,0.3454,"27,613",4.68
8926 台汽電,2013/5/2,19.75,19.85,19.65,19.75,190,0,0.0323,"11,633",21.94,1.45,6.08,6.08,34,"384,858",65.33,2.31,1.71,1.36,19.74,19.84,0.4286,0.4116,"27,640",4.69
8926 台汽電,2013/5/3,19.75,19.8,19.65,19.7,480,-0.2532,0.0815,"11,604",21.89,1.44,6.09,6.09,34,384858,65.33,2.31,1.71,1.36,19.72,19.85,0.4285,0.4105,"27,643",4.69
8926 台汽電,2013/5/6,19.7,19.8,19.65,19.75,261,0.2538,0.0443,"11,633",21.94,1.45,6.08,6.08,34,384858,65.33,2.31,1.71,1.36,19.69,19.86,0.4124,0.4081,"27,690",4.7
8926 台汽電,2013/5/7,19.7,19.8,19.65,19.8,182,0.2532,0.0309,"11,663",22,1.45,6.06,6.06,34,384858,65.33,2.31,1.71,1.36,19.69,19.86,0.4109,0.3503,"27,727",4.7
8926 台汽電,2013/5/8,19.8,19.9,19.7,19.9,548,0.5051,0.093,"11,722",22.11,1.46,6.03,6.03,34,384858,65.33,2.31,1.71,1.36,19.69,19.87,0.41,0.3504,"27,859",4.72
8926 台汽電,2013/5/9,19.9,20,19.8,20,457,0.5025,0.0776,"11,780",22.22,1.47,6,6,34,384858,65.33,2.31,1.71,1.36,19.7,19.88,0.4122,0.3512,"27,964",4.74
8926 台汽電,2013/5/10,20,20.1,19.9,19.95,400,-0.25,0.0679,"11,751",22.17,1.12,6.02,6.02,34,384858,65.33,2.31,1.71,1.36,19.71,19.89,0.4134,0.3509,"28,087",4.76
8926 台汽電,2013/5/13,19.95,19.95,19.9,19.9,266,-0.2506,0.0452,"11,722",17.01,1.12,6.03,6.03,34,384858,65.33,2.31,1.71,1.36,19.72,19.89,0.4151,0.3535,"28,091",4.76
8926 台汽電,2013/5/14,19.95,20,19.85,20,328,0.5025,0.0557,"11,780",17.09,1.12,6,6,34,384858,65.33,2.31,1.71,1.36,19.75,19.9,0.4145,0.3504,"28,152",4.77
8926 台汽電,2013/5/15,20,20,19.9,20,338,0,0.0574,"11,780",17.09,1.12,6,6,34,384858,65.33,2.31,1.71,1.36,19.77,19.9,0.4055,0.3486,"28,241",4.79
8926 台汽電,2013/5/16,20,20,19.85,19.95,443,-0.25,0.0752,"11,751",17.05,1.12,6.02,6.02,34,384858,65.33,2.31,1.71,1.36,19.79,19.91,0.3894,0.3497,"28,118",4.77
8926 台汽電,2013/5/17,19.95,20,19.9,19.9,353,-0.2506,0.0599,"11,722",17.01,1.12,6.03,6.03,34,384858,65.33,2.31,1.71,1.36,19.81,19.91,0.3912,0.3596,"28,187",4.78
8926 台汽電,2013/5/20,20,20,19.85,19.85,644,-0.2513,0.1093,"11,692",16.97,1.11,6.05,6.05,34,384858,65.33,2.31,1.71,1.36,19.82,19.91,0.3958,0.3322,"28,216",4.79
8926 台汽電,2013/5/21,19.85,19.9,19.8,19.9,548,0.2519,0.093,"11,722",17.01,1.12,6.03,6.03,34,384858,65.33,2.31,1.71,1.36,19.83,19.91,0.4275,0.3364,"28,258",4.79
8926 台汽電,2013/5/22,19.9,20,19.8,19.8,"1,020",-0.5025,0.1732,"11,663",16.92,1.11,6.06,6.06,34,384858,65.33,2.31,1.71,1.36,19.84,19.91,0.4221,0.3306,"28,305",4.8
8926 台汽電,2013/5/23,19.8,19.9,19.75,19.75,358,-0.2525,0.0608,"11,633",16.88,1.11,6.08,6.08,34,384858,65.33,2.31,1.71,1.36,19.83,19.91,0.3762,0.3349,"28,317",4.8
8926 台汽電,2013/5/24,19.8,19.9,19.7,19.75,333,0,0.0565,"11,633",16.88,1.11,6.08,6.08,34,384858,65.33,2.31,1.71,1.36,19.84,19.91,0.3743,0.3304,"28,336",4.81
8926 台汽電,2013/5/27,19.75,19.85,19.7,19.8,328,0.2532,0.0557,"11,663",16.92,1.11,6.06,6.06,34,384858,65.33,2.31,1.71,1.36,19.84,19.9,0.4751,0.3349,"28,382",4.81
8926 台汽電,2013/5/28,19.8,19.9,19.75,19.9,298,0.5051,0.0506,"11,722",17.01,1.12,6.03,6.03,34,384858,65.33,2.31,1.71,1.36,19.85,19.89,0.4687,0.3232,"28,401",4.82
8926 台汽電,2013/5/29,19.95,20,19.85,19.9,418,0,0.071,"11,722",17.01,1.12,6.03,6.03,34,384858,65.33,2.31,1.71,1.36,19.86,19.88,0.4595,0.2914,"28,432",4.82
8926 台汽電,2013/5/30,20,20,19.9,20,601,0.5025,0.102,"11,780",17.09,1.12,6,6,34,384858,65.33,2.31,1.71,1.36,19.87,19.87,0.4186,0.2877,"28,444",4.82
8926 台汽電,2013/5/31,20,20.1,19.95,19.95,693,-0.25,0.1176,"11,751",17.05,1.12,6.02,6.02,34,384858,65.33,2.31,1.71,1.36,19.89,19.86,0.4181,0.288,"28,455",4.83
8926 台汽電,2013/6/3,19.95,20,19.9,19.95,347,0,0.0589,"11,751",17.05,1.12,6.02,6.02,34,"383,355",65.08,2.31,1.71,1.36,19.9,19.85,0.3759,0.284,"28,484",4.83
8926 台汽電,2013/6/4,19.95,20.05,19.95,20.05,354,0.5013,0.0601,"11,810",17.14,1.13,5.99,5.99,34,383355,65.08,2.31,1.71,1.36,19.91,19.84,0.3442,0.2214,"28,576",4.85
8926 台汽電,2013/6/5,20.1,20.1,20,20.1,283,0.2494,0.048,"11,839",17.18,1.13,5.97,5.97,34,383355,65.08,2.31,1.71,1.36,19.92,19.83,0.342,0.2147,"28,719",4.87
8926 台汽電,2013/6/6,20.1,20.15,19.95,20,562,-0.4975,0.0954,"11,780",17.09,1.12,6,6,34,383355,65.08,2.31,1.71,1.36,19.92,19.82,0.3452,0.2178,"28,872",4.9
8926 台汽電,2013/6/7,20,20.05,19.9,19.9,443,-0.5,0.0752,"11,722",17.01,1.12,6.03,6.03,34,383355,65.08,2.31,1.71,1.36,19.92,19.81,0.3427,0.2192,"28,939",4.91
8926 台汽電,2013/6/10,19.95,20.1,19.95,20.1,428,1.005,0.0727,"11,839",17.18,1.13,5.97,5.97,34,383355,65.08,2.31,1.71,1.36,19.93,19.81,0.3807,0.2253,"29,049",4.93
8926 台汽電,2013/6/11,20.1,20.1,19.9,20.1,503,0,0.0854,"11,839",17.18,1.13,5.97,5.97,34,383355,65.08,2.31,1.71,1.36,19.93,19.82,0.3768,0.2383,"29,050",4.93
8926 台汽電,2013/6/13,20.05,20.05,19.85,19.95,958,-0.7463,0.1626,"11,751",17.05,1.12,6.02,6.02,34,383355,65.08,2.31,1.71,1.36,19.93,19.83,0.3591,0.2462,"29,391",4.98
8926 台汽電,2013/6/14,19.95,19.95,19.8,19.95,528,0,0.0896,"11,751",17.05,1.12,6.02,6.02,34,383355,65.08,2.31,1.71,1.36,19.93,19.84,0.3198,0.2462,"29,358",4.98
8926 台汽電,2013/6/17,19.85,20,19.8,19.8,898,-0.7519,0.1524,"11,663",16.92,1.11,6.06,6.06,34,383355,65.08,2.31,1.71,1.36,19.93,19.84,0.2967,0.2893,"28,995",4.92
8926 台汽電,2013/6/18,20,20,19.8,20,233,1.0101,0.0396,"11,780",17.09,1.12,6,6,34,383355,65.08,2.31,1.71,1.36,19.93,19.85,0.2973,0.246,"29,058",4.93
8926 台汽電,2013/6/19,19.95,20,19.9,20,401,0,0.0681,"11,780",17.09,1.12,6,6,34,383355,65.08,2.31,1.71,1.36,19.94,19.86,0.2891,0.2454,"29,230",4.96
8926 台汽電,2013/6/20,20,20.3,19.9,20.3,789,1.5,0.1339,"11,957",17.35,1.14,5.91,5.91,34,383355,65.08,2.31,1.71,1.36,19.96,19.87,0.202,0.2252,"29,782",5.05
8926 台汽電,2013/6/21,20,20.25,19.8,19.8,"1,825",-2.4631,0.3098,"11,663",16.92,1.11,6.06,6.06,34,383355,65.08,2.31,1.71,1.36,19.96,19.88,0.2845,0.2466,"29,677",5.03
8926 台汽電,2013/6/24,20.1,20.1,19.9,19.9,419,0.5051,0.0711,"11,722",17.01,1.12,6.03,6.03,34,383355,65.08,2.31,1.71,1.36,19.97,19.88,0.2814,0.2427,"29,625",5.02
8926 台汽電,2013/6/25,19.9,20.1,19.9,19.9,605,0,0.1027,"11,722",17.01,1.12,6.03,6.03,34,383355,65.08,2.31,1.71,1.36,19.98,19.88,0.2715,0.237,"29,539",5.01
8926 台汽電,2013/6/26,20,20.05,19.85,20,729,0.5025,0.1238,"11,780",17.09,1.12,6,6,34,383355,65.08,2.31,1.71,1.36,19.98,19.87,0.2724,0.2343,"29,354",4.98
8926 台汽電,2013/6/27,20,20.05,19.9,20,527,0,0.0895,"11,780",17.09,1.12,6,6,34,383355,65.08,2.31,1.71,1.36,19.99,19.87,0.2544,0.2281,"29,325",4.97
8926 台汽電,2013/6/28,20,20,19.9,19.95,402,-0.25,0.0682,"11,751",17.05,1.12,6.02,6.02,34,383355,65.08,1.95,1.36,0.88,19.99,19.87,0.2284,0.215,"29,252",4.96
8926 台汽電,2013/7/1,19.95,20.1,19.9,20,"1,282",0.2506,0.2176,"11,780",17.09,1.12,6,6,35,"383,028",65.02,1.95,1.36,0.88,19.99,19.86,0.2314,0.2072,"29,399",4.99
8926 台汽電,2013/7/2,20,20.1,20,20.05,445,0.25,0.0755,"11,810",17.14,1.13,5.99,5.99,35,383028,65.02,1.95,1.36,0.88,19.99,19.86,0.2287,0.1978,"29,510",5
8926 台汽電,2013/7/3,20.05,20.05,19.9,19.9,620,-0.7481,0.1053,"11,722",17.01,1.12,6.03,6.03,35,383028,65.02,1.95,1.36,0.88,19.99,19.86,0.2373,0.1925,"29,465",5
8926 台汽電,2013/7/4,20,20.1,19.95,20.05,568,0.7538,0.0964,"11,810",17.14,1.13,5.99,5.99,35,383028,65.02,1.95,1.36,0.88,19.98,19.86,0.2335,0.1907,"29,470",5
8926 台汽電,2013/7/5,20.05,20.1,20,20,477,-0.2494,0.081,"11,780",17.09,1.12,6,6,35,383028,65.02,1.95,1.36,0.88,19.98,19.87,0.2185,0.184,"29,500",5
8926 台汽電,2013/7/8,20.05,20.1,20,20,782,0,0.1328,"11,780",17.09,1.12,6,6,35,383028,65.02,1.95,1.36,0.88,19.99,19.87,0.1459,0.1821,"29,712",5.04
