證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
8917 欣泰,2013/1/16,50,51.5,49,49,28,-2,0.0236,"5,813",24.75,3.26,3.67,2.53,17,73554,61.99,11.38,7.78,1.8,49.17,46.8667,0.1174,0.0113,0,0
8917 欣泰,2013/1/17,49,49,49,49,0,0,0,"5,813",24.75,3.26,3.67,2.53,17,73554,61.99,11.38,7.78,1.8,49.22,46.9417,0.1139,0.0337,0,0
8917 欣泰,2013/1/18,51.5,52.4,50.1,52,161,6.1224,0.1357,"6,169",26.26,3.46,3.46,2.38,17,73554,61.99,11.38,7.78,1.8,49.28,47.075,0.242,0.0582,0,0
8917 欣泰,2013/1/21,52,52,52,52,0,0,0,"6,169",26.26,3.46,3.46,2.38,17,73554,61.99,11.38,7.78,1.8,49.48,47.1617,0.2422,0.058,0,0
8917 欣泰,2013/1/22,52,52,52,52,0,0,0,"6,169",26.26,3.46,3.46,2.38,17,73554,61.99,11.38,7.78,1.8,49.7225,47.2483,0.2335,0.0577,0,0
8917 欣泰,2013/1/23,52,52,52,52,0,0,0,"6,169",26.26,3.46,3.46,2.38,17,73554,61.99,11.38,7.78,1.8,49.8325,47.335,0.2321,0.0577,0,0
8917 欣泰,2013/1/24,52,52,52,52,0,0,0,"6,169",26.26,3.46,3.46,2.38,17,73554,61.99,11.38,7.78,1.8,50.0075,47.46,0.2386,0.0578,0,0
8917 欣泰,2013/1/25,55,55,50,50,9,-3.8462,0.0076,"5,932",25.25,3.33,3.6,2.48,17,73554,61.99,11.38,7.78,1.8,50.0575,47.535,0.2316,0.0608,0,0
8917 欣泰,2013/1/28,51,51,51,51,1,2,0.0008,"6,050",25.76,3.4,3.53,2.43,17,73554,61.99,11.38,7.78,1.8,50.1075,47.6267,0.6653,0.061,0,0
8917 欣泰,2013/1/29,51,51,51,51,0,0,0,"6,050",25.76,3.4,3.53,2.43,17,73554,61.99,11.38,7.78,1.8,50.1075,47.735,0.7431,0.0603,0,0
8917 欣泰,2013/1/30,51,51,51,51,1,0,0.0008,"6,050",25.76,3.4,3.53,2.43,17,73554,61.99,11.38,7.78,1.8,50.1575,47.8417,0.7496,0.0607,0,0
8917 欣泰,2013/1/31,51,51,51,51,0,0,0,"6,050",25.76,3.4,3.53,2.43,17,73554,61.99,11.38,7.78,1.8,50.2825,47.9283,0.6804,0.063,0,0
8917 欣泰,2013/2/1,52,52,52,52,9,1.9608,0.0076,"6,169",26.26,3.46,3.46,2.38,18,"74,729",62.98,11.38,7.78,1.8,50.58,48.0633,0.6557,0.066,0,0
8917 欣泰,2013/2/4,52,52,52,52,0,0,0,"6,169",26.26,3.46,3.46,2.38,18,74729,62.98,11.38,7.78,1.8,50.725,48.1733,0.657,0.0672,0,0
8917 欣泰,2013/2/5,52,52,52,52,0,0,0,"6,169",25.76,3.46,3.46,2.38,18,74729,62.98,11.38,7.78,1.8,50.85,48.2833,0.6069,0.0673,0,0
8917 欣泰,2013/2/6,51,51,51,51,0,-1.9231,0,"6,050",25.76,3.4,3.53,2.43,18,74729,62.98,11.38,7.78,1.8,50.9,48.375,0.638,0.0694,0,0
8917 欣泰,2013/2/18,53,53,53,53,3,3.9216,0.0025,"6,288",26.77,3.53,3.4,2.34,18,74729,62.98,11.38,7.78,1.8,51.075,48.5,0.5743,0.0936,0,0
8917 欣泰,2013/2/19,53,53,53,53,0,0,0,"6,288",26.72,3.53,3.4,2.34,18,74729,62.98,11.38,7.78,1.8,51.25,48.62,0.6226,0.0928,0,0
8917 欣泰,2013/2/20,51,51,51,51,1,-3.7736,0.0008,"6,050",25.76,3.4,3.53,2.43,18,74729,62.98,11.38,7.78,1.8,51.3,48.705,0.4972,0.0797,0,0
8917 欣泰,2013/2/21,52,52,52,52,2,1.9608,0.0017,"6,169",26.26,3.46,3.46,2.38,18,74729,62.98,11.38,7.78,1.8,51.4,48.805,0.4384,0.0795,0,0
8917 欣泰,2013/2/22,51.5,51.5,50,50,5,-3.8462,0.0042,"5,932",25.25,3.33,3.6,2.48,18,74729,62.98,11.38,7.78,1.8,51.45,48.8717,0.4593,0.079,0,0
8917 欣泰,2013/2/23,50,51,50,51,2,2,0.0017,"6,050",25.76,3.4,3.53,2.43,18,74729,62.98,11.38,7.78,1.8,51.55,48.9633,0.5471,0.0828,0,0
8917 欣泰,2013/2/25,50.5,50.5,50.5,50.5,2,-0.9804,0.0017,"5,991",25.51,3.36,3.56,2.45,18,74729,62.98,11.38,7.78,1.8,51.475,49.0467,0.5263,0.0777,0,0
8917 欣泰,2013/2/26,49.5,49.5,49.5,49.5,2,-1.9802,0.0017,"5,872",25,3.3,3.64,2.5,18,74729,62.98,11.38,7.78,1.8,51.35,49.1133,0.5963,0.0807,0,0
8917 欣泰,2013/2/27,49.5,49.5,49.5,49.5,0,0,0,"5,872",25.15,3.3,3.64,2.5,18,74729,62.98,11.38,7.78,1.8,51.225,49.18,0.6025,0.0806,0,0
8917 欣泰,2013/3/1,49.8,49.8,49.8,49.8,0,0.6061,0,"5,908",25.25,3.32,3.61,2.49,18,"74,703",62.96,11.38,7.78,1.8,51.115,49.2517,0.6102,0.0823,0,0
8917 欣泰,2013/3/4,50,50,50,50,0,0.4016,0,"5,932",25.25,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,51.015,49.3267,0.5807,0.0767,0,0
8917 欣泰,2013/3/5,50,50,50,50,0,0,0,"5,932",25.51,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,51.015,49.3967,0.5652,0.0824,0,0
8917 欣泰,2013/3/6,51,51,51,51,2,2,0.0017,"6,050",25.76,3.4,3.53,2.43,18,74703,62.96,11.38,7.78,1.8,51.015,49.4833,0.5859,0.0866,0,0
8917 欣泰,2013/3/7,51,51,50,50,3,-1.9608,0.0025,"5,932",25.25,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,50.965,49.5617,0.5161,0.0798,0,0
8917 欣泰,2013/3/8,50,50,50,50,5,0,0.0042,"5,932",25.25,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,50.915,49.6367,0.5167,0.0846,0,0
8917 欣泰,2013/3/11,50.5,50.5,50,50,5,0,0.0042,"5,932",25.25,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,50.865,49.7117,0.5455,0.08,0,0
8917 欣泰,2013/3/12,50,50,50,50,1,0,0.0008,"5,932",25.25,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,50.765,49.7867,0.5631,0.08,0,0
8917 欣泰,2013/3/13,49.1,49.6,49.1,49.6,6,-0.8,0.0051,"5,884",25.05,3.3,3.63,2.5,18,74703,62.96,11.38,7.78,1.8,50.645,49.855,0.403,0.0811,0,0
8917 欣泰,2013/3/14,50,50,50,50,4,0.8065,0.0034,"5,932",25.25,3.33,3.6,2.48,18,74703,62.96,11.38,7.78,1.8,50.545,49.9267,0.3529,0.0832,0,0
8917 欣泰,2013/3/15,48.2,49.8,48.2,49.8,3,-0.4,0.0025,"5,908",25.15,3.32,3.61,2.49,18,74703,62.96,11.38,7.78,1.8,50.485,49.995,0.355,0.0828,0,0
8917 欣泰,2013/3/18,49.8,49.8,49.8,49.8,0,0,0,"5,908",25.1,3.32,3.61,3.21,18,74703,62.96,11.38,7.78,1.8,50.325,50.0617,0.2707,0.0836,0,0
8917 欣泰,2013/3/19,49.7,49.7,49.7,49.7,0,-0.2008,0,"5,896",25.1,3.31,3.62,3.22,18,74703,62.96,11.38,7.78,1.8,50.16,50.0767,0.2201,0.0815,0,0
8917 欣泰,2013/3/20,49.7,49.7,49.7,49.7,0,0,0,"5,896",25.1,3.31,3.62,3.22,18,74703,62.96,11.38,7.78,1.8,50.095,50.105,0.3993,0.0813,0,0
8917 欣泰,2013/3/21,49.1,50,49.1,49.1,12,-1.2072,0.0101,"5,825",24.8,3.27,3.67,3.26,18,74703,62.96,11.38,7.78,1.8,49.95,50.14,0.2422,0.0797,0,0
8917 欣泰,2013/3/22,49,49.45,48.4,48.5,29,-1.222,0.0244,"5,754",24.49,3.23,3.71,3.3,18,74703,62.96,11.38,7.78,1.8,49.875,50.165,0.3183,0.0775,0,0
8917 欣泰,2013/3/25,48,48.1,48,48.1,27,-0.8247,0.0228,"5,706",24.29,3.2,3.74,3.33,18,74703,62.96,11.38,7.78,1.8,49.73,50.1667,0.3805,0.0757,0,0
8917 欣泰,2013/3/26,49.85,49.85,49.85,49.85,1,3.6383,0.0008,"5,914",25.18,3.32,3.61,3.21,18,74703,62.96,11.38,7.78,1.8,49.6975,50.1508,0.3967,0.0797,0,0
8917 欣泰,2013/3/27,49.8,49.8,48,49.5,12,-0.7021,0.0101,"5,872",25,3.3,3.64,3.23,18,74703,62.96,11.38,7.78,1.8,49.6975,50.1758,0.3989,0.0786,0,0
8917 欣泰,2013/3/28,49.45,49.5,49,49.5,7,0,0.0059,"5,872",25,3.3,3.64,3.23,18,74703,62.96,11.38,7.78,1.8,49.6975,50.215,0.3668,0.0786,0,0
8917 欣泰,2013/3/29,49.5,49.5,49.5,49.5,0,0,0,"5,872",25,3.3,3.64,3.23,18,74703,62.96,1.68,1.14,1.56,49.6825,50.21,0.3649,0.0817,0,0
8917 欣泰,2013/4/1,48,48.9,47.85,48.9,3,-1.2121,0.0025,"5,801",24.7,3.26,3.68,3.27,19,"75,211",63.39,1.68,1.14,1.56,49.6275,50.2167,0.3967,0.0868,0,0
8917 欣泰,2013/4/2,48.9,49.7,48.9,49.7,4,1.636,0.0034,"5,896",25.1,3.31,3.62,3.22,19,75211,63.39,1.68,1.14,1.56,49.6125,50.2283,0.454,0.0878,0,0
8917 欣泰,2013/4/3,50.8,50.8,50.8,50.8,1,2.2133,0.0008,"6,027",25.66,3.38,3.54,3.15,19,75211,63.39,1.68,1.14,1.56,49.6025,50.2417,0.5948,0.0971,0,0
8917 欣泰,2013/4/8,50.8,50.8,50.8,50.8,2,0,0.0017,"6,027",27.65,3.31,3.54,3.15,19,75211,63.39,1.68,1.14,1.56,49.6425,50.2383,0.4146,0.1015,0,0
8917 欣泰,2013/4/9,49.5,49.5,49.45,49.5,19,-2.5591,0.016,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.6175,50.23,0.4178,0.103,0,0
8917 欣泰,2013/4/10,49.5,49.6,49.5,49.5,37,0,0.0312,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5925,50.2467,0.4154,0.1035,0,0
8917 欣泰,2013/4/11,49.6,50.8,49.6,50.8,33,2.6263,0.0278,"6,027",28.38,3.31,3.54,3.15,19,75211,63.39,1.68,1.14,1.56,49.6325,50.3258,0.4532,0.1096,0,0
8917 欣泰,2013/4/12,50,51.5,48.9,48.9,48,-3.7402,0.0405,"5,801",27.32,3.19,3.68,3.27,19,75211,63.39,1.68,1.14,1.56,49.5975,50.3225,0.4875,0.1136,0,0
8917 欣泰,2013/4/15,51.9,52,49.5,49.5,16,1.227,0.0135,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5725,50.3225,0.4279,0.1089,0,0
8917 欣泰,2013/4/16,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5575,50.3142,0.3974,0.1086,0,0
8917 欣泰,2013/4/17,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5425,50.3142,0.5076,0.1101,0,0
8917 欣泰,2013/4/18,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5325,50.3142,0.2185,0.1096,0,0
8917 欣泰,2013/4/19,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5225,50.3058,0.2098,0.1082,0,0
8917 欣泰,2013/4/22,49,49.3,49,49.3,7,-0.404,0.0059,"5,849",27.54,3.21,3.65,3.25,19,75211,63.39,1.68,1.14,1.56,49.5325,50.2942,0.2118,0.1101,0,0
8917 欣泰,2013/4/23,49.6,49.6,49.5,49.5,46,0.4057,0.0388,"5,872",27.65,3.23,3.64,3.23,19,75211,63.39,1.68,1.14,1.56,49.5825,50.3025,0.2098,0.1108,0,0
8917 欣泰,2013/4/24,49.6,49.8,49.6,49.6,10,0.202,0.0084,"5,884",27.71,3.23,3.63,3.23,19,75211,63.39,1.68,1.14,1.56,49.6575,50.3125,0.2155,0.1109,0,0
8917 欣泰,2013/4/25,51.5,53,51,53,356,6.8548,0.3001,"6,288",29.61,3.46,3.4,3.02,19,75211,63.39,1.68,1.14,1.56,49.815,50.3292,0.0586,0.1055,9,0
8917 欣泰,2013/4/26,53,53.5,52,53.3,101,0.566,0.0851,"6,323",29.78,3.47,3.38,3,19,75211,63.39,1.68,1.14,1.56,50.005,50.3508,0.0504,0.1046,0,0
8917 欣泰,2013/4/29,53.3,53.3,51,52.9,42,-0.7505,0.0354,"6,276",29.55,3.45,3.4,3.02,19,75211,63.39,1.68,1.14,1.56,50.175,50.3658,0.0703,0.0995,0,0
8917 欣泰,2013/4/30,51.1,51.1,51.1,51.1,1,-3.4026,0.0008,"6,062",28.55,3.33,3.52,3.13,19,75211,63.39,1.68,1.14,1.56,50.255,50.3508,-0.0391,0.0854,0,0
8917 欣泰,2013/5/2,51.8,52,51,51,24,-0.1957,0.0202,"6,050",28.49,3.32,3.53,3.14,19,"75,314",63.47,1.68,1.14,1.56,50.36,50.3342,-0.0486,0.0902,0,0
8917 欣泰,2013/5/3,51.7,51.7,51,51,11,0,0.0093,"6,050",28.49,3.32,3.53,3.14,19,75314,63.47,1.68,1.14,1.56,50.425,50.3508,-0.0483,0.0903,0,0
8917 欣泰,2013/5/6,50,50,50,50,5,-1.9608,0.0042,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.385,50.3342,-0.0769,0.0897,0,0
8917 欣泰,2013/5/7,50.1,50.1,50.1,50.1,1,0.2,0.0008,"5,944",27.99,3.27,3.59,3.19,19,75314,63.47,1.68,1.14,1.56,50.35,50.3192,-0.0763,0.0949,0,0
8917 欣泰,2013/5/8,50.5,50.5,50,50,16,-0.1996,0.0135,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.375,50.3025,-0.0781,0.0955,0,0
8917 欣泰,2013/5/9,50,50.5,50,50,23,0,0.0194,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.4,50.2858,-0.0777,0.0951,0,0
8917 欣泰,2013/5/10,50.3,50.4,50,50,14,0,0.0118,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.36,50.2525,-0.0775,0.0952,0,0
8917 欣泰,2013/5/13,50,50,50,50,8,0,0.0067,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.415,50.2192,-0.0772,0.0956,0,0
8917 欣泰,2013/5/14,49.8,49.8,49.8,49.8,1,-0.4,0.0008,"5,908",27.82,3.25,3.61,3.21,19,75314,63.47,1.68,1.14,1.56,50.43,50.1825,-0.0795,0.0948,0,0
8917 欣泰,2013/5/15,49.8,49.8,49.8,49.8,0,0,0,"5,908",27.82,3.25,3.61,3.21,19,75314,63.47,1.68,1.14,1.56,50.445,50.1625,-0.0782,0.0946,0,0
8917 欣泰,2013/5/16,48.8,48.8,48.8,48.8,3,-2.008,0.0025,"5,789",27.26,3.18,3.69,3.28,19,75314,63.47,1.68,1.14,1.56,50.41,50.0925,-0.1551,0.0823,0,0
8917 欣泰,2013/5/17,48.8,48.8,48.8,48.8,0,0,0,"5,789",27.26,3.18,3.69,3.28,19,75314,63.47,1.68,1.14,1.56,50.375,50.0225,-0.1543,0.0829,0,0
8917 欣泰,2013/5/20,50,50.5,50,50,20,2.459,0.0169,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.4,50.0058,-0.1045,0.0864,0,0
8917 欣泰,2013/5/21,50,50,50,50,17,0,0.0143,"5,932",27.93,3.26,3.6,3.2,19,75314,63.47,1.68,1.14,1.56,50.435,49.9725,-0.0735,0.0863,0,0
8917 欣泰,2013/5/22,50,50.5,49.5,49.5,22,-1,0.0185,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,50.435,49.9642,-0.0882,0.0876,0,0
8917 欣泰,2013/5/23,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,50.43,49.9392,-0.0932,0.0877,0,0
8917 欣泰,2013/5/24,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,50.255,49.9225,-0.0923,0.0879,0,0
8917 欣泰,2013/5/27,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,50.065,49.9225,-0.1177,0.0903,0,0
8917 欣泰,2013/5/28,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.6,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,49.895,49.9225,-0.1174,0.0917,0,0
8917 欣泰,2013/5/29,49.9,49.9,49.5,49.5,7,0,0.0059,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,49.815,49.9175,-0.1149,0.1006,0,0
8917 欣泰,2013/5/30,49.5,49.5,49.5,49.5,0,0,0,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,49.74,49.9092,-0.1144,0.1006,0,0
8917 欣泰,2013/5/31,49.5,49.5,49.5,49.5,1,0,0.0008,"5,872",27.65,3.23,3.64,3.23,19,75314,63.47,1.68,1.14,1.56,49.665,49.9008,-0.1144,0.1015,0,0
8917 欣泰,2013/6/3,49.5,49.5,49.5,49.5,0,0,0,"5,872",32.14,3.23,3.64,3.23,19,"75,349",63.5,1.68,1.14,1.56,49.64,49.8758,-0.1368,0.105,0,0
8917 欣泰,2013/6/4,49.5,49.5,49.5,49.5,0,0,0,"5,872",32.14,3.23,3.64,3.23,19,75349,63.5,1.68,1.14,1.56,49.61,49.8675,-0.1254,0.1158,0,0
8917 欣泰,2013/6/5,49.5,49.5,49.5,49.5,0,0,0,"5,872",31.82,3.23,3.64,3.23,19,75349,63.5,1.68,1.14,1.56,49.585,49.8592,-0.1287,0.1206,0,0
8917 欣泰,2013/6/6,49,49,49,49,0,-1.0101,0,"5,813",31.82,3.19,3.67,3.27,19,75349,63.5,1.68,1.14,1.56,49.535,49.8425,-0.1465,0.1247,0,0
8917 欣泰,2013/6/7,49,49,49,49,0,0,0,"5,813",31.82,3.19,3.67,3.27,19,75349,63.5,1.68,1.14,1.56,49.485,49.8258,-0.0829,0.1242,0,0
8917 欣泰,2013/6/10,48.5,48.5,48,48,4,-2.0408,0.0034,"5,694",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,49.385,49.7992,-0.1587,0.1074,0,0
8917 欣泰,2013/6/11,48,48,48,48,0,0,0,"5,694",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,49.295,49.7658,-0.1585,0.1084,0,0
8917 欣泰,2013/6/13,48,48,48,48,0,0,0,"5,694",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,49.205,49.7358,-0.1524,0.1057,0,0
8917 欣泰,2013/6/14,48,48,48,48,0,0,0,"5,695",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,49.165,49.7058,-0.1462,0.1056,0,0
8917 欣泰,2013/6/17,48,48,48,48,0,0,0,"5,695",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,49.125,49.6775,-0.1346,0.1047,0,0
8917 欣泰,2013/6/18,47.5,49,47.5,48,23,0,0.0194,"5,695",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,49.025,49.6492,-0.1394,0.1074,0,0
8917 欣泰,2013/6/19,48,48,47.5,47.5,5,-1.0417,0.0042,"5,635",30.84,3.1,3.79,3.37,19,75349,63.5,1.68,1.14,1.56,48.9,49.6225,-0.1425,0.1059,0,0
8917 欣泰,2013/6/20,47.5,47.5,47.3,47.5,29,0,0.0244,"5,635",30.84,3.1,3.79,3.37,19,75349,63.5,1.68,1.14,1.56,48.8,49.6058,-0.1387,0.1063,0,0
8917 欣泰,2013/6/21,44.65,48,44.65,48,14,1.0526,0.0118,"5,695",31.17,3.13,3.75,3.33,19,75349,63.5,1.68,1.14,1.56,48.725,49.6042,-0.1684,0.0952,0,0
8917 欣泰,2013/6/24,46.2,49,46.2,49,36,2.0833,0.0303,"5,813",31.82,3.19,3.67,3.27,19,75349,63.5,1.68,1.14,1.56,48.7,49.59,-0.186,0.0919,0,0
8917 欣泰,2013/6/25,48.8,49,48.8,48.8,27,-0.4082,0.0228,"5,789",31.69,3.18,3.69,3.28,19,75349,63.5,1.68,1.14,1.56,48.665,49.5783,-0.1097,0.096,0,0
8917 欣泰,2013/6/26,48.8,48.8,48.8,48.8,0,0,0,"5,789",31.69,3.18,3.69,3.28,19,75349,63.5,1.68,1.14,1.56,48.63,49.5667,-0.1294,0.0943,0,0
8917 欣泰,2013/6/27,47,49,47,47.5,74,-2.6639,0.0624,"5,635",30.84,3.1,3.79,3.37,19,75349,63.5,1.68,1.14,1.56,48.53,49.5333,-0.1937,0.0716,0,0
8917 欣泰,2013/6/28,46.35,48.5,46.35,48.5,11,2.1053,0.0093,"5,754",31.49,3.16,3.71,3.3,19,75349,63.5,4.52,2.9,1.5,48.48,49.5267,-0.1942,0.072,0,0
8917 欣泰,2013/7/1,48.5,48.5,48.5,48.5,0,0,0,"5,754",31.49,3.16,3.71,3.3,19,"75,310",63.47,4.52,2.9,1.5,48.43,49.5067,-0.2074,0.0698,0,0
8917 欣泰,2013/7/2,48.5,48.5,46.5,48.5,14,0,0.0118,"5,754",31.49,3.16,3.71,3.3,19,75310,63.47,4.52,2.9,1.5,48.38,49.4683,-0.2111,0.0709,0,0
8917 欣泰,2013/7/3,48.5,48.5,48.5,48.5,0,0,0,"5,754",31.49,3.16,3.71,3.3,19,75310,63.47,4.52,2.9,1.5,48.33,49.43,-0.2501,0.0715,0,0
8917 欣泰,2013/7/4,49,49,49,49,1,1.0309,0.0008,"5,813",31.82,3.19,3.67,3.27,19,75310,63.47,4.52,2.9,1.5,48.305,49.4217,-0.264,0.0667,0,0
8917 欣泰,2013/7/5,49,49.5,49,49.5,20,1.0204,0.0169,"5,872",32.14,3.23,3.64,3.23,19,75310,63.47,4.52,2.9,1.5,48.33,49.4217,-0.2451,0.0716,0,0
8917 欣泰,2013/7/8,48.5,49.5,48.5,49.5,11,0,0.0093,"5,872",32.14,3.23,3.64,3.23,19,75310,63.47,4.52,2.9,1.5,48.355,49.4,-0.2769,0.0716,0,0
8917 欣泰,2013/7/9,48.5,49.5,48.5,48.5,13,-2.0202,0.011,"5,754",31.49,3.16,3.71,3.3,19,75310,63.47,4.52,2.9,1.5,48.38,49.3933,-0.3095,0.0616,0,0
8917 欣泰,2013/7/10,48,48.5,47.35,47.35,26,-2.3711,0.0219,"5,617",30.75,3.09,3.8,3.38,19,75310,63.47,4.52,2.9,1.5,48.3475,49.3575,-0.2951,0.0653,0,0
8917 欣泰,2013/7/11,48,48,47.35,47.5,31,0.3168,0.0261,"5,635",30.84,3.1,3.79,3.37,19,75310,63.47,4.52,2.9,1.5,48.3225,49.3242,-0.3116,0.065,0,0
8917 欣泰,2013/7/12,49.5,49.5,49,49,42,3.1579,0.0354,"5,813",31.82,3.19,3.67,3.27,19,75310,63.47,4.52,2.9,1.5,48.3725,49.3158,-0.285,0.0787,0,0
8917 欣泰,2013/7/15,47.5,49,47.5,49,25,0,0.0211,"5,813",31.82,3.19,3.67,3.27,19,75310,63.47,4.52,2.9,1.5,48.4225,49.3075,-0.2557,0.0775,0,0
8917 欣泰,2013/7/16,49,49,49,49,10,0,0.0084,"5,813",31.82,3.19,3.67,3.27,19,75310,63.47,4.52,2.9,1.5,48.4725,49.2992,-0.2558,0.0792,0,0
8917 欣泰,2013/7/17,49,49,48.7,48.7,28,-0.6122,0.0236,"5,777",31.62,3.17,3.29,3.29,19,75310,63.47,4.52,2.9,1.5,48.5325,49.2892,-0.2495,0.0816,0,0
8917 欣泰,2013/7/18,47.1,47.1,47.1,47.1,0,0,0,"5,588",30.58,3.07,3.4,3.4,19,75310,63.47,4.52,2.9,1.5,48.5125,49.2492,-0.2408,0.0813,0,0
8917 欣泰,2013/7/19,46.7,46.7,46.7,46.7,18,-0.8493,0.0152,"5,540",30.32,3.04,3.43,3.43,19,75310,63.47,4.52,2.9,1.5,48.4475,49.2008,-0.2219,0.0838,0,0
