證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
1303 南亞,2013/3/20,52.8,52.8,52.1,52.2,"7,306",-0.7605,0.093,"409,889",580,1.66,4.02,4.02,291,6448641,82.12,-0.42,-0.24,0.32,56.24,57.39,1.0047,1.1631,"2,078,631",26.47
1303 南亞,2013/3/21,52.7,52.8,52.3,52.3,"4,693",0.1916,0.0598,"410,675",581.11,1.67,4.02,4.02,291,6448641,82.12,-0.42,-0.24,0.32,55.86,57.33,1.0722,1.1642,"2,076,931",26.44
1303 南亞,2013/3/22,52.1,52.5,51.7,51.7,"4,545",-1.1472,0.0579,"405,963",574.44,1.65,4.06,4.06,291,6448641,82.12,-0.42,-0.24,0.32,55.48,57.25,1.0839,1.1579,"2,075,040",26.42
1303 南亞,2013/3/25,52,52.4,51.8,52,"3,287",0.5803,0.0419,"408,319",577.78,1.66,4.04,4.04,291,6448641,82.12,-0.42,-0.24,0.32,55.12,57.19,1.043,1.1572,"2,074,672",26.42
1303 南亞,2013/3/26,52,52,51.5,51.5,"3,970",-0.9615,0.0506,"404,393",572.22,1.64,4.08,4.08,291,6448641,82.12,-0.42,-0.24,0.32,54.77,57.14,1.0462,1.1464,"2,073,370",26.4
1303 南亞,2013/3/27,51.5,52.7,51.1,52.7,"5,401",2.3301,0.0688,"413,816",585.56,1.68,3.98,0.57,291,6448641,82.12,-0.42,-0.24,0.32,54.48,57.11,1.084,1.144,"2,075,353",26.42
1303 南亞,2013/3/28,52.5,52.7,52.1,52.6,"6,504",-0.1898,0.0828,"413,030",584.44,1.68,3.99,0.57,291,6448641,82.12,-0.42,-0.24,0.32,54.27,57.08,1.0889,1.1437,"2,076,850",26.44
1303 南亞,2013/3/29,53,54.1,52.6,53.6,"7,544",1.9011,0.0961,"420,883",99.26,1.71,3.92,0.56,291,6448641,82.12,3.31,1.81,1.06,54.07,57.06,1.1243,1.1675,"2,079,977",26.48
1303 南亞,2013/4/1,53.6,53.8,52.9,52.9,"2,389",-1.306,0.0304,"415,386",97.96,1.68,3.97,0.57,288,"6,417,470",81.72,3.31,1.81,1.06,53.95,57.01,1.1359,1.1695,"2,079,639",26.48
1303 南亞,2013/4/2,53.5,53.7,52.8,53.7,"6,610",1.5123,0.0842,"421,668",99.44,1.71,3.91,0.56,288,6417470,81.72,3.31,1.81,1.06,53.9,56.97,1.1439,1.1662,"2,080,714",26.49
1303 南亞,2013/4/3,53.7,53.7,52.8,52.8,"3,129",-1.676,0.0398,"414,601",97.78,1.68,3.98,0.57,288,6417470,81.72,3.31,1.81,1.06,53.74,56.92,0.9951,1.1759,"2,080,080",26.49
1303 南亞,2013/4/8,51.9,52.6,51.6,51.6,"5,735",-2.2727,0.073,"405,178",95.56,1.64,4.07,0.58,288,6417470,81.72,3.31,1.81,1.06,53.53,56.85,0.9768,1.1492,"2,078,912",26.47
1303 南亞,2013/4/9,52,52.4,51.5,51.5,"4,530",-0.1938,0.0577,"404,393",95.37,1.64,4.08,0.58,288,6417470,81.72,3.31,1.81,1.06,53.29,56.76,0.9841,1.1566,"2,076,739",26.44
1303 南亞,2013/4/10,52.5,52.5,51,51,"9,147",-0.9709,0.1165,"400,467",94.44,1.62,4.12,0.59,288,6417470,81.72,3.31,1.81,1.06,52.95,56.63,0.9202,1.154,"2,076,900",26.44
1303 南亞,2013/4/11,51,52.5,51,52.4,"5,706",2.7451,0.0727,"411,460",97.04,1.67,0.57,0.57,288,6417470,81.72,3.31,1.81,1.06,52.67,56.5,1.0026,1.1638,"2,075,950",26.43
1303 南亞,2013/4/12,52.4,52.9,52,52.8,"4,333",0.7634,0.0552,"414,601",97.78,1.68,0.57,0.57,288,6417470,81.72,3.31,1.81,1.06,52.5,56.4,0.9782,1.1608,"2,075,926",26.43
1303 南亞,2013/4/15,52.1,53.7,52.1,53.7,"6,591",1.7045,0.0839,"421,668",99.44,1.71,0.56,0.56,288,6417470,81.72,3.31,1.81,1.06,52.46,56.32,0.9323,1.1542,"2,076,378",26.44
1303 南亞,2013/4/16,53.5,54.2,53,54.1,"7,190",0.7449,0.0916,"424,809",100.19,1.72,0.55,0.55,288,6417470,81.72,3.31,1.81,1.06,52.54,56.26,0.9223,1.1519,"2,076,663",26.44
1303 南亞,2013/4/17,54.2,54.4,53.6,54.1,"8,843",0,0.1126,"424,809",100.19,1.72,0.55,0.55,288,6417470,81.72,3.31,1.81,1.06,52.59,56.18,0.9956,1.1646,"2,075,517",26.43
1303 南亞,2013/4/18,53.9,53.9,52.8,53.1,"5,739",-1.8484,0.0731,"416,957",98.33,1.69,0.56,0.56,288,6417470,81.72,3.31,1.81,1.06,52.62,56.08,1.0301,1.1658,"2,073,818",26.41
1303 南亞,2013/4/19,53.4,53.8,52.6,53.6,"3,243",0.9416,0.0413,"420,883",99.26,1.71,0.56,0.56,288,6417470,81.72,3.31,1.81,1.06,52.69,55.98,0.9851,1.1556,"2,073,928",26.41
1303 南亞,2013/4/22,53.6,54.8,53.6,54.8,"6,216",2.2388,0.0792,"430,305",101.48,1.75,0.55,0.55,288,6417470,81.72,3.31,1.81,1.06,52.81,55.9,1.0121,1.162,"2,074,708",26.42
1303 南亞,2013/4/23,55,56,55,55.7,"8,737",1.6423,0.1113,"437,372",103.15,1.77,0.54,0.54,288,6417470,81.72,3.31,1.81,1.06,53.01,55.86,0.9882,1.1608,"2,077,633",26.45
1303 南亞,2013/4/24,56,58.6,56,58.4,"16,340",4.8474,0.2081,"458,574",108.15,1.86,0.51,0.51,288,6417470,81.72,3.31,1.81,1.06,53.33,55.85,1.1273,1.1793,"2,084,005",26.54
1303 南亞,2013/4/25,58.4,59.4,57.9,59.4,"14,546",1.7123,0.1852,"466,426",110,1.89,0.51,0.51,288,6417470,81.72,3.31,1.81,1.06,53.73,55.85,1.107,1.1857,"2,088,638",26.59
1303 南亞,2013/4/26,59.5,60,59.3,59.6,"13,106",0.3367,0.1669,"467,996",110.37,1.9,0.5,0.5,288,6417470,81.72,3.31,1.81,1.06,54.07,55.86,1.1059,1.1876,"2,093,316",26.65
1303 南亞,2013/4/29,60,60.1,59.1,59.8,"10,442",0.3356,0.133,"469,567",110.74,1.9,0.5,0.5,288,6417470,81.72,3.31,1.81,1.06,54.43,55.88,1.1283,1.1925,"2,099,526",26.73
1303 南亞,2013/4/30,60,60.4,58.8,58.8,"14,453",-1.6722,0.1841,"461,715",108.89,1.87,0.51,0.51,288,6417470,81.72,3.31,1.81,1.06,54.69,55.87,1.0452,1.184,"2,100,096",26.74
1303 南亞,2013/5/2,58.5,59.9,58.5,59.6,"11,190",1.3605,0.1425,"467,996",110.37,1.9,0.5,0.5,293,"6,457,305",82.23,3.31,1.81,1.06,55.03,55.88,1.0541,1.2087,"2,104,679",26.8
1303 南亞,2013/5/3,59.6,60,59.1,59.7,"7,378",0.1678,0.094,"468,782",110.56,1.9,0.5,0.5,293,6457305,82.23,3.31,1.81,1.06,55.33,55.91,1.0542,1.208,"2,106,427",26.82
1303 南亞,2013/5/6,60,60,59.2,59.5,"7,756",-0.335,0.0988,"467,211",110.19,1.89,0.5,0.5,293,6457305,82.23,3.31,1.81,1.06,55.66,55.93,1.0445,1.2053,"2,109,735",26.86
1303 南亞,2013/5/7,60,61.6,59.8,61.5,"18,985",3.3613,0.2418,"482,916",113.89,1.96,0.49,0.49,293,6457305,82.23,3.31,1.81,1.06,56.16,55.98,1.0263,1.2082,"2,117,932",26.97
1303 南亞,2013/5/8,61.5,65.5,61.5,64,"23,546",4.065,0.2999,"502,547",118.52,2.04,0.47,0.47,293,6457305,82.23,3.31,1.81,1.06,56.78,56.06,1.1457,1.2241,"2,123,530",27.04
1303 南亞,2013/5/9,64.5,64.7,62.8,63.2,"10,931",-1.25,0.1392,"496,265",117.04,2.01,0.47,0.47,293,6457305,82.23,3.31,1.81,1.06,57.39,56.11,1.1375,1.2182,"2,126,828",27.08
1303 南亞,2013/5/10,63.2,63.4,62.1,62.1,"6,822",-1.7405,0.0869,"487,627",115,1.98,0.48,0.48,293,6457305,82.23,3.31,1.81,1.06,57.88,56.15,1.147,1.2193,"2,127,667",27.09
1303 南亞,2013/5/13,61.5,62,60.3,60.9,"8,890",-1.9324,0.1132,"478,204",112.78,1.94,0.49,0.49,293,6457305,82.23,3.31,1.81,1.06,58.28,56.17,1.1724,1.2174,"2,127,044",27.08
1303 南亞,2013/5/14,61,63.4,61,62.7,"11,250",2.9557,0.1433,"492,339",116.11,2,0.48,0.48,293,6457305,82.23,3.31,1.81,1.06,58.73,56.22,1.169,1.214,"2,130,823",27.13
1303 南亞,2013/5/15,63.6,64.5,62.1,62.7,"12,477",0,0.1589,"492,339",116.11,1.97,0.48,0.48,293,6457305,82.23,3.31,1.81,1.06,59.16,56.29,1.1435,1.2105,"2,133,208",27.16
1303 南亞,2013/5/16,63.5,65,63.5,64.9,"13,132",3.5088,0.1672,"509,614",49.92,2.03,0.62,0.46,293,6457305,82.23,3.31,1.81,1.06,59.7,56.4,1.2101,1.251,"2,136,822",27.21
1303 南亞,2013/5/17,65,65.2,63.9,64.6,"6,556",-0.4622,0.0835,"507,258",49.69,2.03,0.62,0.46,293,6457305,82.23,3.31,1.81,1.06,60.27,56.51,1.2127,1.256,"2,138,226",27.23
1303 南亞,2013/5/20,64.6,64.6,63.6,64,"4,293",-0.9288,0.0547,"502,547",49.23,2.01,0.63,0.47,293,6457305,82.23,3.31,1.81,1.06,60.8,56.57,1.1911,1.3079,"2,138,505",27.23
1303 南亞,2013/5/21,64,64.5,63.7,64,"3,340",0,0.0425,"502,547",49.23,2.01,0.63,0.47,293,6457305,82.23,3.31,1.81,1.06,61.26,56.64,1.2225,1.3101,"2,138,472",27.23
1303 南亞,2013/5/22,64.1,65.1,63.1,64,"5,876",0,0.0748,"502,547",49.23,2.01,0.63,0.47,293,6457305,82.23,3.31,1.81,1.06,61.67,56.72,1.216,1.3117,"2,139,796",27.25
1303 南亞,2013/5/23,63.2,63.7,62.5,62.5,"6,646",-2.3438,0.0846,"490,768",48.08,1.96,0.64,0.48,293,6457305,82.23,3.31,1.81,1.06,61.88,56.77,1.2323,1.3084,"2,137,800",27.22
1303 南亞,2013/5/24,63.2,63.3,61.5,62.5,"9,693",0,0.1234,"490,768",48.08,1.96,0.64,0.48,293,6457305,82.23,3.31,1.81,1.06,62.03,56.84,1.2275,1.3047,"2,140,054",27.25
1303 南亞,2013/5/27,62.8,63.5,61.8,63.5,"4,032",1.6,0.0513,"498,620",48.85,1.99,0.63,0.47,293,6457305,82.23,3.31,1.81,1.06,62.23,56.92,1.2659,1.3056,"2,141,500",27.27
1303 南亞,2013/5/28,63.3,63.3,62.3,62.5,"5,302",-1.5748,0.0675,"490,768",48.08,1.96,0.64,0.48,293,6457305,82.23,3.31,1.81,1.06,62.36,57.02,1.2791,1.3082,"2,141,297",27.26
1303 南亞,2013/5/29,62.5,64.1,62.5,63.9,"8,139",2.24,0.1037,"501,761",49.15,2,0.63,0.47,293,6457305,82.23,3.31,1.81,1.06,62.62,57.12,1.3055,1.3696,"2,141,929",27.27
1303 南亞,2013/5/30,63.7,63.8,61.6,62.1,"9,773",-2.8169,0.1245,"487,627",47.77,1.95,0.64,0.48,293,6457305,82.23,3.31,1.81,1.06,62.74,57.24,1.3583,1.3553,"2,136,826",27.21
1303 南亞,2013/5/31,63.4,63.4,61.2,61.2,"14,358",-1.4493,0.1829,"480,560",47.08,1.92,0.65,0.49,293,6457305,82.23,3.31,1.81,1.06,62.82,57.35,1.3548,1.3607,"2,137,821",27.22
1303 南亞,2013/6/3,61,61.5,60.1,60.5,"8,507",-1.1438,0.1083,"475,064",46.54,1.9,0.66,0.5,290,"6,488,722",82.63,3.31,1.81,1.06,62.87,57.42,1.3643,1.3951,"2,137,199",27.21
1303 南亞,2013/6/4,61.8,61.9,60.2,60.3,"9,732",-0.3306,0.1239,"473,493",46.38,1.89,0.66,0.5,290,6488722,82.63,3.31,1.81,1.06,62.81,57.49,1.2739,1.4846,"2,138,194",27.23
1303 南亞,2013/6/5,60,60.6,59.5,59.5,"7,920",-1.3267,0.1009,"467,211",45.77,1.87,0.67,0.5,290,6488722,82.63,3.31,1.81,1.06,62.58,57.55,1.3377,1.4971,"2,134,220",27.17
1303 南亞,2013/6/6,58.8,59.3,58.2,58.5,"8,783",-1.6807,0.1119,"459,359",45,1.83,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,62.35,57.56,1.338,1.4999,"2,130,278",27.12
1303 南亞,2013/6/7,59.5,60.5,59,59.5,"8,853",1.7094,0.1127,"467,211",45.77,1.87,0.67,0.5,290,6488722,82.63,3.31,1.81,1.06,62.22,57.58,1.3371,1.4975,"2,129,168",27.11
1303 南亞,2013/6/10,60.2,61.5,59.7,61,"9,300",2.521,0.1184,"478,990",46.92,1.91,0.66,0.49,290,6488722,82.63,3.31,1.81,1.06,62.22,57.67,1.3764,1.4889,"2,131,306",27.14
1303 南亞,2013/6/11,61,61.6,60.4,60.4,"9,455",-0.9836,0.1204,"474,278",46.46,1.89,0.66,0.5,290,6488722,82.63,3.31,1.81,1.06,62.11,57.76,1.3651,1.4788,"2,131,873",27.14
1303 南亞,2013/6/13,58.9,59.4,58.5,58.7,"9,787",-2.8146,0.1246,"460,929",45.15,1.84,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,61.91,57.87,1.394,1.4811,"2,123,764",27.04
1303 南亞,2013/6/14,58.7,59.5,58.5,58.5,"6,329",-0.3407,0.0806,"459,359",45,1.83,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,61.59,57.96,1.3639,1.486,"2,124,440",27.05
1303 南亞,2013/6/17,58.8,59.3,58.5,58.8,"3,505",0.5128,0.0446,"461,715",45.23,1.84,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,61.3,58.06,1.3213,1.4652,"2,124,019",27.04
1303 南亞,2013/6/18,58.5,59,58.3,58.5,"7,334",-0.5102,0.0934,"459,359",45,1.83,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,61.02,58.17,1.4378,1.5216,"2,120,198",27
1303 南亞,2013/6/19,59.5,61.2,58.8,60.5,"12,925",3.4188,0.1646,"475,064",46.54,1.9,0.66,0.5,290,6488722,82.63,3.31,1.81,1.06,60.85,58.3,1.4421,1.5201,"2,120,461",27
1303 南亞,2013/6/20,59.2,59.7,58.6,58.9,"9,308",-2.6446,0.1185,"462,500",45.31,1.85,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,60.59,58.42,1.4735,1.5249,"2,116,811",26.95
1303 南亞,2013/6/21,58,58.6,55,57.5,"38,622",-2.3769,0.4919,"451,507",44.23,1.8,0.7,0.52,290,6488722,82.63,3.31,1.81,1.06,60.34,58.52,1.4958,1.523,"2,108,029",26.84
1303 南亞,2013/6/24,57.5,59.2,56.7,58.7,"8,681",2.087,0.1106,"460,929",45.15,1.84,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,60.15,58.64,1.4591,1.5094,"2,105,785",26.81
1303 南亞,2013/6/25,58.7,60.2,58.2,58.5,"12,113",-0.3407,0.1543,"459,359",45,1.83,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,59.9,58.73,1.4375,1.481,"2,102,672",26.77
1303 南亞,2013/6/26,60.2,60.2,58.5,58.5,"12,223",0,0.1557,"459,359",45,1.83,0.68,0.51,290,6488722,82.63,3.31,1.81,1.06,59.7,58.83,1.3376,1.4584,"2,098,985",26.73
1303 南亞,2013/6/27,59.2,59.6,59,59.3,"6,669",1.3675,0.0849,"465,641",45.62,1.86,0.67,0.51,290,6488722,82.63,3.31,1.81,1.06,59.47,58.93,1.3036,1.458,"2,096,642",26.7
