證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,週轉率％,市值(百萬元),本益比-TSE,股價淨值比-TSE,股利殖利率-TSE,現金股利率,1000張以上  (人數),1000張以上  (千股),1000張以上  (比率),ROE－綜合損益,ROA－綜合損益,常續性EPS,20日均價(元),60日均價(元),CAPM_Beta 三月,CAPM_Beta 一年,外資總投資股數,外資總投資比率%-TSE
9908 大台北,2013/3/19,21.55,21.6,21.5,21.55,149,-0.2315,0.0289,"11,127",17.1,1.31,4.64,4.64,69,396151,76.72,7.74,5.81,1.2,21.5,21.11,0.2742,0.2395,"19,353",3.74
9908 大台北,2013/3/20,21.6,21.65,21.4,21.4,151,-0.6961,0.0292,"11,050",16.98,1.3,4.67,4.67,69,396151,76.72,7.74,5.81,1.2,21.49,21.13,0.2766,0.2384,"19,242",3.72
9908 大台北,2013/3/21,21.55,21.6,21.45,21.6,143,0.9346,0.0277,"11,153",17.14,1.32,4.63,4.63,69,396151,76.72,7.74,5.81,1.2,21.51,21.14,0.3008,0.2396,"19,233",3.72
9908 大台北,2013/3/22,21.6,21.6,21.45,21.5,136,-0.463,0.0263,"11,101",17.06,1.31,4.65,4.65,69,396151,76.72,7.74,5.81,1.2,21.51,21.16,0.3053,0.2366,"19,228",3.72
9908 大台北,2013/3/25,21.5,21.55,21.4,21.5,236,0,0.0457,"11,101",17.06,1.31,4.65,4.65,69,396151,76.72,7.74,5.81,1.2,21.51,21.17,0.2973,0.2368,"19,217",3.72
9908 大台北,2013/3/26,21.4,21.65,21.4,21.65,164,0.6977,0.0318,"11,179",17.18,1.32,4.62,4.62,69,396151,76.72,7.74,5.81,1.2,21.52,21.19,0.2985,0.2401,"19,212",3.72
9908 大台北,2013/3/27,21.65,21.65,21.45,21.5,177,-0.6928,0.0343,"11,101",17.06,1.31,4.65,4.65,69,396151,76.72,7.74,5.81,1.2,21.53,21.21,0.2839,0.24,"19,200",3.71
9908 大台北,2013/3/28,21.65,21.7,21.4,21.45,341,-0.2326,0.066,"11,075",17.02,1.31,4.66,4.66,69,396151,76.72,7.74,5.81,1.2,21.52,21.22,0.2865,0.2403,"19,197",3.71
9908 大台北,2013/3/29,21.6,21.6,21.4,21.6,217,0.6993,0.042,"11,153",17.14,1.32,4.63,4.63,69,396151,76.72,2.57,1.96,1.09,21.52,21.24,0.2992,0.2327,"19,197",3.71
9908 大台北,2013/4/1,21.6,21.65,21.45,21.6,153,0,0.0296,"11,153",17.14,1.31,4.63,4.63,69,"396,570",76.8,2.57,1.96,1.09,21.54,21.25,0.2988,0.2327,"19,198",3.71
9908 大台北,2013/4/2,21.6,21.65,21.55,21.6,143,0,0.0277,"11,153",18.46,1.31,4.63,4.63,69,396570,76.8,2.57,1.96,1.09,21.55,21.26,0.3253,0.2319,"19,224",3.72
9908 大台北,2013/4/3,21.6,21.75,21.6,21.75,300,0.6944,0.0581,"11,230",18.59,1.31,4.6,4.6,69,396570,76.8,2.57,1.96,1.09,21.57,21.27,0.3514,0.2273,"19,221",3.72
9908 大台北,2013/4/8,21.5,21.75,21.5,21.75,149,0,0.0289,"11,230",18.59,1.31,4.6,4.6,69,396570,76.8,2.57,1.96,1.09,21.58,21.29,0.2987,0.2241,"19,213",3.72
9908 大台北,2013/4/9,21.7,21.85,21.6,21.75,212,0,0.0411,"11,230",18.59,1.31,4.6,4.6,69,396570,76.8,2.57,1.96,1.09,21.59,21.3,0.2976,0.2256,"19,218",3.72
9908 大台北,2013/4/10,21.8,21.8,21.55,21.65,225,-0.4598,0.0436,"11,179",18.5,1.31,4.62,4.62,69,396570,76.8,2.57,1.96,1.09,21.59,21.32,0.2939,0.2245,"19,191",3.71
9908 大台北,2013/4/11,21.75,21.85,21.7,21.75,382,0.4619,0.074,"11,230",18.59,1.31,4.6,4.6,69,396570,76.8,2.57,1.96,1.09,21.59,21.33,0.295,0.2246,"19,207",3.71
9908 大台北,2013/4/12,21.75,21.9,21.7,21.9,195,0.6897,0.0378,"11,308",18.72,1.32,4.57,4.57,69,396570,76.8,2.57,1.96,1.09,21.61,21.35,0.2823,0.2231,"19,203",3.71
9908 大台北,2013/4/15,21.9,21.95,21.75,21.9,135,0,0.0261,"11,308",18.72,1.32,4.57,4.57,69,396570,76.8,2.57,1.96,1.09,21.63,21.37,0.2951,0.2264,"19,186",3.71
9908 大台北,2013/4/16,21.85,21.9,21.75,21.9,199,0,0.0385,"11,308",18.72,1.32,4.57,4.57,69,396570,76.8,2.57,1.96,1.09,21.65,21.38,0.2597,0.2242,"19,199",3.71
9908 大台北,2013/4/17,21.9,22.05,21.75,22,271,0.4566,0.0525,"11,359",18.8,1.33,4.55,4.55,69,396570,76.8,2.57,1.96,1.09,21.67,21.4,0.2481,0.2224,"19,226",3.72
9908 大台北,2013/4/18,22,22.05,21.95,22,122,0,0.0236,"11,359",18.8,1.33,4.55,4.55,69,396570,76.8,2.57,1.96,1.09,21.69,21.42,0.2328,0.2226,"19,215",3.72
9908 大台北,2013/4/19,22,22.05,21.85,21.85,215,-0.6818,0.0416,"11,282",18.68,1.32,4.58,4.58,69,396570,76.8,2.57,1.96,1.09,21.71,21.43,0.1556,0.2124,"19,231",3.72
9908 大台北,2013/4/22,21.85,22.05,21.85,21.95,193,0.4577,0.0374,"11,334",18.76,1.33,4.56,4.56,69,396570,76.8,2.57,1.96,1.09,21.73,21.44,0.1603,0.2149,"19,243",3.72
9908 大台北,2013/4/23,22,22.05,21.9,22,145,0.2278,0.0281,"11,359",18.8,1.33,4.55,4.55,69,396570,76.8,2.57,1.96,1.09,21.75,21.46,0.159,0.2149,"19,245",3.72
9908 大台北,2013/4/24,22,22,21.75,22,184,0,0.0356,"11,359",18.8,1.33,4.55,4.55,69,396570,76.8,2.57,1.96,1.09,21.78,21.48,0.1333,0.2133,"19,250",3.72
9908 大台北,2013/4/25,20.5,22,20.5,21.95,475,-0.2273,0.092,"11,334",18.76,1.33,4.56,4.56,69,396570,76.8,2.57,1.96,1.09,21.79,21.5,0.1271,0.2122,"19,249",3.72
9908 大台北,2013/4/26,21.85,21.95,21.8,21.8,111,-0.6834,0.0215,"11,256",18.63,1.32,4.59,4.59,69,396570,76.8,2.57,1.96,1.09,21.81,21.52,0.1293,0.2124,"19,247",3.72
9908 大台北,2013/4/29,21.85,21.9,21.8,21.8,"1,366",0,0.2645,"11,256",18.63,1.32,4.59,4.59,69,396570,76.8,2.57,1.96,1.09,21.83,21.53,0.122,0.2125,"19,232",3.72
9908 大台北,2013/4/30,21.8,21.9,21.8,21.85,113,0.2294,0.0219,"11,282",18.68,1.32,4.58,4.58,69,396570,76.8,2.57,1.96,1.09,21.84,21.54,0.1223,0.2126,"19,233",3.72
9908 大台北,2013/5/2,21.85,21.95,21.75,21.9,126,0.2288,0.0244,"11,308",18.72,1.32,4.57,4.57,70,"396,849",76.85,2.57,1.96,1.09,21.85,21.56,0.1269,0.2068,"19,223",3.72
9908 大台北,2013/5/3,21.9,22,21.8,21.95,149,0.2283,0.0289,"11,334",18.76,1.33,4.56,4.56,70,396849,76.85,2.57,1.96,1.09,21.87,21.58,0.127,0.2068,"19,218",3.72
9908 大台北,2013/5/6,21.95,22,21.85,21.85,146,-0.4556,0.0283,"11,282",18.68,1.28,4.58,4.58,70,396849,76.85,2.57,1.96,1.09,21.87,21.59,0.1469,0.2053,"19,204",3.71
9908 大台北,2013/5/7,21.8,22,21.8,21.9,151,0.2288,0.0292,"11,308",18.1,1.28,4.57,4.57,70,396849,76.85,2.57,1.96,1.09,21.88,21.61,0.1457,0.2033,"19,207",3.71
9908 大台北,2013/5/8,21.9,22.1,21.9,22.1,200,0.9132,0.0387,"11,411",18.26,1.3,4.52,4.52,70,396849,76.85,2.57,1.96,1.09,21.9,21.63,0.1768,0.2071,"19,303",3.73
9908 大台北,2013/5/9,22.1,22.2,22,22.2,176,0.4525,0.0341,"11,463",18.35,1.3,4.5,4.5,70,396849,76.85,2.57,1.96,1.09,21.93,21.65,0.1788,0.2093,"19,341",3.74
9908 大台北,2013/5/10,22.1,22.2,22.1,22.1,185,-0.4505,0.0358,"11,411",18.26,1.3,4.52,4.52,70,396849,76.85,2.57,1.96,1.09,21.94,21.67,0.1815,0.2097,"19,402",3.75
9908 大台北,2013/5/13,22,22.15,21.95,22.15,84,0.2262,0.0163,"11,437",18.31,1.3,4.51,4.51,70,396849,76.85,2.57,1.96,1.09,21.96,21.68,0.1769,0.2101,"19,408",3.75
9908 大台北,2013/5/14,22.1,22.3,22,22.3,109,0.6772,0.0211,"11,514",18.43,1.31,4.48,4.48,70,396849,76.85,2.57,1.96,1.09,21.98,21.69,0.1762,0.2111,"19,411",3.75
9908 大台北,2013/5/15,22.3,22.5,22.1,22.5,192,0.8969,0.0372,"11,618",18.6,1.19,4.44,4.44,70,396849,76.85,2.57,1.96,1.09,22.01,21.71,0.1946,0.2138,"19,477",3.77
9908 大台北,2013/5/16,22.5,22.5,21.8,22.3,855,-0.8889,0.1656,"11,514",21.04,1.18,4.48,4.48,70,396849,76.85,2.57,1.96,1.09,22.02,21.72,0.1651,0.1974,"19,523",3.78
9908 大台北,2013/5/17,22.25,22.25,21.85,22,427,-1.3453,0.0827,"11,359",20.75,1.16,4.55,4.55,70,396849,76.85,2.57,1.96,1.09,22.02,21.74,0.1816,0.2012,"19,558",3.78
9908 大台北,2013/5/20,22,22,21.75,21.95,280,-0.2273,0.0542,"11,334",20.71,1.16,4.56,4.56,70,396849,76.85,2.57,1.96,1.09,22.03,21.74,0.1835,0.1959,"19,582",3.79
9908 大台北,2013/5/21,21.8,22,21.8,21.9,189,-0.2278,0.0366,"11,308",20.66,1.16,4.57,4.57,70,396849,76.85,2.57,1.96,1.09,22.03,21.75,0.1717,0.1948,"19,585",3.79
9908 大台北,2013/5/22,21.9,21.95,21.85,21.85,159,-0.2283,0.0308,"11,282",20.61,1.15,4.58,4.58,70,396849,76.85,2.57,1.96,1.09,22.02,21.76,0.1706,0.1965,"19,585",3.79
9908 大台北,2013/5/23,21.95,22,21.85,21.85,262,0,0.0507,"11,282",20.61,1.15,4.58,4.58,70,396849,76.85,2.57,1.96,1.09,22.01,21.77,0.1359,0.1958,"19,551",3.78
9908 大台北,2013/5/24,21.85,22,21.7,21.8,377,-0.2288,0.073,"11,256",20.57,1.15,4.59,4.59,70,396849,76.85,2.57,1.96,1.09,22,21.77,0.1384,0.197,"19,487",3.77
9908 大台北,2013/5/27,21.95,21.95,21.75,21.9,118,0.4587,0.0229,"11,308",20.66,1.16,4.57,4.57,70,396849,76.85,2.57,1.96,1.09,22.01,21.78,0.1297,0.197,"19,487",3.77
9908 大台北,2013/5/28,21.95,22.15,21.9,22.05,307,0.6849,0.0595,"11,385",20.8,1.16,4.54,4.54,70,396849,76.85,2.57,1.96,1.09,22.02,21.79,0.1232,0.1946,"19,505",3.77
9908 大台北,2013/5/29,22.05,22.05,21.9,22,102,-0.2268,0.0198,"11,359",20.75,1.16,4.55,4.55,70,396849,76.85,2.57,1.96,1.09,22.03,21.8,0.1136,0.1986,"19,488",3.77
9908 大台北,2013/5/30,22,22,21.85,22,151,0,0.0292,"11,359",20.75,1.16,4.55,4.55,70,396849,76.85,2.57,1.96,1.09,22.03,21.81,0.1096,0.1966,"19,445",3.76
9908 大台北,2013/5/31,22,22.1,21.85,22.1,186,0.4545,0.036,"11,411",20.85,1.17,4.52,4.52,70,396849,76.85,2.57,1.96,1.09,22.04,21.82,0.1105,0.195,"19,511",3.77
9908 大台北,2013/6/3,21.9,22.05,21.85,22.05,121,-0.2262,0.0234,"11,385",20.8,1.16,4.54,4.54,70,"397,863",77.05,2.57,1.96,1.09,22.05,21.83,0.1288,0.1944,"19,515",3.77
9908 大台北,2013/6/4,22.1,22.1,21.9,22,45,-0.2268,0.0087,"11,359",20.75,1.16,4.55,4.55,70,397863,77.05,2.57,1.96,1.09,22.06,21.84,0.0868,0.1942,"19,514",3.77
9908 大台北,2013/6/5,21.9,22.05,21.9,22.05,70,0.2273,0.0136,"11,385",20.8,1.16,4.54,4.54,70,397863,77.05,2.57,1.96,1.09,22.05,21.85,0.0647,0.1896,"19,497",3.77
9908 大台北,2013/6/6,22,22,21.85,21.95,76,-0.4535,0.0147,"11,334",20.71,1.16,4.56,4.56,70,397863,77.05,2.57,1.96,1.09,22.04,21.85,0.0811,0.1919,"19,469",3.77
9908 大台北,2013/6/7,21.95,22,21.85,21.95,98,0,0.019,"11,334",20.71,1.16,4.56,4.56,70,397863,77.05,2.57,1.96,1.09,22.03,21.86,0.0791,0.1917,"19,469",3.77
9908 大台北,2013/6/10,21.95,21.95,21.85,21.95,134,0,0.026,"11,334",20.71,1.16,4.56,4.56,70,397863,77.05,2.57,1.96,1.09,22.02,21.86,0.0834,0.1896,"19,681",3.81
9908 大台北,2013/6/11,21.95,22,21.75,21.95,208,0,0.0403,"11,334",20.71,1.16,4.56,4.56,70,397863,77.05,2.57,1.96,1.09,22.01,21.87,0.0755,0.1941,"19,673",3.8
9908 大台北,2013/6/13,21.95,21.95,21.65,21.85,282,-0.4556,0.0546,"11,282",20.61,1.15,4.58,4.58,70,397863,77.05,2.57,1.96,1.09,21.97,21.87,0.0872,0.1997,"19,662",3.8
9908 大台北,2013/6/14,21.9,21.9,21.8,21.9,171,0.2288,0.0331,"11,308",20.66,1.16,4.57,4.57,70,397863,77.05,2.57,1.96,1.09,21.95,21.88,0.0864,0.1997,"19,659",3.8
9908 大台北,2013/6/17,21.9,21.95,21.9,21.9,"4,035",0,0.7814,"11,308",20.66,1.16,4.57,4.57,70,397863,77.05,2.57,1.96,1.09,21.95,21.89,0.0848,0.2069,"19,663",3.8
9908 大台北,2013/6/18,21.9,21.95,21.8,21.95,100,0.2283,0.0194,"11,334",20.71,1.16,4.56,4.56,70,397863,77.05,2.57,1.96,1.09,21.95,21.9,0.1006,0.2153,"19,656",3.8
9908 大台北,2013/6/19,21.95,21.95,21.6,21.95,"2,194",0,0.4249,"11,334",20.71,1.16,4.56,4.56,70,397863,77.05,2.57,1.96,1.09,21.95,21.9,0.1034,0.2153,"19,656",3.8
9908 大台北,2013/6/20,21.95,21.95,21.55,21.7,"1,173",-1.139,0.2272,"11,204",20.47,1.15,4.61,4.61,70,397863,77.05,2.57,1.96,1.09,21.94,21.9,0.1334,0.2256,"19,617",3.79
9908 大台北,2013/6/21,21.5,21.55,21.15,21.55,220,-0.6912,0.0426,"11,127",20.33,1.14,4.64,4.64,70,397863,77.05,2.57,1.96,1.09,21.93,21.91,0.1484,0.2304,"19,629",3.8
9908 大台北,2013/6/24,21.45,21.6,21.3,21.55,153,0,0.0296,"11,127",20.33,1.14,4.64,4.64,70,397863,77.05,2.57,1.96,1.09,21.92,21.9,0.1453,0.2324,"19,630",3.8
9908 大台北,2013/6/25,21.55,21.55,21.25,21.45,167,-0.464,0.0323,"11,075",20.24,1.13,4.66,4.66,70,397863,77.05,2.57,1.96,1.09,21.89,21.9,0.1569,0.2351,"19,630",3.8
9908 大台北,2013/6/26,21.3,21.6,21.3,21.6,170,0.6993,0.0329,"11,153",20.38,1.14,4.63,4.63,70,397863,77.05,2.57,1.96,1.09,21.87,21.91,0.1743,0.2372,"19,604",3.79
9908 大台北,2013/6/27,21.65,21.75,21.5,21.7,81,0.463,0.0157,"11,204",20.47,1.15,4.61,4.61,70,397863,77.05,2.57,1.96,1.09,21.85,21.91,0.1905,0.2378,"19,606",3.79
9908 大台北,2013/6/28,21.8,21.9,21.75,21.9,288,0.9217,0.0558,"11,308",20.66,1.16,4.57,4.57,70,397863,77.05,4.31,3.21,1.16,21.85,21.91,0.2115,0.2423,"19,758",3.82
9908 大台北,2013/7/1,21.9,22,21.7,21.95,374,0.2283,0.0724,"11,334",20.71,1.16,4.56,4.56,68,"397,995",77.07,4.31,3.21,1.16,21.84,21.92,0.2024,0.2414,"19,772",3.82
9908 大台北,2013/7/2,21.95,21.95,21.8,21.9,56,-0.2278,0.0108,"11,308",20.66,1.16,4.57,4.57,68,397995,77.07,4.31,3.21,1.16,21.83,21.92,0.2038,0.2406,"19,778",3.83
9908 大台北,2013/7/3,21.75,21.9,21.7,21.85,113,-0.2283,0.0219,"11,282",20.61,1.15,4.58,4.58,68,397995,77.07,4.31,3.21,1.16,21.83,21.92,0.1986,0.2408,"19,790",3.83
9908 大台北,2013/7/4,21.8,22,21.8,21.95,144,0.4577,0.0279,"11,334",20.71,1.16,4.56,4.56,68,397995,77.07,4.31,3.21,1.16,21.82,21.93,0.1964,0.24,"19,812",3.83
9908 大台北,2013/7/5,21.95,22,21.8,22,155,0.2278,0.03,"11,359",20.75,1.16,4.55,4.55,68,397995,77.07,4.31,3.21,1.16,21.82,21.93,0.1948,0.2404,"19,835",3.84
9908 大台北,2013/7/8,22,22.05,21.85,22.05,61,0.2273,0.0118,"11,385",20.8,1.16,4.54,4.54,68,397995,77.07,4.31,3.21,1.16,21.83,21.94,0.2026,0.2345,"19,838",3.84
